,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
5370,52.114334,-1.941018,89,0.85,9.0,186.3,,Dec-25,537045,2019-08-16 11:38:21:414,0.0232,-0.0563,9.8603,-0.0041,0.0048,9.8067,-0.0096,0.0013,0.0064,-23.71,1.39,-18.33,182.75,3.18,-0.64
5371,52.114334,-1.941018,89,0.85,9.0,186.3,,Dec-25,537146,2019-08-16 11:38:21:515,0.0979,-0.1993,9.759,0.0034,0.004,9.8066,0.0255,-0.0083,-0.0043,-24.28,1.97,-17.51,185.02,3.16,-0.61
5372,52.114326,-1.941018,89,0.96,9.0,186.6,,Dec-25,537246,2019-08-16 11:38:21:615,0.3068,-0.0565,9.5116,0.0079,0.0055,9.8066,0.0,0.0035,0.0043,-23.78,1.97,-18.18,185.0,3.21,-0.58
5373,52.114326,-1.941018,89,0.96,9.0,186.6,,Dec-25,537345,2019-08-16 11:38:21:714,-0.2203,0.0079,10.1827,0.0013,0.0031,9.8067,-0.0096,-0.02,0.0075,-23.89,2.03,-18.03,185.0,3.21,-0.58
5374,52.114326,-1.941018,89,0.96,9.0,186.6,,Dec-25,537445,2019-08-16 11:38:21:814,-0.2727,-0.0128,10.2437,-0.0045,0.0019,9.8067,0.0159,-0.0189,-0.0032,-24.07,2.36,-17.75,184.99,3.18,-0.57
5375,52.114326,-1.941018,89,0.96,9.0,186.6,,Dec-25,537545,2019-08-16 11:38:21:914,0.0669,-0.3018,9.8502,0.0006,-0.0077,9.8066,0.0159,-0.0189,-0.0032,-24.07,2.36,-17.75,184.99,3.18,-0.57
5376,52.114326,-1.941018,89,0.96,9.0,186.6,,Dec-25,537646,2019-08-16 11:38:22:015,-0.0175,0.0067,9.2407,-0.007,-0.0125,9.8066,-0.0192,0.0407,0.0064,-23.71,1.39,-18.33,182.75,3.13,-0.64
5377,52.114326,-1.941018,89,0.96,9.0,186.6,,Dec-25,537745,2019-08-16 11:38:22:114,-0.0917,-0.1424,10.1502,-0.0209,-0.0003,9.8066,0.0,-0.0221,0.0096,-24.28,1.97,-17.51,185.04,3.01,-0.63
5378,52.114326,-1.941018,89,0.96,9.0,186.6,,Dec-25,537845,2019-08-16 11:38:22:214,-0.2515,-0.0033,9.8268,-0.0089,0.0003,9.8066,0.0,0.013,0.0,-24.29,1.98,-17.49,185.03,2.94,-0.63
5379,52.114326,-1.941018,89,0.96,9.0,186.6,,Dec-25,537945,2019-08-16 11:38:22:314,-0.2713,-0.0092,10.2029,-0.0252,0.0023,9.8066,0.0085,0.0205,0.0138,-24.29,1.98,-17.49,185.03,2.94,-0.63
5380,52.114326,-1.941018,89,0.96,9.0,186.6,,Dec-25,538045,2019-08-16 11:38:22:414,-0.1234,0.1459,9.941,-0.0161,0.0081,9.8066,0.0149,0.0034,-0.0117,-24.47,0.87,-17.33,182.72,2.79,-0.61
