,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
76737,52.518345,-1.443125,144.58,9.02,3,320.54,25 / 25,7487311,2019-09-08 14:11:46:550,-0.1129,-1.6492,9.2233,-0.0171,0.0116,9.8066,-0.0842,-0.0289,-0.0299,2.56,-38.0,-3.37,169.13,-78.48,-165.38
76738,52.518345,-1.443125,144.58,9.02,3,320.54,25 / 25,7487410,2019-09-08 14:11:46:649,-1.0168,-0.4408,9.8532,-0.0082,-0.005,9.8066,0.0224,-0.0701,-0.0033,2.5,-37.56,-3.75,170.86,-78.56,-165.95
76739,52.518345,-1.443125,144.58,9.02,3,320.54,25 / 25,7487510,2019-09-08 14:11:46:749,1.2255,-0.1503,11.5541,-0.0022,0.023,9.8066,0.084,-0.0182,-0.0179,2.38,-37.06,-3.62,175.24,-78.61,-165.88
76740,52.518345,-1.443125,144.58,9.02,3,320.54,25 / 25,7487610,2019-09-08 14:11:46:849,1.3591,-3.0086,10.1074,-0.0126,-0.0075,9.8066,-0.0505,0.0314,-0.0301,2.63,-37.81,-3.94,170.25,-78.83,-167.15
76741,52.518345,-1.443125,144.58,9.02,3,320.54,24 / 24,7487710,2019-09-08 14:11:46:949,0.6557,-0.7564,10.0023,-0.0108,-0.0211,9.8066,0.1365,-0.0854,0.0937,2.81,-37.06,-3.87,169.63,-78.77,-168.35
76742,52.518345,-1.443125,144.58,9.02,3,320.54,24 / 24,7487810,2019-09-08 14:11:47:049,-1.3883,-1.1839,10.0613,-0.0337,0.0421,9.8064,-0.065,0.0242,0.0287,2.63,-37.69,-2.31,166.09,-78.32,-168.22
76743,52.518345,-1.443125,144.58,9.02,3,320.54,24 / 24,7487910,2019-09-08 14:11:47:149,0.5392,-3.4913,9.3113,-0.0018,0.075,9.8063,-0.1338,0.0575,-0.0654,2.5,-36.69,-2.81,168.51,-77.71,-167.96
76744,52.518345,-1.443125,144.58,9.02,3,320.54,24 / 24,7488010,2019-09-08 14:11:47:249,-1.1842,-2.6617,10.2437,-0.0051,-0.0281,9.8066,0.1188,0.0358,0.0191,2.63,-37.31,-3.37,168.12,-77.88,-168.78
76745,52.518345,-1.443125,144.58,9.02,3,320.54,24 / 24,7488110,2019-09-08 14:11:47:349,-0.8356,-2.3623,10.2259,0.0034,-0.0174,9.8066,0.0298,0.0856,0.0158,3.44,-36.87,-3.0,167.88,-78.01,-169.22
76746,52.518345,-1.443125,144.58,9.02,3,320.54,24 / 24,7488210,2019-09-08 14:11:47:449,0.0945,-2.2957,10.3299,0.0043,0.0063,9.8066,-0.1421,0.0991,-0.0883,3.19,-37.81,-2.56,168.56,-77.92,-168.02
76747,52.518345,-1.443125,144.58,9.02,3,320.54,24 / 24,7488310,2019-09-08 14:11:47:549,-0.3886,-1.3896,8.881,0.0021,0.0027,9.8066,-0.1883,0.0384,0.0189,3.69,-37.06,-2.81,164.06,-77.8,-167.95
76748,52.518345,-1.443125,144.58,9.02,3,320.54,24 / 24,7488410,2019-09-08 14:11:47:649,-1.353,-2.2923,9.3208,0.0125,-0.0049,9.8066,0.1515,0.0326,0.0891,3.19,-37.56,-2.12,166.84,-77.72,-167.31
76749,52.518345,-1.443125,144.58,9.02,3,320.54,24 / 24,7488510,2019-09-08 14:11:47:749,-0.1859,-1.8013,10.1786,0.0305,0.0063,9.8066,0.0937,0.1743,-0.0761,2.69,-37.12,-2.12,167.08,-77.76,-165.47
76750,52.518345,-1.443125,144.58,9.02,3,320.54,24 / 24,7488611,2019-09-08 14:11:47:850,-1.2531,-1.7911,8.8518,0.0073,0.0202,9.8066,-0.1157,0.1217,-0.0625,3.38,-37.69,-1.87,167.55,-77.83,-164.52
76751,52.518345,-1.443125,144.58,9.02,3,320.54,23 / 24,7488709,2019-09-08 14:11:47:948,0.6512,-1.924,9.0666,0.0013,0.0214,9.8066,-0.0933,0.0706,0.0822,3.25,-37.5,-1.31,164.93,-77.7,-163.63
