,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
9769,47.34705,-2.076071,59.29,28.29,3.216,69.9,Dec-21,976910,2019-08-09 20:30:25:648,-1.2807,0.1516,9.3472,-0.5399,-0.115,9.7911,-0.0134,-0.0268,0.0015
9770,47.34705,-2.076071,59.29,28.29,3.216,69.9,Dec-21,977010,2019-08-09 20:30:25:748,1.4002,-0.0891,10.3983,-0.556,-0.1297,9.79,-0.0129,0.0413,0.0125
9771,47.34705,-2.076071,59.29,28.29,3.216,69.9,Dec-21,977110,2019-08-09 20:30:25:848,-0.2836,-0.5482,9.7183,-0.5642,-0.14,9.7894,-0.0019,0.0004,0.0349
9772,47.34705,-2.076071,59.29,28.29,3.216,69.9,Dec-21,977211,2019-08-09 20:30:25:949,-0.9126,-0.1118,9.677,-0.59,-0.1498,9.7877,0.0015,-0.0473,0.0538
9773,47.34705,-2.076071,59.29,28.29,3.216,69.9,Dec-21,977310,2019-08-09 20:30:26:048,-0.4356,0.1935,10.0451,-0.5521,-0.1506,9.7899,-0.0126,0.0324,-0.0277
9774,47.34705,-2.076071,59.29,28.29,3.216,69.9,Dec-21,977410,2019-08-09 20:30:26:148,0.1127,-0.2279,9.4047,-0.5486,-0.1617,9.79,-0.0012,0.0331,-0.0068
9775,47.34705,-2.076071,59.29,28.29,3.216,69.9,Dec-21,977510,2019-08-09 20:30:26:248,0.7035,-0.1328,9.6483,-0.5488,-0.1572,9.79,0.0023,-0.0467,0.0015
9776,47.34785,-2.072885,59.88,28.44,3.216,69.9,Dec-21,977611,2019-08-09 20:30:26:349,-2.3025,-0.6864,9.4765,-0.538,-0.1593,9.7906,0.0056,-0.0115,0.0006
9777,47.34785,-2.072885,59.88,28.44,3.216,69.9,Dec-21,977711,2019-08-09 20:30:26:449,0.2348,-0.0705,10.0529,-0.5761,-0.1607,9.7884,-0.0067,0.0259,-0.0226
9778,47.34785,-2.072885,59.88,28.44,3.216,69.9,Dec-21,977810,2019-08-09 20:30:26:548,-1.3981,-0.5769,9.4466,-0.5754,-0.1689,9.7883,0.0042,-0.0159,0.0228
