,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
15244,52.00577,-2.050574,91,17.36,11.0,227.6,,17 / 25,1524445,2019-08-16 11:54:48:814,-0.1693,-0.2847,8.8766,-0.0089,0.0748,9.8064,-0.0075,0.0632,-0.0064,-17.47,24.35,-1.41,234.52,5.47,1.54
15245,52.00577,-2.050574,91,17.36,11.0,227.6,,17 / 25,1524546,2019-08-16 11:54:48:915,-0.4634,-0.129,9.728,-0.0212,-0.0326,9.8066,0.0011,0.0366,-0.0373,-17.47,24.35,-1.41,234.52,5.47,1.54
15246,52.00577,-2.050574,91,17.36,11.0,227.6,,17 / 25,1524646,2019-08-16 11:54:49:015,-0.5319,0.1016,9.699,-0.0208,-0.0533,9.8065,-0.0277,0.0046,-0.0117,-17.47,24.34,-1.51,234.36,5.15,1.46
15247,52.00577,-2.050574,91,17.36,11.0,227.6,,17 / 25,1524745,2019-08-16 11:54:49:114,-0.1136,-0.1078,10.2645,0.0054,0.0106,9.8066,-0.0234,-0.005,-0.0288,-17.73,24.1,-2.14,232.82,5.17,1.39
15248,52.00577,-2.050574,91,17.36,11.0,227.6,,17 / 25,1524845,2019-08-16 11:54:49:214,0.4046,0.1093,9.5888,0.0171,-0.0192,9.8066,-0.0234,-0.005,-0.0288,-18.59,23.53,-0.9,231.5,5.23,1.4
15249,52.00577,-2.050574,91,17.36,11.0,227.6,,17 / 25,1524946,2019-08-16 11:54:49:315,0.1379,-0.0441,10.1125,0.0094,-0.0314,9.8066,0.0085,-0.006,-0.0266,-15.56,25.63,-0.94,231.5,5.23,1.4
15250,52.00577,-2.050574,91,17.36,11.0,227.6,,17 / 25,1525045,2019-08-16 11:54:49:414,-0.4619,-0.4034,10.434,0.0176,-0.0413,9.8065,-0.0085,0.0004,-0.0128,-15.56,25.63,-0.94,231.5,5.23,1.4
15251,52.00577,-2.050574,91,17.36,11.0,227.6,,17 / 25,1525145,2019-08-16 11:54:49:514,-0.2786,-0.1948,9.8305,-0.0099,-0.028,9.8066,0.0107,-0.006,-0.0106,-17.23,24.5,-1.59,235.49,5.11,1.17
15252,52.005688,-2.050752,91,16.81,11.0,228.7,,17 / 25,1525245,2019-08-16 11:54:49:614,-0.2421,-0.3228,9.949,-0.0277,-0.0468,9.8065,0.016,0.0206,-0.0085,-17.3,24.35,-2.78,234.25,4.79,1.15
15253,52.005688,-2.050752,91,16.81,11.0,228.7,,17 / 25,1525345,2019-08-16 11:54:49:714,-0.1795,-0.1316,9.3388,-0.0085,0.003,9.8066,-0.0021,-0.0135,-0.016,-17.3,24.35,-2.78,234.25,4.79,1.15
15254,52.005688,-2.050752,91,16.81,11.0,228.7,,17 / 25,1525445,2019-08-16 11:54:49:814,-0.6228,-0.2004,9.3853,-0.0064,0.002,9.8066,-0.0213,-0.0433,-0.0021,-17.69,24.05,-2.94,232.7,4.78,1.2
15255,52.005688,-2.050752,91,16.81,11.0,228.7,,17 / 25,1525545,2019-08-16 11:54:49:914,-0.3035,0.0293,10.1801,-0.015,0.0026,9.8066,0.0192,0.0121,-0.0085,-18.08,23.76,-2.91,232.7,4.74,1.28
15256,52.005688,-2.050752,91,16.81,11.0,228.7,,17 / 25,1525645,2019-08-16 11:54:50:014,0.1018,0.0632,9.8172,-0.0118,0.0207,9.8066,0.0192,0.0121,-0.0085,-18.08,23.76,-2.91,232.7,4.74,1.28
15257,52.005688,-2.050752,91,16.81,11.0,228.7,,17 / 25,1525745,2019-08-16 11:54:50:114,0.0901,0.0946,9.5262,0.0037,0.0057,9.8066,-0.0085,-0.0135,-0.0074,-16.71,24.9,-0.94,235.63,4.79,1.4
