,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
37612,47.13736,-1.511505,83.46,30.8,3.216,157.0,17 / 22,3761210,2019-08-09 21:16:49:948,0.3719,-0.2166,9.6794,-0.7143,-0.0091,9.7806,0.0021,-0.0484,0.0334
37613,47.13736,-1.511505,83.46,30.8,3.216,157.0,17 / 22,3761310,2019-08-09 21:16:50:048,-0.2267,-0.0945,9.7566,-0.7332,-0.0074,9.7792,0.004,-0.0036,-0.0005
37614,47.13736,-1.511505,83.46,30.8,3.216,157.0,17 / 22,3761410,2019-08-09 21:16:50:148,-0.6301,0.0438,9.8351,-0.7358,-0.007,9.779,-0.0134,0.0093,0.0139
37615,47.13736,-1.511505,83.46,30.8,3.216,157.0,17 / 22,3761510,2019-08-09 21:16:50:248,-0.9863,-0.3339,10.005,-0.7551,-0.0111,9.7775,0.0058,-0.0374,0.0246
37616,47.13736,-1.511505,83.46,30.8,3.216,157.0,15 / 20,3761610,2019-08-09 21:16:50:348,-0.6678,-0.0376,9.6615,-0.7424,-0.0049,9.7785,-0.0016,0.0185,-0.0078
37617,47.13736,-1.511505,83.46,30.8,3.216,157.0,15 / 20,3761710,2019-08-09 21:16:50:448,-1.0473,-0.0406,9.6543,-0.7583,-0.0036,9.7773,-0.0128,-0.0395,0.0196
37618,47.13736,-1.511505,83.46,30.8,3.216,157.0,15 / 20,3761810,2019-08-09 21:16:50:548,-0.1884,0.1402,9.2784,-0.7238,-0.0179,9.7799,-0.0058,0.0162,-0.0119
37619,47.13736,-1.511505,83.46,30.8,3.216,157.0,15 / 20,3761910,2019-08-09 21:16:50:648,-1.2035,0.2982,10.011,-0.7504,-0.0256,9.7779,-0.0087,-0.006,0.0246
37620,47.13736,-1.511505,83.46,30.8,3.216,157.0,15 / 20,3762010,2019-08-09 21:16:50:748,-1.3915,-0.0232,9.8889,-0.7542,-0.0326,9.7776,-0.0047,-0.0082,0.0156
37621,47.13736,-1.511505,83.46,30.8,3.216,157.0,15 / 20,3762110,2019-08-09 21:16:50:848,-1.7099,0.1096,9.8793,-0.761,-0.0345,9.777,-0.0005,0.0199,0.004
