,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
55447,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5544710,2019-08-10 00:07:41:937,0.4568,-1.0916,9.9236,0.4129,-0.8236,9.7633,0.0101,0.0054,0.0028
55448,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5544810,2019-08-10 00:07:42:037,0.6496,-1.4537,10.5413,0.4188,-0.8405,9.7616,0.0508,0.0063,-0.0052
55449,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5544910,2019-08-10 00:07:42:137,0.4933,0.3749,9.9021,0.4247,-0.8455,9.7609,-0.0246,-0.0076,0.0099
55450,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5545010,2019-08-10 00:07:42:237,0.3622,-0.2429,9.5717,0.419,-0.8409,9.7615,-0.0127,0.0083,0.0156
55451,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5545110,2019-08-10 00:07:42:337,1.0685,-0.4248,9.8542,0.436,-0.8466,9.7603,0.0214,-0.0071,-0.0256
55452,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5545210,2019-08-10 00:07:42:437,-0.0436,-0.0525,9.7638,0.4326,-0.8628,9.759,-0.0117,-0.0083,0.0023
55453,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5545310,2019-08-10 00:07:42:537,0.6765,0.9112,10.0182,0.4324,-0.8286,9.762,0.0621,-0.0062,-0.023
55454,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5545410,2019-08-10 00:07:42:637,0.6436,-1.6177,9.853,0.4282,-0.8667,9.7589,-0.0519,0.0069,0.0308
55455,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5545510,2019-08-10 00:07:42:737,0.1198,-1.492,9.4777,0.4285,-0.8459,9.7607,-0.011,-0.0068,0.0018
55456,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5545610,2019-08-10 00:07:42:837,0.7543,-0.4763,9.5041,0.4184,-0.8501,9.7608,-0.0058,0.0153,0.0447
55457,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5545710,2019-08-10 00:07:42:937,0.7286,0.0367,9.9434,0.4319,-0.8633,9.759,-0.0285,0.0053,0.0083
55458,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5545810,2019-08-10 00:07:43:037,-0.034,-0.4476,9.5334,0.4274,-0.8545,9.76,0.0061,-0.0088,0.0153
55459,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5545910,2019-08-10 00:07:43:137,0.0863,-0.0471,9.7237,0.418,-0.859,9.76,0.0153,-0.0042,0.0188
55460,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5546010,2019-08-10 00:07:43:237,0.4748,-1.4202,9.9661,0.4168,-0.8578,9.7602,-0.0028,-0.0081,-0.0045
55461,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5546110,2019-08-10 00:07:43:337,0.0462,-1.4256,8.8247,0.4098,-0.8669,9.7597,0.0008,-0.0051,0.0218
55462,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5546210,2019-08-10 00:07:43:437,1.1188,-0.6176,10.6209,0.4066,-0.8444,9.7618,-0.0024,-0.0192,-0.0137
55463,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5546311,2019-08-10 00:07:43:538,0.279,-0.4883,9.4843,0.409,-0.841,9.762,0.015,0.0033,0.0259
55464,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5546411,2019-08-10 00:07:43:638,0.728,-1.2831,9.5358,0.4004,-0.8875,9.7582,0.0504,-0.0068,-0.0393
55465,45.689663,0.104215,142.36,21.38,3.216,124.9,14 / 17,5546511,2019-08-10 00:07:43:738,-0.0753,-0.4673,9.5136,0.4073,-0.859,9.7605,-0.0394,0.0047,0.0573
55466,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 18,5546611,2019-08-10 00:07:43:838,0.212,-0.5463,9.4125,0.3935,-0.8807,9.7591,-0.0436,-0.0054,0.0259
55467,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 18,5546710,2019-08-10 00:07:43:937,0.0133,-0.9629,9.683,0.3988,-0.8736,9.7595,0.0184,0.0128,0.0363
55468,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 18,5546810,2019-08-10 00:07:44:037,0.5071,0.0834,9.5388,0.3921,-0.8766,9.7595,-0.044,0.0169,0.0427
55469,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 18,5546910,2019-08-10 00:07:44:137,0.1438,-0.9318,9.6902,0.4055,-0.864,9.7601,0.0148,0.0013,-0.0072
55470,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 18,5547010,2019-08-10 00:07:44:237,0.6268,-0.2494,10.0523,0.4045,-0.856,9.7608,0.0013,-0.0015,0.0159
55471,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 18,5547111,2019-08-10 00:07:44:338,0.4418,0.6358,9.5597,0.4029,-0.8905,9.7578,0.0351,-0.0026,-0.0014
55472,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 18,5547211,2019-08-10 00:07:44:438,0.364,-0.6152,10.0128,0.4016,-0.8658,9.7601,0.0378,-0.0019,0.0154
55473,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 18,5547311,2019-08-10 00:07:44:538,0.3006,-0.6176,9.4328,0.4054,-0.8841,9.7583,0.0323,-0.0033,-0.0232
55474,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 18,5547411,2019-08-10 00:07:44:638,0.4844,-2.0654,10.3073,0.4015,-0.9138,9.7557,-0.0455,0.0104,0.0454
55475,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 18,5547511,2019-08-10 00:07:44:738,0.0115,-0.8695,9.5346,0.4137,-0.8912,9.7573,-0.037,0.0179,0.0224
55476,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 19,5547611,2019-08-10 00:07:44:838,0.613,-1.3448,10.1756,0.4172,-0.8939,9.7569,0.0436,0.0015,-0.0087
55477,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 19,5547710,2019-08-10 00:07:44:937,0.224,-0.2967,9.5765,0.4232,-0.8848,9.7575,0.0028,-0.0026,-0.0043
55478,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 19,5547810,2019-08-10 00:07:45:037,0.394,-0.4368,9.7321,0.4279,-0.8694,9.7587,0.0113,0.0076,0.0142
55479,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 19,5547910,2019-08-10 00:07:45:137,0.777,0.2132,9.3927,0.4329,-0.8556,9.7597,0.0045,-0.0047,-0.0177
55480,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 19,5548010,2019-08-10 00:07:45:237,0.4239,-0.663,9.4065,0.4409,-0.8422,9.7605,-0.0229,0.0078,0.0054
55481,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 19,5548111,2019-08-10 00:07:45:338,0.8848,-0.8546,9.7854,0.455,-0.8436,9.7597,0.0009,0.0013,0.0024
55482,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 19,5548211,2019-08-10 00:07:45:438,0.9728,-0.3482,9.3047,0.4608,-0.8411,9.7596,-0.0159,0.0086,0.0035
55483,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 19,5548310,2019-08-10 00:07:45:537,1.0835,-1.0575,9.9619,0.4818,-0.826,9.7599,-0.0009,0.0042,-0.0161
55484,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 19,5548410,2019-08-10 00:07:45:637,1.1577,-0.7732,9.4646,0.4895,-0.827,9.7595,0.0037,0.0034,0.0215
55485,45.688713,0.106418,137.9,23.29,3.216,118.1,14 / 19,5548510,2019-08-10 00:07:45:737,0.81,-1.4819,9.8021,0.4968,-0.81,9.7605,-0.0482,0.0014,0.0331
55486,45.688713,0.106418,137.9,23.29,3.216,118.1,13 / 19,5548610,2019-08-10 00:07:45:837,0.5957,-0.8893,9.7417,0.497,-0.8162,9.76,-0.0018,0.0108,0.0102
55487,45.688713,0.106418,137.9,23.29,3.216,118.1,13 / 19,5548710,2019-08-10 00:07:45:937,0.8896,-0.4697,9.9308,0.5102,-0.8069,9.7601,0.021,0.0026,-0.0095
