,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
6708,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,670745,2019-08-18 22:31:00:278,-0.3341,0.764,9.3848,-0.4041,0.5511,9.7828,-0.0036,0.0055,0.0053
6709,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,670845,2019-08-18 22:31:00:378,-0.4347,0.7449,10.1049,-0.4158,0.5566,9.782,-0.0089,-0.0009,0.0011
6710,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,670945,2019-08-18 22:31:00:478,-0.4514,0.4264,10.1509,-0.4219,0.5509,9.7821,0.0007,0.0055,0.0011
6711,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,671046,2019-08-18 22:31:00:579,-0.5645,0.2762,9.7505,-0.4493,0.5288,9.7821,0.0028,-0.0009,0.0022
6712,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,671145,2019-08-18 22:31:00:678,-0.4891,0.363,9.7792,-0.4778,0.4949,9.7825,-0.0004,-0.003,0.0011
6713,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,671246,2019-08-18 22:31:00:779,-0.5699,0.6718,9.6823,-0.5355,0.464,9.781,-0.0057,0.0002,0.0011
6714,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,671346,2019-08-18 22:31:00:879,-0.7016,0.4264,9.5003,-0.5667,0.4474,9.78,-0.0132,-0.0019,0.0
6715,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,671445,2019-08-18 22:31:00:978,-0.7182,0.3179,9.5931,-0.6099,0.4376,9.7779,0.006,0.0045,0.0032
6716,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,671546,2019-08-18 22:31:01:079,-0.6561,0.3849,9.5526,-0.6433,0.419,9.7765,0.0049,0.0108,0.0032
6717,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,671645,2019-08-18 22:31:01:178,-0.7351,0.4031,9.778,-0.674,0.4144,9.7747,-0.0004,-0.003,0.0032
6718,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,671745,2019-08-18 22:31:01:278,-0.7383,0.3303,9.8014,-0.6774,0.4037,9.7749,-0.0025,0.0013,0.0011
6719,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,671845,2019-08-18 22:31:01:378,-0.7096,0.3594,9.7403,-0.6942,0.3953,9.7741,0.0018,-0.0051,0.0011
6720,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,671945,2019-08-18 22:31:01:478,-0.7445,0.4687,9.8329,-0.693,0.4007,9.7739,-0.0025,0.0002,0.0
6721,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,672046,2019-08-18 22:31:01:579,-0.6807,0.4703,9.64,-0.6948,0.3934,9.7741,-0.0036,0.0023,0.0022
6722,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,672146,2019-08-18 22:31:01:679,-0.6954,0.4683,9.7659,-0.7031,0.3866,9.7738,0.0007,0.0045,0.0032
6723,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,672245,2019-08-18 22:31:01:778,-0.6452,0.3454,9.9682,-0.6928,0.3966,9.7741,0.0018,-0.0051,0.0032
6724,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,672346,2019-08-18 22:31:01:879,-0.5384,0.4935,9.6067,-0.6917,0.3943,9.7743,-0.0036,0.0023,0.0032
6725,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,672445,2019-08-18 22:31:01:978,-0.5502,0.444,9.5488,-0.6924,0.394,9.7742,-0.0078,0.0034,0.0011
6726,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,672546,2019-08-18 22:31:02:079,-0.5408,0.434,9.8471,-0.686,0.3958,9.7746,0.0028,-0.003,0.0022
6727,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,672645,2019-08-18 22:31:02:178,-0.4851,0.3957,9.8393,-0.6652,0.4022,9.7758,0.0007,-0.0105,0.0011
6728,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,672746,2019-08-18 22:31:02:279,-0.4321,0.4412,9.7958,-0.6604,0.3994,9.7762,-0.0046,0.0055,0.0
6729,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,672846,2019-08-18 22:31:02:379,-0.4903,0.2987,9.6406,-0.6546,0.3987,9.7767,0.0071,0.0023,0.0043
6730,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,672946,2019-08-18 22:31:02:479,-0.3882,0.3797,9.9237,-0.641,0.402,9.7774,0.0071,-0.0094,0.0053
6731,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,673046,2019-08-18 22:31:02:579,-0.3578,0.5589,9.9089,-0.6271,0.41,9.778,0.006,0.0002,0.0043
6732,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,673145,2019-08-18 22:31:02:678,-0.3878,0.5258,9.7753,-0.5975,0.426,9.7792,0.006,0.0002,0.0053
6733,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,673246,2019-08-18 22:31:02:779,-0.3361,0.6656,9.942,-0.5292,0.487,9.7802,-0.0046,-0.003,0.0075
6734,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,673346,2019-08-18 22:31:02:879,-0.379,0.7353,9.7136,-0.4982,0.5257,9.7799,-0.0036,-0.0041,0.0075
6735,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,673445,2019-08-18 22:31:02:978,-0.3471,0.6401,9.5376,-0.4473,0.5588,9.7805,-0.0004,0.0076,0.0107
6736,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,673546,2019-08-18 22:31:03:079,-0.4327,0.6024,9.7086,-0.4508,0.5622,9.7801,-0.0025,0.0076,0.0107
6737,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,673645,2019-08-18 22:31:03:178,-0.4416,0.6361,9.7595,-0.4374,0.595,9.7788,0.0039,-0.0051,0.0085
6738,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,673745,2019-08-18 22:31:03:278,-0.4598,0.6551,9.8022,-0.4421,0.6126,9.7775,-0.0025,-0.0019,0.0064
6739,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,673845,2019-08-18 22:31:03:378,-0.4999,0.5643,9.8541,-0.4477,0.6197,9.7768,-0.0089,-0.0009,0.0032
6740,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,673945,2019-08-18 22:31:03:478,-0.4736,0.5322,9.6667,-0.4556,0.6127,9.7769,-0.01,0.0013,0.0043
6741,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,674046,2019-08-18 22:31:03:579,-0.45,0.5002,9.4339,-0.4709,0.5799,9.7782,-0.0078,0.0151,0.0053
6742,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,674146,2019-08-18 22:31:03:679,-0.5352,0.5926,10.1009,-0.4758,0.574,9.7783,-0.0025,0.0002,0.0064
6743,46.467358,-0.91936,84.59,35.84,9.648001,116.5,Dec-17,674245,2019-08-18 22:31:03:778,-0.5248,0.4885,10.4616,-0.4512,0.5775,9.7792,0.0081,-0.0286,0.0053
