,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
12956,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1295639,2019-11-08 10:18:53:250,-0.77,-0.6028,9.8003,-0.0185,-0.0177,9.8066,0.0635,-0.0065,0.0527,-12.25,-44.81,28.94,350.76,-80.99,-164.58
12957,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1295739,2019-11-08 10:18:53:350,2.5637,1.6574,9.5373,-0.0033,0.0153,9.8066,0.0308,0.2109,-0.1793,-12.0,-44.19,29.06,351.63,-80.91,-163.94
12958,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1295839,2019-11-08 10:18:53:450,-1.9875,0.6248,9.919,-0.005,-0.0143,9.8065,-0.0131,0.2107,-0.0662,-12.25,-44.44,28.5,351.94,-81.01,-163.73
12959,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1295938,2019-11-08 10:18:53:549,0.754,1.2167,9.0446,-0.0204,-0.0108,9.8065,-0.096,0.0508,-0.1049,-12.56,-44.25,28.81,350.29,-81.02,-163.36
12960,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1296038,2019-11-08 10:18:53:649,0.3384,-0.5143,10.7545,-0.0038,0.0025,9.8066,0.0678,0.1659,-0.0058,-12.25,-43.56,29.0,352.26,-81.06,-163.48
12961,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1296140,2019-11-08 10:18:53:751,-0.0176,-0.2606,10.476,-0.0107,-0.0385,9.8065,0.0359,0.0789,-0.0656,-11.62,-43.44,28.81,352.07,-80.86,-163.63
12962,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1296239,2019-11-08 10:18:53:850,-1.4866,-0.4437,9.3047,-0.0031,-0.0162,9.8066,-0.0343,-0.0452,0.0651,-11.75,-43.5,30.19,353.39,-81.12,-163.38
12963,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1296338,2019-11-08 10:18:53:949,0.0062,0.0523,9.8831,-0.0208,-0.0146,9.8066,0.0469,-0.1447,0.0731,-11.44,-43.37,29.19,354.27,-81.04,-163.65
12964,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1296438,2019-11-08 10:18:54:049,3.0118,2.1172,9.1485,0.0179,0.0268,9.8065,0.1084,-0.3351,0.1718,-10.62,-43.56,30.69,356.52,-80.9,-163.16
12965,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1296538,2019-11-08 10:18:54:149,-0.941,-0.1135,9.0459,0.0105,-0.0071,9.8066,0.0772,-0.2294,0.1622,-10.69,-44.19,30.06,355.04,-80.91,-163.68
12966,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1296640,2019-11-08 10:18:54:251,2.008,1.0081,9.6308,0.0287,0.0045,9.8065,-0.0576,-0.0778,0.0324,-10.5,-44.81,29.94,358.38,-81.02,-162.8
12967,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1296738,2019-11-08 10:18:54:349,0.2208,0.5266,9.8539,0.0126,0.03,9.8065,-0.0062,-0.0067,0.0049,-10.19,-44.87,29.63,357.3,-81.13,-163.64
12968,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1296839,2019-11-08 10:18:54:450,2.5962,0.6927,9.9491,0.0039,0.0178,9.8066,0.0423,0.2193,-0.1543,-10.87,-45.87,29.13,354.82,-81.02,-163.15
12969,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1296939,2019-11-08 10:18:54:550,0.2215,-0.0642,9.8472,0.0364,0.0198,9.8065,-0.0194,0.3292,-0.227,-11.19,-45.69,28.19,354.36,-81.06,-162.79
12970,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1297039,2019-11-08 10:18:54:650,-2.6502,-1.1366,10.7183,-0.0096,-0.0131,9.8066,-0.0579,0.3989,-0.1784,-12.12,-44.75,28.06,349.94,-81.09,-164.45
12971,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1297138,2019-11-08 10:18:54:749,0.5837,0.4838,9.5848,-0.0082,0.0183,9.8066,-0.0845,0.3127,-0.1287,-11.94,-44.69,28.06,350.42,-81.13,-164.09
12972,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1297238,2019-11-08 10:18:54:849,-1.742,-1.0926,9.8428,-0.0353,-0.0217,9.8065,0.0024,0.035,-0.0439,-12.44,-45.19,27.75,349.54,-81.17,-164.78
12973,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1297338,2019-11-08 10:18:54:949,0.5526,1.6112,9.144,-0.0175,-0.0178,9.8065,-0.0744,0.0057,0.0864,-12.19,-45.19,28.81,352.9,-81.12,-162.97
12974,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1297438,2019-11-08 10:18:55:049,-2.471,-0.9941,10.4535,-0.0123,-0.0337,9.8065,0.0348,-0.2515,0.1107,-12.62,-44.94,28.31,348.27,-81.1,-164.06
12975,52.91489,-1.299759,102.74,26.33,4,1.33,24 / 24,1297538,2019-11-08 10:18:55:149,1.9328,0.8359,10.1024,-0.0328,-0.0368,9.8065,0.0498,-0.3788,0.2486,-12.44,-44.44,28.31,350.14,-80.98,-164.32
12976,52.91489,-1.299759,102.74,26.33,4,1.33,24 / 24,1297639,2019-11-08 10:18:55:250,2.7592,1.6375,9.885,0.0337,0.0414,9.8064,0.0763,-0.4083,0.2213,-12.5,-44.62,28.81,351.25,-80.92,-164.19
12977,52.91489,-1.299759,102.74,26.33,4,1.33,24 / 24,1297738,2019-11-08 10:18:55:349,0.6858,0.4772,9.5205,-0.0322,-0.0327,9.8065,-0.0247,-0.3042,0.075,-12.12,-44.87,28.31,350.34,-80.87,-164.08
12978,52.91489,-1.299759,102.74,26.33,4,1.33,24 / 24,1297838,2019-11-08 10:18:55:449,2.6742,0.6695,10.4065,0.0085,0.0303,9.8065,0.0956,-0.0134,0.0216,-12.81,-44.31,28.13,349.5,-80.75,-163.07
12979,52.91489,-1.299759,102.74,26.33,4,1.33,24 / 24,1297939,2019-11-08 10:18:55:550,-1.8591,-1.4393,9.7103,-0.0482,-0.0282,9.8065,0.058,0.0315,-0.1868,-12.62,-44.37,28.38,347.84,-80.85,-164.37
12980,52.91489,-1.299759,102.74,26.33,4,1.33,24 / 24,1298038,2019-11-08 10:18:55:649,2.9367,1.0265,10.1595,0.0049,-0.0165,9.8066,-0.0024,0.3606,-0.1177,-12.94,-44.44,28.19,348.61,-80.8,-163.77
12981,52.91489,-1.299759,102.74,26.33,4,1.33,24 / 24,1298138,2019-11-08 10:18:55:749,-2.4315,-1.7029,10.5312,-0.0298,-0.024,9.8065,-0.0251,0.4274,-0.2965,-12.81,-44.5,28.69,349.44,-80.81,-163.96
12982,52.91489,-1.299759,102.74,26.33,4,1.33,24 / 24,1298238,2019-11-08 10:18:55:849,-1.7449,-1.2528,9.6188,-0.0282,-0.0393,9.8064,-0.0916,0.4888,-0.1649,-12.94,-44.44,28.25,349.43,-80.75,-163.12
12983,52.91489,-1.299759,102.74,26.33,4,1.33,24 / 24,1298338,2019-11-08 10:18:55:949,-2.4398,-2.3408,10.7036,-0.0002,0.0115,9.8066,0.0281,0.3309,-0.1996,-12.81,-43.87,28.44,349.19,-80.77,-163.31
12984,52.91489,-1.299759,102.74,26.33,4,1.33,24 / 24,1298438,2019-11-08 10:18:56:049,-2.0536,-0.6183,10.0981,-0.0224,-0.0249,9.8065,-0.0208,0.0502,0.041,-13.25,-43.44,29.06,349.08,-81.05,-164.36
12985,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1298538,2019-11-08 10:18:56:149,3.0239,2.4194,7.9835,0.0254,0.0449,9.8065,0.0563,-0.1587,0.1067,-13.12,-42.62,29.56,351.41,-80.88,-163.27
12986,52.91489,-1.299759,102.74,26.33,4,1.33,25 / 25,1298639,2019-11-08 10:18:56:250,-1.9454,-0.4339,8.9225,0.0333,-0.0062,9.8065,-0.0607,-0.3783,0.3105,-13.44,-43.0,30.75,350.41,-81.01,-164.81
