,gpstime,latitude,longitude,altitude,speed,heading,hpdop,vdop,pdop
597,1518264410.0,41.238777733,-8.565617533,115.3,1.852,134.20,2.0,?,?
598,1518264411.0,41.238779533,-8.565605817,114.5,1.183,103.60,2.0,?,?
599,1518264412.0,41.2387848,-8.565585717,114.2,1.852,72.20,2.0,?,?
600,1518264413.0,41.23880055,-8.565553317,114.1,3.395,59.40,2.1,?,?
601,1518264414.0,41.238825583,-8.5655111,114.2,4.784,54.20,1.7,?,?
602,1518264415.0,41.238851617,-8.56546115,113.9,5.402,57.10,1.6,?,?
603,1518264416.0,41.238880667,-8.5653936,113.8,6.739,61.80,1.6,?,?
604,1518264418.0,41.238920333,-8.56530775,113.7,?,?,2.1,?,?
605,1518264419.0,41.239038517,-8.565093733,114.0,11.987,56.30,14.4,?,?
606,1518264420.0,41.239103533,-8.564967717,114.3,12.707,56.70,14.5,?,?
607,1518264421.0,41.239168033,-8.564842917,114.2,13.015,57.50,1.8,?,?
608,1518264422.0,41.239231633,-8.56471685,115.2,12.913,56.60,3.8,?,?
609,1518264423.0,41.239268633,-8.5645713,117.1,12.347,62.60,3.8,?,?
610,1518264424.0,41.239299233,-8.56444255,112.9,12.038,66.20,4.2,?,?
611,1518264426.0,41.239340417,-8.564307183,113.6,?,?,4.2,?,?
612,1518264427.0,41.239409767,-8.564033267,114.1,11.729,70.20,4.2,?,?
613,1518264428.0,41.239428367,-8.563903017,114.7,11.421,72.30,4.2,?,?
614,1518264429.0,41.239448767,-8.563763683,114.6,11.369,74.90,4.2,?,?
615,1518264430.0,41.23948265,-8.563607867,113.4,11.884,75.00,4.2,?,?
616,1518264431.0,41.239516067,-8.563448567,112.8,12.192,75.30,4.2,?,?
617,1518264432.0,41.239527483,-8.563312733,112.1,12.450,67.20,25.8,?,?
618,1518264433.0,41.2395685,-8.563169967,112.6,12.192,61.60,26.0,?,?
619,1518264434.0,41.239621983,-8.563047033,112.6,12.141,56.90,5.5,?,?
620,1518264435.0,41.239681383,-8.562925533,112.5,12.295,54.00,5.5,?,?
621,1518264436.0,41.23974755,-8.562809633,112.4,12.347,50.80,5.5,?,?
622,1518264437.0,41.239816917,-8.562695983,112.2,12.398,49.10,3.7,?,?
623,1518264438.0,41.239889817,-8.562584767,112.1,12.501,47.90,3.7,?,?
624,1518264439.0,41.239968617,-8.562480117,111.8,12.552,44.30,5.5,?,?
625,1518264440.0,41.24005505,-8.562385017,111.3,12.552,38.20,5.5,?,?
626,1518264441.0,41.240152,-8.5623078,110.9,12.604,30.20,5.5,?,?
627,1518264442.0,41.2402577,-8.562249983,110.6,12.707,22.30,4.3,?,?
628,1518264443.0,41.240370467,-8.562217183,111.7,12.655,13.80,1.9,?,?
629,1518264444.0,41.240484117,-8.562190283,112.8,12.655,7.80,1.9,?,?
630,1518264445.0,41.24059835,-8.56217785,113.4,12.655,1.90,1.9,?,?
631,1518264446.0,41.240713833,-8.562173333,114.1,12.758,358.60,1.5,?,?
632,1518264447.0,41.240826767,-8.5621804,113.4,12.810,357.30,1.5,?,?
633,1518264448.0,41.24094095,-8.562189217,112.6,12.913,357.00,1.5,?,?
634,1518264449.0,41.2410528,-8.56219625,111.7,12.758,357.70,1.6,?,?
635,1518264450.0,41.241163883,-8.5622038,110.3,12.552,358.40,1.5,?,?
636,1518264451.0,41.241274717,-8.562212733,108.8,12.501,357.90,1.5,?,?
637,1518264452.0,41.241385583,-8.562219283,107.3,12.450,358.30,1.5,?,?
638,1518264453.0,41.2414984,-8.562227817,106.2,12.501,357.90,1.5,?,?
639,1518264454.0,41.241608367,-8.562231117,106.2,12.038,357.60,1.6,?,?
640,1518264455.0,41.241726067,-8.5622572,106.2,12.450,350.50,1.6,?,?
641,1518264456.0,41.241833183,-8.562282583,106.9,12.192,346.10,1.6,?,?
642,1518264457.0,41.241939533,-8.5623162,106.8,11.987,344.10,1.6,?,?
643,1518264458.0,41.2420385,-8.5623546,106.2,11.524,342.90,1.6,?,?
644,1518264459.0,41.24213275,-8.562389833,105.6,10.855,344.10,1.6,?,?
645,1518264460.0,41.242215867,-8.562410867,105.3,9.414,350.90,1.6,?,?
646,1518264461.0,41.242303867,-8.56240555,104.9,9.363,6.60,1.5,?,?
