,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
18100,52.42506,-1.44225,132.8,9.04,6,202.48,21 / 21,2286408,2019-09-04 20:44:38:521,0.4894,0.8899,9.9451,-0.0493,0.0213,9.8065,-0.0055,0.075,0.0978,2.13,-32.75,19.69,174.25,-85.94,-12.12
18101,52.42506,-1.44225,132.8,9.04,6,202.48,21 / 21,2286507,2019-09-04 20:44:38:620,-0.4054,1.1743,10.6393,-0.0251,-0.0042,9.8066,0.037,0.0731,0.0446,1.88,-33.0,18.56,167.08,-85.7,-20.56
18102,52.42506,-1.44225,132.8,9.04,6,202.48,21 / 21,2286608,2019-09-04 20:44:38:721,0.0377,0.9906,10.4312,-0.0149,-0.0269,9.8065,0.0736,0.059,0.048,1.44,-33.44,20.31,160.03,-85.99,-25.04
18103,52.42506,-1.44225,132.8,9.04,6,202.48,21 / 21,2286708,2019-09-04 20:44:38:821,-0.2707,0.6084,9.9509,-0.0074,-0.0277,9.8066,0.0664,0.0559,0.0055,0.56,-32.81,20.63,156.47,-86.24,-28.56
18104,52.42506,-1.44225,132.8,9.04,6,202.48,21 / 21,2286808,2019-09-04 20:44:38:921,0.0765,0.8442,9.4401,0.0056,-0.001,9.8066,-0.0183,0.0507,-0.0302,0.63,-32.69,21.13,155.02,-86.43,-30.03
18105,52.42506,-1.44225,132.8,9.04,6,202.48,21 / 21,2286907,2019-09-04 20:44:39:020,0.0268,1.0127,9.2209,0.0041,0.0166,9.8066,-0.0489,0.0347,0.0249,0.69,-32.5,20.25,157.8,-86.36,-27.22
18106,52.42506,-1.44225,132.8,9.04,6,202.48,21 / 21,2287008,2019-09-04 20:44:39:121,-0.6192,1.4031,9.2486,-0.0046,0.0385,9.8065,-0.0871,0.0198,0.0126,0.88,-31.87,20.5,158.06,-86.03,-26.88
18107,52.42506,-1.44225,132.8,9.04,6,202.48,21 / 21,2287108,2019-09-04 20:44:39:221,-0.8075,2.0789,9.7414,-0.0019,0.0325,9.8066,-0.0719,0.0236,0.0093,0.5,-32.81,20.0,160.8,-85.46,-24.46
18108,52.42506,-1.44225,132.8,9.04,6,202.48,21 / 21,2287208,2019-09-04 20:44:39:321,0.0626,2.1971,9.7519,-0.0021,0.011,9.8066,-0.0076,-0.0172,0.016,0.75,-32.37,19.75,162.1,-85.14,-23.08
18109,52.42506,-1.44225,132.8,9.04,6,202.48,21 / 21,2287308,2019-09-04 20:44:39:421,-0.4215,1.6627,10.1522,-0.0019,-0.0034,9.8066,0.0166,0.0025,-0.004,1.19,-33.06,18.94,162.05,-85.13,-23.5
18110,52.42506,-1.44225,132.8,9.04,6,202.48,21 / 21,2287407,2019-09-04 20:44:39:520,-0.2133,1.1647,9.6811,0.0076,-0.0096,9.8066,0.0138,-0.0048,-0.0011,0.94,-32.25,19.5,162.24,-85.24,-22.88
18111,52.42506,-1.44225,132.8,9.04,6,202.48,21 / 21,2287508,2019-09-04 20:44:39:621,-0.5591,1.203,9.9079,0.0024,0.0003,9.8066,-0.0133,-0.0215,-0.004,1.63,-32.69,19.63,165.22,-85.34,-22.39
18112,52.42506,-1.44225,132.8,9.04,6,202.48,21 / 21,2287608,2019-09-04 20:44:39:721,-0.4732,1.4673,10.2892,0.0069,0.0002,9.8066,0.0053,-0.0321,-0.0013,1.38,-32.75,19.06,164.04,-85.32,-21.16
18113,52.42506,-1.44225,132.8,9.04,6,202.48,21 / 21,2287707,2019-09-04 20:44:39:820,-0.9101,4.5554,11.1192,0.0021,-0.0055,9.8066,0.0084,-0.0382,-0.0155,1.69,-32.81,19.44,166.59,-85.37,-21.23
18114,52.42506,-1.44225,132.8,9.04,6,202.48,21 / 21,2287808,2019-09-04 20:44:39:921,0.6906,0.4799,11.8071,-0.0589,-0.0519,9.8062,0.1359,-0.0426,0.0822,1.31,-32.69,19.25,162.8,-85.34,-22.54
