,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
1803,48.89434,2.305051,86.66,15.01,6,226.95,0 / 17,180321,2020-01-04 11:40:56:571,0.7093,-0.0508,9.8365,-0.0024,0.0058,9.8066,-0.0065,-0.0191,-0.0164,-37.0,-108.37,80.75,161.79,-11.8,-2.23
1804,48.89434,2.305051,86.66,15.01,6,226.95,0 / 17,180421,2020-01-04 11:40:56:671,0.3908,-0.53,9.8945,-0.0029,-0.0002,9.8066,-0.0141,-0.0271,-0.0097,-31.62,-107.56,78.75,163.9,-11.8,-2.26
1805,48.89336,2.303522,86.62,14.48,24,227.88,16 / 19,180521,2020-01-04 11:40:56:771,0.0297,-0.2656,9.693,-0.0048,-0.0007,9.8066,-0.0011,-0.0207,-0.0171,-31.37,-107.31,79.0,164.16,-11.71,-2.34
1806,48.89336,2.303522,86.62,14.48,24,227.88,16 / 19,180620,2020-01-04 11:40:56:870,0.2875,-0.3464,9.9452,0.0001,-0.0009,9.8066,0.0021,-0.0185,-0.0139,-35.69,-108.25,80.0,162.1,-11.72,-2.39
1807,48.89336,2.303522,86.62,14.48,24,227.88,16 / 19,180721,2020-01-04 11:40:56:971,0.6091,-0.6131,10.9877,-0.0164,-0.0051,9.8065,-0.0131,-0.0294,-0.0098,-35.19,-108.37,79.94,162.5,-11.72,-2.44
1808,48.89336,2.303522,86.62,14.48,24,227.88,16 / 19,180821,2020-01-04 11:40:57:071,0.0356,-0.4182,10.7278,0.0004,0.0014,9.8066,0.0067,-0.0121,-0.0145,-33.25,-108.06,79.13,163.28,-11.69,-2.56
1809,48.89336,2.303522,86.62,14.48,24,227.88,16 / 19,180921,2020-01-04 11:40:57:171,0.5351,-0.2841,9.5336,-0.0022,0.0016,9.8066,-0.0083,-0.0419,-0.0072,-32.62,-107.06,78.69,163.15,-11.68,-2.55
1810,48.89336,2.303522,86.62,14.48,24,227.88,16 / 19,181020,2020-01-04 11:40:57:270,0.3445,-0.1555,9.9129,-0.0138,-0.0043,9.8066,-0.0081,-0.0312,-0.006,-37.62,-108.12,79.75,161.08,-11.65,-2.65
1811,48.89336,2.303522,86.62,14.48,24,227.88,16 / 19,181121,2020-01-04 11:40:57:371,0.5225,-0.3203,9.0485,-0.0007,0.0012,9.8066,0.0091,-0.0395,-0.0119,-37.12,-108.44,80.25,161.41,-11.61,-2.8
1812,48.89336,2.303522,86.62,14.48,24,227.88,16 / 19,181221,2020-01-04 11:40:57:471,0.4718,-0.3157,9.7669,0.0066,-0.0017,9.8066,0.0044,0.0084,-0.0111,-32.44,-107.19,78.94,163.42,-11.64,-2.81
