,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
3025,52.1408,-1.906271,62,24.14,10.0,224.3,,13 / 24,302545,2019-08-16 11:34:26:914,-0.1455,-0.0061,11.2951,-0.0199,-0.0049,9.8066,0.0095,0.0308,-0.0107,-21.56,20.86,-0.43,223.71,2.67,-0.84
3026,52.1408,-1.906271,62,24.14,10.0,224.3,,13 / 24,302645,2019-08-16 11:34:27:014,-0.4852,0.1587,9.4036,-0.0566,0.0004,9.8065,0.0031,0.0052,0.0266,-21.56,20.86,-0.43,223.71,2.67,-0.84
3027,52.1408,-1.906271,62,24.14,10.0,224.3,,13 / 24,302745,2019-08-16 11:34:27:114,-0.6892,0.1307,10.6103,-0.0145,-0.0021,9.8066,-0.015,0.0457,-0.0021,-21.9,20.5,-0.43,222.31,2.44,-0.61
3028,52.1408,-1.906271,62,24.14,10.0,224.3,,13 / 24,302845,2019-08-16 11:34:27:214,-0.2691,0.1852,9.8451,0.0024,-0.0024,9.8067,-0.0054,-0.0033,0.0021,-22.29,20.07,-0.45,222.31,2.36,-0.56
3029,52.1408,-1.906271,62,24.14,10.0,224.3,,13 / 24,302945,2019-08-16 11:34:27:314,0.3927,-0.1179,9.6662,0.014,0.0036,9.8066,-0.0214,-0.0161,0.0181,-21.84,20.35,-2.97,222.19,2.44,-0.6
3030,52.1408,-1.906271,62,24.14,10.0,224.3,,13 / 24,303045,2019-08-16 11:34:27:414,0.3203,-0.0125,9.5762,0.0256,-0.0044,9.8066,-0.0214,-0.0161,0.0181,-22.18,19.97,-3.04,222.19,2.44,-0.6
3031,52.1408,-1.906271,62,24.14,10.0,224.3,,13 / 24,303146,2019-08-16 11:34:27:515,-0.2194,0.1038,9.627,0.0326,-0.0064,9.8066,-0.0064,0.0532,-0.0032,-21.89,20.39,-2.22,222.24,2.56,-0.76
3032,52.140636,-1.906511,62,24.03,10.0,224.0,,13 / 24,303246,2019-08-16 11:34:27:615,-0.3655,0.1451,10.1404,-0.0057,0.0189,9.8066,0.034,-0.0288,-0.049,-21.89,20.39,-2.22,222.24,2.56,-0.76
3033,52.140636,-1.906511,62,24.03,10.0,224.0,,13 / 24,303345,2019-08-16 11:34:27:714,0.1266,0.1386,10.2474,0.0078,0.0129,9.8066,0.0149,-0.0214,0.0011,-21.66,20.23,-4.66,222.1,2.61,-0.65
3034,52.140636,-1.906511,62,24.03,10.0,224.0,,13 / 24,303445,2019-08-16 11:34:27:814,-0.3429,0.0368,9.7319,0.0164,-0.0029,9.8066,-0.0384,-0.0395,-0.0011,-21.66,20.23,-4.66,222.1,2.61,-0.65
3035,52.140636,-1.906511,62,24.03,10.0,224.0,,13 / 24,303545,2019-08-16 11:34:27:914,-0.3636,-0.1889,10.242,-0.0107,-0.0157,9.8066,0.0095,0.0116,0.0075,-21.51,20.66,-3.18,223.58,2.66,-0.73
3036,52.140636,-1.906511,62,24.03,10.0,224.0,,13 / 24,303645,2019-08-16 11:34:28:014,-0.2008,0.1409,9.5671,-0.0056,-0.0263,9.8066,0.0031,0.0106,-0.0053,-22.17,19.96,-3.17,222.2,2.56,-0.75
3037,52.140636,-1.906511,62,24.03,10.0,224.0,,13 / 24,303745,2019-08-16 11:34:28:114,-0.1689,-0.2222,9.7325,-0.0057,-0.0279,9.8066,0.0117,-0.0171,-0.0021,-22.17,19.96,-3.17,222.2,2.56,-0.75
3038,52.140636,-1.906511,62,24.03,10.0,224.0,,13 / 24,303845,2019-08-16 11:34:28:214,-0.2441,0.1731,8.4099,0.0117,0.0184,9.8066,0.0117,-0.0171,-0.0021,-22.55,19.52,-3.24,220.95,2.42,-0.85
3039,52.140636,-1.906511,62,24.03,10.0,224.0,,13 / 24,303946,2019-08-16 11:34:28:315,-0.0833,0.1622,10.4311,-0.0009,0.0207,9.8066,-0.0171,0.001,0.0256,-22.13,19.88,-3.89,222.16,2.5,-0.76
3040,52.140636,-1.906511,62,24.03,10.0,224.0,,13 / 24,304045,2019-08-16 11:34:28:414,0.1098,0.2463,9.0174,-0.0058,0.0117,9.8066,0.0383,0.0234,-0.0202,-22.15,19.82,-4.03,222.16,2.5,-0.76
3041,52.140636,-1.906511,62,24.03,10.0,224.0,,13 / 24,304145,2019-08-16 11:34:28:514,0.0167,0.1412,10.3265,0.0038,0.0307,9.8066,0.0021,-0.0523,-0.0096,-22.15,19.82,-4.03,222.16,2.5,-0.76
3042,52.14049,-1.906743,62,23.88,11.0,224.0,,13 / 24,304245,2019-08-16 11:34:28:614,-0.2663,0.2315,8.9337,-0.003,-0.023,9.8066,-0.0246,-0.0012,0.016,-21.92,20.35,-2.4,222.23,2.67,-0.65
3043,52.14049,-1.906743,62,23.88,11.0,224.0,,13 / 24,304345,2019-08-16 11:34:28:714,-0.3577,0.1673,10.2573,-0.0154,-0.0187,9.8066,0.0021,-0.0246,0.0011,-22.14,19.81,-4.15,222.23,2.67,-0.65
3044,52.14049,-1.906743,62,23.88,11.0,224.0,,13 / 24,304445,2019-08-16 11:34:28:814,-0.6064,0.3661,10.8616,-0.0125,0.001,9.8066,0.0276,0.0191,0.0256,-22.25,19.99,-2.35,222.23,2.53,-0.67
3045,52.14049,-1.906743,62,23.88,11.0,224.0,,13 / 24,304545,2019-08-16 11:34:28:914,-0.3524,0.0943,10.5659,-0.0009,0.0024,9.8066,-0.0331,0.0244,0.0309,-21.91,20.34,-2.52,222.19,2.53,-0.66
3046,52.14049,-1.906743,62,23.88,11.0,224.0,,13 / 24,304646,2019-08-16 11:34:29:015,0.2759,0.0072,8.3025,-0.017,-0.0101,9.8066,-0.0331,0.0244,0.0309,-22.28,19.94,-2.44,222.19,2.53,-0.66
3047,52.14049,-1.906743,62,23.88,11.0,224.0,,13 / 24,304745,2019-08-16 11:34:29:114,-0.5093,-0.0761,10.9879,-0.0313,-0.0299,9.8066,0.0042,0.0244,0.0234,-22.28,19.94,-2.44,222.19,2.53,-0.66
3048,52.14049,-1.906743,62,23.88,11.0,224.0,,13 / 24,304845,2019-08-16 11:34:29:214,-0.0708,0.0489,9.1389,-0.0013,-0.0036,9.8067,-0.0139,0.0383,-0.0085,-21.93,20.41,-1.61,222.24,2.28,-0.67
3049,52.14049,-1.906743,62,23.88,11.0,224.0,,13 / 24,304945,2019-08-16 11:34:29:314,0.2047,0.1624,9.3961,0.0096,0.0101,9.8066,-0.0171,-0.0342,-0.0138,-21.5,20.68,-3.19,224.91,2.36,-0.66
3050,52.14049,-1.906743,62,23.88,11.0,224.0,,13 / 24,305045,2019-08-16 11:34:29:414,0.4064,0.0621,8.7239,0.0064,0.0032,9.8066,-0.0064,-0.031,-0.017,-21.5,20.68,-3.19,224.91,2.36,-0.66
3051,52.14049,-1.906743,62,23.88,11.0,224.0,,13 / 24,305145,2019-08-16 11:34:29:514,-0.3547,0.0007,9.8847,-0.0126,-0.0219,9.8066,0.0149,0.0308,0.0032,-21.19,21.09,-2.52,224.92,2.31,-0.74
3052,52.140343,-1.906953,62,23.79,11.0,223.4,,13 / 24,305245,2019-08-16 11:34:29:614,-0.2257,0.1684,9.3689,-0.0217,-0.0044,9.8066,0.0191,-0.0054,-0.0149,-22.21,19.88,-3.42,222.21,2.21,-0.67
3053,52.140343,-1.906953,62,23.79,11.0,223.4,,13 / 24,305345,2019-08-16 11:34:29:714,0.1241,0.1769,8.6255,0.0013,0.019,9.8066,0.0191,-0.0054,-0.0149,-21.49,20.67,-3.31,222.21,2.21,-0.67
3054,52.140343,-1.906953,62,23.79,11.0,223.4,,13 / 24,305445,2019-08-16 11:34:29:814,-0.2443,0.3577,9.7818,-0.0003,0.0263,9.8066,-0.0032,-0.0278,0.0,-21.49,20.67,-3.31,222.21,2.21,-0.67
3055,52.140343,-1.906953,62,23.79,11.0,223.4,,13 / 24,305545,2019-08-16 11:34:29:914,-0.2804,0.2825,9.2104,0.0235,0.0122,9.8066,0.0127,-0.0747,-0.0096,-21.19,21.09,-2.52,224.91,2.31,-0.56
3056,52.140343,-1.906953,62,23.79,11.0,223.4,,13 / 24,305645,2019-08-16 11:34:30:014,0.1111,0.1391,10.0733,0.0296,0.0302,9.8066,-0.0064,-0.0182,-0.0192,-21.23,21.13,-1.67,224.94,2.55,-0.56
3057,52.140343,-1.906953,62,23.79,11.0,223.4,,13 / 24,305745,2019-08-16 11:34:30:114,0.1901,0.0494,9.6779,0.0228,-0.0013,9.8066,-0.0001,0.0212,0.0021,-21.23,21.13,-1.67,224.94,2.55,-0.56
3058,52.140343,-1.906953,62,23.79,11.0,223.4,,13 / 24,305845,2019-08-16 11:34:30:214,-0.4102,0.0072,11.3564,-0.0084,-0.0171,9.8066,0.0063,0.0713,0.0117,-21.42,20.57,-4.28,224.86,2.64,-0.66
3059,52.140343,-1.906953,62,23.79,11.0,223.4,,13 / 24,305945,2019-08-16 11:34:30:314,-0.1666,-0.1601,10.0021,-0.036,-0.0375,9.8065,0.0255,0.1384,-0.0107,-21.91,20.34,-2.52,222.2,2.34,-0.66
3060,52.140343,-1.906953,62,23.79,11.0,223.4,,13 / 24,306045,2019-08-16 11:34:30:414,-0.2836,-0.1391,10.2051,-0.046,-0.0279,9.8065,0.0255,0.1384,-0.0107,-21.91,20.34,-2.52,222.2,2.34,-0.66
3061,52.140343,-1.906953,62,23.79,11.0,223.4,,13 / 24,306146,2019-08-16 11:34:30:515,0.162,0.0503,8.1826,0.0127,-0.0032,9.8066,-0.0309,-0.0395,0.0373,-21.61,20.79,-0.8,223.66,2.03,-0.6
3062,52.140182,-1.907254,62,24.41,11.0,224.5,,13 / 24,306246,2019-08-16 11:34:30:615,-0.1392,-0.0635,10.3571,0.0086,0.0151,9.8066,0.0106,-0.0352,-0.0202,-22.21,19.88,-3.42,222.21,2.07,-0.67
3063,52.140182,-1.907254,62,24.41,11.0,224.5,,13 / 24,306345,2019-08-16 11:34:30:714,0.005,0.0901,8.9682,0.0252,0.027,9.8066,-0.0001,-0.064,0.016,-22.21,19.88,-3.42,222.21,2.07,-0.67
3064,52.140182,-1.907254,62,24.41,11.0,224.5,,13 / 24,306445,2019-08-16 11:34:30:814,0.2755,0.3126,9.3189,0.025,0.0019,9.8066,0.0298,-0.0043,-0.017,-21.91,20.34,-2.52,222.2,2.29,-0.65
3065,52.140182,-1.907254,62,24.41,11.0,224.5,,13 / 24,306545,2019-08-16 11:34:30:914,-0.1191,0.1474,9.4755,0.0406,0.0195,9.8065,-0.0235,0.0319,-0.0043,-21.93,20.3,-2.61,222.2,2.54,-0.72
3066,52.140182,-1.907254,62,24.41,11.0,224.5,,13 / 24,306645,2019-08-16 11:34:31:014,0.2651,0.2258,9.8609,0.0119,0.0049,9.8066,-0.0235,0.0319,-0.0043,-21.93,20.3,-2.61,222.2,2.54,-0.72
3067,52.140182,-1.907254,62,24.41,11.0,224.5,,13 / 24,306745,2019-08-16 11:34:31:114,0.4214,-0.037,9.4878,0.0048,-0.0242,9.8066,-0.0267,0.0457,-0.0192,-21.6,20.74,-1.82,223.64,2.47,-0.85
3068,52.140182,-1.907254,62,24.41,11.0,224.5,,13 / 24,306845,2019-08-16 11:34:31:214,-0.0742,-0.1328,10.2981,-0.0131,-0.0177,9.8066,0.017,0.0212,0.016,-21.5,20.65,-3.42,223.64,2.47,-0.85
