,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
8435,52.642937,-1.506205,178.98,3.17,6,328.21,24 / 24,843520,2019-11-06 10:55:50:863,1.7617,-0.5986,9.6327,0.0062,0.0036,9.8066,0.0107,0.0532,-0.0474,-7.5,-35.62,-0.25,130.55,-81.8,15.29
8436,52.642937,-1.506205,178.98,3.17,6,328.21,24 / 24,843620,2019-11-06 10:55:50:963,2.7891,-0.7517,9.6319,0.0067,0.0036,9.8066,-0.0083,-0.0613,0.0525,-7.75,-35.19,-0.62,135.41,-81.82,15.57
8437,52.642937,-1.506205,178.98,3.17,6,328.21,24 / 24,843720,2019-11-06 10:55:51:063,2.8602,-1.0324,9.7196,0.0104,-0.0016,9.8066,0.0686,-0.0379,-0.0079,-7.56,-35.0,-0.81,127.58,-81.86,15.63
8438,52.642937,-1.506205,178.98,3.17,6,328.21,24 / 24,843820,2019-11-06 10:55:51:163,2.7905,-1.2435,9.5252,0.0275,-0.0197,9.8065,-0.0176,-0.0295,0.0416,-7.69,-35.94,-1.06,127.58,-81.86,15.63
8439,52.642937,-1.506205,178.98,3.17,6,328.21,24 / 24,843920,2019-11-06 10:55:51:263,3.0702,-1.7416,9.5008,0.0078,-0.0171,9.8065,-0.0022,0.0041,0.019,-7.56,-35.75,-1.25,129.4,-82.06,15.68
8440,52.642975,-1.506247,179.02,3.78,6,328.63,24 / 24,844020,2019-11-06 10:55:51:363,2.1346,-1.1153,9.5669,0.0049,-0.0072,9.8066,-0.0605,-0.0117,0.0228,-7.19,-35.31,-1.0,128.46,-82.22,15.0
8441,52.642975,-1.506247,179.02,3.78,6,328.63,24 / 24,844120,2019-11-06 10:55:51:463,2.0871,-0.4888,9.6654,-0.0117,0.0073,9.8066,-0.0358,-0.0832,0.0211,-7.75,-35.94,-0.87,126.62,-82.24,14.86
8442,52.642975,-1.506247,179.02,3.78,6,328.63,24 / 24,844220,2019-11-06 10:55:51:563,1.1993,-1.0947,10.0841,-0.0281,0.0104,9.8066,-0.0176,-0.0922,0.0543,-8.0,-36.0,-0.44,126.62,-82.24,14.86
8443,52.642975,-1.506247,179.02,3.78,6,328.63,24 / 24,844320,2019-11-06 10:55:51:663,1.814,-1.8824,9.6177,-0.0049,-0.0049,9.8066,-0.0176,-0.0311,0.026,-7.25,-35.5,-0.62,128.91,-81.96,14.48
8444,52.642975,-1.506247,179.02,3.78,6,328.63,24 / 24,844420,2019-11-06 10:55:51:763,2.3851,-1.6237,9.1202,0.0064,-0.016,9.8066,-0.0119,0.0991,-0.0813,-7.31,-36.0,-0.5,134.2,-82.05,13.67
8445,52.642975,-1.506247,179.02,3.78,6,328.63,24 / 24,844520,2019-11-06 10:55:51:863,1.0275,-0.0384,9.8594,0.013,-0.019,9.8065,-0.0776,0.032,-0.0233,-7.44,-35.62,-0.31,134.2,-82.05,13.67
8446,52.642975,-1.506247,179.02,3.78,6,328.63,24 / 24,844620,2019-11-06 10:55:51:963,0.9796,-1.1756,10.0275,-0.0566,0.0141,9.8064,-0.0492,-0.1044,0.0424,-8.0,-36.25,-1.0,125.8,-82.19,13.47
