,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
17615,52.001453,-2.069061,80,5.91,9.0,249.6,,16 / 24,1761545,2019-08-16 11:58:45:914,0.4429,-0.0266,9.8694,0.017,0.0098,9.8066,0.016,-0.0103,-0.0085,-6.4,29.25,1.95,258.65,5.13,0.65
17616,52.001453,-2.069061,80,5.91,9.0,249.6,,16 / 24,1761645,2019-08-16 11:58:46:014,0.357,0.3196,9.7214,0.0214,0.0121,9.8066,0.017,-0.0092,0.017,-7.63,29.01,0.47,254.59,5.21,0.56
17617,52.001453,-2.069061,80,5.91,9.0,249.6,,16 / 24,1761745,2019-08-16 11:58:46:114,0.4585,0.0311,9.9491,0.0032,0.0126,9.8066,0.0224,0.0238,0.0021,-7.08,29.13,1.19,256.62,5.31,0.46
17618,52.001453,-2.069061,80,5.91,9.0,249.6,,16 / 24,1761846,2019-08-16 11:58:46:215,-0.0337,0.1308,10.121,-0.0004,0.0112,9.8066,0.0224,0.0238,0.0021,-7.08,29.13,1.19,256.62,5.31,0.46
17619,52.001453,-2.069061,80,5.91,9.0,249.6,,16 / 24,1761945,2019-08-16 11:58:46:314,0.0815,0.1136,9.0691,-0.0163,-0.0014,9.8066,0.0096,0.0483,0.0053,-6.43,29.3,-0.17,258.32,5.37,0.48
17620,52.001453,-2.069061,80,5.91,9.0,249.6,,16 / 24,1762045,2019-08-16 11:58:46:414,-0.1328,-0.0338,9.9447,-0.0187,-0.0118,9.8066,-0.0256,0.0227,-0.0011,-6.98,29.18,-0.17,256.43,5.28,0.57
17621,52.001453,-2.069061,80,5.91,9.0,249.6,,16 / 24,1762146,2019-08-16 11:58:46:515,0.0258,-0.0161,9.9179,0.0046,-0.0163,9.8066,-0.0298,0.0068,-0.0053,-6.98,29.18,-0.27,256.44,5.19,0.52
17622,52.001457,-2.069132,77,5.77,9.0,250.5,,16 / 24,1762245,2019-08-16 11:58:46:614,0.1528,-0.0584,10.0281,0.0133,-0.0289,9.8066,-0.0064,-0.0082,-0.0032,-6.98,29.18,-0.27,256.44,5.19,0.52
17623,52.001457,-2.069132,77,5.77,9.0,250.5,,16 / 24,1762345,2019-08-16 11:58:46:714,0.1178,-0.0871,10.1212,0.0279,-0.0135,9.8066,0.0021,-0.006,0.0011,-7.52,29.03,-0.94,254.44,5.05,0.41
17624,52.001457,-2.069132,77,5.77,9.0,250.5,,16 / 24,1762445,2019-08-16 11:58:46:814,0.335,-0.0784,10.0782,0.0279,-0.0135,9.8066,0.0288,-0.0135,0.0064,-6.55,29.27,-0.28,254.44,5.05,0.41
