,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
70339,46.400887,-0.686024,64.26,34.57,3.216,128.4,17 / 20,7033455,2019-08-09 22:11:22:193,-0.1531,0.1743,10.1236,-0.5138,-0.1331,9.7923,-0.005,-0.0082,-0.0188
70340,46.400887,-0.686024,64.26,34.57,3.216,128.4,17 / 20,7033555,2019-08-09 22:11:22:293,-0.3674,-0.1411,9.838,-0.5135,-0.1322,9.7923,0.0015,-0.0021,0.0213
70341,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7033655,2019-08-09 22:11:22:393,-0.8204,-0.1184,9.0845,-0.5062,-0.1366,9.7926,0.0029,-0.0257,-0.0041
70342,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7033755,2019-08-09 22:11:22:493,-1.6327,-0.1639,9.8728,-0.5211,-0.1291,9.7919,-0.0106,-0.0102,0.0249
70343,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7033855,2019-08-09 22:11:22:593,-1.8458,-0.3465,9.7632,-0.5267,-0.1416,9.7915,-0.0079,-0.0364,0.0126
70344,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7033955,2019-08-09 22:11:22:693,-0.0405,-0.1693,9.4687,-0.52,-0.1472,9.7917,0.0052,-0.0009,0.0018
70345,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7034055,2019-08-09 22:11:22:793,-0.7684,0.1701,10.6964,-0.529,-0.1462,9.7913,-0.0034,-0.0128,0.0099
70346,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7034155,2019-08-09 22:11:22:893,-1.7554,-0.2393,10.2385,-0.5389,-0.1484,9.7907,0.0032,-0.0316,0.0049
70347,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7034254,2019-08-09 22:11:22:992,0.3443,-0.2345,9.3951,-0.5226,-0.1429,9.7917,0.0032,-0.0316,0.0049
70348,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7034355,2019-08-09 22:11:23:093,0.415,0.0432,9.5154,-0.5342,-0.1424,9.7911,0.0009,-0.0265,-0.0077
70349,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7034454,2019-08-09 22:11:23:192,-0.4284,-0.1417,9.1635,-0.5295,-0.1417,9.7913,-0.0043,0.0125,0.0179
70350,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7034555,2019-08-09 22:11:23:293,-0.0489,-0.0921,9.9218,-0.5069,-0.1478,9.7924,-0.0071,0.0402,-0.0071
70351,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7034655,2019-08-09 22:11:23:393,-0.8246,-0.0472,10.2397,-0.5377,-0.1504,9.7907,-0.0179,-0.0182,0.0016
70352,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7034755,2019-08-09 22:11:23:493,-0.9258,-0.1806,9.7405,-0.5469,-0.1687,9.7899,0.0069,-0.0082,-0.0109
70353,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7034855,2019-08-09 22:11:23:593,-0.3608,-0.1172,9.5567,-0.5567,-0.1626,9.7895,0.0039,0.0014,-0.0255
70354,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7034955,2019-08-09 22:11:23:693,-1.1964,0.1474,9.8297,-0.5647,-0.1492,9.7892,0.0026,-0.026,-0.0056
70355,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7035055,2019-08-09 22:11:23:793,-1.2071,0.1102,9.8865,-0.5523,-0.1475,9.79,-0.0046,0.0218,-0.0075
70356,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7035155,2019-08-09 22:11:23:893,-1.7009,-0.0597,9.5579,-0.5526,-0.1445,9.79,0.0029,0.0114,0.0038
70357,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7035254,2019-08-09 22:11:23:992,-0.1243,0.151,10.3719,-0.5791,-0.1406,9.7885,0.0069,0.0289,-0.0103
70358,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7035355,2019-08-09 22:11:24:093,0.4144,-0.1405,9.0952,-0.5603,-0.136,9.7897,-0.0009,-0.019,-0.001
70359,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7035455,2019-08-09 22:11:24:193,0.3653,0.1659,9.513,-0.5701,-0.1294,9.7892,-0.0024,-0.0006,-0.0188
70360,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7035555,2019-08-09 22:11:24:293,-2.4904,-0.0927,9.9302,-0.5779,-0.1271,9.7888,-0.0092,0.025,-0.0123
70361,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7035655,2019-08-09 22:11:24:393,-1.9122,-0.3279,9.428,-0.5808,-0.133,9.7885,0.0073,0.008,-0.0046
70362,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7035755,2019-08-09 22:11:24:493,-1.343,0.1324,10.1176,-0.6043,-0.1169,9.7873,0.0126,0.0217,-0.0181
70363,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7035855,2019-08-09 22:11:24:593,-0.2554,-0.0436,9.592,-0.5905,-0.1146,9.7882,-0.0012,-0.024,-0.0064
70364,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7035955,2019-08-09 22:11:24:693,-0.2764,0.3359,10.5354,-0.62,-0.118,9.7863,-0.0051,0.0654,-0.0472
70365,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7036054,2019-08-09 22:11:24:792,-1.592,-0.5146,9.4089,-0.6048,-0.1205,9.7872,-0.0059,-0.02,0.0219
70366,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7036154,2019-08-09 22:11:24:892,-0.9659,-0.2579,9.2419,-0.612,-0.1251,9.7867,0.0117,0.0091,0.0148
70367,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7036254,2019-08-09 22:11:24:992,-1.1413,0.1534,9.464,-0.6034,-0.1195,9.7873,-0.0057,-0.0048,-0.0111
70368,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7036355,2019-08-09 22:11:25:093,-1.5471,-0.1938,9.6292,-0.612,-0.1364,9.7866,-0.0076,-0.0089,0.009
70369,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7036455,2019-08-09 22:11:25:193,-0.7534,-0.4919,9.3412,-0.6014,-0.135,9.7873,0.0043,0.0253,-0.0434
70370,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7036555,2019-08-09 22:11:25:293,-1.1149,-0.1896,10.4067,-0.6372,-0.1296,9.7851,0.0013,-0.02,0.0242
70371,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7036655,2019-08-09 22:11:25:393,-1.2101,-0.4338,9.3813,-0.6238,-0.1289,9.7859,0.0273,-0.002,0.0049
70372,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7036755,2019-08-09 22:11:25:493,-0.6571,0.0354,9.7638,-0.6402,-0.1152,9.7851,-0.0116,0.0031,0.0067
70373,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7036855,2019-08-09 22:11:25:593,-1.3268,-0.6212,9.9308,-0.6366,-0.1253,9.7852,-0.021,0.007,0.0287
70374,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7036954,2019-08-09 22:11:25:692,-0.8839,-0.5164,9.1611,-0.6394,-0.1448,9.7847,0.0004,-0.0468,0.0092
70375,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7037055,2019-08-09 22:11:25:793,-0.186,-0.2674,9.3005,-0.635,-0.1522,9.7849,0.0065,0.0109,-0.0029
70376,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7037155,2019-08-09 22:11:25:893,-0.8588,-0.4698,9.9907,-0.6471,-0.1516,9.7841,-0.0083,0.0123,0.0159
70377,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7037255,2019-08-09 22:11:25:993,-1.0898,-0.4638,9.4083,-0.6515,-0.1621,9.7836,0.0133,-0.0167,0.0011
70378,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7037354,2019-08-09 22:11:26:092,0.0421,-0.1435,9.5029,-0.6493,-0.1605,9.7838,0.0133,-0.0167,0.0011
70379,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7037455,2019-08-09 22:11:26:193,-0.2854,-0.5081,9.0013,-0.6327,-0.1628,9.7849,0.0022,-0.0505,0.0122
70380,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7037555,2019-08-09 22:11:26:293,1.2817,0.0983,10.3534,-0.6197,-0.1623,9.7857,-0.0033,0.047,-0.0102
70381,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7037655,2019-08-09 22:11:26:393,-1.522,-0.5051,10.1529,-0.6575,-0.1696,9.7831,-0.0083,0.0264,0.0213
70382,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7037754,2019-08-09 22:11:26:492,-2.0373,-0.5523,9.5436,-0.6476,-0.1728,9.7837,0.0206,-0.007,0.0017
70383,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7037855,2019-08-09 22:11:26:593,0.0606,-0.1298,9.9703,-0.6657,-0.1598,9.7827,0.0004,-0.022,0.0155
70384,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7037955,2019-08-09 22:11:26:693,-0.8719,-0.2273,9.4633,-0.6532,-0.1602,9.7836,-0.0067,-0.0164,0.0109
70385,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7038055,2019-08-09 22:11:26:793,-1.2622,-0.0711,10.0278,-0.6415,-0.1704,9.7842,-0.0063,-0.0093,-0.0012
70386,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7038155,2019-08-09 22:11:26:893,-1.6566,-0.3668,9.9775,-0.6464,-0.174,9.7838,-0.0167,0.0381,0.0036
70387,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7038255,2019-08-09 22:11:26:993,-1.0078,-0.4255,9.5477,-0.6142,-0.1904,9.7855,0.0033,-0.0217,0.0003
70388,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7038355,2019-08-09 22:11:27:093,-0.5691,-0.1214,9.6812,-0.6276,-0.1885,9.7847,0.006,0.0209,-0.0086
70389,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7038455,2019-08-09 22:11:27:193,-1.2861,-0.2632,10.2475,-0.6275,-0.1973,9.7846,-0.0124,0.0191,0.0088
70390,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7038556,2019-08-09 22:11:27:294,-0.4919,-0.6433,9.3987,-0.6263,-0.2064,9.7845,0.0142,-0.028,0.0123
70391,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7038655,2019-08-09 22:11:27:393,-0.5182,0.0462,9.3173,-0.6065,-0.1976,9.7859,0.0172,0.0237,-0.0051
70392,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7038755,2019-08-09 22:11:27:493,-0.9569,-0.0597,10.3899,-0.6031,-0.1927,9.7862,-0.019,0.0266,0.0006
70393,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7038855,2019-08-09 22:11:27:593,-0.086,-0.5356,9.8021,-0.621,-0.208,9.7848,-0.0058,0.0076,0.0257
70394,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7038955,2019-08-09 22:11:27:693,-0.5427,0.0564,9.3849,-0.6134,-0.2087,9.7852,0.0032,-0.0174,-0.0156
70395,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7039055,2019-08-09 22:11:27:793,-0.5703,-0.3889,9.5328,-0.6094,-0.2013,9.7856,-0.0031,-0.0208,-0.006
70396,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7039154,2019-08-09 22:11:27:892,-1.1778,-0.2722,9.9883,-0.6235,-0.2057,9.7846,-0.0028,0.0022,0.0041
70397,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7039255,2019-08-09 22:11:27:993,-0.423,0.0582,9.534,-0.6112,-0.2056,9.7854,-0.0065,-0.0073,-0.0035
70398,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7039355,2019-08-09 22:11:28:093,0.242,0.233,10.1349,-0.6097,-0.1989,9.7857,0.001,0.066,0.0018
70399,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7039454,2019-08-09 22:11:28:192,-0.7456,-0.444,9.3568,-0.6054,-0.195,9.786,0.0085,0.0012,-0.0032
70400,46.399136,-0.682882,62.1,34.33,3.216,128.5,17 / 20,7039555,2019-08-09 22:11:28:293,-1.6375,-0.0202,9.4735,-0.6079,-0.1952,9.7858,0.0103,0.0438,0.0111
