,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
24000,51.981865,-2.125834,66,21.11,9.0,184.8,,14 / 24,2400046,2019-08-16 12:09:24:415,-0.0699,0.0151,9.5477,0.0174,-0.0032,9.8066,0.0011,0.0106,-0.0032,-28.78,6.96,4.84,193.66,3.95,-0.62
24001,51.981865,-2.125834,66,21.11,9.0,184.8,,14 / 24,2400145,2019-08-16 12:09:24:514,0.1412,0.1952,9.6897,0.0325,-0.0144,9.8066,0.0021,0.0181,0.0032,-28.63,6.51,6.19,193.66,4.12,-0.74
24002,51.98168,-2.125867,67,20.89,9.0,185.1,,14 / 24,2400245,2019-08-16 12:09:24:614,0.2615,-0.1759,9.5052,-0.0049,0.0035,9.8066,0.0235,0.001,0.033,-28.63,6.51,6.19,193.66,4.12,-0.74
24003,51.98168,-2.125867,67,20.89,9.0,185.1,,14 / 24,2400345,2019-08-16 12:09:24:714,0.3347,-0.3901,7.8328,-0.0024,-0.0042,9.8066,-0.0021,0.0479,0.0159,-28.78,6.96,4.84,193.65,4.09,-0.72
24004,51.98168,-2.125867,67,20.89,9.0,185.1,,14 / 24,2400445,2019-08-16 12:09:24:814,-0.096,0.8291,10.5594,-0.0307,0.0503,9.8065,-0.0021,0.0479,0.0159,-28.78,6.96,4.84,193.65,4.09,-0.72
24005,51.98168,-2.125867,67,20.89,9.0,185.1,,14 / 24,2400545,2019-08-16 12:09:24:914,-0.2709,-0.1012,10.5814,-0.0337,-0.0106,9.8066,0.0192,0.0127,-0.0032,-28.6,7.32,5.34,193.72,3.86,-0.2
24006,51.98168,-2.125867,67,20.89,9.0,185.1,,14 / 24,2400645,2019-08-16 12:09:25:014,-0.3092,-0.2748,9.945,-0.0503,-0.0084,9.8065,-0.0074,0.017,0.017,-28.6,7.32,5.34,193.72,3.86,-0.2
24007,51.98168,-2.125867,67,20.89,9.0,185.1,,14 / 24,2400746,2019-08-16 12:09:25:115,-0.0268,-0.1842,10.041,-0.0048,-0.0142,9.8066,-0.0394,0.0191,0.0,-28.6,7.32,5.34,193.71,3.57,-0.18
24008,51.98168,-2.125867,67,20.89,9.0,185.1,,14 / 24,2400846,2019-08-16 12:09:25:215,0.33,-0.2272,9.052,0.045,-0.0232,9.8065,-0.0117,-0.0586,0.0064,-28.83,6.31,5.38,193.71,3.57,-0.18
24009,51.98168,-2.125867,67,20.89,9.0,185.1,,14 / 24,2400945,2019-08-16 12:09:25:314,-0.0462,-0.017,8.7601,0.0223,-0.0042,9.8066,-0.016,-0.0501,-0.0043,-28.56,6.91,6.06,193.71,3.79,-0.38
24010,51.98168,-2.125867,67,20.89,9.0,185.1,,14 / 24,2401045,2019-08-16 12:09:25:414,-0.2649,0.0881,10.0602,0.0358,0.0109,9.8066,0.0309,0.0095,-0.0107,-29.0,5.92,4.88,191.8,4.01,-0.36
24011,51.98168,-2.125867,67,20.89,9.0,185.1,,14 / 24,2401145,2019-08-16 12:09:25:514,0.0723,0.2084,9.5317,-0.0046,0.0159,9.8066,0.0075,0.0596,-0.0086,-29.0,5.92,4.88,191.8,4.01,-0.36
24012,51.981503,-2.125899,66,20.75,9.0,185.1,,14 / 24,2401245,2019-08-16 12:09:25:614,-0.2687,0.0767,9.7302,-0.0409,0.0097,9.8066,0.0075,0.0596,-0.0086,-28.72,7.88,3.59,195.56,3.79,-0.26
24013,51.981503,-2.125899,66,20.75,9.0,185.1,,14 / 24,2401345,2019-08-16 12:09:25:714,-0.4285,-0.3634,9.594,-0.0465,-0.0265,9.8065,-0.0234,0.0628,0.001,-28.86,6.98,4.31,195.56,3.79,-0.26
24014,51.981503,-2.125899,66,20.75,9.0,185.1,,14 / 24,2401445,2019-08-16 12:09:25:814,-0.0771,-0.1966,9.6297,-0.0176,-0.0042,9.8066,-0.0021,0.001,0.0159,-28.65,7.2,5.25,193.67,3.28,-0.33
24015,51.981503,-2.125899,66,20.75,9.0,185.1,,14 / 24,2401546,2019-08-16 12:09:25:915,-0.1543,-0.2265,9.5339,-0.0213,0.0103,9.8066,-0.0085,-0.0416,0.017,-28.42,7.65,5.81,193.67,3.28,-0.33
24016,51.981503,-2.125899,66,20.75,9.0,185.1,,14 / 24,2401645,2019-08-16 12:09:26:014,-0.1612,-0.1368,9.4179,-0.0245,0.028,9.8066,0.0128,-0.0043,0.0117,-28.93,6.74,4.17,193.67,3.18,-0.14
24017,51.981503,-2.125899,66,20.75,9.0,185.1,,14 / 24,2401745,2019-08-16 12:09:26:114,-0.1728,0.1136,10.0792,-0.0063,0.0056,9.8066,-0.0181,-0.0192,0.0,-28.6,7.32,5.34,193.67,3.18,-0.14
24018,51.981503,-2.125899,66,20.75,9.0,185.1,,14 / 24,2401845,2019-08-16 12:09:26:214,-0.2186,-0.0413,9.4585,-0.0096,-0.0024,9.8066,-0.0053,0.0372,0.0085,-28.6,7.32,5.34,193.67,3.18,-0.14
24019,51.981503,-2.125899,66,20.75,9.0,185.1,,14 / 24,2401945,2019-08-16 12:09:26:314,0.0546,0.1832,9.7493,-0.0262,-0.0121,9.8066,0.0277,0.0117,0.0138,-28.62,7.71,4.64,195.55,3.01,-0.17
24020,51.981503,-2.125899,66,20.75,9.0,185.1,,14 / 24,2402045,2019-08-16 12:09:26:414,0.1327,-0.1324,9.8973,-0.0154,0.0084,9.8066,0.0277,0.0117,0.0138,-28.69,7.34,4.82,195.55,3.01,-0.17
24021,51.981503,-2.125899,66,20.75,9.0,185.1,,14 / 24,2402145,2019-08-16 12:09:26:514,0.1511,-0.1094,9.2519,-0.0241,0.0341,9.8066,0.0543,0.0234,0.0085,-28.69,7.34,4.82,195.55,3.01,-0.17
24022,51.98132,-2.125938,65,20.95,9.0,185.0,,14 / 24,2402245,2019-08-16 12:09:26:614,0.4312,-0.3828,9.5367,0.0058,0.0091,9.8066,-0.0234,0.0,0.0085,-28.5,7.57,5.52,196.14,2.93,0.06
24023,51.98132,-2.125938,65,20.95,9.0,185.0,,14 / 24,2402345,2019-08-16 12:09:26:714,0.2952,-0.4845,9.3492,0.004,-0.0204,9.8066,-0.0458,0.0085,0.0085,-28.55,7.44,5.43,196.14,2.93,0.06
24024,51.98132,-2.125938,65,20.95,9.0,185.0,,14 / 24,2402445,2019-08-16 12:09:26:814,0.6178,-0.1952,8.406,-0.0059,-0.0064,9.8066,0.0277,0.0468,0.0191,-28.51,7.03,6.16,193.71,2.92,-0.06
24025,51.98132,-2.125938,65,20.95,9.0,185.0,,14 / 24,2402545,2019-08-16 12:09:26:914,-0.353,0.5722,10.6132,0.0155,-0.0284,9.8066,-0.0586,0.082,0.0053,-28.54,6.9,6.14,193.71,2.88,-0.09
24026,51.98132,-2.125938,65,20.95,9.0,185.0,,14 / 24,2402646,2019-08-16 12:09:27:015,0.4029,0.1699,9.1877,0.0372,-0.0351,9.8065,0.0309,0.0426,-0.0043,-28.76,6.96,4.93,193.65,3.04,-0.34
24027,51.98132,-2.125938,65,20.95,9.0,185.0,,14 / 24,2402746,2019-08-16 12:09:27:115,-0.1193,-0.0346,9.2244,-0.0015,-0.0027,9.8067,0.0458,0.0383,-0.0054,-28.76,6.96,4.93,193.65,3.04,-0.34
24028,51.98132,-2.125938,65,20.95,9.0,185.0,,14 / 24,2402845,2019-08-16 12:09:27:214,-0.2914,0.289,10.257,-0.0161,0.0141,9.8066,0.0458,0.0383,-0.0054,-28.06,8.15,6.82,196.09,3.03,-0.36
24029,51.98132,-2.125938,65,20.95,9.0,185.0,,14 / 24,2402945,2019-08-16 12:09:27:314,-0.0837,-0.1582,10.334,-0.027,0.025,9.8066,0.0234,0.0053,0.0138,-28.51,7.03,6.16,193.69,2.91,-0.17
24030,51.98132,-2.125938,65,20.95,9.0,185.0,,14 / 24,2403045,2019-08-16 12:09:27:414,0.3236,0.0221,9.4767,0.0018,-0.0018,9.8067,-0.0117,0.0063,0.0021,-28.51,7.03,6.16,193.69,2.91,-0.17
24031,51.98132,-2.125938,65,20.95,9.0,185.0,,14 / 24,2403145,2019-08-16 12:09:27:514,-0.0187,-0.1089,9.7377,0.0147,-0.0014,9.8066,-0.0234,-0.0405,0.001,-28.61,7.05,5.64,193.69,3.0,-0.2
24032,51.98112,-2.125986,67,21.2,9.0,185.4,,14 / 24,2403245,2019-08-16 12:09:27:614,0.2367,-0.2742,9.7287,0.0105,0.0043,9.8066,-0.0117,0.0277,0.0042,-28.97,6.46,4.33,191.77,3.06,-0.19
24033,51.98112,-2.125986,67,21.2,9.0,185.4,,14 / 24,2403345,2019-08-16 12:09:27:714,0.057,0.2012,9.8052,-0.0061,0.0007,9.8066,0.0043,-0.016,-0.0032,-29.32,5.24,3.6,191.77,3.06,-0.19
24034,51.98112,-2.125986,67,21.2,9.0,185.4,,14 / 24,2403445,2019-08-16 12:09:27:814,-0.0098,0.0756,9.2443,0.0027,-0.0193,9.8066,-0.0021,0.0,-0.0022,-28.72,6.82,5.36,193.68,3.02,-0.2
24035,51.98112,-2.125986,67,21.2,9.0,185.4,,14 / 24,2403545,2019-08-16 12:09:27:914,-0.2678,0.1568,10.255,0.0136,-0.0287,9.8066,-0.0021,0.0,-0.0022,-28.72,6.82,5.36,193.68,3.02,-0.2
24036,51.98112,-2.125986,67,21.2,9.0,185.4,,14 / 24,2403646,2019-08-16 12:09:28:015,0.0305,0.002,9.697,0.0005,0.0098,9.8066,0.0373,0.0106,-0.0043,-28.81,6.84,4.84,193.65,3.06,-0.38
24037,51.98112,-2.125986,67,21.2,9.0,185.4,,14 / 24,2403745,2019-08-16 12:09:28:114,-0.0085,-0.2298,10.2875,0.0005,0.0062,9.8066,0.0139,0.0181,0.0021,-28.81,6.84,4.84,193.65,3.06,-0.38
24038,51.98112,-2.125986,67,21.2,9.0,185.4,,14 / 24,2403845,2019-08-16 12:09:28:214,0.1655,0.0465,10.5552,-0.0044,-0.0017,9.8066,-0.0234,0.0085,0.0085,-28.76,6.96,4.93,193.66,3.07,-0.34
24039,51.98112,-2.125986,67,21.2,9.0,185.4,,14 / 24,2403945,2019-08-16 12:09:28:314,-0.2799,0.3595,10.1054,-0.019,0.0138,9.8066,0.0256,0.001,0.0085,-28.59,6.79,6.04,193.68,2.98,-0.24
24040,51.98112,-2.125986,67,21.2,9.0,185.4,,14 / 24,2404046,2019-08-16 12:09:28:415,0.0452,0.1061,9.7929,-0.001,0.0039,9.8066,-0.0437,-0.0522,0.0,-28.59,7.31,5.42,193.67,2.98,-0.22
