,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
76568,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261917,2019-08-12 17:10:22:359,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76569,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261917,2019-08-12 17:10:22:359,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76570,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261918,2019-08-12 17:10:22:360,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76571,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261918,2019-08-12 17:10:22:360,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76572,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261919,2019-08-12 17:10:22:361,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76573,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261919,2019-08-12 17:10:22:361,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76574,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261920,2019-08-12 17:10:22:362,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76575,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261920,2019-08-12 17:10:22:362,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76576,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261921,2019-08-12 17:10:22:363,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76577,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261921,2019-08-12 17:10:22:363,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76578,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261922,2019-08-12 17:10:22:364,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76579,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261922,2019-08-12 17:10:22:364,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76580,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261922,2019-08-12 17:10:22:364,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76581,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261923,2019-08-12 17:10:22:365,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76582,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261923,2019-08-12 17:10:22:365,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76583,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261923,2019-08-12 17:10:22:365,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76584,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261924,2019-08-12 17:10:22:366,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76585,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261924,2019-08-12 17:10:22:366,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76586,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261924,2019-08-12 17:10:22:366,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76587,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261928,2019-08-12 17:10:22:370,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76588,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261929,2019-08-12 17:10:22:371,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76589,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261929,2019-08-12 17:10:22:371,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76590,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261930,2019-08-12 17:10:22:372,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76591,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261930,2019-08-12 17:10:22:372,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76592,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261931,2019-08-12 17:10:22:373,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76593,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261931,2019-08-12 17:10:22:373,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76594,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261931,2019-08-12 17:10:22:373,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76595,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261932,2019-08-12 17:10:22:374,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76596,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261932,2019-08-12 17:10:22:374,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76597,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261932,2019-08-12 17:10:22:374,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76598,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261933,2019-08-12 17:10:22:375,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76599,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261933,2019-08-12 17:10:22:375,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76600,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261935,2019-08-12 17:10:22:377,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76601,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261936,2019-08-12 17:10:22:378,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76602,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261936,2019-08-12 17:10:22:378,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76603,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261937,2019-08-12 17:10:22:379,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76604,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261937,2019-08-12 17:10:22:379,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76605,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261938,2019-08-12 17:10:22:380,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76606,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261938,2019-08-12 17:10:22:380,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76607,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261939,2019-08-12 17:10:22:381,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76608,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261939,2019-08-12 17:10:22:381,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76609,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261939,2019-08-12 17:10:22:381,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76610,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261940,2019-08-12 17:10:22:382,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76611,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261940,2019-08-12 17:10:22:382,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76612,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261940,2019-08-12 17:10:22:382,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76613,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261941,2019-08-12 17:10:22:383,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76614,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261941,2019-08-12 17:10:22:383,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76615,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261942,2019-08-12 17:10:22:384,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76616,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261942,2019-08-12 17:10:22:384,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
76617,48.481174,-2.672849,76.91,9.32,11.792,303.3,Nov-22,2261942,2019-08-12 17:10:22:384,-0.7557,-0.4147,10.3212,-0.7289,-0.3612,9.7729,-0.0027,-0.0021,-0.0222
