,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
32861,45.854218,-0.246567,115.73,22.03,6.432,328.8,14 / 19,1702314,2019-08-12 10:53:04:804,-0.4469,0.0403,9.3606,-0.6903,-0.0005,9.7823,-0.0355,-0.0018,0.0015
32862,45.854218,-0.246567,115.73,22.03,6.432,328.8,14 / 19,1702314,2019-08-12 10:53:04:804,-0.4469,0.0403,9.3606,-0.6903,-0.0005,9.7823,-0.0355,-0.0018,0.0015
32863,45.854218,-0.246567,115.73,22.03,6.432,328.8,14 / 19,1702315,2019-08-12 10:53:04:805,-0.4469,0.0403,9.3606,-0.6903,-0.0005,9.7823,-0.0355,-0.0018,0.0015
32864,45.854218,-0.246567,115.73,22.03,6.432,328.8,14 / 19,1702316,2019-08-12 10:53:04:806,-0.4469,0.0403,9.3606,-0.6903,-0.0005,9.7823,-0.0355,-0.0018,0.0015
32865,45.854218,-0.246567,115.73,22.03,6.432,328.8,14 / 19,1702316,2019-08-12 10:53:04:806,-0.4469,0.0403,9.3606,-0.6903,-0.0005,9.7823,-0.0355,-0.0018,0.0015
32866,45.854218,-0.246567,115.73,22.03,6.432,328.8,14 / 19,1702317,2019-08-12 10:53:04:807,-0.4469,0.0403,9.3606,-0.6903,-0.0005,9.7823,-0.0355,-0.0018,0.0015
32867,45.854218,-0.246567,115.73,22.03,6.432,328.8,14 / 19,1702317,2019-08-12 10:53:04:807,-0.4469,0.0403,9.3606,-0.6903,-0.0005,9.7823,-0.0355,-0.0018,0.0015
32868,45.854218,-0.246567,115.73,22.03,6.432,328.8,14 / 19,1702370,2019-08-12 10:53:04:860,-0.4469,0.0403,9.3606,-0.6903,-0.0005,9.7823,-0.0355,-0.0018,0.0015
32869,45.854218,-0.246567,115.73,22.03,6.432,328.8,14 / 19,1702470,2019-08-12 10:53:04:960,-0.4469,0.0403,9.3606,-0.6903,-0.0005,9.7823,-0.0355,-0.0018,0.0015
32870,45.854218,-0.246567,115.73,22.03,6.432,328.8,14 / 19,1702570,2019-08-12 10:53:05:060,-0.6193,0.5383,9.582,-0.6845,0.2128,9.7804,0.0337,0.0099,0.0249
32871,45.854218,-0.246567,115.73,22.03,6.432,328.8,14 / 19,1702670,2019-08-12 10:53:05:160,-0.4607,0.4743,9.6892,-0.6853,0.2364,9.7798,0.0092,0.0109,0.0228
32872,45.854218,-0.246567,115.73,22.03,6.432,328.8,14 / 19,1702962,2019-08-12 10:53:05:452,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32873,45.854218,-0.246567,115.73,22.03,6.432,328.8,14 / 19,1702962,2019-08-12 10:53:05:452,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32874,45.854218,-0.246567,115.73,22.03,6.432,328.8,14 / 19,1702963,2019-08-12 10:53:05:453,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32875,45.854218,-0.246567,115.73,22.03,6.432,328.8,14 / 19,1702963,2019-08-12 10:53:05:453,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32876,45.854218,-0.246567,115.73,22.03,6.432,328.8,14 / 19,1702963,2019-08-12 10:53:05:453,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32877,45.854218,-0.246567,115.73,22.03,6.432,328.8,14 / 19,1702964,2019-08-12 10:53:05:454,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32878,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703043,2019-08-12 10:53:05:533,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32879,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703422,2019-08-12 10:53:05:912,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32880,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703423,2019-08-12 10:53:05:913,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32881,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703424,2019-08-12 10:53:05:914,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32882,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703424,2019-08-12 10:53:05:914,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32883,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703424,2019-08-12 10:53:05:914,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32884,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703425,2019-08-12 10:53:05:915,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32885,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703425,2019-08-12 10:53:05:915,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32886,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703425,2019-08-12 10:53:05:915,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32887,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703426,2019-08-12 10:53:05:916,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32888,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703426,2019-08-12 10:53:05:916,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32889,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703427,2019-08-12 10:53:05:917,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32890,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703428,2019-08-12 10:53:05:918,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32891,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703428,2019-08-12 10:53:05:918,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32892,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703428,2019-08-12 10:53:05:918,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32893,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703429,2019-08-12 10:53:05:919,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32894,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703430,2019-08-12 10:53:05:920,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32895,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703431,2019-08-12 10:53:05:921,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32896,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703431,2019-08-12 10:53:05:921,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32897,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703431,2019-08-12 10:53:05:921,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32898,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703432,2019-08-12 10:53:05:922,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32899,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703433,2019-08-12 10:53:05:923,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32900,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703436,2019-08-12 10:53:05:926,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32901,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703437,2019-08-12 10:53:05:927,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32902,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703437,2019-08-12 10:53:05:927,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32903,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703438,2019-08-12 10:53:05:928,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32904,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703439,2019-08-12 10:53:05:929,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32905,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703439,2019-08-12 10:53:05:929,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32906,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703440,2019-08-12 10:53:05:930,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32907,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703441,2019-08-12 10:53:05:931,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32908,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703441,2019-08-12 10:53:05:931,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32909,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703442,2019-08-12 10:53:05:932,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32910,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703442,2019-08-12 10:53:05:932,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32911,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703443,2019-08-12 10:53:05:933,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32912,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703443,2019-08-12 10:53:05:933,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32913,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703443,2019-08-12 10:53:05:933,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32914,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703444,2019-08-12 10:53:05:934,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32915,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703444,2019-08-12 10:53:05:934,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32916,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703444,2019-08-12 10:53:05:934,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32917,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703445,2019-08-12 10:53:05:935,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32918,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703445,2019-08-12 10:53:05:935,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32919,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703445,2019-08-12 10:53:05:935,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32920,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703446,2019-08-12 10:53:05:936,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32921,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703446,2019-08-12 10:53:05:936,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32922,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703447,2019-08-12 10:53:05:937,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32923,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703448,2019-08-12 10:53:05:938,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32924,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703448,2019-08-12 10:53:05:938,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32925,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703448,2019-08-12 10:53:05:938,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32926,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703449,2019-08-12 10:53:05:939,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32927,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703450,2019-08-12 10:53:05:940,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32928,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703450,2019-08-12 10:53:05:940,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
32929,45.8566,-0.250282,140.13,23.23,9.648001,300.1,14 / 19,1703450,2019-08-12 10:53:05:940,-0.4882,0.4563,9.7275,-0.684,0.2414,9.7798,-0.0014,0.0088,0.0207
