,gpstime,latitude,longitude,altitude,speed,heading,hpdop,vdop,pdop
1215,1518258414.0,41.241919333,-8.56230345,111.8,11.163,345.00,0.9,?,?
1216,1518258415.0,41.24201055,-8.56233555,111.3,10.340,344.20,0.9,?,?
1217,1518258416.0,41.242095117,-8.562366167,110.7,9.569,345.40,0.9,?,?
1218,1518258417.0,41.242176183,-8.562394833,110.2,9.054,346.70,0.9,?,?
1219,1518258418.0,41.242253717,-8.562411667,109.9,8.591,355.20,1.0,?,?
1220,1518258419.0,41.242331767,-8.562400417,109.1,8.797,14.10,0.8,?,?
1221,1518258420.0,41.24240375,-8.562350233,108.4,9.260,32.80,0.8,?,?
1222,1518258421.0,41.242474283,-8.5622888,107.6,9.363,34.10,0.8,?,?
1223,1518258422.0,41.2425483,-8.562236067,107.0,9.517,28.90,0.8,?,?
1224,1518258423.0,41.242619267,-8.562179283,106.6,9.466,33.10,0.8,?,?
1225,1518258424.0,41.2426805,-8.562107717,106.1,9.209,47.80,1.1,?,?
1226,1518258425.0,41.242721817,-8.56201375,105.7,9.311,65.10,1.1,?,?
1227,1518258426.0,41.242746367,-8.561902783,105.5,9.929,79.70,1.2,?,?
1228,1518258427.0,41.2427707,-8.561780067,105.3,10.803,79.90,1.2,?,?
1229,1518258428.0,41.24279815,-8.561645333,105.0,11.832,77.70,1.2,?,?
1230,1518258429.0,41.242828767,-8.5615016,104.6,12.655,76.70,1.2,?,?
1231,1518258430.0,41.242858383,-8.5613565,104.0,12.552,76.80,1.4,?,?
1232,1518258431.0,41.24288635,-8.561212583,103.3,12.450,77.00,1.4,?,?
1233,1518258432.0,41.242913217,-8.561069217,102.7,12.398,77.10,1.4,?,?
1234,1518258433.0,41.242939767,-8.560925933,102.0,12.398,77.10,1.4,?,?
1235,1518258434.0,41.242965833,-8.560782667,101.3,12.347,77.20,1.4,?,?
1236,1518258435.0,41.242991217,-8.5606393,100.7,12.347,77.40,1.4,?,?
1237,1518258436.0,41.243016133,-8.560495983,100.0,12.347,77.50,1.4,?,?
1238,1518258437.0,41.243040333,-8.560351683,99.3,12.347,77.30,1.4,?,?
1239,1518258438.0,41.243065333,-8.560208517,98.7,12.295,77.30,1.4,?,?
1240,1518258439.0,41.243091233,-8.560065317,98.1,12.398,76.60,1.2,?,?
1241,1518258440.0,41.2431164,-8.559921233,97.4,12.398,76.90,1.2,?,?
1242,1518258441.0,41.24314075,-8.559776517,96.7,12.552,77.20,1.2,?,?
1243,1518258442.0,41.243164583,-8.5596311,96.0,12.501,77.30,1.2,?,?
1244,1518258443.0,41.243189367,-8.559486217,95.2,12.501,77.00,1.1,?,?
1245,1518258444.0,41.243214267,-8.5593413,94.5,12.450,77.00,1.1,?,?
1246,1518258445.0,41.243239017,-8.559195933,93.9,12.398,77.00,1.1,?,?
1247,1518258446.0,41.243263717,-8.5590537,93.8,12.192,77.60,1.1,?,?
1248,1518258447.0,41.2432879,-8.558916083,94.2,11.678,77.40,1.1,?,?
1249,1518258448.0,41.24331225,-8.558782167,94.9,11.472,76.70,1.1,?,?
1250,1518258449.0,41.243336967,-8.5586488,95.6,11.472,76.40,1.1,?,?
1251,1518258450.0,41.243361467,-8.558514217,96.3,11.678,76.70,1.0,?,?
1252,1518258451.0,41.243386367,-8.558376683,97.0,11.884,76.80,1.2,?,?
1253,1518258452.0,41.2434114,-8.558238067,97.8,11.987,76.90,1.2,?,?
1254,1518258453.0,41.243436067,-8.558098833,98.5,11.987,77.10,1.2,?,?
1255,1518258454.0,41.24345995,-8.557959333,99.3,11.935,77.50,1.2,?,?
1256,1518258455.0,41.243483483,-8.5578233,100.0,11.626,77.30,1.2,?,?
1257,1518258456.0,41.243506483,-8.557690817,100.7,11.318,77.00,1.2,?,?
1258,1518258457.0,41.243529233,-8.557559167,101.5,11.163,77.00,1.0,?,?
1259,1518258458.0,41.2435519,-8.557428133,102.2,11.163,77.00,1.0,?,?
1260,1518258459.0,41.24357365,-8.557298417,102.8,11.009,77.50,1.0,?,?
1261,1518258460.0,41.243594567,-8.55717085,103.3,10.855,77.60,1.0,?,?
1262,1518258461.0,41.2436156,-8.557043167,103.7,10.906,77.50,1.0,?,?
1263,1518258462.0,41.243637167,-8.556914817,103.8,11.009,77.30,1.0,?,?
1264,1518258463.0,41.243659317,-8.556785583,103.9,11.163,77.10,1.0,?,?
1265,1518258464.0,41.243681917,-8.556655117,104.0,11.318,77.10,1.0,?,?
1266,1518258465.0,41.243704583,-8.556524617,104.0,11.215,77.00,1.0,?,?
1267,1518258466.0,41.243727267,-8.556393167,104.0,11.472,77.00,1.0,?,?
1268,1518258467.0,41.24375025,-8.556259533,103.6,11.729,77.00,1.0,?,?
1269,1518258468.0,41.243773833,-8.55612215,103.1,12.089,77.00,1.1,?,?
1270,1518258469.0,41.2437982,-8.555981,102.5,12.295,77.10,1.1,?,?
1271,1518258470.0,41.243822717,-8.55583965,101.9,12.141,77.30,1.1,?,?
1272,1518258471.0,41.243846733,-8.5556999,101.3,12.038,77.30,1.1,?,?
1273,1518258472.0,41.2438708,-8.5555626,100.9,11.729,77.00,1.1,?,?
1274,1518258473.0,41.243894733,-8.555429167,100.7,11.318,76.80,1.1,?,?
1275,1518258474.0,41.243918117,-8.5553005,100.7,10.958,76.70,1.1,?,?
1276,1518258475.0,41.243940333,-8.55517715,101.0,10.289,76.80,1.1,?,?
1277,1518258476.0,41.243960583,-8.555060833,101.4,9.672,77.40,1.2,?,?
1278,1518258477.0,41.243977717,-8.554952417,101.7,9.003,79.00,1.2,?,?
1279,1518258478.0,41.243984033,-8.55485485,102.1,7.717,88.70,1.2,?,?
1280,1518258479.0,41.2439607,-8.554756167,102.3,8.128,114.40,1.2,?,?
1281,1518258480.0,41.243919867,-8.554665733,102.4,9.054,126.80,1.1,?,?
1282,1518258481.0,41.243873467,-8.554571467,102.4,9.826,123.80,1.0,?,?
1283,1518258482.0,41.243845867,-8.554466217,102.4,9.620,105.90,1.0,?,?
1284,1518258483.0,41.243840517,-8.554355717,102.3,9.466,86.00,1.1,?,?
1285,1518258484.0,41.243859333,-8.554251317,102.2,9.517,66.60,1.1,?,?
1286,1518258485.0,41.243907867,-8.554160583,102.0,9.517,45.20,1.2,?,?
1287,1518258486.0,41.243978267,-8.554096617,102.0,9.620,24.70,1.2,?,?
1288,1518258487.0,41.244057517,-8.554073133,101.7,9.672,4.30,1.2,?,?
1289,1518258488.0,41.24414075,-8.554085083,101.6,9.929,344.80,1.2,?,?
1290,1518258489.0,41.244220917,-8.554135067,101.4,?,?,0.8,?,?
1291,1518258490.0,41.244285283,-8.554217633,101.2,9.929,307.20,1.1,?,?
1292,1518258491.0,41.244322267,-8.554320983,100.8,9.826,289.10,1.0,?,?
1293,1518258492.0,41.244327033,-8.554432383,100.7,9.620,268.70,1.0,?,?
1294,1518258493.0,41.244305567,-8.554537217,100.7,9.620,249.10,0.8,?,?
1295,1518258494.0,41.244253967,-8.5546278,100.5,9.672,228.50,0.8,?,?
1296,1518258495.0,41.244185717,-8.554699783,100.4,9.826,214.20,0.8,?,?
1297,1518258496.0,41.2441134,-8.554769667,100.3,9.774,216.20,0.8,?,?
1298,1518258497.0,41.244048233,-8.5548506,100.1,9.877,227.60,0.8,?,?
1299,1518258498.0,41.243997733,-8.554952917,99.5,?,?,0.8,?,?
1300,1518258499.0,41.2439653,-8.55507425,99.2,11.318,255.40,0.8,?,?
1301,1518258500.0,41.243942383,-8.555206317,98.8,11.781,259.10,0.8,?,?
1302,1518258501.0,41.243920333,-8.555343383,98.5,11.987,258.50,0.8,?,?
1303,1518258502.0,41.243896233,-8.55548505,98.6,11.987,257.10,0.8,?,?
1304,1518258503.0,41.243871567,-8.555624433,98.9,11.832,257.00,0.8,?,?
1305,1518258504.0,41.24384785,-8.555759933,99.4,11.626,257.20,0.8,?,?
1306,1518258505.0,41.243824267,-8.555894133,99.9,11.421,257.10,0.8,?,?
1307,1518258506.0,41.243801517,-8.556028483,99.8,11.369,256.80,2.4,2.5,3.5
1308,1518258507.0,41.243778583,-8.55616465,99.8,11.369,256.80,2.4,2.5,3.5
1309,1518258508.0,41.243756617,-8.556296533,99.8,11.318,256.80,2.4,2.5,3.5
1310,1518258509.0,41.243733833,-8.556429417,100.2,11.472,256.90,2.4,2.5,3.5
1311,1518258510.0,41.243709733,-8.556566933,100.5,11.884,257.00,2.4,2.5,3.5
1312,1518258511.0,41.243684767,-8.5567097,100.9,12.244,257.30,2.4,2.5,3.5
1313,1518258512.0,41.2436586,-8.5568554,101.6,12.295,257.20,2.4,2.5,3.5
1314,1518258513.0,41.243632967,-8.556997317,101.9,12.141,256.80,2.4,2.5,3.5
1315,1518258514.0,41.243607617,-8.55713675,102.0,12.038,256.70,2.4,2.5,3.5
1316,1518258515.0,41.24358245,-8.557276,101.8,12.089,256.90,2.4,2.5,3.5
1317,1518258516.0,41.243557283,-8.557417583,101.2,12.398,257.10,2.4,2.5,3.5
1318,1518258517.0,41.243531817,-8.557561667,100.6,12.450,257.20,2.4,2.5,3.5
1319,1518258518.0,41.243506467,-8.557706233,100.0,12.450,257.30,2.4,2.5,3.5
1320,1518258519.0,41.243481267,-8.557851283,99.4,12.501,257.40,2.4,2.5,3.5
1321,1518258520.0,41.243455667,-8.557996583,98.7,12.552,257.00,2.4,2.5,3.5
1322,1518258521.0,41.243428367,-8.558141067,98.0,12.552,256.60,1.4,2.0,2.4
1323,1518258522.0,41.243399833,-8.558283433,97.4,12.604,256.60,1.4,2.0,2.4
1324,1518258523.0,41.243370017,-8.5584243,97.1,12.604,256.60,1.4,2.0,2.4
1325,1518258524.0,41.24334155,-8.558569683,96.7,12.707,256.60,1.4,2.0,2.4
1326,1518258525.0,41.243314467,-8.558717117,96.2,12.758,257.30,1.4,2.0,2.4
1327,1518258526.0,41.2432879,-8.558865333,95.8,12.758,257.40,1.4,2.0,2.4
1328,1518258527.0,41.2432613,-8.5590129,95.6,12.655,257.00,1.4,2.0,2.4
1329,1518258528.0,41.243236283,-8.559158067,95.8,12.244,257.70,1.4,2.0,2.4
1330,1518258529.0,41.243212383,-8.5592963,96.5,11.678,257.70,1.4,2.0,2.4
1331,1518258530.0,41.2431888,-8.559429267,97.4,11.369,257.20,1.4,2.0,2.4
1332,1518258531.0,41.243165083,-8.559562117,98.4,11.421,257.10,1.4,2.0,2.4
1333,1518258532.0,41.243141083,-8.559696533,99.2,11.678,257.00,1.4,2.0,2.4
1334,1518258533.0,41.24311715,-8.559832783,100.0,11.832,257.10,1.4,2.0,2.4
1335,1518258534.0,41.2430933,-8.559969567,100.7,11.832,257.30,1.4,2.0,2.4
1336,1518258535.0,41.2430702,-8.560106267,101.5,11.781,257.70,1.4,2.0,2.4
1337,1518258536.0,41.243047567,-8.5602426,102.2,11.781,257.70,1.4,2.0,2.4
1338,1518258537.0,41.24302255,-8.560379367,103.0,11.832,256.50,1.4,2.0,2.4
1339,1518258538.0,41.242998917,-8.560516433,103.7,11.781,256.80,1.4,2.0,2.4
1340,1518258539.0,41.242974667,-8.560653383,104.5,11.781,256.80,1.4,2.0,2.4
1341,1518258540.0,41.242950733,-8.560790717,105.2,11.832,257.10,1.4,2.0,2.4
1342,1518258541.0,41.242927033,-8.560928433,105.9,11.832,257.30,1.4,2.0,2.4
1343,1518258542.0,41.24290425,-8.561066517,106.6,11.832,257.70,1.4,2.0,2.4
1344,1518258543.0,41.242881817,-8.561204433,107.3,11.832,257.90,1.4,2.0,2.4
1345,1518258544.0,41.2428592,-8.561342433,107.9,11.832,257.70,1.4,2.0,2.4
1346,1518258545.0,41.242836067,-8.561480333,108.5,11.781,257.40,1.4,2.0,2.4
1347,1518258546.0,41.242812033,-8.561618233,109.2,11.884,256.70,1.4,2.0,2.4
1348,1518258547.0,41.242785183,-8.561755567,109.7,11.935,255.20,1.4,2.0,2.4
