,gpstime,latitude,longitude,altitude,speed,heading,hpdop,vdop,pdop
350,1518264157.0,41.2393555,-8.564101567,125.2,4.476,62.40,11.6,?,?
351,1518264158.0,41.239368183,-8.564106083,124.5,2.829,51.70,3.0,?,?
352,1518264159.0,41.239376217,-8.564104433,124.3,1.595,51.60,3.0,?,?
353,1518264160.0,41.239388033,-8.564087867,124.4,1.595,48.90,3.0,?,?
354,1518264161.0,41.239632917,-8.563671383,129.0,11.987,49.90,4.6,?,?
355,1518264162.0,41.239658533,-8.563329333,129.9,11.626,62.30,4.5,?,?
356,1518264163.0,41.239684733,-8.563158083,130.8,11.575,59.40,4.5,?,?
357,1518264164.0,41.239729133,-8.563026533,130.6,11.678,55.20,4.4,?,?
358,1518264165.0,41.2397806,-8.562896067,130.7,11.884,53.40,4.4,?,?
359,1518264166.0,41.239841567,-8.562776617,130.9,11.935,50.80,4.4,?,?
360,1518264167.0,41.239905167,-8.5626626,129.8,12.038,47.80,4.4,?,?
361,1518264168.0,41.23997035,-8.5625525,127.4,12.141,45.80,4.4,?,?
362,1518264169.0,41.240046017,-8.562452767,126.1,12.089,41.70,4.4,?,?
363,1518264170.0,41.240132667,-8.562365183,126.0,12.089,35.30,4.4,?,?
364,1518264171.0,41.240226733,-8.56229025,126.5,12.089,27.70,4.4,?,?
365,1518264172.0,41.240326417,-8.562224617,128.0,12.141,20.50,4.4,?,?
366,1518264173.0,41.240430283,-8.5621861,128.2,12.141,12.40,1.6,?,?
367,1518264174.0,41.240534183,-8.5621642,127.2,12.141,5.90,2.6,?,?
368,1518264175.0,41.24063935,-8.562158783,126.2,12.192,0.80,2.3,?,?
369,1518264176.0,41.2407467,-8.562157367,125.2,12.192,358.10,2.3,?,?
370,1518264177.0,41.240852583,-8.562159,124.0,12.089,358.40,2.3,?,?
371,1518264178.0,41.2409592,-8.562163833,123.2,12.038,358.40,2.3,?,?
372,1518264179.0,41.241066717,-8.56216975,122.5,11.987,357.80,2.3,?,?
373,1518264180.0,41.241173633,-8.562172967,121.9,11.987,357.90,2.3,?,?
374,1518264181.0,41.241252933,-8.562184867,111.9,12.038,358.30,1.5,?,?
375,1518264182.0,41.24135785,-8.562191333,111.2,12.038,357.80,1.5,?,?
376,1518264183.0,41.241465733,-8.562195483,111.1,12.089,357.50,1.5,?,?
377,1518264184.0,41.241573667,-8.562204267,111.0,11.884,355.40,1.6,?,?
378,1518264185.0,41.24168105,-8.562219383,110.5,11.884,352.40,1.9,?,?
379,1518264186.0,41.241786017,-8.562244967,111.3,11.626,347.40,2.2,?,?
380,1518264187.0,41.241894117,-8.5622801,112.0,11.678,343.50,2.2,?,?
381,1518264188.0,41.242014033,-8.562328367,108.3,11.729,343.00,2.2,?,?
382,1518264189.0,41.2421136,-8.562371217,106.9,11.884,344.40,2.2,?,?
383,1518264190.0,41.242215617,-8.562396933,106.1,11.626,351.10,2.2,?,?
384,1518264191.0,41.2423218,-8.562390933,105.6,11.781,5.50,2.2,?,?
385,1518264192.0,41.24242015,-8.5623549,105.3,11.781,19.10,2.2,?,?
386,1518264193.0,41.242502417,-8.562290717,105.3,11.626,31.10,1.8,?,?
387,1518264194.0,41.242589133,-8.562209717,105.0,11.626,40.40,1.5,?,?
388,1518264195.0,41.242661217,-8.562112733,105.3,11.266,50.30,1.5,?,?
389,1518264196.0,41.24271455,-8.5619963,105.5,11.524,63.60,1.5,?,?
390,1518264197.0,41.242747817,-8.561867367,105.1,11.729,75.60,1.5,?,?
391,1518264198.0,41.24277055,-8.56172845,105.0,12.089,81.10,1.5,?,?
392,1518264199.0,41.242792067,-8.561585783,105.0,12.244,81.10,1.5,?,?
393,1518264200.0,41.242814567,-8.561440817,105.1,12.347,79.60,1.8,?,?
394,1518264201.0,41.242838333,-8.561296783,105.2,12.295,78.00,1.8,?,?
395,1518264202.0,41.242862967,-8.561153967,105.2,12.244,77.20,1.8,?,?
396,1518264203.0,41.242888633,-8.56101295,105.2,12.141,76.50,1.8,?,?
397,1518264204.0,41.24291535,-8.560873367,105.4,12.038,76.10,1.8,?,?
398,1518264205.0,41.242942133,-8.560734717,105.8,11.987,76.10,1.8,?,?
399,1518264206.0,41.242968933,-8.56059575,106.3,11.935,76.50,2.1,?,?
400,1518264207.0,41.242994433,-8.560458483,106.4,11.935,76.90,1.8,?,?
401,1518264208.0,41.243021183,-8.560319767,107.0,11.935,76.80,1.8,?,?
402,1518264209.0,41.243047633,-8.560180633,107.6,11.935,76.90,1.8,?,?
403,1518264210.0,41.243074567,-8.560041267,108.5,11.935,76.80,1.8,?,?
404,1518264211.0,41.243101667,-8.559902217,109.2,11.987,76.50,1.8,?,?
405,1518264212.0,41.243128633,-8.5597645,109.7,11.884,76.20,1.8,?,?
406,1518264213.0,41.2431553,-8.559623717,110.9,11.832,76.50,1.8,?,?
407,1518264214.0,41.243183117,-8.559482467,112.3,11.935,76.10,1.8,?,?
408,1518264215.0,41.243211367,-8.559342083,113.7,11.935,75.80,1.8,?,?
409,1518264216.0,41.243239567,-8.559201917,115.1,11.935,76.00,1.8,?,?
410,1518264217.0,41.243265583,-8.559062983,116.6,11.832,76.80,1.8,?,?
411,1518264218.0,41.243289517,-8.558928817,118.0,11.472,77.40,1.8,?,?
412,1518264219.0,41.243313433,-8.558799183,119.4,11.112,76.50,1.8,?,?
413,1518264220.0,41.243337817,-8.5586721,121.1,10.906,75.40,1.6,?,?
414,1518264221.0,41.243355617,-8.558549517,120.2,10.855,75.40,1.6,?,?
415,1518264222.0,41.2433727,-8.5584243,119.3,11.009,75.80,1.6,?,?
416,1518264223.0,41.243390617,-8.558299067,118.1,11.112,75.40,1.6,?,?
417,1518264224.0,41.243410167,-8.558171883,116.9,11.369,75.60,1.6,?,?
418,1518264225.0,41.243431617,-8.558042167,116.3,11.472,75.90,1.6,?,?
419,1518264226.0,41.243453467,-8.5579125,115.6,11.524,76.20,1.6,?,?
420,1518264227.0,41.2434751,-8.5577804,115.3,11.524,77.60,1.6,?,?
421,1518264228.0,41.24349615,-8.557647783,115.1,11.575,78.30,1.6,?,?
422,1518264229.0,41.243517983,-8.55751525,115.1,11.575,77.90,1.6,?,?
423,1518264230.0,41.243534433,-8.557391867,111.9,11.524,77.90,1.6,?,?
424,1518264231.0,41.243552833,-8.55726525,109.8,11.524,77.80,1.6,?,?
425,1518264232.0,41.243573683,-8.557132617,108.8,11.678,77.50,1.6,?,?
426,1518264233.0,41.243597533,-8.556994417,109.0,11.884,77.20,1.6,?,?
427,1518264234.0,41.243622067,-8.556852633,109.2,12.089,77.20,1.6,?,?
428,1518264235.0,41.243647133,-8.556710417,109.6,12.141,77.20,1.6,?,?
429,1518264236.0,41.243671717,-8.5565681,110.0,12.038,77.40,1.6,?,?
430,1518264237.0,41.243696117,-8.55642665,110.2,11.987,77.30,1.6,?,?
431,1518264238.0,41.243720367,-8.556284717,110.0,12.089,76.80,1.6,?,?
432,1518264239.0,41.243745933,-8.556141333,109.6,12.244,76.30,4.2,?,?
433,1518264240.0,41.243771067,-8.5559987,108.8,12.244,76.40,1.5,?,?
434,1518264241.0,41.243796517,-8.555857117,108.2,12.192,76.60,1.5,?,?
435,1518264242.0,41.24382185,-8.5557163,107.4,12.089,77.00,1.5,?,?
436,1518264243.0,41.243847067,-8.555577267,106.7,11.935,77.00,1.5,?,?
437,1518264244.0,41.243871733,-8.555440083,106.4,11.781,77.10,1.5,?,?
438,1518264245.0,41.243896717,-8.555305683,106.3,11.524,76.80,1.5,?,?
439,1518264246.0,41.24392065,-8.555174417,106.7,11.215,76.80,1.5,?,?
440,1518264247.0,41.243943217,-8.55504285,107.1,11.112,77.20,1.5,?,?
441,1518264248.0,41.243960733,-8.554912067,108.3,10.598,82.10,1.7,?,?
442,1518264249.0,41.243964133,-8.554795167,110.0,9.157,91.50,1.7,?,?
443,1518264250.0,41.243949017,-8.55469745,110.7,8.025,105.50,1.7,?,?
444,1518264251.0,41.24390735,-8.554605333,110.7,8.334,122.90,1.7,?,?
445,1518264252.0,41.2438697,-8.554517483,110.7,8.643,124.60,1.7,?,?
446,1518264253.0,41.243846067,-8.5544221,110.6,9.003,111.30,1.7,?,?
447,1518264254.0,41.243841933,-8.554327133,110.2,8.694,94.40,2.5,?,?
448,1518264255.0,41.243869017,-8.554239717,111.1,8.283,69.70,2.5,?,?
449,1518264256.0,41.243906217,-8.55415985,110.8,8.437,49.30,2.3,?,?
450,1518264257.0,41.2439597,-8.554101267,110.1,8.334,32.30,1.7,?,?
451,1518264258.0,41.244022333,-8.554063083,109.8,8.283,16.50,1.7,?,?
452,1518264259.0,41.244089367,-8.554056417,109.1,8.231,358.90,1.7,?,?
453,1518264260.0,41.244155417,-8.55409595,106.3,8.334,341.10,1.5,?,?
454,1518264261.0,41.244216433,-8.554145217,105.5,8.437,324.90,1.5,?,?
455,1518264262.0,41.244264933,-8.554217083,103.7,8.540,309.80,1.5,?,?
456,1518264263.0,41.2442976,-8.554304683,102.9,8.591,294.10,1.5,?,?
457,1518264264.0,41.244312733,-8.554401483,102.5,8.694,279.60,1.5,?,?
458,1518264265.0,41.244296217,-8.554495133,101.8,8.437,259.30,1.5,?,?
459,1518264266.0,41.2442611,-8.55458265,101.5,8.694,238.70,1.5,?,?
460,1518264267.0,41.244208633,-8.55466055,101.2,9.311,222.80,1.6,?,?
461,1518264268.0,41.244139733,-8.5547351,101.1,10.289,216.40,1.8,2.7,3.2
462,1518264269.0,41.244063583,-8.554815617,100.9,11.009,219.90,1.8,2.7,3.2
463,1518264270.0,41.243998517,-8.5549145,100.3,11.678,231.70,1.8,2.7,3.2
464,1518264271.0,41.24394285,-8.5550349,100.2,12.758,241.70,1.9,2.7,3.3
465,1518264272.0,41.243897533,-8.55517365,99.9,13.376,247.60,1.7,?,?
466,1518264273.0,41.2438847,-8.55530845,99.3,12.501,256.60,1.7,?,?
467,1518264274.0,41.2438645,-8.555446017,99.4,11.935,258.20,1.7,?,?
468,1518264275.0,41.243843183,-8.555579683,99.4,11.421,258.30,1.7,?,?
469,1518264276.0,41.243821517,-8.555709267,99.5,11.112,258.00,1.5,?,?
470,1518264277.0,41.24380065,-8.55583595,99.7,10.906,257.60,1.5,?,?
471,1518264278.0,41.243777517,-8.55596625,99.9,11.112,256.80,1.5,?,?
472,1518264279.0,41.243755533,-8.556097067,100.2,11.266,256.60,1.5,?,?
473,1518264280.0,41.243733517,-8.5562285,100.8,11.421,256.40,1.5,?,?
474,1518264281.0,41.2437112,-8.556361267,101.2,11.575,256.30,1.4,?,?
475,1518264282.0,41.243690417,-8.556495767,101.7,11.781,256.70,1.6,?,?
476,1518264283.0,41.24367055,-8.5566309,102.4,11.935,257.40,1.5,?,?
477,1518264284.0,41.243651717,-8.556766983,102.6,11.935,258.40,1.5,?,?
478,1518264285.0,41.243631883,-8.556904483,102.7,11.935,258.70,1.5,?,?
479,1518264286.0,41.243613233,-8.557040967,103.3,11.832,258.40,1.5,?,?
480,1518264287.0,41.243590133,-8.557181867,103.0,11.987,257.40,1.5,?,?
481,1518264288.0,41.243564717,-8.557328717,101.6,12.192,256.60,1.5,?,?
482,1518264289.0,41.24353695,-8.557476533,100.6,12.552,255.70,1.5,?,?
483,1518264290.0,41.2435113,-8.5576205,99.4,12.450,255.90,1.5,?,?
484,1518264291.0,41.243483833,-8.5577621,98.3,12.398,255.80,1.5,?,?
485,1518264292.0,41.243459133,-8.5579042,97.0,12.192,256.30,1.5,?,?
486,1518264293.0,41.243432633,-8.558047383,95.7,12.192,256.30,1.5,?,?
487,1518264294.0,41.243406583,-8.55818925,94.8,12.089,256.10,1.5,?,?
488,1518264295.0,41.24337515,-8.5583293,93.7,12.141,254.60,1.5,?,?
489,1518264296.0,41.24334835,-8.558468017,93.1,12.141,255.20,1.5,?,?
490,1518264297.0,41.243322133,-8.558608,92.6,12.089,255.50,1.6,?,?
491,1518264298.0,41.24329775,-8.558747067,92.1,11.935,256.20,1.6,?,?
492,1518264299.0,41.243273,-8.558883967,91.6,11.832,256.80,1.9,?,?
493,1518264300.0,41.2432469,-8.559020083,91.6,11.729,256.70,1.6,?,?
494,1518264301.0,41.243222733,-8.559149067,92.2,11.318,257.10,1.9,?,?
495,1518264302.0,41.243198717,-8.559275867,93.2,10.958,256.80,1.6,?,?
496,1518264303.0,41.243177267,-8.559402933,94.7,10.649,256.80,1.6,?,?
497,1518264304.0,41.243156083,-8.559530817,96.1,10.700,256.90,1.6,?,?
498,1518264305.0,41.243134333,-8.5596567,97.3,10.752,257.10,1.6,?,?
499,1518264306.0,41.243112317,-8.559785617,98.1,11.009,257.50,1.6,?,?
500,1518264307.0,41.243085367,-8.5599171,99.1,11.266,255.80,1.6,?,?
501,1518264308.0,41.243060233,-8.56005115,100.1,11.524,255.90,1.6,?,?
502,1518264309.0,41.243037117,-8.560185167,100.7,11.524,256.40,1.6,?,?
503,1518264310.0,41.2430173,-8.560317117,101.8,11.369,257.50,1.6,?,?
504,1518264311.0,41.242994433,-8.5604533,103.1,11.524,257.10,1.6,?,?
505,1518264312.0,41.24297425,-8.560589,104.3,11.575,257.50,1.6,?,?
506,1518264313.0,41.242954233,-8.560719967,105.6,11.369,257.50,2.0,?,?
507,1518264314.0,41.24293315,-8.560854783,106.3,11.472,257.70,2.0,?,?
508,1518264315.0,41.242910967,-8.560987783,106.9,11.472,257.10,2.0,?,?
509,1518264316.0,41.2428893,-8.561123983,107.0,11.472,257.80,2.1,?,?
510,1518264317.0,41.242857617,-8.56126595,106.0,11.832,256.40,2.1,?,?
511,1518264318.0,41.24282175,-8.5614078,105.1,11.987,254.60,2.1,?,?
512,1518264319.0,41.242794567,-8.561545917,104.4,11.884,255.40,2.1,?,?
513,1518264320.0,41.242765383,-8.561682733,103.7,11.781,255.30,2.1,?,?
514,1518264321.0,41.242736,-8.56182025,103.8,11.832,254.40,2.1,?,?
515,1518264322.0,41.242718483,-8.561954167,103.8,11.935,257.40,2.1,?,?
516,1518264323.0,41.242706533,-8.562096417,104.3,12.604,262.40,1.9,?,?
517,1518264324.0,41.2427251,-8.56222715,104.3,11.729,274.80,1.9,4.0,4.5
518,1518264325.0,41.242744383,-8.562350067,104.6,10.803,281.00,1.9,4.0,4.5
519,1518264326.0,41.24277745,-8.562462367,104.8,10.083,287.50,1.9,4.0,4.5
520,1518264327.0,41.242799933,-8.562575717,104.6,9.569,284.20,1.8,?,?
521,1518264328.0,41.24279095,-8.5626833,104.4,8.797,269.50,1.8,?,?
522,1518264329.0,41.242786667,-8.562779983,104.5,8.077,250.50,1.8,?,?
523,1518264330.0,41.242736833,-8.56285705,104.8,9.106,222.10,1.9,4.0,4.5
524,1518264331.0,41.24266975,-8.562889233,105.7,10.392,196.90,22.6,34.7,41.4
525,1518264332.0,41.24257845,-8.562895017,105.5,11.626,181.00,1.9,4.0,4.5
526,1518264333.0,41.24247515,-8.562883783,104.2,12.604,172.50,22.4,34.5,41.2
527,1518264334.0,41.242370417,-8.56285785,103.6,12.964,167.10,4.6,1.0,4.7
528,1518264335.0,41.242354333,-8.562687467,103.2,11.626,135.50,3.9,1.0,4.0
529,1518264336.0,41.242284867,-8.562575267,102.1,12.398,131.90,1.7,?,?
530,1518264337.0,41.242207783,-8.5624791,102.7,12.398,138.80,3.1,?,?
531,1518264338.0,41.2421231,-8.5624038,104.8,12.192,149.80,1.7,?,?
532,1518264339.0,41.242020033,-8.562353917,105.1,12.450,161.40,1.7,?,?
533,1518264340.0,41.241915983,-8.562324083,105.7,12.398,169.40,1.8,?,?
534,1518264341.0,41.241805417,-8.5622998,105.6,12.758,172.50,1.8,?,?
535,1518264342.0,41.241692467,-8.562285533,105.4,12.964,176.20,1.8,3.9,4.3
536,1518264343.0,41.2415831,-8.562272817,105.7,12.758,177.90,1.8,3.9,4.3
537,1518264344.0,41.24148235,-8.562257883,107.0,12.141,177.70,1.8,3.9,4.3
538,1518264345.0,41.241374317,-8.562250633,107.1,11.884,176.80,1.6,?,?
539,1518264346.0,41.24126705,-8.562250667,107.5,11.729,179.60,1.8,3.9,4.3
540,1518264347.0,41.24116175,-8.562251183,108.6,11.575,179.80,1.8,3.9,4.3
541,1518264348.0,41.241057883,-8.562249867,109.6,11.524,179.10,1.8,3.9,4.3
542,1518264349.0,41.240954033,-8.56224775,110.6,11.626,178.60,1.8,3.9,4.3
543,1518264350.0,41.240849883,-8.562243967,111.6,11.781,178.40,1.8,3.9,4.3
544,1518264351.0,41.2407453,-8.562240083,112.5,11.781,178.50,1.7,?,?
545,1518264352.0,41.240639117,-8.562238983,113.4,11.987,179.90,1.7,?,?
546,1518264353.0,41.240525667,-8.5622441,111.9,11.935,182.30,1.8,3.9,4.3
547,1518264354.0,41.2404149,-8.562254,111.4,11.781,186.30,1.8,3.9,4.3
548,1518264355.0,41.2403083,-8.562278133,111.1,11.524,192.20,1.8,3.9,4.3
549,1518264356.0,41.240202083,-8.562320917,110.0,11.575,198.80,2.2,5.2,5.7
550,1518264357.0,41.240102483,-8.562385083,108.8,11.729,207.20,1.8,3.9,4.3
551,1518264358.0,41.2400146,-8.5624585,108.0,11.678,214.50,1.8,3.9,4.3
552,1518264359.0,41.239935517,-8.56254125,107.7,11.729,221.20,1.1,?,?
553,1518264360.0,41.2398608,-8.56264035,106.6,11.884,227.50,1.1,?,?
554,1518264361.0,41.23978955,-8.56274725,105.5,11.987,230.90,1.8,?,?
555,1518264362.0,41.23972115,-8.56286195,104.8,12.038,233.20,1.8,?,?
556,1518264363.0,41.239657717,-8.562976617,103.6,11.935,234.80,1.8,?,?
557,1518264364.0,41.23959785,-8.563093533,102.4,11.884,236.90,1.8,?,?
558,1518264365.0,41.23954225,-8.56321245,101.1,11.832,239.10,1.8,?,?
559,1518264366.0,41.2394914,-8.5633352,99.8,11.781,241.90,1.9,?,?
560,1518264367.0,41.239445517,-8.56346205,98.7,11.781,245.10,2.0,?,?
561,1518264368.0,41.239401683,-8.56359735,97.5,11.935,247.30,2.0,?,?
562,1518264369.0,41.239361717,-8.563739317,96.2,12.141,249.50,2.0,?,?
563,1518264370.0,41.23931615,-8.56387995,95.5,12.141,250.10,2.1,4.1,4.6
564,1518264374.0,41.239273717,-8.5640216,94.6,?,?,20.7,32.2,38.3
565,1518264376.0,41.239139133,-8.5645397,93.5,?,?,7.1,1.0,7.2
566,1518264379.0,41.23908725,-8.564761383,94.3,?,?,7.1,1.0,7.2
567,1518264380.0,41.2389359,-8.565211133,89.8,13.273,244.90,20.3,31.7,37.7
568,1518264381.0,41.238903017,-8.5653389,88.4,12.861,243.20,9.6,?,?
569,1518264382.0,41.238903733,-8.565407983,88.3,10.392,243.00,9.6,?,?
570,1518264383.0,41.238877317,-8.565518067,87.4,8.488,245.50,57.7,?,?
571,1518264384.0,41.238862333,-8.56559155,87.9,6.431,245.50,9.6,?,?
572,1518264385.0,41.238848683,-8.565647067,87.8,5.042,244.20,9.6,?,?
573,1518264386.0,41.2388342,-8.565666033,87.7,3.292,233.20,7.8,?,?
574,1518264387.0,41.238838667,-8.56566665,90.2,1.183,215.00,7.8,?,?
575,1518264388.0,41.238844167,-8.5656508,90.6,0.463,88.70,8.5,?,?
576,1518264389.0,41.23884695,-8.565645167,91.0,0.617,52.50,10.7,?,?
577,1518264390.0,41.238853933,-8.565633317,91.1,0.772,37.10,10.7,?,?
578,1518264391.0,41.2388563,-8.565629617,91.4,0.720,32.60,10.7,?,?
579,1518264392.0,41.238857333,-8.56562715,91.4,0.514,36.90,10.7,?,?
580,1518264393.0,41.238862767,-8.565620217,91.5,0.617,33.70,10.7,?,?
581,1518264394.0,41.238867267,-8.565613533,91.5,0.566,32.90,10.7,?,?
582,1518264395.0,41.238871983,-8.565617667,93.8,0.412,27.80,9.5,?,?
583,1518264396.0,41.23886785,-8.565626233,96.1,0.154,200.90,9.5,?,?
584,1518264397.0,41.238864517,-8.565646933,100.0,0.206,247.10,2.0,?,?
585,1518264398.0,41.238859167,-8.565673167,104.7,0.103,322.20,3.7,?,?
586,1518264399.0,41.238859833,-8.5656866,108.5,0.154,310.60,2.0,?,?
587,1518264400.0,41.238863233,-8.565689917,110.8,0.103,335.00,1.3,?,?
588,1518264401.0,41.23886505,-8.565692783,113.2,0.257,239.80,1.3,?,?
589,1518264402.0,41.238864333,-8.56569585,114.8,0.463,235.10,1.3,?,?
590,1518264403.0,41.238864883,-8.5656973,116.3,0.514,226.40,1.3,?,?
591,1518264404.0,41.2388648,-8.565706117,116.8,0.926,230.30,1.3,?,?
592,1518264405.0,41.238843833,-8.5657169,118.2,1.955,189.40,1.3,?,?
593,1518264406.0,41.238818383,-8.565714433,118.7,2.881,170.90,1.4,?,?
594,1518264407.0,41.238803583,-8.565684433,117.9,2.984,145.70,1.4,?,?
595,1518264408.0,41.238798,-8.565654067,117.2,2.572,117.20,1.4,?,?
596,1518264409.0,41.23878885,-8.56563585,116.6,1.955,126.50,4.8,13.4,14.2
