,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
54849,46.6867,-1.156745,151.37,36.06,3.216,177.4,13 / 18,5484912,2019-08-09 21:45:33:650,-1.6064,-0.4745,9.2036,-0.56,-0.2499,9.7875,-0.0048,0.0036,0.0127
54850,46.6867,-1.156745,151.37,36.06,3.216,177.4,13 / 18,5485010,2019-08-09 21:45:33:748,-0.7851,-0.2477,10.041,-0.5828,-0.2503,9.7861,0.0018,-0.006,-0.027
54851,46.6867,-1.156745,151.37,36.06,3.216,177.4,13 / 18,5485110,2019-08-09 21:45:33:848,-2.2061,0.0809,9.8542,-0.5801,-0.2424,9.7865,-0.0006,-0.02,0.0147
54852,46.6867,-1.156745,151.37,36.06,3.216,177.4,13 / 18,5485210,2019-08-09 21:45:33:948,-0.119,0.2377,9.7572,-0.5927,-0.2404,9.7858,0.0095,-0.0153,0.0053
54853,46.6867,-1.156745,151.37,36.06,3.216,177.4,13 / 18,5485310,2019-08-09 21:45:34:048,-0.6074,-0.1226,9.5358,-0.5872,-0.225,9.7865,0.0111,-0.0398,-0.0078
54854,46.6867,-1.156745,151.37,36.06,3.216,177.4,13 / 18,5485411,2019-08-09 21:45:34:149,-0.4948,0.3168,9.8668,-0.5949,-0.2158,9.7862,0.0049,0.0281,-0.025
54855,46.6867,-1.156745,151.37,36.06,3.216,177.4,13 / 18,5485511,2019-08-09 21:45:34:249,-1.0934,-0.1262,9.7423,-0.6036,-0.2151,9.7857,-0.0083,-0.0046,0.0019
54856,46.68385,-1.156461,154.35,35.87,3.216,176.6,15 / 20,5485611,2019-08-09 21:45:34:349,-1.3538,0.0307,9.8841,-0.6248,-0.2166,9.7843,-0.0062,0.033,-0.0208
54857,46.68385,-1.156461,154.35,35.87,3.216,176.6,15 / 20,5485711,2019-08-09 21:45:34:449,-0.45,-0.0484,9.6926,-0.6447,-0.2057,9.7833,0.0135,-0.0237,0.018
54858,46.68385,-1.156461,154.35,35.87,3.216,176.6,15 / 20,5485810,2019-08-09 21:45:34:548,-0.7582,-0.0579,9.4975,-0.6303,-0.195,9.7844,0.0244,-0.012,-0.0028
54859,46.68385,-1.156461,154.35,35.87,3.216,176.6,15 / 20,5485910,2019-08-09 21:45:34:648,-0.168,0.4059,9.3389,-0.612,-0.1646,9.7861,0.007,-0.0395,-0.0077
54860,46.68385,-1.156461,154.35,35.87,3.216,176.6,15 / 20,5486010,2019-08-09 21:45:34:748,-0.9904,0.1522,9.7536,-0.6133,-0.165,9.7861,-0.0119,-0.0006,-0.0004
54861,46.68385,-1.156461,154.35,35.87,3.216,176.6,15 / 20,5486110,2019-08-09 21:45:34:848,-0.2417,-0.1902,9.7285,-0.622,-0.1697,9.7854,-0.0084,0.0065,0.0113
54862,46.68385,-1.156461,154.35,35.87,3.216,176.6,15 / 20,5486211,2019-08-09 21:45:34:949,-1.3825,0.1216,10.0128,-0.6336,-0.167,9.7847,0.003,0.0212,-0.0131
54863,46.68385,-1.156461,154.35,35.87,3.216,176.6,15 / 20,5486310,2019-08-09 21:45:35:048,-0.6343,-0.0238,9.6962,-0.6477,-0.1618,9.7839,0.0018,-0.0468,0.0209
54864,46.68385,-1.156461,154.35,35.87,3.216,176.6,15 / 20,5486410,2019-08-09 21:45:35:148,-0.9384,-0.2166,8.93,-0.6233,-0.1585,9.7855,0.0089,0.0211,-0.0226
54865,46.68385,-1.156461,154.35,35.87,3.216,176.6,15 / 20,5486510,2019-08-09 21:45:35:248,0.3904,0.3473,10.1289,-0.6523,-0.153,9.7837,-0.0098,0.0121,-0.0113
54866,46.68385,-1.156461,154.35,35.87,3.216,176.6,13 / 17,5486610,2019-08-09 21:45:35:348,-1.249,-0.3614,9.3317,-0.6307,-0.1576,9.7851,0.004,0.0153,-0.0011
