,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
563,6.44293,3.410031,0.0,0.0,6,51.32,17 / 17,56313,2019-12-26 21:19:58:005,0.0957,-0.0139,9.8665,0.0013,-0.0003,9.8066,-0.0006,-0.0023,0.0001,-9.44,-31.62,8.13,0.02,105.72,0.19
564,6.44293,3.410031,0.0,0.0,6,51.32,17 / 17,56413,2019-12-26 21:19:58:105,-0.009,0.0168,9.8779,0.0003,-0.0002,9.8066,-0.0058,0.004,-0.0006,-10.06,-31.69,8.5,0.03,107.36,0.2
565,6.44293,3.410031,0.0,0.0,6,51.32,17 / 17,56513,2019-12-26 21:19:58:205,-0.0721,-0.0068,9.8875,0.0011,0.0,9.8066,0.0006,0.0032,-0.0007,-10.44,-31.75,8.5,0.04,107.36,0.2
566,6.44293,3.410031,0.0,0.0,6,51.32,17 / 17,56613,2019-12-26 21:19:58:305,0.0365,-0.0305,9.8947,-0.0001,0.0006,9.8066,0.0033,0.0013,-0.0023,-10.44,-31.69,8.44,0.03,107.36,0.21
567,6.44293,3.410031,0.0,0.0,6,51.32,16 / 17,56713,2019-12-26 21:19:58:405,0.0853,0.0159,9.868,-0.0006,0.0008,9.8066,0.0029,0.0025,-0.0046,-10.0,-31.19,7.81,0.02,107.89,0.2
568,6.44293,3.410031,0.0,0.0,6,51.32,16 / 17,56813,2019-12-26 21:19:58:505,0.0309,0.0392,9.8898,0.0014,-0.0002,9.8066,0.0008,-0.0022,-0.0007,-10.06,-31.5,8.13,0.02,107.89,0.21
569,6.44293,3.410031,0.0,0.0,6,51.32,16 / 17,56913,2019-12-26 21:19:58:605,-0.0317,-0.0271,9.8919,-0.0017,0.0004,9.8066,-0.004,0.0015,0.001,-9.75,-32.0,8.13,0.01,107.37,0.19
570,6.44293,3.410031,0.0,0.0,6,51.32,16 / 17,57013,2019-12-26 21:19:58:705,-0.0398,-0.0247,9.9096,0.0034,0.0,9.8066,-0.0003,-0.0009,0.0008,-10.0,-31.75,8.38,0.01,107.37,0.2
571,6.44293,3.410031,0.0,0.0,6,51.32,16 / 17,57113,2019-12-26 21:19:58:805,0.0074,0.0136,9.8911,0.0026,0.0001,9.8066,0.0031,-0.0014,0.0012,-10.12,-31.62,8.38,0.01,107.37,0.2
572,6.44293,3.410031,0.0,0.0,6,51.32,16 / 17,57213,2019-12-26 21:19:58:905,0.0115,-0.0375,9.8876,0.0018,0.0,9.8066,-0.0026,-0.0003,0.0004,-9.44,-31.44,7.75,0.02,106.2,0.22
