,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
62889,52.390667,-1.480589,140.08,11.61,3.0,251.91,25 / 25,1867576,2019-09-07 10:58:20:730,-0.1237,0.6129,11.0882,-0.0043,0.003,9.8066,0.0236,0.0782,0.0514,-10.75,-30.81,19.88,22.87,-82.95,-132.19
62890,52.390667,-1.480589,140.08,11.61,3.0,251.91,25 / 25,1867676,2019-09-07 10:58:20:830,0.2733,0.5135,10.4685,-0.0008,0.0055,9.8066,-0.0064,0.0354,0.0102,-10.25,-31.06,19.56,25.89,-82.96,-131.98
62891,52.390667,-1.480589,140.08,11.61,3.0,251.91,25 / 25,1867776,2019-09-07 10:58:20:930,0.6741,0.3429,10.0499,0.0019,0.0077,9.8066,0.0182,0.0673,0.0224,-10.44,-30.62,19.88,26.35,-83.06,-131.52
62892,52.390667,-1.480589,140.08,11.61,3.0,251.91,25 / 25,1867875,2019-09-07 10:58:21:029,-0.2475,0.9542,10.3935,0.0022,-0.0042,9.8066,0.0165,0.05,0.0072,-10.69,-30.0,19.0,22.43,-83.08,-131.25
62893,52.390667,-1.480589,140.08,11.61,3.0,251.91,25 / 25,1867975,2019-09-07 10:58:21:129,0.282,0.3778,10.2447,0.0027,-0.0004,9.8066,0.0309,0.0635,0.0225,-10.12,-30.56,20.44,26.07,-83.08,-131.75
62894,52.390667,-1.480589,140.08,11.61,3.0,251.91,25 / 25,1868075,2019-09-07 10:58:21:229,0.4934,0.8776,10.1791,0.0031,-0.0022,9.8066,0.006,0.056,0.0184,-10.5,-30.44,19.81,25.4,-83.02,-132.22
62895,52.390667,-1.480589,140.08,11.61,3.0,251.91,25 / 25,1868176,2019-09-07 10:58:21:330,0.1866,0.7558,9.5358,0.0018,0.0003,9.8066,-0.014,-0.0112,-0.0596,-10.25,-30.19,19.75,25.24,-83.06,-132.32
62896,52.390667,-1.480589,140.08,11.61,3.0,251.91,24 / 25,1868275,2019-09-07 10:58:21:429,0.1941,0.7337,9.1314,0.0042,0.0076,9.8066,0.0037,0.0504,-0.0267,-10.69,-30.5,19.75,21.8,-83.2,-132.85
62897,52.390667,-1.480589,140.08,11.61,3.0,251.91,24 / 25,1868376,2019-09-07 10:58:21:530,0.0972,1.3206,10.1238,-0.0006,-0.0023,9.8066,0.0203,0.0625,0.0103,-10.19,-30.87,20.31,24.18,-83.25,-133.23
62898,52.390667,-1.480589,140.08,11.61,3.0,251.91,24 / 25,1868475,2019-09-07 10:58:21:629,1.2027,0.4343,10.9837,0.009,0.0047,9.8066,0.0438,0.0911,-0.0023,-10.12,-31.56,19.31,22.23,-83.32,-133.91
