,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
10681,52.0591,-1.956568,82,20.04,9.0,171.8,,16 / 25,1068145,2019-08-16 11:47:12:514,-0.268,0.2354,10.0748,-0.0376,0.0319,9.8065,-0.0234,0.0464,-0.0203,-19.02,2.93,-23.02,185.36,3.22,2.73
10682,52.05893,-1.956535,83,19.95,9.0,172.7,,16 / 25,1068246,2019-08-16 11:47:12:615,-0.1959,-0.4361,9.6694,-0.0471,0.036,9.8065,-0.0021,-0.0303,-0.0235,-19.02,2.93,-23.02,185.36,3.22,2.73
10683,52.05893,-1.956535,83,19.95,9.0,172.7,,16 / 25,1068345,2019-08-16 11:47:12:714,0.3156,-0.3565,9.095,0.0342,-0.0197,9.8066,-0.0149,-0.0835,-0.0182,-18.33,3.02,-23.56,185.22,2.97,2.96
10684,52.05893,-1.956535,83,19.95,9.0,172.7,,16 / 25,1068446,2019-08-16 11:47:12:815,0.2563,0.0901,9.4869,0.0895,-0.0288,9.8062,0.016,-0.0207,-0.0192,-18.53,3.34,-23.35,185.31,3.47,2.75
10685,52.05893,-1.956535,83,19.95,9.0,172.7,,16 / 25,1068546,2019-08-16 11:47:12:915,0.2494,0.1251,9.8891,0.0384,0.006,9.8066,0.082,-0.0047,-0.032,-18.48,3.48,-23.37,185.31,3.47,2.75
10686,52.05893,-1.956535,83,19.95,9.0,172.7,,16 / 25,1068645,2019-08-16 11:47:13:014,0.1464,-0.0505,9.8908,0.0582,0.0024,9.8065,0.0533,0.039,-0.0171,-18.48,3.48,-23.37,185.31,3.47,2.75
10687,52.05893,-1.956535,83,19.95,9.0,172.7,,16 / 25,1068745,2019-08-16 11:47:13:114,0.0639,0.2432,10.1063,0.0557,0.0081,9.8065,0.0533,0.039,-0.0171,-17.57,3.38,-24.08,185.37,3.8,2.76
10688,52.05893,-1.956535,83,19.95,9.0,172.7,,16 / 25,1068846,2019-08-16 11:47:13:215,0.0463,0.3087,9.5207,-0.0054,0.0092,9.8066,-0.0096,-0.026,-0.0128,-18.3,3.37,-23.53,185.37,3.8,2.76
10689,52.05893,-1.956535,83,19.95,9.0,172.7,,16 / 25,1068945,2019-08-16 11:47:13:314,-0.2669,0.0105,10.2903,-0.0324,-0.0561,9.8064,-0.049,0.0113,-0.031,-18.07,3.4,-23.71,185.5,3.63,2.67
10690,52.05893,-1.956535,83,19.95,9.0,172.7,,16 / 25,1069046,2019-08-16 11:47:13:415,0.0661,-0.3862,9.9437,-0.0248,-0.1181,9.8059,-0.0714,-0.0058,-0.0182,-18.07,3.4,-23.71,185.5,3.63,2.67
10691,52.05893,-1.956535,83,19.95,9.0,172.7,,16 / 25,1069146,2019-08-16 11:47:13:515,0.1179,-0.0964,9.365,0.0052,-0.0262,9.8066,0.0117,-0.01,-0.0267,-19.03,3.77,-22.89,188.93,3.42,2.0
10692,52.058746,-1.956508,84,19.71,9.0,174.2,,16 / 25,1069245,2019-08-16 11:47:13:614,0.0944,-0.0268,10.4004,0.042,-0.019,9.8065,-0.017,-0.0558,-0.0299,-18.75,3.88,-23.09,189.1,3.43,1.84
10693,52.058746,-1.956508,84,19.71,9.0,174.2,,16 / 25,1069346,2019-08-16 11:47:13:715,0.2274,0.0889,9.9527,0.0785,-0.0291,9.8063,-0.0405,0.0305,-0.0224,-18.75,3.88,-23.09,189.1,3.43,1.84
10694,52.058746,-1.956508,84,19.71,9.0,174.2,,16 / 25,1069445,2019-08-16 11:47:13:814,-0.0921,-0.0488,10.1297,0.0188,-0.0452,9.8065,0.0171,0.0603,-0.0373,-18.3,3.44,-23.52,186.78,3.85,1.6
10695,52.058746,-1.956508,84,19.71,9.0,174.2,,16 / 25,1069545,2019-08-16 11:47:13:914,0.4229,-0.456,9.5551,-0.0132,-0.063,9.8064,0.0341,0.056,-0.0491,-18.0,3.89,-23.68,190.1,3.73,1.24
