,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
1181,52.86506,-1.681716,113.62,6.73,3,20.22,21 / 22,669513,2019-11-06 11:57:03:394,-0.2203,-0.1435,9.5914,0.0017,-0.0049,9.8066,-0.0037,0.0892,-0.0485,-21.75,-36.19,-2.31,256.85,-88.82,173.91
1182,52.86506,-1.681716,113.62,6.73,3,20.22,21 / 22,669611,2019-11-06 11:57:03:492,-0.4086,-1.217,9.776,-0.011,0.0083,9.8066,-0.0145,-0.0721,0.0644,-21.69,-36.31,-2.81,255.49,-88.9,174.98
1183,52.86506,-1.681716,113.62,6.73,3,20.22,21 / 22,669712,2019-11-06 11:57:03:593,-1.3293,-0.3874,9.857,-0.0031,-0.0112,9.8066,-0.0008,0.1175,-0.0416,-22.44,-36.12,-3.62,256.49,-89.01,178.35
1184,52.86506,-1.681716,113.62,6.73,3,20.22,21 / 22,669812,2019-11-06 11:57:03:693,-0.438,-1.066,10.2149,0.0,-0.0033,9.8066,0.0079,-0.008,-0.0096,-21.56,-36.37,-3.37,262.9,-89.06,-177.83
1185,52.86506,-1.681716,113.62,6.73,3,20.22,21 / 22,669912,2019-11-06 11:57:03:793,-1.1484,-0.1968,9.4573,0.0057,-0.0001,9.8066,-0.0227,0.0688,-0.0297,-22.06,-36.5,-2.69,260.15,-89.04,179.44
1186,52.86506,-1.681716,113.62,6.73,3,20.22,21 / 22,670012,2019-11-06 11:57:03:893,-1.2615,0.3971,9.4639,0.0017,-0.0078,9.8066,0.0143,-0.0663,0.038,-21.75,-35.81,-3.25,258.75,-89.06,178.0
1187,52.86506,-1.681716,113.62,6.73,3,20.22,21 / 22,670112,2019-11-06 11:57:03:993,-1.1305,-0.5008,9.8312,0.0108,-0.0028,9.8066,-0.0358,0.0011,0.0021,-21.94,-35.69,-2.25,261.47,-89.06,178.18
1188,52.86506,-1.681716,113.62,6.73,3,20.22,21 / 22,670212,2019-11-06 11:57:04:093,-2.2788,-0.327,9.9082,-0.0005,-0.0023,9.8066,-0.0163,0.0158,-0.0288,-22.19,-36.69,-2.81,258.58,-89.09,177.83
1189,52.86506,-1.681716,113.62,6.73,3,20.22,21 / 22,670311,2019-11-06 11:57:04:192,-3.1813,-0.1481,9.7622,-0.0101,0.0093,9.8066,-0.0302,-0.0279,0.014,-22.75,-35.81,-2.75,257.78,-89.16,176.48
1190,52.86506,-1.681716,113.62,6.73,3,20.22,21 / 22,670412,2019-11-06 11:57:04:293,-3.2584,-0.3736,9.7251,-0.0095,0.0052,9.8066,-0.0046,0.0287,-0.0007,-22.19,-35.69,-2.56,251.65,-89.31,170.47
1191,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 23,670512,2019-11-06 11:57:04:393,-3.6059,0.1739,9.7558,-0.0095,0.0025,9.8066,0.0057,-0.0495,0.0176,-22.0,-35.87,-2.56,246.54,-89.42,165.17
1192,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 23,670612,2019-11-06 11:57:04:493,-4.8852,-0.2073,9.81,-0.0068,0.0089,9.8066,0.0221,0.0527,-0.0114,-22.87,-36.44,-3.44,246.58,-89.43,164.82
1193,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 23,670712,2019-11-06 11:57:04:593,-4.2843,-0.4123,9.8943,-0.0061,0.0012,9.8066,-0.0227,0.01,0.0051,-22.62,-35.19,-3.69,243.18,-89.47,163.76
1194,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 23,670812,2019-11-06 11:57:04:693,-4.2617,-0.9401,9.947,-0.011,0.006,9.8066,-0.02,0.0303,-0.0086,-22.12,-35.44,-4.0,238.82,-89.55,159.73
1195,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 23,670912,2019-11-06 11:57:04:793,-4.1938,-0.5684,9.748,0.0,0.0001,9.8066,-0.0107,0.0111,0.009,-22.06,-35.19,-3.5,244.58,-89.63,162.88
1196,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 23,671012,2019-11-06 11:57:04:893,-4.0245,-0.8378,9.7197,0.0041,0.0,9.8066,-0.0102,-0.0154,-0.0206,-21.94,-34.81,-4.31,244.3,-89.63,165.13
1197,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 23,671112,2019-11-06 11:57:04:993,-2.8692,-0.9742,9.896,-0.0035,0.0112,9.8066,0.0135,0.0219,-0.0177,-21.5,-34.94,-4.19,221.79,-89.6,143.01
1198,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 23,671212,2019-11-06 11:57:05:093,-3.2897,0.0262,9.904,-0.001,0.0034,9.8066,0.0272,-0.0259,0.0071,-21.94,-35.81,-4.0,211.41,-89.53,132.11
1199,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 23,671312,2019-11-06 11:57:05:193,-2.3537,-0.0044,9.9248,0.0019,-0.0077,9.8066,0.0127,0.0073,0.0002,-22.56,-35.75,-4.25,206.27,-89.53,126.46
1200,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 23,671412,2019-11-06 11:57:05:293,-1.3979,0.1947,9.7026,0.0032,-0.0113,9.8066,0.0301,-0.0316,0.0538,-22.37,-35.44,-3.62,214.87,-89.57,135.55
1201,52.86506,-1.681716,113.62,6.73,3,20.22,23 / 24,671512,2019-11-06 11:57:05:393,-1.007,-0.8294,9.7062,0.0059,-0.0109,9.8066,0.0439,-0.0219,0.0432,-22.44,-35.25,-3.94,234.62,-89.57,155.47
1202,52.86506,-1.681716,113.62,6.73,3,20.22,23 / 24,671612,2019-11-06 11:57:05:493,-1.7311,-0.415,9.6741,0.0064,-0.0109,9.8066,0.0027,0.0307,0.0034,-21.94,-36.31,-3.31,263.01,-89.52,-178.46
1203,52.86506,-1.681716,113.62,6.73,3,20.22,23 / 24,671712,2019-11-06 11:57:05:593,-1.4747,-0.4373,9.8043,-0.0119,0.0071,9.8066,0.0073,-0.0163,0.0125,-22.06,-35.56,-4.44,255.28,-89.6,176.21
1204,52.86506,-1.681716,113.62,6.73,3,20.22,23 / 24,671812,2019-11-06 11:57:05:693,-1.1661,0.0919,9.8844,-0.0051,0.0026,9.8066,0.0248,-0.0192,-0.0088,-22.12,-35.62,-3.5,250.08,-89.64,168.4
1205,52.86506,-1.681716,113.62,6.73,3,20.22,23 / 24,671912,2019-11-06 11:57:05:793,-0.6131,-0.0999,9.9231,-0.0006,0.0046,9.8066,0.0245,-0.0462,0.0057,-22.5,-35.69,-3.06,237.54,-89.61,155.84
1206,52.86506,-1.681716,113.62,6.73,3,20.22,23 / 24,672012,2019-11-06 11:57:05:893,-0.2607,-0.0498,9.8502,0.0004,-0.0004,9.8066,0.0197,0.006,0.0018,-22.37,-35.75,-3.31,239.23,-89.59,157.56
1207,52.86506,-1.681716,113.62,6.73,3,20.22,23 / 24,672112,2019-11-06 11:57:05:993,-0.3031,-0.4311,9.8457,-0.0012,0.0017,9.8066,-0.0114,-0.0226,0.0308,-21.87,-36.37,-3.25,240.81,-89.59,159.16
1208,52.86506,-1.681716,113.62,6.73,3,20.22,23 / 24,672212,2019-11-06 11:57:06:093,-0.394,-0.2019,9.8988,-0.0051,-0.0018,9.8066,-0.0101,0.0066,-0.0054,-22.0,-36.56,-3.75,239.3,-89.66,160.09
1209,52.86506,-1.681716,113.62,6.73,3,20.22,23 / 24,672312,2019-11-06 11:57:06:193,-0.5032,0.1003,9.7901,-0.0065,0.0058,9.8066,-0.0004,-0.0442,0.0207,-21.94,-36.31,-4.12,230.89,-89.72,151.53
1210,52.86506,-1.681716,113.62,6.73,3,20.22,23 / 24,672412,2019-11-06 11:57:06:293,-0.3483,0.0976,9.9103,-0.0087,0.0036,9.8066,-0.0049,0.0335,-0.0171,-22.0,-36.12,-3.75,222.07,-89.78,142.61
1211,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 24,672512,2019-11-06 11:57:06:393,-0.5051,0.0816,9.8269,-0.0087,0.006,9.8066,-0.0107,0.0003,0.0137,-21.81,-36.75,-3.94,188.09,-89.81,108.43
1212,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 24,672612,2019-11-06 11:57:06:493,-0.2496,-0.4837,9.8664,-0.0083,0.0051,9.8066,0.0076,0.0517,-0.0309,-21.75,-36.25,-3.81,161.74,-89.81,81.94
1213,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 24,672712,2019-11-06 11:57:06:593,-0.3113,0.2797,9.8765,-0.0055,0.0006,9.8066,-0.0065,0.0146,-0.0153,-21.56,-36.56,-3.69,139.51,-89.8,59.6
1214,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 24,672812,2019-11-06 11:57:06:693,-0.1978,-0.2734,9.969,-0.01,0.0055,9.8066,-0.015,0.0595,-0.0345,-22.06,-36.56,-4.0,121.23,-89.7,41.1
1215,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 24,672912,2019-11-06 11:57:06:793,-0.509,0.1503,9.7232,-0.0059,-0.0002,9.8066,-0.0146,0.0222,-0.0005,-22.0,-36.56,-4.31,107.26,-89.6,26.94
1216,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 24,673012,2019-11-06 11:57:06:893,-0.3061,-0.3472,9.9261,-0.0109,0.0028,9.8066,-0.0131,0.0483,-0.0258,-22.56,-36.31,-3.87,104.07,-89.52,23.22
1217,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 24,673112,2019-11-06 11:57:06:993,-0.3263,0.0011,9.7984,-0.005,-0.0005,9.8066,-0.0115,0.0069,-0.0028,-22.06,-36.62,-4.19,99.68,-89.45,19.08
1218,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 24,673212,2019-11-06 11:57:07:093,-0.2679,-0.2566,9.8863,-0.009,0.0023,9.8066,-0.0096,0.0299,-0.0127,-22.06,-36.69,-3.62,97.35,-89.33,16.56
1219,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 24,673312,2019-11-06 11:57:07:193,-0.2365,0.0276,9.8363,-0.0042,-0.0032,9.8066,-0.0009,0.0074,-0.0097,-21.81,-36.44,-4.25,95.24,-89.24,14.32
1220,52.86506,-1.681716,113.62,6.73,3,20.22,22 / 24,673412,2019-11-06 11:57:07:293,0.1435,-0.092,9.8994,-0.0081,0.0021,9.8066,-0.0036,0.0102,-0.0014,-22.0,-36.25,-3.69,95.31,-89.16,14.28
1221,52.86506,-1.681716,113.62,6.73,3,20.22,23 / 24,673512,2019-11-06 11:57:07:393,-0.1435,-0.02,9.7892,-0.003,-0.0042,9.8066,-0.0066,0.0045,-0.0197,-22.81,-36.94,-3.75,93.43,-89.09,11.86
1222,52.86506,-1.681716,113.62,6.73,3,20.22,23 / 24,673612,2019-11-06 11:57:07:493,-0.0221,-0.024,9.9064,-0.0075,-0.0024,9.8066,0.0231,0.0043,-0.0075,-22.37,-36.69,-3.5,95.04,-89.01,11.16
1223,52.86506,-1.681716,113.62,6.73,3,20.22,23 / 24,673711,2019-11-06 11:57:07:592,-0.0549,-0.1264,9.8158,-0.0052,0.0011,9.8066,0.0025,0.0005,0.0101,-22.25,-36.31,-3.62,91.89,-88.99,10.56
