,timestamp,acc_x_dashboard,acc_y_dashboard,acc_z_dashboard,acc_x_above_suspension,acc_y_above_suspension,acc_z_above_suspension,acc_x_below_suspension,acc_y_below_suspension,acc_z_below_suspension,gyro_x_dashboard,gyro_y_dashboard,gyro_z_dashboard,gyro_x_above_suspension,gyro_y_above_suspension,gyro_z_above_suspension,gyro_x_below_suspension,gyro_y_below_suspension,gyro_z_below_suspension,mag_x_dashboard,mag_y_dashboard,mag_z_dashboard,mag_x_above_suspension,mag_y_above_suspension,mag_z_above_suspension,temp_dashboard,temp_above_suspension,temp_below_suspension,timestamp_gps,latitude,longitude,speed
34149,1577397399.22,-0.3534075231040396,-0.951782752655773,8.792676399342605,0.7101435704673209,-0.9844256484613184,8.77299722959937,0.1451119786704459,-5.350515153987233,8.160023209436927,3.1833183474657014,-12.629067025533535,8.671644257336128,-2.416471155678354,-10.60523056402439,6.52313232421875,-5.071500452553353,0.9065953696646342,7.359574480754573,-23.57461345560304,1.6433250343406596,-0.6199624160561659,17.398273155416014,25.87993131868132,-36.25385438129579,30.392877467277685,37.0062299697487,41.55890017072513,1577397398.999,-27.71829985236799,-51.11287452598449,2.4065144
34150,1577397399.23,0.4749862513100228,-0.0204383068549917,8.356931697194169,1.354183817049352,-1.6308600967035058,8.24387866270484,0.7508449986899771,-4.560428606135671,7.415426493128334,-4.476593761909299,-10.340248666158535,7.359388397961128,-1.8366371713033536,-8.37744736089939,6.09588623046875,-5.285123499428353,2.7376500571646343,3.4838420588795733,-22.81719615582463,3.1040583981990206,-1.2399248321123315,17.237178033606607,23.680982905982905,-42.123327323717945,30.392877467277685,37.0062299697487,41.60682301494594,1577397398.999,-27.71829985236799,-51.11287452598449,2.4065144
34151,1577397399.24,0.7575020472084603,-2.701944166229992,7.574027754323074,2.469881790682164,-2.8519029433831937,7.9709396734470275,0.7508449986899771,-1.5988011525223893,10.901384110315831,-5.1022041134718,-10.111366830221035,6.779554413586128,-1.6230141244283538,-9.10986923589939,4.08172607421875,-3.240445765053354,-4.342428067835366,5.223344012004573,-24.04799926796455,0.4564791762057396,-0.8524483220772321,17.881558520844237,24.01928266178266,-38.48020618704212,30.440800311498485,36.910384281307095,41.31928594962111,1577397398.999,-27.71829985236799,-51.11287452598449,2.4065144
34152,1577397399.25,-0.3342539098227896,-2.199161817597179,11.773457466237137,0.3366481114829459,-2.079772907982803,10.991225067734138,0.7388739903891959,-2.879699040705983,11.255725956018958,-4.812287121284299,-7.288490853658536,7.084730194836128,-4.262784632240853,-13.07715439214939,6.40106201171875,-6.505826624428353,-10.888448575647866,6.978104754192073,-24.900093730215257,0.7303666819291841,-0.7749530200702122,19.895247543461828,23.765557844932843,-40.402964564732144,30.201186090394465,36.958307125527895,41.53493874861473,1577397398.999,-27.71829985236799,-51.11287452598449,2.4065144
34153,1577397399.26,-0.6143755040610709,-0.693208973358898,11.352077974049635,-0.304997933438929,-1.5949470718011622,9.666034448837651,0.5186074376548209,-2.0153922413895766,9.63963983541349,-14.2422187619093,-9.302651009908535,6.871107147961128,-2.813199671303354,-10.30005478277439,4.08172607421875,-6.139615686928353,-6.844869474085366,5.894730730754573,-24.33203075538145,2.008508375305253,-0.929943624084252,18.042653642653644,23.850132783882785,-42.32572294242216,30.15326324617366,36.910384281307095,41.463054482283525,1577397398.999,-27.71829985236799,-51.11287452598449,2.4065144
34154,1577397399.27,-0.7173261754477896,-0.578287293671398,10.60269285442073,1.5193837316001333,-1.9445005141839744,8.401895972275153,-1.0160758265053351,-2.159044340998952,10.28368008199552,-2.4929511837842986,-11.042152963033535,6.382825897961128,-3.301480921303354,-12.19214462652439,4.90570068359375,-6.109098108803353,-4.037252286585366,4.551957293254573,-23.76396778054764,1.0955500228937742,-1.084934228098292,18.042653642653644,23.850132783882785,-42.32572294242216,30.249108934615272,37.10207565819032,41.463054482283525,1577397398.999,-27.71829985236799,-51.11287452598449,2.4065144
34155,1577397399.28,0.8915773401772102,-1.8184837536323355,9.441505049244949,0.8514014684165396,-1.3591182082757716,10.114947260116953,0.1199728612388052,0.1453747569014391,10.5530277687631,-4.797028332221799,-15.360390267721035,6.199720429211128,-3.759244593178354,-13.733282321836889,4.85992431640625,-5.376676233803353,-6.204000333460366,8.839677019817072,-24.142676430436843,1.095550022893771,-0.464971812042126,18.687034129891277,24.69588217338217,-40.504162374084245,30.17722466828406,37.0062299697487,41.51097732650433,1577397398.999,-27.71829985236799,-51.11287452598449,2.4065144
34156,1577397399.29,0.611455745938929,-3.68596104855421,9.034490767018386,1.6869778478110709,-4.496719483910537,7.32450522520484,-2.306550521329554,-6.157361113459889,12.833504850061926,-7.894562511909299,-8.905922494283537,6.352308319836128,-2.172330530678354,-9.72022079839939,3.83758544921875,-10.045865686928352,-16.305318692835368,7.054398699504573,-23.76396778054764,1.825916704822951,-0.1549906040140398,22.392221931507645,25.03418192918193,-40.90895361149268,30.392877467277685,37.0062299697487,41.463054482283525,1577397398.999,-27.71829985236799,-51.11287452598449,2.4065144
34157,1577397399.3,0.6138499475990853,-2.7378571911323357,10.250745210377762,1.610363394686071,-2.741769667016006,8.85679428770484,0.2600336583579459,0.3835978220869855,11.097708646448648,-5.575226574409299,-6.922279916158536,6.474378632336128,-6.109098108803353,-13.62647079839939,4.69207763671875,-9.679654749428352,-23.965230802210368,7.786820574504573,-23.76396778054764,1.825916704822951,-0.1549906040140398,22.55331705331705,25.87993131868132,-42.32572294242216,30.201186090394465,37.0062299697487,41.463054482283525,1577397398.999,-27.71829985236799,-51.11287452598449,2.4065144
34158,1577397399.31,0.8532701136147103,-2.5989934948432727,11.38799099895198,0.8130942418540397,-1.065828504906631,12.184734595322029,0.951957938143102,-1.0265869557450455,10.652387137659584,-7.223175793159299,-15.375649056783535,6.199720429211128,-3.728727015053354,-12.46680282964939,4.11224365234375,-9.679654749428352,-27.963033536585368,11.357377215129572,-23.953322105492244,2.37369171626984,-1.8598872481684976,23.19769754055468,25.87993131868132,-40.70655799278846,30.15326324617366,37.0062299697487,41.463054482283525,1577397398.999,-27.71829985236799,-51.11287452598449,2.4065144
