,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
11808,52.375748,-1.306241,145.86,17.19,4,95.34,16 / 17,1212121,2019-09-04 19:41:32:294,-0.082,-0.3848,10.1459,-0.001,-0.0032,9.8066,-0.0163,0.0131,0.0267,-18.87,-29.31,2.25,228.45,-87.59,135.16
11809,52.375748,-1.306241,145.86,17.19,4,95.34,16 / 17,1212221,2019-09-04 19:41:32:394,-0.2147,0.036,9.7866,-0.0095,-0.0041,9.8066,-0.0226,-0.0031,0.0066,-19.0,-29.5,2.13,228.61,-87.73,135.17
11810,52.375748,-1.306241,145.86,17.19,4,95.34,17 / 18,1212320,2019-09-04 19:41:32:493,-0.1377,0.0349,9.7707,0.0019,0.0037,9.8066,0.0136,0.0072,-0.0172,-19.37,-30.12,2.81,229.19,-87.74,132.86
11811,52.375748,-1.306241,145.86,17.19,4,95.34,17 / 18,1212420,2019-09-04 19:41:32:593,0.454,-0.0651,8.9644,0.0022,0.0094,9.8066,0.0191,0.0012,-0.0211,-19.25,-29.69,2.38,225.5,-87.62,132.13
11812,52.375748,-1.306241,145.86,17.19,4,95.34,17 / 18,1212521,2019-09-04 19:41:32:694,-0.0748,-0.0736,9.7024,-0.0104,0.0119,9.8066,-0.0565,0.0341,0.0202,-19.37,-30.12,2.69,224.69,-87.58,128.34
11813,52.375748,-1.306241,145.86,17.19,4,95.34,17 / 18,1212621,2019-09-04 19:41:32:794,-0.5745,-0.6806,10.1319,-0.0116,0.0061,9.8066,-0.0468,0.006,0.0036,-19.62,-30.12,2.56,220.0,-87.67,123.67
11814,52.375748,-1.306241,145.86,17.19,4,95.34,17 / 18,1212720,2019-09-04 19:41:32:893,-0.268,-0.9413,10.0392,0.0033,0.0101,9.8066,0.0078,-0.0319,-0.0321,-19.25,-29.81,2.88,217.84,-87.68,121.07
11815,52.375748,-1.306241,145.86,17.19,4,95.34,17 / 18,1212820,2019-09-04 19:41:32:993,-0.4709,-1.2887,10.0912,0.0074,0.0169,9.8066,0.0168,-0.0025,-0.0122,-19.06,-30.31,2.69,216.76,-87.46,120.13
11816,52.375748,-1.306241,145.86,17.19,4,95.34,17 / 18,1212921,2019-09-04 19:41:33:094,-0.3228,-0.8445,9.5565,-0.0013,0.0109,9.8066,-0.0028,-0.0029,-0.0051,-18.62,-30.06,3.19,214.76,-87.24,118.22
11817,52.375748,-1.306241,145.86,17.19,4,95.34,17 / 18,1213020,2019-09-04 19:41:33:193,0.1613,-0.9348,9.7257,0.0,0.0025,9.8066,-0.0017,0.0046,0.0221,-18.69,-30.81,2.81,213.73,-87.19,117.24
11818,52.375748,-1.306241,145.86,17.19,4,95.34,17 / 18,1213121,2019-09-04 19:41:33:294,-0.0336,-0.7795,9.8867,-0.0043,0.0036,9.8066,-0.0248,-0.0052,0.0425,-18.81,-30.19,2.19,209.84,-87.18,116.0
