,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
652,50.98417,-3.210515,98,16.31,13,122.0,Oct-20,65287,2019-08-31 08:26:37:009,0.1852,-0.1013,10.5801,0.0231,-0.0272,9.8066,-0.0276,-0.0618,0.0053,-16.43,-16.3,-55.36,136.33,-4.59,-4.24
653,50.98417,-3.210515,98,16.31,13,122.0,Oct-20,65388,2019-08-31 08:26:37:110,0.5117,0.3129,8.8047,0.0469,-0.0392,9.8065,0.0395,0.0319,-0.0298,-16.43,-16.3,-55.36,136.33,-4.59,-4.24
654,50.984097,-3.210325,99,16.01,13,122.3,Oct-21,65488,2019-08-31 08:26:37:210,0.1692,0.3142,10.3997,0.0022,0.0253,9.8066,0.0352,0.017,-0.0256,-16.01,-16.23,-55.5,134.76,-4.24,-4.21
655,50.984097,-3.210325,99,16.01,13,122.3,Oct-21,65587,2019-08-31 08:26:37:309,0.4223,-0.1369,9.671,-0.0016,0.0122,9.8066,0.0352,0.017,-0.0256,-15.93,-16.14,-55.55,134.26,-4.33,-4.1
656,50.984097,-3.210325,99,16.01,13,122.3,Oct-21,65688,2019-08-31 08:26:37:410,-0.0383,-0.6043,10.4974,-0.0214,0.0139,9.8066,0.0022,0.0671,-0.0245,-16.21,-16.43,-55.38,134.26,-4.33,-4.1
657,50.984097,-3.210325,99,16.01,13,122.3,Oct-21,65788,2019-08-31 08:26:37:510,-0.0348,-0.1997,9.4334,-0.0452,0.0126,9.8065,-0.0426,0.0468,-0.0053,-16.21,-16.43,-55.38,134.26,-4.33,-4.1
658,50.984097,-3.210325,99,16.01,13,122.3,Oct-21,65888,2019-08-31 08:26:37:610,0.125,0.0628,10.1033,-0.0064,-0.0066,9.8066,-0.0383,0.0063,0.0053,-16.56,-16.07,-55.38,136.39,-4.57,-4.24
659,50.984097,-3.210325,99,16.01,13,122.3,Oct-21,65987,2019-08-31 08:26:37:709,0.1413,-0.6061,9.1761,-0.0106,-0.0211,9.8066,-0.033,-0.0107,-0.0075,-16.21,-16.43,-55.39,136.39,-4.57,-4.24
660,50.984097,-3.210325,99,16.01,13,122.3,Oct-21,66088,2019-08-31 08:26:37:810,-0.0787,-0.796,9.3576,-0.0042,-0.0092,9.8066,-0.0095,0.001,0.0117,-16.32,-16.53,-55.32,132.07,-4.53,-4.37
661,50.984097,-3.210325,99,16.01,13,122.3,Oct-21,66187,2019-08-31 08:26:37:909,0.1513,-0.3037,9.0688,-0.028,0.0303,9.8066,0.0182,-0.0064,-0.0138,-16.42,-16.64,-55.26,132.07,-4.53,-4.37
662,50.984097,-3.210325,99,16.01,13,122.3,Oct-21,66288,2019-08-31 08:26:38:010,0.1578,0.2669,9.8862,0.0187,-0.0066,9.8066,0.016,-0.0001,-0.016,-16.94,-16.16,-55.24,136.24,-4.77,-4.37
663,50.984097,-3.210325,99,16.01,13,122.3,Oct-21,66388,2019-08-31 08:26:38:110,-0.375,-0.2032,8.6433,0.0267,-0.0211,9.8066,0.016,-0.0001,-0.016,-16.34,-16.21,-55.41,136.24,-4.77,-4.37
664,50.98402,-3.210128,100,15.8,13,122.7,Oct-21,66488,2019-08-31 08:26:38:210,0.3069,-0.2185,9.9306,0.0405,-0.0316,9.8065,0.0139,-0.0054,-0.0043,-16.77,-16.28,-55.26,136.86,-4.47,-4.34
665,50.98402,-3.210128,100,15.8,13,122.7,Oct-21,66588,2019-08-31 08:26:38:310,-0.3185,-0.2238,9.1497,-0.0132,0.02,9.8066,0.0054,0.0543,-0.0192,-16.77,-16.28,-55.26,136.86,-4.47,-4.34
666,50.98402,-3.210128,100,15.8,13,122.7,Oct-21,66688,2019-08-31 08:26:38:410,0.1389,-0.0882,10.7035,0.0111,-0.007,9.8066,0.0277,-0.016,-0.0192,-16.45,-16.32,-55.35,134.08,-4.61,-4.31
667,50.98402,-3.210128,100,15.8,13,122.7,Oct-21,66788,2019-08-31 08:26:38:510,-0.0627,-0.3824,10.0201,0.0021,0.0096,9.8066,0.0192,0.0266,-0.016,-16.77,-16.28,-55.26,136.6,-4.53,-4.29
668,50.98402,-3.210128,100,15.8,13,122.7,Oct-21,66888,2019-08-31 08:26:38:610,-0.0818,-0.1612,10.0657,-0.002,0.0346,9.8066,0.0054,-0.0011,-0.0064,-16.67,-16.18,-55.32,136.6,-4.53,-4.29
669,50.98402,-3.210128,100,15.8,13,122.7,Oct-21,66988,2019-08-31 08:26:38:710,-0.2277,0.3009,9.3763,0.0208,0.0422,9.8065,0.0267,-0.0214,-0.0053,-17.14,-16.35,-55.13,135.8,-4.61,-4.03
670,50.98402,-3.210128,100,15.8,13,122.7,Oct-21,67088,2019-08-31 08:26:38:810,0.254,1.0976,10.1017,0.0194,0.0277,9.8066,0.0288,0.0266,-0.0149,-16.94,-16.16,-55.24,135.29,-4.65,-3.83
671,50.98402,-3.210128,100,15.8,13,122.7,Oct-21,67187,2019-08-31 08:26:38:909,0.0276,-0.3787,9.6842,0.0261,-0.0197,9.8066,0.0054,0.0127,-0.0149,-16.8,-15.95,-55.35,135.29,-4.65,-3.83
672,50.98402,-3.210128,100,15.8,13,122.7,Oct-21,67288,2019-08-31 08:26:39:010,0.2254,0.0254,10.498,0.0282,-0.0166,9.8066,0.0054,0.0127,-0.0149,-16.77,-16.28,-55.26,135.61,-4.46,-3.79
673,50.98402,-3.210128,100,15.8,13,122.7,Oct-21,67387,2019-08-31 08:26:39:109,0.2843,0.3844,10.667,0.0089,-0.0193,9.8066,-0.0372,0.0095,0.0341,-17.07,-15.93,-55.27,135.61,-4.46,-3.79
