,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
0,52.285957,-2.119614,114.06,29.67,4,347.58,25 / 25,8,2020-01-08 16:21:14:984,1.4743,-0.1709,9.5411,-0.03,0.0107,9.8066,-0.0823,-0.1866,-0.1324,-3.81,-39.31,-18.12,179.47,-84.37,166.83
1,52.285957,-2.119614,114.06,29.67,4,347.58,25 / 25,107,2020-01-08 16:21:15:083,2.5388,-1.5634,11.4989,-0.0354,-0.0283,9.8065,-0.1245,-0.004,-0.1973,-7.0,-40.0,-18.62,183.9,-84.64,164.38
2,52.285957,-2.119614,114.06,29.67,4,347.58,25 / 25,208,2020-01-08 16:21:15:184,1.7604,1.6518,10.7303,-0.0356,0.0448,9.8064,0.0654,-0.0487,-0.1605,-9.56,-32.19,-16.75,188.72,-84.21,159.63
3,52.285957,-2.119614,114.06,29.67,4,347.58,25 / 25,308,2020-01-08 16:21:15:284,0.1014,2.9193,10.8506,0.0949,-0.1724,9.8046,-0.6901,-0.2967,0.0535,-9.81,-39.56,-17.31,196.55,-85.22,168.79
4,52.285957,-2.119614,114.06,29.67,4,347.58,25 / 25,408,2020-01-08 16:21:15:384,2.9098,-1.753,11.2957,0.1975,0.0366,9.8045,0.5124,0.1294,0.3121,-12.19,-32.37,-6.12,228.32,-86.72,170.7
5,52.285957,-2.119614,114.06,29.67,4,347.58,25 / 25,508,2020-01-08 16:21:15:484,-1.4516,-3.7638,8.968,0.0884,0.0771,9.8058,0.1643,-0.2721,0.1199,-14.25,-19.87,-5.44,239.42,-85.42,174.32
6,52.285957,-2.119614,114.06,29.67,4,347.58,25 / 25,608,2020-01-08 16:21:15:584,1.7752,-3.3148,12.5775,-0.0136,0.0048,9.8066,-0.0464,-0.2222,-0.0048,-14.62,-20.0,-9.31,223.47,-85.25,168.08
7,52.285957,-2.119614,114.06,29.67,4,347.58,25 / 25,708,2020-01-08 16:21:15:684,0.5562,-0.8373,10.0632,0.0649,-0.0108,9.8063,0.0568,-0.0594,0.1857,-11.75,-21.0,-7.25,222.49,-84.68,168.07
8,52.285957,-2.119614,114.06,29.67,4,347.58,25 / 25,807,2020-01-08 16:21:15:783,0.8366,0.6261,9.4319,0.0178,-0.0374,9.8065,-0.0065,0.0932,0.1766,-9.5,-14.87,-4.37,226.3,-84.66,166.03
9,52.285957,-2.119614,114.06,29.67,4,347.58,25 / 25,908,2020-01-08 16:21:15:884,-0.8542,-1.8813,7.056,0.0079,-0.0029,9.8066,-0.037,-0.1378,0.3333,-7.5,-8.81,-5.37,219.15,-85.25,167.73
10,52.285957,-2.119614,114.06,29.67,4,347.58,24 / 24,1007,2020-01-08 16:21:15:983,-0.4784,-1.2384,9.0158,-0.0108,-0.0076,9.8066,-0.0284,0.0985,0.0778,-7.87,-3.06,-4.12,234.16,-85.6,171.84
11,52.285957,-2.119614,114.06,29.67,4,347.58,24 / 24,1108,2020-01-08 16:21:16:084,0.1661,-2.5294,10.1526,0.0032,0.0322,9.8066,0.0767,0.0431,-0.0754,-9.87,1.38,-6.44,228.46,-85.4,169.04
12,52.285957,-2.119614,114.06,29.67,4,347.58,24 / 24,1207,2020-01-08 16:21:16:183,0.1849,0.3357,9.3222,-0.0151,-0.0344,9.8065,-0.1048,0.0419,0.1341,-15.87,2.81,-10.81,222.63,-85.56,166.58
13,52.285957,-2.119614,114.06,29.67,4,347.58,24 / 24,1308,2020-01-08 16:21:16:284,0.3332,-2.729,10.4026,-0.0403,0.0019,9.8065,0.0139,-0.0613,-0.0637,-17.94,-1.94,-12.31,221.71,-85.65,165.59
14,52.285957,-2.119614,114.06,29.67,4,347.58,24 / 24,1407,2020-01-08 16:21:16:383,-1.475,0.755,10.2567,-0.042,-0.016,9.8065,-0.0832,-0.0001,-0.0447,-16.12,-7.87,-10.62,221.42,-85.45,167.08
15,52.285957,-2.119614,114.06,29.67,4,347.58,24 / 24,1508,2020-01-08 16:21:16:484,1.5206,-1.0797,12.1055,-0.0446,-0.0001,9.8065,-0.0311,-0.5647,0.2948,-10.81,-6.75,-4.12,232.07,-85.53,164.08
16,52.285957,-2.119614,114.06,29.67,4,347.58,24 / 24,1608,2020-01-08 16:21:16:584,0.8485,-4.8907,8.8604,-0.0158,-0.0778,9.8063,0.0653,-0.5673,0.3628,-8.75,-1.75,-1.5,243.18,-85.37,160.36
17,52.285957,-2.119614,114.06,29.67,4,347.58,24 / 24,1708,2020-01-08 16:21:16:684,-1.4081,-2.4591,9.7755,-0.0495,-0.0068,9.8065,0.0057,-0.5198,0.1922,-9.5,3.56,1.13,259.65,-85.68,161.4
18,52.285957,-2.119614,114.06,29.67,4,347.58,24 / 24,1808,2020-01-08 16:21:16:784,-2.5211,-3.7139,10.4298,-0.0217,-0.1003,9.8061,0.0354,-0.38,0.1732,-14.69,16.94,6.5,285.36,-85.65,166.07
19,52.285957,-2.119614,114.06,29.67,4,347.58,24 / 24,1908,2020-01-08 16:21:16:884,2.6145,8.3773,12.8044,-0.0354,-0.0242,9.8065,0.238,-0.3718,0.1017,-18.19,34.69,4.25,271.94,-85.72,161.26
20,52.285957,-2.119614,114.06,29.67,4,347.58,24 / 24,2008,2020-01-08 16:21:16:984,1.1515,-1.9229,9.906,0.1252,-0.0378,9.8058,0.3535,-0.0142,-0.2109,-23.37,43.88,-22.44,203.17,-85.49,154.38
21,52.285957,-2.119614,114.06,29.67,4,347.58,24 / 24,2108,2020-01-08 16:21:17:084,-15.217,9.8398,8.5941,0.2609,0.0147,9.8031,-0.4692,1.2786,-0.7103,-16.37,-12.19,-37.87,189.34,-85.12,166.7
22,52.285957,-2.119614,114.06,29.67,4,347.58,24 / 24,2208,2020-01-08 16:21:17:184,1.2872,-4.5048,4.7639,0.0343,-0.1762,9.8049,-0.0937,1.6611,-1.0617,-9.12,-26.5,-26.94,181.13,-85.04,162.78
23,52.285957,-2.119614,114.06,29.67,4,347.58,24 / 24,2307,2020-01-08 16:21:17:283,-8.7602,2.6407,11.9105,0.1928,-0.1558,9.8035,0.3854,1.1012,-0.8509,-3.62,-30.5,-22.25,181.38,-85.91,171.2
24,52.285957,-2.119614,114.06,29.67,4,347.58,24 / 24,2408,2020-01-08 16:21:17:384,2.3592,-0.0864,9.8739,-0.0259,0.0166,9.8065,0.2425,0.8456,-0.5328,-1.81,-33.44,-19.0,173.57,-85.53,166.72
25,52.285957,-2.119614,114.06,29.67,4,347.58,24 / 24,2508,2020-01-08 16:21:17:484,4.7763,-0.6867,11.9479,0.0513,-0.0214,9.8064,0.2438,0.1022,-0.1785,-0.31,-33.81,-16.69,173.27,-85.53,172.24
