,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
649,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,64929,2019-08-18 22:20:54:462,0.2932,0.2594,10.5304,0.4388,0.2187,9.7944,0.0039,0.03,-0.0064
650,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,65028,2019-08-18 22:20:54:561,-0.1192,0.2816,10.1767,0.4306,0.2221,9.7947,-0.0014,-0.0158,-0.0074
651,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,65128,2019-08-18 22:20:54:661,-0.1922,0.3851,10.3191,0.4294,0.2329,9.7945,0.0103,-0.0254,-0.0042
652,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,65229,2019-08-18 22:20:54:762,-0.0761,0.3342,10.7573,0.4283,0.2294,9.7946,-0.0068,-0.0179,-0.0042
653,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,65329,2019-08-18 22:20:54:862,-0.1055,0.2433,9.7727,0.4233,0.2274,9.7949,0.0018,-0.0083,-0.0053
654,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,65428,2019-08-18 22:20:54:961,-0.2012,0.3474,10.0492,0.3996,0.2234,9.796,-0.0078,0.0108,-0.0074
655,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,65529,2019-08-18 22:20:55:062,-0.5179,0.2504,9.565,0.3354,0.2149,9.7986,-0.0025,0.0247,-0.0074
656,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,65629,2019-08-18 22:20:55:162,-0.4317,0.0811,9.9229,0.295,0.2105,9.8,0.0007,0.0172,-0.0053
657,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,65729,2019-08-18 22:20:55:262,-0.5185,0.1385,9.5632,0.2493,0.2084,9.8013,-0.0036,0.0055,-0.0042
658,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,65829,2019-08-18 22:20:55:362,-0.3227,0.3438,9.5237,0.2177,0.2092,9.802,0.0018,0.014,-0.0032
659,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,65928,2019-08-18 22:20:55:461,-0.5508,0.2121,9.8229,0.1645,0.22,9.8028,0.0018,0.0162,0.0011
660,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,66029,2019-08-18 22:20:55:562,-0.6238,0.4534,9.781,0.1374,0.2179,9.8033,-0.01,0.0013,0.0032
661,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,66128,2019-08-18 22:20:55:661,-0.5837,0.4234,10.2294,0.1153,0.2262,9.8034,-0.0025,-0.0115,0.0085
662,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,66229,2019-08-18 22:20:55:762,-0.8052,0.4073,9.7176,-0.0334,0.2679,9.8029,-0.0014,-0.0105,0.0064
663,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,66329,2019-08-18 22:20:55:862,-0.6729,0.3869,9.4854,-0.2114,0.3037,9.7997,-0.0004,0.0108,0.0096
664,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,66429,2019-08-18 22:20:55:962,-0.446,0.3726,9.4985,-0.2739,0.3115,9.7979,-0.0089,0.0172,0.0085
665,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,66529,2019-08-18 22:20:56:062,-0.5993,0.3402,9.5763,-0.3515,0.338,9.7945,-0.0014,0.0098,0.0075
666,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,66628,2019-08-18 22:20:56:161,-0.5215,0.4988,9.9271,-0.3502,0.3361,9.7946,-0.0036,-0.0158,0.0075
667,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,66729,2019-08-18 22:20:56:262,-0.2599,0.3552,9.6883,-0.3141,0.3397,9.7957,0.0018,-0.0328,0.0085
668,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,66828,2019-08-18 22:20:56:361,-0.1665,0.4492,9.7589,-0.3136,0.3394,9.7958,-0.0068,-0.0062,0.0075
669,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,66929,2019-08-18 22:20:56:462,-0.4125,0.3516,10.0001,-0.342,0.3397,9.7948,-0.0132,0.0076,0.0075
670,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,67029,2019-08-18 22:20:56:562,-0.2808,0.3402,9.9301,-0.352,0.3473,9.7942,0.0028,0.0013,0.0064
671,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,67128,2019-08-18 22:20:56:661,-0.3964,0.1852,9.9905,-0.3521,0.3507,9.7941,0.0103,-0.0019,0.0053
672,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,67229,2019-08-18 22:20:56:762,-0.5328,0.3917,9.9397,-0.3411,0.3566,9.7942,0.0049,-0.0158,0.0043
673,46.572865,-1.11397,97.42,7.53,8.576,110.2,Nov-20,67328,2019-08-18 22:20:56:861,-0.4814,0.2522,10.279,-0.3216,0.3667,9.7945,0.0156,-0.0232,0.0064
674,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,67429,2019-08-18 22:20:56:962,-0.3712,0.3911,10.0318,-0.3565,0.351,9.7939,0.0081,-0.0073,0.0064
675,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,67529,2019-08-18 22:20:57:062,-0.4622,0.2666,10.0456,-0.3747,0.3521,9.7932,0.0092,-0.0019,0.0022
676,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,67629,2019-08-18 22:20:57:162,-0.4173,0.3372,9.4518,-0.3872,0.3572,9.7925,0.0124,0.013,0.0011
677,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,67729,2019-08-18 22:20:57:262,-1.1242,0.339,9.7733,-0.4098,0.3608,9.7914,0.0092,0.0162,-0.0011
678,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,67828,2019-08-18 22:20:57:361,-0.6424,0.1104,9.6428,-0.4234,0.3702,9.7905,0.0177,-0.0115,-0.0042
679,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,67929,2019-08-18 22:20:57:462,-0.8094,0.1313,9.6386,-0.4298,0.3656,9.7904,-0.0025,-0.0041,-0.0042
680,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,68028,2019-08-18 22:20:57:561,-0.795,0.2696,9.5099,-0.467,0.3664,9.7887,0.006,0.0215,-0.0021
681,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,68129,2019-08-18 22:20:57:662,-1.1326,0.284,9.8355,-0.4993,0.3548,9.7875,-0.0121,0.0172,-0.0032
682,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,68229,2019-08-18 22:20:57:762,-1.0919,0.2181,9.4345,-0.5286,0.3453,9.7863,0.0049,0.0034,-0.0053
683,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,68328,2019-08-18 22:20:57:861,-1.0177,0.1451,9.3722,-0.558,0.3356,9.785,-0.0057,0.0215,-0.0064
684,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,68429,2019-08-18 22:20:57:962,-1.2888,0.102,9.5548,-0.6091,0.3372,9.7819,0.006,0.0098,-0.0053
685,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,68529,2019-08-18 22:20:58:062,-1.3331,0.0499,9.8822,-0.6271,0.3333,9.7809,0.0039,-0.0105,-0.0085
686,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,68629,2019-08-18 22:20:58:162,-1.454,-0.0913,9.7451,-0.658,0.322,9.7792,-0.0004,0.0023,-0.0128
687,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,68728,2019-08-18 22:20:58:261,-1.3091,0.0487,9.9061,-0.6884,0.3119,9.7775,0.0007,0.0034,-0.0149
688,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,68829,2019-08-18 22:20:58:362,-1.5108,-0.0877,10.2443,-0.7156,0.2943,9.7761,-0.0046,-0.0137,-0.017
689,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,68929,2019-08-18 22:20:58:462,-1.5115,0.0398,9.9768,-0.727,0.2756,9.7758,-0.0195,-0.0169,-0.016
690,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,69028,2019-08-18 22:20:58:561,-1.3313,-0.0518,9.6901,-0.9293,0.1563,9.7613,-0.0238,-0.0073,-0.0213
691,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,69129,2019-08-18 22:20:58:662,-1.3576,-0.0901,9.4788,-0.9428,0.1199,9.7605,-0.0313,0.0013,-0.0341
692,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,69229,2019-08-18 22:20:58:762,-1.8323,-0.0219,10.2054,-1.0031,0.0701,9.755,-0.0142,0.0503,-0.0394
693,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,69329,2019-08-18 22:20:58:862,-1.6719,-0.7814,9.2519,-1.0649,0.0379,9.7486,-0.0228,0.0598,-0.0437
694,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,69429,2019-08-18 22:20:58:962,-0.6059,-0.0261,11.1996,-1.1064,-0.0092,9.744,0.0135,-0.0222,-0.0511
695,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,69529,2019-08-18 22:20:59:062,-1.0775,-1.2705,10.3138,-1.0611,-0.0161,9.7491,0.0092,-0.084,-0.0458
696,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,69628,2019-08-18 22:20:59:161,-1.0003,-0.1099,9.8211,-1.0112,-0.0364,9.7543,0.0092,-0.0137,-0.0426
697,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,69729,2019-08-18 22:20:59:262,-0.9422,-0.5708,9.4841,-1.0314,-0.047,9.7521,0.0018,0.0353,-0.0405
698,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,69828,2019-08-18 22:20:59:361,-1.2146,-0.2643,9.0568,-1.0759,-0.0822,9.7471,-0.0142,0.0151,-0.0522
699,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,69929,2019-08-18 22:20:59:462,-1.4199,-0.7473,9.8241,-1.0822,-0.1052,9.7462,-0.0004,-0.0062,-0.0543
700,46.572,-1.113151,81.94,14.03,5.36,155.5,13 / 19,70029,2019-08-18 22:20:59:562,-1.618,-0.7264,9.6116,-1.0746,-0.1431,9.7465,-0.0004,-0.0211,-0.065
