,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
41181,45.907425,-0.41762,97.26,22.39,7.504,286.1,0 / 18,2047632,2019-08-12 10:58:50:122,-0.2057,-0.0525,10.1848,-0.4994,0.0286,9.7939,-0.0206,-0.005,-0.0017
41182,45.907425,-0.41762,97.26,22.39,7.504,286.1,0 / 18,2047633,2019-08-12 10:58:50:123,-0.2057,-0.0525,10.1848,-0.4994,0.0286,9.7939,-0.0206,-0.005,-0.0017
41183,45.907425,-0.41762,97.26,22.39,7.504,286.1,0 / 18,2047633,2019-08-12 10:58:50:123,-0.2057,-0.0525,10.1848,-0.4994,0.0286,9.7939,-0.0206,-0.005,-0.0017
41184,45.907425,-0.41762,97.26,22.39,7.504,286.1,0 / 18,2047634,2019-08-12 10:58:50:124,-0.2057,-0.0525,10.1848,-0.4994,0.0286,9.7939,-0.0206,-0.005,-0.0017
41185,45.907425,-0.41762,97.26,22.39,7.504,286.1,0 / 18,2047635,2019-08-12 10:58:50:125,-0.2057,-0.0525,10.1848,-0.4994,0.0286,9.7939,-0.0206,-0.005,-0.0017
41186,45.907425,-0.41762,97.26,22.39,7.504,286.1,0 / 18,2047636,2019-08-12 10:58:50:126,-0.2057,-0.0525,10.1848,-0.4994,0.0286,9.7939,-0.0206,-0.005,-0.0017
41187,45.907425,-0.41762,97.26,22.39,7.504,286.1,0 / 18,2047636,2019-08-12 10:58:50:126,-0.2057,-0.0525,10.1848,-0.4994,0.0286,9.7939,-0.0206,-0.005,-0.0017
41188,45.907425,-0.41762,97.26,22.39,7.504,286.1,0 / 18,2047636,2019-08-12 10:58:50:126,-0.2057,-0.0525,10.1848,-0.4994,0.0286,9.7939,-0.0206,-0.005,-0.0017
41189,45.907425,-0.41762,97.26,22.39,7.504,286.1,0 / 18,2047637,2019-08-12 10:58:50:127,-0.2057,-0.0525,10.1848,-0.4994,0.0286,9.7939,-0.0206,-0.005,-0.0017
41190,45.907425,-0.41762,97.26,22.39,7.504,286.1,0 / 18,2047637,2019-08-12 10:58:50:127,-0.2057,-0.0525,10.1848,-0.4994,0.0286,9.7939,-0.0206,-0.005,-0.0017
41191,45.907425,-0.41762,97.26,22.39,7.504,286.1,0 / 18,2047637,2019-08-12 10:58:50:127,-0.2057,-0.0525,10.1848,-0.4994,0.0286,9.7939,-0.0206,-0.005,-0.0017
41192,45.907425,-0.41762,97.26,22.39,7.504,286.1,0 / 18,2047638,2019-08-12 10:58:50:128,-0.2057,-0.0525,10.1848,-0.4994,0.0286,9.7939,-0.0206,-0.005,-0.0017
