,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
47387,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2321483,2019-08-12 11:03:23:973,0.0134,-0.4116,9.4486,0.0542,-2.5592,9.4667,0.0444,-0.0018,-0.0603
47388,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2321583,2019-08-12 11:03:24:073,0.3192,0.3192,9.7119,0.0662,-2.4494,9.4956,0.0423,0.0014,-0.0273
47389,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2321682,2019-08-12 11:03:24:172,0.3719,0.5353,9.7389,0.0664,-2.2716,9.5397,0.0252,0.0056,0.0196
47390,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2321782,2019-08-12 11:03:24:272,0.4623,0.5246,9.8897,0.0634,-2.1778,9.5616,0.005,0.0088,0.0345
47391,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2321882,2019-08-12 11:03:24:372,0.1863,0.2396,9.9627,0.1057,-1.6222,9.671,0.0071,0.0099,0.0356
47392,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2321982,2019-08-12 11:03:24:472,0.4401,0.7125,9.6964,0.15,-1.1741,9.735,0.0476,0.0109,0.0537
47393,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2322083,2019-08-12 11:03:24:573,0.412,1.2626,9.6802,0.1334,-0.9979,9.7548,0.0625,0.0088,0.1006
47394,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2322183,2019-08-12 11:03:24:673,0.3521,2.006,10.0226,0.1167,-0.8078,9.7726,0.0476,0.0067,0.1389
47395,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2322283,2019-08-12 11:03:24:773,0.4072,2.5291,9.1164,0.0953,-0.7007,9.7811,-0.0057,0.0259,0.1996
47396,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2322383,2019-08-12 11:03:24:873,0.5754,2.647,10.162,0.0764,-0.5577,9.7905,-0.0291,0.0205,0.2113
47397,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2322482,2019-08-12 11:03:24:972,0.2085,2.325,9.7909,0.0622,-0.4843,9.7945,-0.027,0.0205,0.2113
47398,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2322583,2019-08-12 11:03:25:073,0.5712,2.0646,9.773,0.0444,-0.3752,9.7994,-0.0281,0.0237,0.2124
47399,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2322684,2019-08-12 11:03:25:174,0.3617,2.3813,9.536,0.0422,-0.2969,9.8021,0.005,0.0046,0.2113
47400,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2322783,2019-08-12 11:03:25:273,0.3078,2.1394,10.2428,0.0675,-0.157,9.8052,0.0188,-0.0221,0.2167
47401,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2322883,2019-08-12 11:03:25:373,0.3461,2.4555,10.8378,0.0894,-0.0766,9.8059,-0.0004,-0.0231,0.2209
47402,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2322983,2019-08-12 11:03:25:473,0.3258,2.8553,10.2345,0.1035,0.0551,9.8059,0.0018,0.0024,0.2401
47403,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2323082,2019-08-12 11:03:25:572,0.3419,3.0061,10.0459,0.1021,0.1596,9.8048,0.0145,0.0088,0.2646
47404,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2323183,2019-08-12 11:03:25:673,0.2276,3.1007,10.5032,0.0917,0.321,9.801,0.0273,0.0184,0.2763
47405,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2323283,2019-08-12 11:03:25:773,-0.007,3.1061,9.4528,0.0909,0.4154,9.7974,0.005,0.0099,0.2784
47406,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2323382,2019-08-12 11:03:25:872,0.26,3.1791,10.0962,0.105,0.5338,9.7915,-0.0068,-0.0178,0.2795
47407,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2323482,2019-08-12 11:03:25:972,-0.1638,2.884,9.2516,0.1343,0.626,9.7857,0.0167,-0.021,0.2816
47408,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2323583,2019-08-12 11:03:26:073,0.0421,2.8751,9.3127,0.1461,0.7091,9.7799,-0.0355,-0.0018,0.2678
47409,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2323683,2019-08-12 11:03:26:173,-0.4793,3.0193,10.08,0.1375,0.7615,9.7761,-0.0238,0.0141,0.2667
47410,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2323782,2019-08-12 11:03:26:272,-0.3033,2.8098,9.9597,0.1151,0.8482,9.7692,-0.0174,0.0109,0.2657
47411,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2323882,2019-08-12 11:03:26:372,-0.1171,2.7673,10.517,0.1094,0.8795,9.7665,-0.0376,0.0088,0.2486
47412,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2323983,2019-08-12 11:03:26:473,-0.8563,2.395,9.4635,0.1167,0.9385,9.7609,-0.0078,-0.0093,0.2433
47413,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2324083,2019-08-12 11:03:26:573,-0.3613,2.3896,8.9458,0.1219,0.9472,9.76,-0.0558,-0.0029,0.2241
47414,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2324183,2019-08-12 11:03:26:673,-0.6073,2.3118,9.9172,0.1254,0.9647,9.7583,-0.0057,-0.0029,0.2018
47415,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2324283,2019-08-12 11:03:26:773,-0.4888,1.323,9.7143,0.1177,0.971,9.7577,-0.0302,0.0099,0.1804
47416,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2324383,2019-08-12 11:03:26:873,-0.3464,1.4068,10.2291,0.0869,0.9826,9.7569,-0.0014,0.0312,0.1538
47417,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2324483,2019-08-12 11:03:26:973,-0.4068,1.3769,10.1764,0.0639,0.9769,9.7577,-0.0227,0.0195,0.1474
47418,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2324584,2019-08-12 11:03:27:074,-0.499,1.1782,9.6946,0.0428,1.0162,9.7538,0.0508,0.0088,0.1357
47419,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2324684,2019-08-12 11:03:27:174,-0.7905,0.8412,9.4917,0.0351,1.0602,9.7491,0.0689,0.0024,0.1261
47420,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2325083,2019-08-12 11:03:27:573,-0.608,1.1321,10.113,0.0242,1.0737,9.7477,0.0401,0.0099,0.1155
47421,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2325084,2019-08-12 11:03:27:574,-0.608,1.1321,10.113,0.0242,1.0737,9.7477,0.0401,0.0099,0.1155
47422,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2325085,2019-08-12 11:03:27:575,-0.608,1.1321,10.113,0.0242,1.0737,9.7477,0.0401,0.0099,0.1155
47423,45.960815,-0.545512,71.91,10.12,10.72,319.8,0 / 13,2325086,2019-08-12 11:03:27:576,-0.608,1.1321,10.113,0.0242,1.0737,9.7477,0.0401,0.0099,0.1155
