,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
87549,47.132397,-1.757708,78.43,20.35,4.288,322.8,14 / 17,8756097,2019-08-18 17:39:38:634,-1.3203,0.0916,9.9667,-1.1093,0.0674,9.7435,0.0229,0.0229,0.0732
87550,47.132397,-1.757708,78.43,20.35,4.288,322.8,14 / 17,8756197,2019-08-18 17:39:38:734,-1.5747,-0.0952,11.651,-1.0931,0.1197,9.7448,0.0407,-0.03,0.0548
87551,47.132397,-1.757708,78.43,20.35,4.288,322.8,14 / 17,8756298,2019-08-18 17:39:38:835,-1.1971,-0.161,9.8841,-1.0493,0.1255,9.7495,-0.0133,-0.0547,0.0455
87552,47.132397,-1.757708,78.43,20.35,4.288,322.8,14 / 17,8756397,2019-08-18 17:39:38:934,-1.3461,0.0479,8.7349,-1.0605,0.0874,9.7488,-0.0155,0.1108,0.0521
87553,47.132397,-1.757708,78.43,20.35,4.288,322.8,14 / 17,8756497,2019-08-18 17:39:39:034,-1.1372,-0.3035,8.2106,-1.1272,0.0818,9.7413,0.013,0.0914,0.0586
87554,47.132397,-1.757708,78.43,20.35,4.288,322.8,14 / 17,8756597,2019-08-18 17:39:39:134,-1.3826,-0.3526,9.8416,-1.1829,0.125,9.7343,0.038,-0.0417,0.0509
87555,47.132397,-1.757708,78.43,20.35,4.288,322.8,14 / 17,8756697,2019-08-18 17:39:39:234,-1.3281,0.2263,10.74,-1.1483,0.1404,9.7382,0.0073,-0.092,0.0371
87556,47.132397,-1.757708,78.43,20.35,4.288,322.8,14 / 17,8756797,2019-08-18 17:39:39:334,-1.3227,-0.021,10.8933,-1.0482,0.1163,9.7498,-0.0503,-0.023,0.0244
87557,47.132397,-1.757708,78.43,20.35,4.288,322.8,14 / 17,8756897,2019-08-18 17:39:39:434,-0.9875,-0.4699,9.2048,-1.0582,0.0675,9.7492,-0.0542,0.0335,0.0317
87558,47.132397,-1.757708,78.43,20.35,4.288,322.8,14 / 17,8756997,2019-08-18 17:39:39:534,-0.7936,-0.5788,8.8959,-1.1313,0.0391,9.7411,0.0138,0.0713,0.041
87559,47.132397,-1.757708,78.43,20.35,4.288,322.8,14 / 18,8757097,2019-08-18 17:39:39:634,-0.7912,-0.3962,9.5004,-1.1678,0.0587,9.7367,0.0484,0.0363,0.0431
87560,47.132397,-1.757708,78.43,20.35,4.288,322.8,14 / 18,8757197,2019-08-18 17:39:39:734,-1.0283,-0.0437,9.9954,-1.1317,0.1069,9.7405,0.044,-0.0559,0.034
