,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
83136,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431773,2019-08-12 17:13:12:215,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83137,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431773,2019-08-12 17:13:12:215,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83138,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431774,2019-08-12 17:13:12:216,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83139,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431774,2019-08-12 17:13:12:216,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83140,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431774,2019-08-12 17:13:12:216,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83141,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431775,2019-08-12 17:13:12:217,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83142,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431775,2019-08-12 17:13:12:217,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83143,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431776,2019-08-12 17:13:12:218,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83144,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431776,2019-08-12 17:13:12:218,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83145,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431777,2019-08-12 17:13:12:219,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83146,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431777,2019-08-12 17:13:12:219,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83147,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431778,2019-08-12 17:13:12:220,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83148,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431778,2019-08-12 17:13:12:220,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83149,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431780,2019-08-12 17:13:12:222,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83150,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431780,2019-08-12 17:13:12:222,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83151,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431781,2019-08-12 17:13:12:223,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83152,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431782,2019-08-12 17:13:12:224,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83153,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431782,2019-08-12 17:13:12:224,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83154,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431783,2019-08-12 17:13:12:225,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83155,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431784,2019-08-12 17:13:12:226,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83156,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431785,2019-08-12 17:13:12:227,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83157,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431785,2019-08-12 17:13:12:227,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83158,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431786,2019-08-12 17:13:12:228,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83159,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431786,2019-08-12 17:13:12:228,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83160,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431786,2019-08-12 17:13:12:228,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83161,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431786,2019-08-12 17:13:12:228,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83162,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431787,2019-08-12 17:13:12:229,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83163,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431787,2019-08-12 17:13:12:229,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83164,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431788,2019-08-12 17:13:12:230,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83165,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431789,2019-08-12 17:13:12:231,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83166,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431790,2019-08-12 17:13:12:232,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83167,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431791,2019-08-12 17:13:12:233,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83168,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431792,2019-08-12 17:13:12:234,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83169,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431792,2019-08-12 17:13:12:234,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83170,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431793,2019-08-12 17:13:12:235,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83171,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431793,2019-08-12 17:13:12:235,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83172,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431793,2019-08-12 17:13:12:235,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83173,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431794,2019-08-12 17:13:12:236,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83174,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431794,2019-08-12 17:13:12:236,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83175,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431794,2019-08-12 17:13:12:236,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83176,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431795,2019-08-12 17:13:12:237,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83177,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431795,2019-08-12 17:13:12:237,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83178,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431796,2019-08-12 17:13:12:238,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83179,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431796,2019-08-12 17:13:12:238,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83180,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431796,2019-08-12 17:13:12:238,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83181,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431797,2019-08-12 17:13:12:239,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83182,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431797,2019-08-12 17:13:12:239,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83183,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431797,2019-08-12 17:13:12:239,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83184,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431798,2019-08-12 17:13:12:240,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83185,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431798,2019-08-12 17:13:12:240,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83186,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431799,2019-08-12 17:13:12:241,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83187,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431799,2019-08-12 17:13:12:241,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83188,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431799,2019-08-12 17:13:12:241,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83189,48.50429,-2.700224,67.5,9.76,10.72,328.3,0 / 22,2431885,2019-08-12 17:13:12:327,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
83190,48.50429,-2.700224,67.5,9.76,10.72,328.3,Sep-22,2432217,2019-08-12 17:13:12:659,1.2255,-1.4705,10.2063,0.3021,0.1812,9.8003,0.0405,-0.0063,-0.215
