,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
13606,47.368862,-1.93738,119.91,28.97,3.216,47.2,16 / 21,1360610,2019-08-09 20:36:49:348,-0.7564,-0.2459,10.3061,-0.9637,-0.0811,9.7589,-0.0026,-0.0631,-0.0716
13607,47.368862,-1.93738,119.91,28.97,3.216,47.2,16 / 21,1360710,2019-08-09 20:36:49:448,-0.8408,0.9243,9.6435,-0.9629,-0.0581,9.7591,0.0182,0.0199,0.0042
13608,47.368862,-1.93738,119.91,28.97,3.216,47.2,16 / 21,1360810,2019-08-09 20:36:49:548,-1.5812,-0.6122,9.8859,-0.969,-0.0481,9.7585,-0.0078,-0.049,-0.136
13609,47.368862,-1.93738,119.91,28.97,3.216,47.2,16 / 21,1360910,2019-08-09 20:36:49:648,-0.9886,0.2234,10.2109,-0.9675,-0.017,9.7588,0.0255,0.0542,0.0265
13610,47.368862,-1.93738,119.91,28.97,3.216,47.2,16 / 21,1361010,2019-08-09 20:36:49:748,-0.6816,0.2623,9.1306,-0.9482,-0.0122,9.7607,-0.0062,-0.0182,-0.0388
13611,47.368862,-1.93738,119.91,28.97,3.216,47.2,16 / 21,1361111,2019-08-09 20:36:49:849,-0.7887,0.8285,9.7058,-0.9585,0.0018,9.7597,-0.0076,0.0249,-0.0056
13612,47.368862,-1.93738,119.91,28.97,3.216,47.2,16 / 21,1361211,2019-08-09 20:36:49:949,-0.08,0.8453,9.8027,-0.9496,0.0062,9.7606,0.0073,-0.0015,-0.0257
13613,47.368862,-1.93738,119.91,28.97,3.216,47.2,16 / 21,1361311,2019-08-09 20:36:50:049,0.005,0.6513,10.0577,-0.9406,0.0311,9.7614,0.0019,0.0204,-0.0179
13614,47.368862,-1.93738,119.91,28.97,3.216,47.2,16 / 21,1361410,2019-08-09 20:36:50:148,-0.0435,0.6843,9.6333,-0.9429,0.0397,9.7611,0.0,0.0113,-0.0352
13615,47.368862,-1.93738,119.91,28.97,3.216,47.2,16 / 21,1361511,2019-08-09 20:36:50:249,-1.176,0.7447,9.8823,-0.9473,0.0618,9.7606,0.0012,-0.015,-0.0327
13616,47.368862,-1.93738,119.91,28.97,3.216,47.2,16 / 19,1361611,2019-08-09 20:36:50:349,-0.3171,1.0123,9.9069,-0.9326,0.0769,9.7619,0.0103,0.0223,-0.0553
