,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
11805,52.042824,-1.982017,84,23.24,11.0,229.5,,16 / 25,1180545,2019-08-16 11:49:04:914,-0.1919,-0.0844,9.1917,0.0109,-0.0164,9.8066,0.0245,0.0461,0.0021,-8.55,13.56,-25.36,231.49,5.0,-0.01
11806,52.042824,-1.982017,84,23.24,11.0,229.5,,16 / 25,1180645,2019-08-16 11:49:05:014,-0.0065,-0.2346,10.3212,0.0398,-0.0213,9.8065,-0.016,-0.004,-0.0107,-8.74,13.87,-25.12,231.49,5.0,-0.01
11807,52.042824,-1.982017,84,23.24,11.0,229.5,,16 / 25,1180745,2019-08-16 11:49:05:114,0.4301,-0.5524,9.6535,0.0733,-0.0212,9.8064,0.0383,0.028,-0.0043,-8.53,13.85,-25.39,231.69,5.17,-0.42
11808,52.042824,-1.982017,84,23.24,11.0,229.5,,16 / 25,1180845,2019-08-16 11:49:05:214,-0.0288,-0.3851,10.5098,-0.0109,-0.0043,9.8066,0.0383,0.028,-0.0043,-8.53,13.85,-25.39,231.69,5.17,-0.42
11809,52.042824,-1.982017,84,23.24,11.0,229.5,,16 / 25,1180946,2019-08-16 11:49:05:315,-0.2764,-0.2983,10.5268,-0.0129,-0.0276,9.8066,0.0106,0.0418,0.0096,-8.58,13.92,-25.15,231.91,4.99,-0.46
11810,52.042824,-1.982017,84,23.24,11.0,229.5,,16 / 25,1181045,2019-08-16 11:49:05:414,0.187,-0.1074,10.2702,-0.0406,-0.0081,9.8066,-0.0043,-0.0061,0.0042,-8.58,13.92,-25.15,231.91,4.99,-0.46
11811,52.042824,-1.982017,84,23.24,11.0,229.5,,16 / 25,1181147,2019-08-16 11:49:05:516,0.122,-0.0196,9.4777,0.0235,-0.0041,9.8066,0.0298,-0.0136,-0.0288,-8.91,14.22,-25.01,231.97,4.73,-0.23
11812,52.042686,-1.98226,85,23.08,10.0,229.1,,16 / 25,1181245,2019-08-16 11:49:05:614,0.203,0.3132,9.4005,0.0057,0.0135,9.8066,-0.0043,0.0397,-0.0011,-8.53,14.22,-25.01,232.02,4.8,-0.36
11813,52.042686,-1.98226,85,23.08,10.0,229.1,,16 / 25,1181345,2019-08-16 11:49:05:714,1.2122,0.3167,11.305,0.0174,0.0322,9.8066,0.0522,-0.0434,-0.0085,-9.01,13.25,-25.36,229.85,4.88,-0.33
11814,52.042686,-1.98226,85,23.08,10.0,229.1,,16 / 25,1181445,2019-08-16 11:49:05:814,0.644,-0.0527,8.5901,0.0072,0.0329,9.8066,-0.0107,0.0365,0.0128,-9.01,13.25,-25.36,229.85,4.88,-0.33
11815,52.042686,-1.98226,85,23.08,10.0,229.1,,16 / 25,1181545,2019-08-16 11:49:05:914,0.033,-0.008,10.2274,-0.0112,-0.0223,9.8066,-0.0117,-0.0018,0.0053,-8.28,13.94,-25.24,234.22,5.06,-0.24
11816,52.042686,-1.98226,85,23.08,10.0,229.1,,16 / 25,1181645,2019-08-16 11:49:06:014,0.1227,-0.2346,10.2638,-0.0062,-0.0162,9.8066,0.0234,0.0259,0.0021,-8.56,13.9,-25.17,231.81,4.91,-0.26
