,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
36761,45.967987,-0.551038,73.26,18.26,8.576,233.1,0 / 15,3676046,2019-08-18 23:21:05:579,-0.7722,0.026,9.7972,-0.9744,0.8125,9.7242,-0.0008,-0.0134,0.098
36762,45.967987,-0.551038,73.26,18.26,8.576,233.1,0 / 15,3676146,2019-08-18 23:21:05:679,-0.8279,0.0278,9.8409,-0.9625,0.8064,9.7259,0.0,-0.0083,0.0985
36763,45.967987,-0.551038,73.26,18.26,8.576,233.1,0 / 15,3676245,2019-08-18 23:21:05:778,-0.7752,0.1002,9.8253,-0.9391,0.7062,9.736,0.0044,0.0004,0.0975
36764,45.967987,-0.551038,73.26,18.26,8.576,233.1,0 / 15,3676346,2019-08-18 23:21:05:879,-0.9321,0.2858,9.7367,-0.9262,0.6617,9.7404,-0.008,-0.0037,0.0983
36765,45.967987,-0.551038,73.26,18.26,8.576,233.1,Sep-15,3676445,2019-08-18 23:21:05:978,-0.7722,0.0553,9.6589,-0.9038,0.5578,9.749,-0.0028,-0.0053,0.1007
36766,45.967987,-0.551038,73.26,18.26,8.576,233.1,Sep-15,3676545,2019-08-18 23:21:06:078,-0.7848,0.0415,9.7942,-0.8917,0.5154,9.7524,-0.0073,-0.004,0.0995
36767,45.967987,-0.551038,73.26,18.26,8.576,233.1,Sep-15,3676645,2019-08-18 23:21:06:178,-0.9357,0.1128,9.8559,-0.8741,0.4354,9.7579,0.0037,-0.0028,0.1028
36768,45.967987,-0.551038,73.26,18.26,8.576,233.1,Sep-15,3676745,2019-08-18 23:21:06:278,-0.6358,0.1678,9.7451,-0.8459,0.422,9.761,0.0023,-0.0094,0.1064
36769,45.967987,-0.551038,73.26,18.26,8.576,233.1,Sep-15,3676846,2019-08-18 23:21:06:379,-0.619,0.3378,9.7942,-0.808,0.4038,9.765,-0.0105,-0.0107,0.105
36770,45.967987,-0.551038,73.26,18.26,8.576,233.1,Sep-15,3676946,2019-08-18 23:21:06:479,-0.44,0.1876,10.1324,-0.7697,0.3962,9.7684,0.0003,-0.0151,0.1121
36771,45.967987,-0.551038,73.26,18.26,8.576,233.1,Sep-15,3677045,2019-08-18 23:21:06:578,-0.4556,0.1224,9.7122,-0.7506,0.395,9.7699,-0.0033,-0.0174,0.1124
36772,45.967987,-0.551038,73.26,18.26,8.576,233.1,Sep-15,3677146,2019-08-18 23:21:06:679,-0.3431,0.1391,9.7792,-0.7196,0.3956,9.7722,-0.0037,-0.0058,0.1111
36773,45.967987,-0.551038,73.26,18.26,8.576,233.1,Sep-15,3677245,2019-08-18 23:21:06:778,-0.3988,0.1331,9.8427,-0.7088,0.3986,9.7729,0.0051,-0.0071,0.111
36774,45.967987,-0.551038,73.26,18.26,8.576,233.1,Sep-15,3677346,2019-08-18 23:21:06:879,-0.3479,0.1158,9.8648,-0.6241,0.3606,9.7801,0.0087,-0.0043,0.1124
36775,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3677445,2019-08-18 23:21:06:978,-0.1557,0.4013,9.8307,-0.5911,0.3492,9.7826,-0.0134,-0.0097,0.1108
36776,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3677545,2019-08-18 23:21:07:078,-0.2743,0.5198,9.8762,-0.5623,0.3504,9.7842,-0.0025,-0.0062,0.1105
36777,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3677646,2019-08-18 23:21:07:179,-0.1198,0.0176,9.5692,-0.5476,0.3571,9.7848,0.0105,0.0021,0.1182
36778,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3677745,2019-08-18 23:21:07:278,-0.0857,0.4109,9.8529,-0.5292,0.3691,9.7854,0.0097,-0.0022,0.1114
36779,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3677846,2019-08-18 23:21:07:379,0.0705,0.4534,9.8966,-0.5139,0.3747,9.786,-0.0069,-0.0049,0.1136
36780,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3677946,2019-08-18 23:21:07:479,0.1244,0.3857,9.8541,-0.4843,0.3811,9.7873,0.0131,-0.0092,0.1174
36781,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3678046,2019-08-18 23:21:07:579,0.5015,0.3504,9.6476,-0.4568,0.3858,9.7884,-0.0019,-0.0146,0.1175
36782,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3678145,2019-08-18 23:21:07:678,0.6505,0.2983,9.8439,-0.3992,0.4013,9.7903,0.0137,-0.014,0.1205
36783,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3678246,2019-08-18 23:21:07:779,0.8133,0.3229,9.9911,-0.3444,0.4115,9.792,-0.0014,-0.0128,0.1084
36784,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3678346,2019-08-18 23:21:07:879,0.8361,0.2714,9.6679,-0.2779,0.4087,9.7942,-0.0082,-0.0132,0.1063
36785,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3678446,2019-08-18 23:21:07:979,0.7996,0.4222,9.7607,-0.2501,0.4032,9.7952,-0.0044,-0.0092,0.1055
36786,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3678546,2019-08-18 23:21:08:079,1.1778,0.2594,9.872,-0.1916,0.4136,9.7961,0.0048,-0.0089,0.1055
36787,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3678646,2019-08-18 23:21:08:179,0.9414,0.5934,9.793,-0.1643,0.4168,9.7964,0.0023,-0.0117,0.1021
36788,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3678746,2019-08-18 23:21:08:279,1.1246,0.5366,9.7511,-0.1021,0.4265,9.7968,0.0009,-0.0103,0.1068
36789,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3678845,2019-08-18 23:21:08:378,1.4592,0.4402,9.8014,-0.0599,0.432,9.7969,0.0104,-0.0142,0.1083
36790,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3678946,2019-08-18 23:21:08:479,1.5549,0.6982,9.9397,0.005,0.4403,9.7968,0.0073,-0.0117,0.1009
36791,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3679045,2019-08-18 23:21:08:578,1.7345,0.5856,9.9169,0.0511,0.454,9.796,0.0159,-0.0091,0.1055
36792,45.96729,-0.55168,79.08,6.28,8.576,175.1,0 / 15,3679145,2019-08-18 23:21:08:678,1.7129,0.6706,10.0665,0.1315,0.4775,9.7941,0.0089,-0.0138,0.1089
