,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
7166,47.258465,-1.554963,52.97,15.63,8.576,305.5,Nov-23,191522,2019-08-12 16:35:51:964,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7167,47.258465,-1.554963,52.97,15.63,8.576,305.5,Nov-23,191523,2019-08-12 16:35:51:965,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7168,47.258465,-1.554963,52.97,15.63,8.576,305.5,Nov-23,191523,2019-08-12 16:35:51:965,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7169,47.258465,-1.554963,52.97,15.63,8.576,305.5,Nov-23,191524,2019-08-12 16:35:51:966,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7170,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191549,2019-08-12 16:35:51:991,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7171,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191649,2019-08-12 16:35:52:091,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7172,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191989,2019-08-12 16:35:52:431,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7173,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191989,2019-08-12 16:35:52:431,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7174,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191990,2019-08-12 16:35:52:432,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7175,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191990,2019-08-12 16:35:52:432,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7176,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191991,2019-08-12 16:35:52:433,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7177,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191991,2019-08-12 16:35:52:433,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7178,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191991,2019-08-12 16:35:52:433,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7179,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191992,2019-08-12 16:35:52:434,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7180,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191992,2019-08-12 16:35:52:434,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7181,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191993,2019-08-12 16:35:52:435,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7182,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191993,2019-08-12 16:35:52:435,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7183,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191993,2019-08-12 16:35:52:435,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7184,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191994,2019-08-12 16:35:52:436,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7185,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191994,2019-08-12 16:35:52:436,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7186,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191994,2019-08-12 16:35:52:436,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7187,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191996,2019-08-12 16:35:52:438,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7188,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191996,2019-08-12 16:35:52:438,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7189,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191996,2019-08-12 16:35:52:438,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7190,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191997,2019-08-12 16:35:52:439,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7191,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191998,2019-08-12 16:35:52:440,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7192,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191999,2019-08-12 16:35:52:441,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7193,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,191999,2019-08-12 16:35:52:441,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7194,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,192000,2019-08-12 16:35:52:442,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7195,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,192001,2019-08-12 16:35:52:443,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7196,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,192002,2019-08-12 16:35:52:444,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7197,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,192003,2019-08-12 16:35:52:445,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7198,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,192003,2019-08-12 16:35:52:445,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7199,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,192004,2019-08-12 16:35:52:446,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7200,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,192007,2019-08-12 16:35:52:449,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
7201,47.259335,-1.5563,61.56,16.16,9.648001,330.9,Nov-23,192008,2019-08-12 16:35:52:450,0.3456,-0.5595,10.5714,-0.1393,-0.5247,9.7916,-0.0108,0.0791,-0.0511
