,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
0,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,3410,2020-01-08 12:15:27:004,0.838,-0.0232,9.5394,-0.0344,0.0151,9.8065,-0.0434,0.4402,-0.1131,5.31,-33.5,19.31,42.18,-83.91,-159.61
1,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,3509,2020-01-08 12:15:27:103,0.3003,0.0512,9.8591,-0.0129,0.0284,9.8065,0.034,0.3471,-0.056,5.31,-33.81,19.81,41.96,-83.96,-158.92
2,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,3609,2020-01-08 12:15:27:203,0.5337,-0.1779,10.007,0.0003,-0.0042,9.8066,0.0503,0.3242,-0.0224,4.5,-33.5,19.5,43.85,-84.02,-157.0
3,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,3710,2020-01-08 12:15:27:304,1.4952,-0.587,9.6683,-0.016,0.0147,9.8065,-0.0061,0.2884,-0.1422,4.31,-32.62,20.81,41.1,-83.92,-156.03
4,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,3810,2020-01-08 12:15:27:404,-2.6882,0.5836,10.9854,0.0137,-0.002,9.8066,0.1016,-0.0385,0.1951,4.25,-33.44,21.13,40.22,-83.98,-156.73
5,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,3910,2020-01-08 12:15:27:504,0.1222,0.5617,10.6062,-0.0221,-0.0006,9.8066,0.0117,0.7664,-0.2879,4.75,-33.94,21.75,43.87,-84.0,-155.38
6,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,4010,2020-01-08 12:15:27:604,2.2909,-1.4665,9.2567,-0.017,-0.01,9.8065,-0.0233,0.4619,-0.2366,4.81,-33.44,22.0,42.86,-83.93,-156.16
7,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,4109,2020-01-08 12:15:27:703,-2.0819,0.8157,10.1173,-0.0582,0.0117,9.8064,0.0509,0.4641,-0.3019,4.06,-32.94,22.31,37.01,-83.99,-158.79
8,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,4210,2020-01-08 12:15:27:804,0.8017,0.0603,8.9295,-0.0047,-0.0204,9.8065,0.001,0.4544,-0.0072,3.75,-33.19,22.94,38.04,-83.83,-157.37
9,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,4309,2020-01-08 12:15:27:903,-3.1462,1.6896,10.3282,-0.0325,0.0244,9.8065,0.109,0.3898,-0.0897,3.88,-33.12,22.81,39.67,-83.76,-156.01
10,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,4410,2020-01-08 12:15:28:004,2.5347,-0.6307,10.0211,-0.053,0.0109,9.8065,0.0133,0.4302,-0.2731,4.31,-33.31,23.44,41.77,-83.7,-154.21
11,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,4510,2020-01-08 12:15:28:104,-0.3172,0.2617,10.0243,-0.0085,0.0108,9.8066,0.0928,0.186,0.0303,3.88,-33.69,23.44,41.65,-83.75,-154.45
12,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,4609,2020-01-08 12:15:28:203,2.2032,-0.3343,9.8359,0.0137,-0.0093,9.8065,0.0245,0.2632,-0.1635,3.56,-32.69,23.88,41.22,-83.71,-154.05
13,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,4710,2020-01-08 12:15:28:304,1.0897,-0.2015,9.6094,0.0152,0.0064,9.8066,0.0397,-0.0964,0.0666,3.75,-33.06,23.69,41.01,-83.68,-154.26
14,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,4810,2020-01-08 12:15:28:404,2.5776,-0.3684,9.916,-0.0343,0.0026,9.8065,0.0528,0.0878,0.0201,2.81,-33.69,23.63,38.71,-83.66,-154.18
15,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,4910,2020-01-08 12:15:28:504,0.756,-0.3696,9.1719,0.0062,-0.0206,9.8065,-0.0918,-0.1564,0.1444,3.56,-33.25,23.94,39.49,-83.77,-155.52
16,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,5010,2020-01-08 12:15:28:604,-1.9499,1.1286,9.5004,-0.0356,0.0201,9.8065,0.0317,-0.0431,0.1112,3.69,-32.94,24.19,39.79,-83.81,-155.22
17,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,5110,2020-01-08 12:15:28:704,1.6328,-0.5842,10.5226,-0.0167,0.01,9.8066,-0.06,-0.0907,0.1177,3.56,-33.5,24.44,41.9,-83.77,-153.39
18,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,5210,2020-01-08 12:15:28:804,-1.1919,1.3007,9.2856,-0.0128,0.0186,9.8066,-0.0424,-0.1283,0.1063,2.69,-32.25,24.69,39.13,-83.73,-152.91
19,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,5309,2020-01-08 12:15:28:903,0.8092,0.3886,9.678,-0.025,-0.0008,9.8066,-0.0275,-0.018,0.0696,2.75,-32.94,24.69,38.63,-83.63,-153.61
20,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,5410,2020-01-08 12:15:29:004,-1.6248,1.0505,10.0328,-0.0108,0.0056,9.8066,0.0186,-0.1763,0.1008,3.19,-33.19,24.94,37.97,-83.65,-154.17
21,52.047493,-0.756155,164.17,3.21,6,235.12,21 / 22,5509,2020-01-08 12:15:29:103,0.9359,0.2651,9.8498,-0.0331,0.0028,9.8065,-0.002,0.052,0.0724,3.56,-33.19,24.75,41.61,-83.58,-153.23
