,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
21398,51.99957,-2.094854,63,13.63,10.0,254.1,,17 / 23,2139845,2019-08-16 12:05:04:214,-0.0757,0.4834,10.4833,0.0081,0.1893,9.8048,-0.0415,0.0406,0.0383,-6.9,28.33,7.05,257.06,4.51,0.53
21399,51.99957,-2.094854,63,13.63,10.0,254.1,,17 / 23,2139946,2019-08-16 12:05:04:315,-0.2755,0.0558,10.2144,-0.0331,-0.0201,9.8066,-0.0415,0.0406,0.0383,-6.52,28.39,7.19,257.06,4.51,0.53
21400,51.99957,-2.094854,63,13.63,10.0,254.1,,17 / 23,2140045,2019-08-16 12:05:04:414,-0.0475,0.03,10.9556,-0.0441,-0.0796,9.8062,-0.032,0.0321,0.001,-6.52,28.39,7.19,257.06,4.51,0.53
21401,51.99957,-2.094854,63,13.63,10.0,254.1,,17 / 23,2140146,2019-08-16 12:05:04:515,-0.3059,-0.4764,9.1192,0.0182,-0.024,9.8066,0.033,0.0864,0.0245,-7.1,28.54,5.95,257.23,4.0,0.68
21402,51.999535,-2.095042,62,13.47,10.0,253.9,,17 / 23,2140245,2019-08-16 12:05:04:614,-0.242,-0.2898,10.1296,-0.0513,-0.1131,9.8059,-0.033,0.08,0.0266,-8.41,28.21,5.77,254.73,3.29,0.83
21403,51.999535,-2.095042,62,13.47,10.0,253.9,,17 / 23,2140345,2019-08-16 12:05:04:714,-0.0634,-0.0989,9.6281,-0.0101,-0.023,9.8066,-0.0746,-0.0042,0.0032,-8.41,28.21,5.77,254.73,3.29,0.83
21404,51.999535,-2.095042,62,13.47,10.0,253.9,,17 / 23,2140445,2019-08-16 12:05:04:814,0.6287,0.2505,9.2631,0.0508,0.0673,9.8063,-0.0277,-0.066,0.0117,-8.17,28.11,6.58,254.86,3.32,0.54
21405,51.999535,-2.095042,62,13.47,10.0,253.9,,17 / 23,2140546,2019-08-16 12:05:04:915,0.5335,0.4318,8.8465,0.0777,0.1436,9.8053,-0.0011,-0.0116,0.0085,-8.37,28.28,5.49,254.79,4.25,0.32
21406,51.999535,-2.095042,62,13.47,10.0,253.9,,17 / 23,2140645,2019-08-16 12:05:05:014,0.2547,-0.1687,9.2255,0.0,0.015,9.8066,-0.0011,-0.0116,0.0085,-8.37,28.28,5.49,254.79,4.25,0.32
21407,51.999535,-2.095042,62,13.47,10.0,253.9,,17 / 23,2140745,2019-08-16 12:05:05:114,0.3212,0.0994,10.2049,0.0189,-0.0124,9.8066,-0.0106,0.0289,-0.0032,-7.96,28.27,6.12,254.95,4.34,0.34
21408,51.999535,-2.095042,62,13.47,10.0,253.9,,17 / 23,2140845,2019-08-16 12:05:05:214,0.2356,-0.28,10.3508,0.0696,0.017,9.8064,-0.0586,-0.0223,0.0096,-8.13,28.33,5.6,254.95,4.3,0.22
21409,51.999535,-2.095042,62,13.47,10.0,253.9,,17 / 23,2140945,2019-08-16 12:05:05:314,0.7497,-0.0356,8.8137,0.1405,-0.0265,9.8056,-0.0469,0.0129,-0.0288,-8.13,28.33,5.6,254.95,4.3,0.22
21410,51.999535,-2.095042,62,13.47,10.0,253.9,,17 / 23,2141046,2019-08-16 12:05:05:415,0.6955,-0.3072,10.7727,0.0981,-0.0874,9.8058,-0.0842,0.0598,-0.0373,-8.05,28.48,4.9,254.84,4.36,-0.62
21411,51.999535,-2.095042,62,13.47,10.0,253.9,,17 / 23,2141145,2019-08-16 12:05:05:514,1.0163,-0.4936,10.6373,0.1082,-0.0729,9.8058,-0.0043,0.015,-0.049,-8.49,28.12,6.11,254.9,4.02,-1.31
21412,51.999504,-2.095223,61,13.35,10.0,254.5,,17 / 23,2141245,2019-08-16 12:05:05:614,1.3255,0.1619,10.5508,0.1916,-0.0847,9.8044,0.0618,0.0289,-0.0778,-7.72,28.3,6.28,254.9,4.02,-1.31
21413,51.999504,-2.095223,61,13.35,10.0,254.5,,17 / 23,2141345,2019-08-16 12:05:05:714,1.1126,-0.7936,9.7656,0.2416,-0.123,9.8029,-0.0074,-0.0287,-0.0341,-7.7,28.68,4.28,255.14,3.69,-2.86
21414,51.999504,-2.095223,61,13.35,10.0,254.5,,17 / 23,2141445,2019-08-16 12:05:05:814,0.8388,-0.1749,8.5965,0.034,0.0016,9.8066,-0.0074,-0.0287,-0.0341,-6.87,28.7,5.39,257.13,3.75,-3.05
21415,51.999504,-2.095223,61,13.35,10.0,254.5,,17 / 23,2141545,2019-08-16 12:05:05:914,-0.103,0.3802,10.0736,-0.0099,0.2302,9.8039,0.1257,-0.1331,-0.048,-5.93,28.88,5.53,257.13,3.75,-3.05
21416,51.999504,-2.095223,61,13.35,10.0,254.5,,17 / 23,2141645,2019-08-16 12:05:06:014,-0.309,0.4362,10.8635,0.0027,0.3239,9.8013,-0.0085,-0.066,-0.0011,-5.93,28.88,5.53,257.13,3.75,-3.05
21417,51.999504,-2.095223,61,13.35,10.0,254.5,,17 / 23,2141745,2019-08-16 12:05:06:114,0.7308,0.1694,9.4213,0.0143,-0.0137,9.8066,0.0693,-0.0074,-0.0469,-4.3,29.18,5.48,263.32,5.6,-2.64
21418,51.999504,-2.095223,61,13.35,10.0,254.5,,17 / 23,2141845,2019-08-16 12:05:06:214,0.1634,0.3618,10.1635,0.0283,-0.0656,9.8064,-0.0682,0.0619,-0.0299,-4.82,29.04,5.78,261.47,5.23,-2.85
21419,51.999504,-2.095223,61,13.35,10.0,254.5,,17 / 23,2141945,2019-08-16 12:05:06:314,0.0035,-0.474,10.6291,0.0043,-0.123,9.8059,-0.0298,0.1151,-0.0256,-6.31,28.61,6.43,261.47,5.23,-2.85
21420,51.999504,-2.095223,61,13.35,10.0,254.5,,17 / 23,2142045,2019-08-16 12:05:06:414,0.4945,-0.7145,9.6893,0.0327,-0.2829,9.8025,-0.0351,0.227,-0.0693,-6.31,28.61,6.43,261.47,5.23,-2.85
21421,51.999504,-2.095223,61,13.35,10.0,254.5,,17 / 23,2142145,2019-08-16 12:05:06:514,0.4838,-1.523,9.4602,0.005,-0.2231,9.8041,-0.0639,0.0012,-0.0171,-7.8,27.99,7.46,254.89,3.63,-3.29
