,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
29577,52.43595,-1.569524,171.25,12.37,4.0,159.84,23 / 25,2961928,2019-09-07 10:02:47:207,-0.2474,0.2207,9.4084,-0.0087,-0.0018,9.8066,0.0019,-0.0199,0.0105,-3.75,-32.81,30.44,23.98,-82.85,-151.75
29578,52.43595,-1.569524,171.25,12.37,4.0,159.84,23 / 25,2962028,2019-09-07 10:02:47:307,-0.681,0.1221,9.9529,-0.0095,-0.0141,9.8066,-0.0094,-0.0593,0.0054,-3.81,-32.37,30.44,25.12,-82.67,-150.75
29579,52.43595,-1.569524,171.25,12.37,4.0,159.84,24 / 25,2962127,2019-09-07 10:02:47:406,-0.5051,0.1356,10.0924,-0.0067,-0.0107,9.8066,0.014,-0.0286,0.0031,-3.5,-32.62,30.06,27.35,-82.62,-150.84
29580,52.43595,-1.569524,171.25,12.37,4.0,159.84,24 / 25,2962227,2019-09-07 10:02:47:506,-0.8378,-0.1379,9.8896,-0.0054,-0.0298,9.8065,-0.056,-0.0494,0.0612,-3.69,-32.31,30.81,25.34,-82.38,-150.84
29581,52.43595,-1.569524,171.25,12.37,4.0,159.84,24 / 25,2962327,2019-09-07 10:02:47:606,0.1256,-0.5481,9.3174,-0.0165,0.0175,9.8065,0.0423,-0.0234,0.0013,-3.75,-32.56,30.81,27.57,-82.39,-149.0
29582,52.43595,-1.569524,171.25,12.37,4.0,159.84,24 / 25,2962427,2019-09-07 10:02:47:706,-0.7612,-1.1794,9.9227,-0.0218,0.0134,9.8066,0.1908,-0.0847,0.1183,-3.37,-32.81,30.19,31.47,-82.36,-147.41
29583,52.43595,-1.569524,171.25,12.37,4.0,159.84,24 / 25,2962528,2019-09-07 10:02:47:807,-1.1119,0.0753,9.4174,-0.0215,0.0102,9.8065,-0.0881,-0.0005,-0.0139,-3.69,-32.5,29.63,31.39,-82.23,-145.53
29584,52.43595,-1.569524,171.25,12.37,4.0,159.84,24 / 25,2962628,2019-09-07 10:02:47:907,-1.4917,-1.8911,10.0001,-0.0324,0.0072,9.8065,0.0869,-0.1296,0.1052,-4.0,-32.62,29.75,34.74,-81.97,-142.93
29585,52.43595,-1.569524,171.25,12.37,4.0,159.84,24 / 25,2962727,2019-09-07 10:02:48:006,-1.7374,0.5394,10.1267,-0.0128,-0.041,9.8065,-0.0985,-0.04,-0.0117,-4.19,-32.94,29.75,36.69,-81.77,-141.37
29586,52.43595,-1.569524,171.25,12.37,4.0,159.84,24 / 25,2962827,2019-09-07 10:02:48:106,-1.1068,-0.1866,10.26,-0.0118,-0.0263,9.8066,-0.0304,-0.0859,0.0026,-4.12,-32.94,30.0,36.68,-81.46,-141.6
29587,52.43595,-1.569524,171.25,12.37,4.0,159.84,24 / 25,2962928,2019-09-07 10:02:48:207,-1.5953,0.7944,9.7824,0.0043,0.0015,9.8066,-0.0405,-0.1177,-0.001,-3.94,-32.75,29.75,36.48,-81.41,-141.81
29588,52.43595,-1.569524,171.25,12.37,4.0,159.84,24 / 25,2963027,2019-09-07 10:02:48:306,-0.6441,-0.3817,9.8455,-0.0016,0.007,9.8066,-0.0025,-0.1022,0.0005,-3.44,-32.94,29.94,38.33,-81.39,-142.13
29589,52.43519,-1.569717,168.05,11.3,4.0,214.04,24 / 25,2963128,2019-09-07 10:02:48:407,-0.7405,0.414,9.9705,-0.0074,0.0198,9.8066,0.0306,-0.0904,0.0177,-3.12,-33.25,29.69,38.91,-81.43,-141.6
29590,52.43519,-1.569717,168.05,11.3,4.0,214.04,24 / 25,2963227,2019-09-07 10:02:48:506,-2.6004,0.683,10.2318,0.0093,0.0007,9.8066,0.0057,-0.0636,-0.111,-2.81,-33.06,29.19,39.04,-81.33,-141.58
29591,52.43519,-1.569717,168.05,11.3,4.0,214.04,24 / 25,2963327,2019-09-07 10:02:48:606,-1.0803,-0.0161,9.9002,0.0335,-0.0084,9.8065,0.0969,-0.0263,-0.1235,-2.81,-32.94,29.25,35.49,-81.47,-144.52
29592,52.43519,-1.569717,168.05,11.3,4.0,214.04,24 / 25,2963427,2019-09-07 10:02:48:706,-2.212,0.6937,10.3409,-0.0031,-0.012,9.8066,-0.0051,-0.1236,-0.0108,-2.31,-33.75,28.38,35.7,-81.36,-146.65
29593,52.43519,-1.569717,168.05,11.3,4.0,214.04,24 / 25,2963528,2019-09-07 10:02:48:807,0.7944,-1.6682,9.0106,0.0197,0.0073,9.8066,-0.0384,-0.021,-0.1084,-1.56,-33.19,29.69,33.2,-81.28,-148.54
29594,52.43519,-1.569717,168.05,11.3,4.0,214.04,24 / 25,2963627,2019-09-07 10:02:48:906,-1.937,0.2257,9.8775,0.0066,0.0426,9.8065,0.0101,-0.1985,0.09,-2.44,-33.12,29.44,33.13,-81.54,-148.46
29595,52.43519,-1.569717,168.05,11.3,4.0,214.04,24 / 25,2963727,2019-09-07 10:02:49:006,-0.3427,0.4482,9.425,0.0073,0.06,9.8064,-0.0432,-0.0959,0.0793,-1.75,-33.31,29.25,34.07,-81.72,-147.53
29596,52.43519,-1.569717,168.05,11.3,4.0,214.04,24 / 25,2963827,2019-09-07 10:02:49:106,-0.4865,-0.4903,9.5607,0.0019,-0.0186,9.8066,-0.072,-0.1728,0.0446,-2.19,-33.56,27.88,35.02,-81.72,-146.94
29597,52.43519,-1.569717,168.05,11.3,4.0,214.04,24 / 25,2963927,2019-09-07 10:02:49:206,-0.6807,3.027,11.6368,-0.0128,-0.0572,9.8065,-0.1952,-0.2277,0.0053,-1.75,-33.5,27.81,35.07,-81.52,-146.88
29598,52.43519,-1.569717,168.05,11.3,4.0,214.04,24 / 25,2964027,2019-09-07 10:02:49:306,-1.6335,2.2866,12.2776,0.013,0.1448,9.8055,0.3128,-0.214,0.1391,-1.12,-33.0,27.75,42.44,-82.0,-142.17
29599,52.43519,-1.569717,168.05,11.3,4.0,214.04,24 / 25,2964127,2019-09-07 10:02:49:406,0.7037,3.9097,9.4956,-0.0086,0.1162,9.8059,0.4019,-0.0522,-0.1046,-1.0,-33.37,27.94,43.32,-81.76,-141.62
29600,52.43519,-1.569717,168.05,11.3,4.0,214.04,24 / 25,2964227,2019-09-07 10:02:49:506,-2.6214,-0.9499,10.1053,-0.0185,-0.0422,9.8065,0.0244,-0.0354,-0.0437,-1.37,-32.56,28.19,40.57,-81.09,-144.58
29601,52.43519,-1.569717,168.05,11.3,4.0,214.04,24 / 25,2964328,2019-09-07 10:02:49:607,-1.5629,-0.3308,9.7452,-0.0127,0.0008,9.8066,-0.015,-0.0701,-0.0146,-1.5,-32.37,28.19,39.78,-80.67,-145.39
29602,52.43519,-1.569717,168.05,11.3,4.0,214.04,24 / 25,2964428,2019-09-07 10:02:49:707,-0.3812,0.6201,10.1772,0.0026,0.0078,9.8066,-0.1719,-0.0475,-0.0151,-1.62,-33.94,27.63,38.54,-80.8,-144.7
29603,52.43519,-1.569717,168.05,11.3,4.0,214.04,24 / 25,2964527,2019-09-07 10:02:49:806,-0.975,-0.1391,9.9323,-0.0065,0.0218,9.8066,0.0658,-0.0983,0.0359,-1.69,-33.44,27.31,39.66,-81.08,-143.4
