,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
20548,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2054814,2019-08-18 21:25:23:926,2.7119,-0.964,10.5663,2.3334,-0.9082,9.4816,0.0219,-0.0236,-0.0001
20549,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2054914,2019-08-18 21:25:24:026,2.4587,-0.9143,9.793,2.3501,-0.8765,9.4804,0.021,0.0044,0.0021
20550,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2055015,2019-08-18 21:25:24:127,2.3737,-0.6384,9.1418,2.3468,-0.8673,9.4821,0.0147,0.0131,0.0031
20551,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2055114,2019-08-18 21:25:24:226,2.1834,-0.6911,8.8521,2.3312,-0.8648,9.4862,-0.0134,0.0061,0.009
20552,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2055214,2019-08-18 21:25:24:326,2.3516,-0.7856,9.1466,2.3275,-0.8753,9.4861,-0.0094,0.0166,0.0085
20553,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2055314,2019-08-18 21:25:24:426,2.3624,-0.7809,9.4614,2.314,-0.8869,9.4884,-0.0038,0.0109,0.0081
20554,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2055414,2019-08-18 21:25:24:526,2.503,-1.0041,9.6877,2.3118,-0.8909,9.4885,-0.0024,0.0036,0.0076
20555,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2055514,2019-08-18 21:25:24:626,2.4396,-0.794,9.2896,2.3109,-0.8948,9.4884,-0.0012,0.0009,0.0073
20556,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2055614,2019-08-18 21:25:24:726,2.5527,-0.9473,9.875,2.3114,-0.8867,9.489,0.0123,0.007,0.004
20557,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2055714,2019-08-18 21:25:24:826,2.5246,-0.9904,9.5871,2.3121,-0.8754,9.4899,0.0049,-0.0031,0.0054
20558,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2055814,2019-08-18 21:25:24:926,2.4055,-0.7072,9.714,2.3233,-0.8699,9.4877,0.0056,-0.0197,0.0001
20559,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2055915,2019-08-18 21:25:25:027,2.4186,-1.1274,9.7709,2.3441,-0.8634,9.4832,0.0028,-0.0078,0.0035
20560,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2056014,2019-08-18 21:25:25:126,2.4731,-0.8335,9.5781,2.3461,-0.8575,9.4832,0.0123,-0.005,0.0004
20561,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2056114,2019-08-18 21:25:25:226,2.3941,-0.7533,9.3483,2.3565,-0.8475,9.4815,-0.0049,0.0017,0.0059
20562,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2056214,2019-08-18 21:25:25:326,2.4845,-0.9245,9.0891,2.3572,-0.852,9.4809,-0.007,0.0034,0.0049
20563,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2056314,2019-08-18 21:25:25:426,2.4695,-0.9838,9.4267,2.3571,-0.8602,9.4802,-0.0071,0.0,0.0028
20564,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2056414,2019-08-18 21:25:25:526,2.5006,-0.9712,9.4046,2.3596,-0.8747,9.4783,0.001,0.0009,-0.0009
20565,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2056514,2019-08-18 21:25:25:626,2.5916,-0.8521,9.6554,2.3598,-0.8738,9.4783,-0.0017,-0.002,0.0001
20566,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2056614,2019-08-18 21:25:25:726,2.6599,-0.9479,9.465,2.3659,-0.8759,9.4766,0.0039,0.0022,-0.0005
20567,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2056714,2019-08-18 21:25:25:826,2.4462,-1.1837,9.2854,2.3643,-0.8721,9.4773,0.02,0.0177,-0.0056
20568,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2056814,2019-08-18 21:25:25:926,2.4019,-0.9329,9.3555,2.348,-0.8537,9.4831,0.0221,0.0147,-0.009
20569,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2056914,2019-08-18 21:25:26:026,2.585,-0.9245,9.5081,2.3463,-0.8493,9.4839,-0.0045,-0.0132,-0.0064
20570,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2057014,2019-08-18 21:25:26:126,2.6569,-1.3154,9.5488,2.3678,-0.8557,9.478,-0.0043,-0.0111,-0.0077
20571,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2057114,2019-08-18 21:25:26:226,2.6461,-1.2352,9.562,2.3728,-0.8573,9.4766,0.0054,-0.0034,-0.0092
20572,47.16877,-1.619201,66.59,24.76,11.792,46.3,13 / 18,2057214,2019-08-18 21:25:26:326,2.2714,-0.9568,9.2531,2.3825,-0.8652,9.4734,-0.0132,0.0036,-0.0014
20573,47.16877,-1.619201,66.59,24.76,11.792,46.3,Dec-18,2057314,2019-08-18 21:25:26:426,2.7604,-0.9622,9.4159,2.383,-0.8787,9.472,-0.0088,0.0147,-0.0025
20574,47.16877,-1.619201,66.59,24.76,11.792,46.3,Dec-18,2057414,2019-08-18 21:25:26:526,2.6006,-1.228,9.5919,2.3724,-0.8923,9.4734,-0.0058,-0.0046,-0.0055
20575,47.16877,-1.619201,66.59,24.76,11.792,46.3,Dec-18,2057514,2019-08-18 21:25:26:626,2.5521,-1.1274,9.1663,2.378,-0.9004,9.4713,-0.0139,-0.01,-0.002
20576,47.16877,-1.619201,66.59,24.76,11.792,46.3,Dec-18,2057614,2019-08-18 21:25:26:726,2.284,-1.0867,9.3752,2.3849,-0.9176,9.4679,-0.0054,0.0144,-0.0047
