,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
30508,51.851063,-2.182143,78,24.67,11.0,208.0,,18 / 24,3050845,2019-08-16 12:20:15:214,0.1864,-0.0911,9.9422,-0.0005,-0.0018,9.8067,-0.032,-0.0043,0.0224,-22.24,16.42,-11.65,214.47,5.79,0.63
30509,51.851063,-2.182143,78,24.67,11.0,208.0,,18 / 24,3050945,2019-08-16 12:20:15:314,-0.2829,0.0693,10.3613,-0.0147,-0.0064,9.8066,0.0362,0.0692,0.001,-22.57,16.66,-10.63,215.11,5.78,0.62
30510,51.851063,-2.182143,78,24.67,11.0,208.0,,18 / 24,3051045,2019-08-16 12:20:15:414,-0.0786,-0.0965,9.9907,-0.0385,-0.0179,9.8066,0.0362,0.0692,0.001,-22.24,16.42,-11.65,214.5,5.53,0.67
30511,51.851063,-2.182143,78,24.67,11.0,208.0,,18 / 24,3051145,2019-08-16 12:20:15:514,-0.2013,-0.1918,10.1038,-0.0373,-0.0334,9.8065,-0.0479,0.0043,0.016,-22.24,16.42,-11.65,214.5,5.53,0.67
30512,51.850864,-2.182313,78,24.87,11.0,206.8,,18 / 24,3051245,2019-08-16 12:20:15:614,0.1385,0.0485,8.8171,0.0111,0.0007,9.8066,-0.0234,-0.0266,0.0277,-22.71,15.58,-11.89,213.45,5.24,0.63
30513,51.850864,-2.182313,78,24.87,11.0,206.8,,18 / 24,3051345,2019-08-16 12:20:15:714,-0.1524,0.305,9.3032,0.0179,0.0402,9.8066,0.0554,-0.0075,0.0,-22.41,15.72,-12.27,214.58,5.3,0.6
30514,51.850864,-2.182313,78,24.87,11.0,206.8,,18 / 24,3051445,2019-08-16 12:20:15:814,-0.2316,0.2809,9.7302,0.0427,0.0692,9.8063,-0.0202,-0.0277,0.0224,-22.12,17.49,-10.23,216.35,5.73,0.79
30515,51.850864,-2.182313,78,24.87,11.0,206.8,,18 / 24,3051545,2019-08-16 12:20:15:914,-0.5622,0.3427,10.2054,0.0143,0.0043,9.8066,-0.0202,0.0213,0.0,-22.12,17.49,-10.23,216.35,5.73,0.79
30516,51.850864,-2.182313,78,24.87,11.0,206.8,,18 / 24,3051645,2019-08-16 12:20:16:014,-0.2233,0.2808,10.3684,0.0075,-0.0146,9.8066,0.0021,0.1204,-0.0021,-22.62,16.7,-10.46,215.19,5.82,0.76
30517,51.850864,-2.182313,78,24.87,11.0,206.8,,18 / 24,3051746,2019-08-16 12:20:16:115,-0.8592,0.0249,11.2471,0.0025,-0.0346,9.8066,-0.0458,0.049,0.0192,-23.17,15.89,-10.51,213.51,5.71,0.58
30518,51.850864,-2.182313,78,24.87,11.0,206.8,,18 / 24,3051846,2019-08-16 12:20:16:215,0.1019,-0.2279,9.4692,-0.0122,-0.0202,9.8066,-0.0458,0.049,0.0192,-22.8,15.99,-11.15,213.51,5.71,0.58
30519,51.850864,-2.182313,78,24.87,11.0,206.8,,18 / 24,3051946,2019-08-16 12:20:16:315,0.4353,-0.0191,9.4216,-0.0045,-0.0154,9.8066,0.0074,-0.0277,0.0138,-22.67,16.74,-10.29,215.29,5.64,0.52
30520,51.850864,-2.182313,78,24.87,11.0,206.8,,18 / 24,3052045,2019-08-16 12:20:16:414,0.438,0.1278,10.1607,0.0134,0.0053,9.8066,0.0021,-0.0117,0.0074,-22.67,16.74,-10.29,215.29,5.64,0.52
30521,51.850864,-2.182313,78,24.87,11.0,206.8,,18 / 24,3052145,2019-08-16 12:20:16:514,0.2097,-0.1649,10.4825,0.0047,-0.0086,9.8066,-0.0139,-0.0053,-0.0021,-23.17,15.89,-10.51,213.54,5.84,0.44
30522,51.85065,-2.182468,78,25.05,11.0,206.3,,18 / 24,3052246,2019-08-16 12:20:16:615,0.1776,-0.0556,10.2447,-0.011,-0.0178,9.8066,0.0181,0.0586,0.001,-22.8,15.99,-11.15,213.54,5.84,0.44
30523,51.85065,-2.182468,78,25.05,11.0,206.3,,18 / 24,3052346,2019-08-16 12:20:16:715,0.1393,-0.0499,10.0449,-0.0183,-0.0123,9.8066,0.0064,0.0234,0.0085,-22.8,15.99,-11.15,213.54,5.84,0.44
30524,51.85065,-2.182468,78,25.05,11.0,206.3,,18 / 24,3052445,2019-08-16 12:20:16:814,0.2391,-0.0734,9.6757,0.0012,-0.0007,9.8066,-0.0352,-0.0245,0.0096,-22.34,16.78,-10.93,216.33,5.71,0.44
30525,51.85065,-2.182468,78,25.05,11.0,206.3,,18 / 24,3052546,2019-08-16 12:20:16:915,0.6202,-0.0616,9.9242,0.0113,-0.0036,9.8066,-0.0352,-0.0245,0.0096,-23.03,17.3,-8.4,215.56,5.72,0.43
30526,51.85065,-2.182468,78,25.05,11.0,206.3,,18 / 24,3052646,2019-08-16 12:20:17:015,0.5038,-0.2708,9.5018,0.0304,-0.0104,9.8066,0.0064,0.0266,-0.0117,-23.59,16.18,-9.05,215.56,5.72,0.43
30527,51.85065,-2.182468,78,25.05,11.0,206.3,,18 / 24,3052745,2019-08-16 12:20:17:114,0.0995,-0.0864,10.3734,0.076,-0.0208,9.8063,-0.0277,-0.0096,0.017,-23.59,16.18,-9.05,215.56,5.72,0.43
30528,51.85065,-2.182468,78,25.05,11.0,206.3,,18 / 24,3052845,2019-08-16 12:20:17:214,-0.1367,0.0251,9.2532,0.0129,-0.0024,9.8066,0.0437,0.0192,0.0064,-22.3,16.46,-11.48,214.76,6.01,0.07
30529,51.85065,-2.182468,78,25.05,11.0,206.3,,18 / 24,3052945,2019-08-16 12:20:17:314,-0.4128,0.1616,9.6942,-0.0007,-0.0147,9.8066,-0.016,0.0565,0.0245,-21.97,15.07,-13.8,214.76,6.01,0.07
30530,51.85065,-2.182468,78,25.05,11.0,206.3,,18 / 24,3053045,2019-08-16 12:20:17:414,-0.1886,0.0004,9.1584,0.0002,-0.0047,9.8066,-0.0373,-0.0373,0.016,-22.91,14.93,-12.35,211.91,5.84,-0.05
30531,51.85065,-2.182468,78,25.05,11.0,206.3,,18 / 24,3053145,2019-08-16 12:20:17:514,-0.1766,0.0063,9.8908,-0.0062,0.0078,9.8066,-0.0139,0.0149,0.017,-22.91,14.93,-12.35,211.93,5.82,-0.07
30532,51.85045,-2.18264,78,24.55,11.0,205.9,,17 / 24,3053245,2019-08-16 12:20:17:614,0.0659,-0.3585,10.3084,-0.0173,0.0131,9.8066,-0.0139,0.0149,0.017,-22.91,14.93,-12.35,211.93,5.82,-0.07
30533,51.85045,-2.18264,78,24.55,11.0,205.9,,17 / 24,3053345,2019-08-16 12:20:17:714,-0.5719,0.2348,10.0927,-0.0099,0.0028,9.8066,0.0458,0.0682,-0.0128,-23.31,15.19,-11.21,212.0,5.78,0.05
30534,51.85045,-2.18264,78,24.55,11.0,205.9,,17 / 24,3053445,2019-08-16 12:20:17:814,-0.4446,0.3228,9.6199,-0.0266,0.0217,9.8066,-0.0021,-0.0213,0.0213,-23.36,14.5,-12.0,212.0,5.78,0.05
30535,51.85045,-2.18264,78,24.55,11.0,205.9,,17 / 24,3053546,2019-08-16 12:20:17:915,-0.3424,0.1008,9.8384,-0.0191,0.0433,9.8065,-0.0479,-0.0234,0.0117,-22.47,15.76,-12.11,214.58,5.82,0.32
30536,51.85045,-2.18264,78,24.55,11.0,205.9,,17 / 24,3053645,2019-08-16 12:20:18:014,-0.0894,-0.1656,9.7113,0.0196,-0.0141,9.8066,0.0043,0.0458,0.0,-22.72,16.78,-10.11,214.58,5.82,0.32
30537,51.85045,-2.18264,78,24.55,11.0,205.9,,17 / 24,3053745,2019-08-16 12:20:18:114,-0.1227,-0.1489,9.2925,0.0226,-0.0373,9.8066,-0.0202,-0.0064,-0.0075,-22.53,17.82,-8.65,217.09,5.8,0.07
30538,51.85045,-2.18264,78,24.55,11.0,205.9,,17 / 24,3053846,2019-08-16 12:20:18:215,-0.339,-0.1537,10.3161,-0.0124,-0.0265,9.8066,0.0117,0.0192,-0.0085,-22.53,17.82,-8.65,217.09,5.8,0.07
30539,51.85045,-2.18264,78,24.55,11.0,205.9,,17 / 24,3053945,2019-08-16 12:20:18:314,0.2767,-0.3396,9.5513,0.0142,-0.0353,9.8066,-0.0117,0.0384,-0.0192,-23.59,16.18,-9.05,212.91,5.55,-0.13
30540,51.85045,-2.18264,78,24.55,11.0,205.9,,17 / 24,3054046,2019-08-16 12:20:18:415,0.1742,-0.0994,9.6634,0.0394,-0.0638,9.8064,0.0138,-0.0053,-0.0288,-23.43,16.96,-7.98,212.91,5.55,-0.13
30541,51.85045,-2.18264,78,24.55,11.0,205.9,,17 / 24,3054147,2019-08-16 12:20:18:516,-0.2248,-0.0023,9.9214,0.0196,0.0026,9.8066,0.0117,-0.0234,0.0042,-23.78,15.06,-10.37,211.29,5.54,-0.57
30542,51.85023,-2.182801,79,24.94,10.0,205.8,,17 / 24,3054245,2019-08-16 12:20:18:614,-0.1621,0.251,9.3449,0.0333,0.0173,9.8066,0.0117,-0.0234,0.0042,-23.82,14.34,-11.26,209.48,5.75,-0.59
30543,51.85023,-2.182801,79,24.94,10.0,205.8,,17 / 24,3054346,2019-08-16 12:20:18:715,-0.0891,-0.2207,9.4367,0.0252,0.004,9.8066,0.0085,-0.0096,-0.0053,-23.82,14.34,-11.26,209.48,5.75,-0.59
30544,51.85023,-2.182801,79,24.94,10.0,205.8,,17 / 24,3054446,2019-08-16 12:20:18:815,-0.2439,0.0427,9.3312,0.0155,-0.0088,9.8066,-0.0181,0.0416,-0.0149,-22.47,15.41,-12.55,213.13,5.89,-0.64
30545,51.85023,-2.182801,79,24.94,10.0,205.8,,17 / 24,3054545,2019-08-16 12:20:18:914,0.0846,0.0353,10.5641,0.021,-0.0241,9.8066,0.0096,-0.0394,0.0096,-23.4,14.08,-12.42,210.46,5.92,-0.82
30546,51.85023,-2.182801,79,24.94,10.0,205.8,,17 / 24,3054646,2019-08-16 12:20:19:015,0.1123,0.1476,10.9517,-0.0145,-0.0015,9.8066,0.0106,0.0543,0.0128,-23.4,14.08,-12.42,210.46,5.92,-0.82
30547,51.85023,-2.182801,79,24.94,10.0,205.8,,17 / 24,3054745,2019-08-16 12:20:19:114,-0.4013,0.2098,10.3368,-0.0456,-0.0006,9.8065,0.0415,0.0575,-0.0032,-23.82,14.34,-11.26,209.53,5.84,-0.79
30548,51.85023,-2.182801,79,24.94,10.0,205.8,,17 / 24,3054845,2019-08-16 12:20:19:214,-0.1175,0.1578,9.7937,-0.0063,-0.002,9.8066,0.0011,0.0053,0.0074,-24.55,14.55,-9.25,210.4,5.32,-0.56
30549,51.85023,-2.182801,79,24.94,10.0,205.8,,17 / 24,3054945,2019-08-16 12:20:19:314,0.2427,0.2741,9.3359,0.0538,0.0056,9.8065,0.0011,0.0053,0.0074,-24.23,14.08,-10.72,209.53,5.28,-0.55
30550,51.85023,-2.182801,79,24.94,10.0,205.8,,17 / 24,3055045,2019-08-16 12:20:19:414,0.0885,0.3122,9.6817,0.0814,0.0137,9.8063,-0.0075,-0.0383,0.0138,-24.23,14.08,-10.72,209.53,5.28,-0.55
30551,51.85023,-2.182801,79,24.94,10.0,205.8,,17 / 24,3055146,2019-08-16 12:20:19:515,0.195,0.0425,10.12,-0.0219,-0.0059,9.8066,0.0202,0.1076,-0.0181,-23.81,14.53,-11.05,211.23,5.74,-0.72
30552,51.85004,-2.182972,79,24.6,11.0,205.5,,17 / 24,3055246,2019-08-16 12:20:19:615,-0.4279,-0.1149,11.0417,-0.0616,-0.0093,9.8065,0.0,0.0384,0.0245,-23.05,15.4,-11.47,212.28,5.4,-0.58
30553,51.85004,-2.182972,79,24.6,11.0,205.5,,17 / 24,3055345,2019-08-16 12:20:19:714,-0.3536,0.2152,10.6024,-0.0091,0.0055,9.8066,-0.0224,-0.0394,0.0085,-23.86,14.81,-10.55,212.28,5.4,-0.58
30554,51.85004,-2.182972,79,24.6,11.0,205.5,,17 / 24,3055447,2019-08-16 12:20:19:816,-0.1863,0.282,9.6252,0.0112,0.0046,9.8066,-0.0139,-0.0128,0.0042,-23.05,15.4,-11.47,212.27,5.47,-0.59
30555,51.85004,-2.182972,79,24.6,11.0,205.5,,17 / 24,3055545,2019-08-16 12:20:19:914,0.2293,0.0852,9.6771,0.0273,0.003,9.8066,0.0192,0.0171,0.0287,-23.05,15.4,-11.47,212.27,5.47,-0.59
30556,51.85004,-2.182972,79,24.6,11.0,205.5,,17 / 24,3055645,2019-08-16 12:20:20:014,-0.1752,0.121,10.5542,0.0201,0.0038,9.8066,-0.016,-0.0138,0.0287,-23.42,15.27,-10.88,212.27,5.58,-0.63
30557,51.85004,-2.182972,79,24.6,11.0,205.5,,17 / 24,3055746,2019-08-16 12:20:20:115,0.2145,0.1084,9.7777,-0.0204,0.0198,9.8066,-0.016,-0.0138,0.0287,-23.16,15.98,-10.4,213.99,5.49,-0.44
30558,51.85004,-2.182972,79,24.6,11.0,205.5,,17 / 24,3055845,2019-08-16 12:20:20:214,0.1024,-0.1243,9.9241,-0.0234,0.0085,9.8066,0.0309,0.0352,-0.0171,-23.16,15.98,-10.4,213.97,5.41,-0.32
30559,51.85004,-2.182972,79,24.6,11.0,205.5,,17 / 24,3055946,2019-08-16 12:20:20:315,0.1658,0.057,10.3384,0.0092,-0.017,9.8066,0.0043,-0.0096,-0.0043,-23.16,15.98,-10.4,213.97,5.41,-0.32
30560,51.85004,-2.182972,79,24.6,11.0,205.5,,17 / 24,3056045,2019-08-16 12:20:20:414,0.3001,-0.3207,10.3527,0.0206,0.0004,9.8066,-0.0256,0.0075,0.0074,-22.46,15.5,-12.46,214.95,5.39,-0.43
30561,51.85004,-2.182972,79,24.6,11.0,205.5,,17 / 24,3056145,2019-08-16 12:20:20:514,0.0387,0.102,10.0097,0.0074,-0.012,9.8066,0.0149,0.0629,-0.0139,-23.16,15.98,-10.4,214.95,5.39,-0.43
30562,51.849834,-2.183159,79,24.38,11.0,206.5,,16 / 23,3056245,2019-08-16 12:20:20:614,0.1288,-0.2237,9.7408,0.0123,-0.0121,9.8066,-0.0213,-0.0351,0.0085,-23.16,15.98,-10.4,214.95,5.39,-0.43
30563,51.849834,-2.183159,79,24.38,11.0,206.5,,16 / 23,3056345,2019-08-16 12:20:20:714,0.3282,-0.2012,9.3596,0.0177,0.0139,9.8066,-0.0341,-0.0256,0.0106,-22.81,14.82,-12.66,212.09,5.41,-0.53
30564,51.849834,-2.183159,79,24.38,11.0,206.5,,16 / 23,3056445,2019-08-16 12:20:20:814,0.248,-0.1627,9.6982,0.0228,0.0411,9.8065,0.0138,0.0362,-0.0139,-23.5,16.22,-9.22,214.06,5.65,-0.4
30565,51.849834,-2.183159,79,24.38,11.0,206.5,,16 / 23,3056545,2019-08-16 12:20:20:914,0.0311,-0.0146,10.1199,-0.0095,-0.007,9.8066,0.0138,0.0362,-0.0139,-23.08,15.76,-10.9,213.87,5.58,-0.4
30566,51.849834,-2.183159,79,24.38,11.0,206.5,,16 / 23,3056645,2019-08-16 12:20:21:014,0.5572,-0.351,10.5653,-0.0182,-0.036,9.8066,-0.0043,0.0469,-0.0139,-23.08,15.76,-10.9,213.87,5.58,-0.4
30567,51.849834,-2.183159,79,24.38,11.0,206.5,,16 / 23,3056745,2019-08-16 12:20:21:114,0.192,-0.4064,10.6116,0.0041,-0.0112,9.8066,-0.0309,-0.0213,0.0149,-23.16,15.98,-10.4,214.1,5.22,-0.66
30568,51.849834,-2.183159,79,24.38,11.0,206.5,,16 / 23,3056845,2019-08-16 12:20:21:214,0.1342,0.0861,10.0887,-0.0172,-0.0024,9.8066,0.0405,0.0437,0.017,-23.6,15.33,-10.41,211.39,5.21,-0.73
30569,51.849834,-2.183159,79,24.38,11.0,206.5,,16 / 23,3056945,2019-08-16 12:20:21:314,-0.1562,0.2769,10.7088,-0.0434,0.0048,9.8066,0.0085,0.0639,-0.0022,-23.46,16.38,-9.01,211.39,5.21,-0.73
30570,51.849834,-2.183159,79,24.38,11.0,206.5,,16 / 23,3057045,2019-08-16 12:20:21:414,0.0318,-0.0106,9.993,-0.0486,-0.005,9.8065,-0.0149,0.0234,-0.0032,-23.95,15.55,-9.2,213.12,4.95,-0.61
30571,51.849834,-2.183159,79,24.38,11.0,206.5,,16 / 23,3057145,2019-08-16 12:20:21:514,0.1408,-0.1867,9.8312,0.0141,0.0207,9.8066,-0.0384,-0.0575,0.0138,-23.95,15.55,-9.2,213.12,4.95,-0.61
30572,51.849648,-2.183332,78,24.34,11.0,207.1,,17 / 24,3057245,2019-08-16 12:20:21:614,0.1531,-0.3117,9.6955,0.0366,0.0298,9.8065,0.0575,-0.0213,-0.0256,-23.5,16.05,-9.49,213.09,5.08,-0.55
30573,51.849648,-2.183332,78,24.34,11.0,207.1,,17 / 24,3057346,2019-08-16 12:20:21:715,-0.3856,0.0791,9.7774,0.0296,0.0042,9.8066,-0.0085,-0.0383,-0.0075,-24.08,13.98,-11.17,209.51,5.36,-0.52
30574,51.849648,-2.183332,78,24.34,11.0,207.1,,17 / 24,3057445,2019-08-16 12:20:21:814,0.21,-0.2711,9.7087,0.0318,-0.0068,9.8066,-0.0085,-0.0383,-0.0075,-22.22,15.99,-12.26,215.01,5.5,-0.65
30575,51.849648,-2.183332,78,24.34,11.0,207.1,,17 / 24,3057545,2019-08-16 12:20:21:914,0.071,-0.0935,9.4934,0.001,-0.0299,9.8066,-0.0362,0.0234,-0.0053,-22.22,15.99,-12.26,215.01,5.5,-0.65
30576,51.849648,-2.183332,78,24.34,11.0,207.1,,17 / 24,3057645,2019-08-16 12:20:22:014,-0.2625,-0.0866,10.0974,-0.0059,-0.0193,9.8066,0.0011,0.0554,-0.0085,-21.32,18.49,-10.17,219.76,5.29,-0.84
30577,51.849648,-2.183332,78,24.34,11.0,207.1,,17 / 24,3057745,2019-08-16 12:20:22:114,0.1358,-0.0012,9.5991,0.0,-0.0355,9.8066,-0.0011,0.033,0.0,-21.83,17.34,-11.09,219.76,5.29,-0.84
30578,51.849648,-2.183332,78,24.34,11.0,207.1,,17 / 24,3057845,2019-08-16 12:20:22:214,0.1492,-0.1109,9.7305,-0.0066,-0.05,9.8065,-0.0256,0.0011,-0.0011,-8.0,20.17,-20.72,244.33,5.08,-1.04
