n	Session	location.seconds.Unix	location.millis	location.gpstime	location.lat	location.lon	location.alt	location.track	location.speed.M-S	location.acc	location.nsats
1	29089	1523201799	106	1523201799	41.23902939	-8.5416989	208.2	0	0	8	6
2	29089	1523201800	105	1523201800	41.2391536	-8.54166394	171.8	0	0	8	7
3	29089	1523201801	105	1523201801	41.23916137	-8.54166906	164.8	0	0	8	7
4	29089	1523201802	105	1523201802	41.23916185	-8.54163459	165	0	0	7	8
5	29089	1523201803	108	1523201803	41.23917764	-8.54164382	165	0	0	7	8
6	29089	1523201804	99	1523201804	41.2392282	-8.54167974	165.3	0	0	8	9
7	29089	1523201805	109	1523201805	41.2392356	-8.54169743	165.3	0	0	5	9
8	29089	1523201807	117	1523201807	41.23923692	-8.54169954	165.4	0	0	9	9
9	29089	1523201808	591	1523201809	41.23923287	-8.54169157	165.5	0	0	9	9
10	29089	1523201810	119	1523201810	41.239226	-8.54168041	165.6	0	0	9	9
11	29089	1523201812	132	1523201812	41.23922154	-8.54167761	165.7	0	0	9	9
12	29089	1523201813	697	1523201814	41.23921543	-8.54167009	165.8	0	0	3	9
13	29089	1523201814	816	1523201815	41.23921362	-8.54167456	165.9	0	0	3	9
14	29089	1523201817	135	1523201817	41.23921071	-8.541673	165.9	0	0	3	9
15	29089	1523201819	130	1523201819	41.23921039	-8.54167249	166	0	0	3	10
16	29089	1523201820	714	1523201821	41.23921026	-8.54167237	166	0	0	3	10
17	29089	1523201821	795	1523201822	41.23921022	-8.54167236	166	0	0	3	10
18	29089	1523201823	818	1523201824	41.23921017	-8.54167238	166	0	0	3	11
19	29089	1523201826	138	1523201826	41.23921012	-8.54167242	166	0	0	3	11
20	29089	1523201828	130	1523201828	41.23921007	-8.54167246	166	0	0	3	11
21	29089	1523201829	690	1523201830	41.23921002	-8.54167254	166	0	0	3	10
22	29089	1523201830	796	1523201831	41.23921002	-8.54167254	166	0	0	3	10
23	29089	1523201832	763	1523201833	41.23920999	-8.54167253	166	0	0	3	9
24	29089	1523201835	106	1523201835	41.23920998	-8.54167255	166	0	0	3	10
25	29089	1523201837	138	1523201837	41.23921003	-8.54167257	166	0	0	3	10
26	29089	1523201838	660	1523201839	41.23921001	-8.54167262	166	0	0	3	10
27	29089	1523201839	795	1523201840	41.23921004	-8.54167267	166	0	0	3	10
28	29089	1523201841	795	1523201842	41.23921011	-8.54167277	166	0	0	3	8
29	29089	1523201844	149	1523201844	41.23921012	-8.5416729	166	0	0	3	8
30	29089	1523201845	685	1523201846	41.23921013	-8.54167297	166	0	0	3	8
31	29089	1523201846	752	1523201847	41.23921014	-8.54167303	166	0	0	3	8
32	29089	1523201848	775	1523201849	41.23921015	-8.54167315	166	0	0	3	8
33	29089	1523201850	766	1523201851	41.23921021	-8.54167325	166	0	0	3	8
34	29089	1523201853	128	1523201853	41.23921021	-8.54167335	166	0	0	3	8
35	29089	1523201854	664	1523201855	41.23921019	-8.54167338	166	0	0	3	8
36	29089	1523201855	767	1523201856	41.2392102	-8.54167342	166	0	0	3	8
37	29089	1523201858	120	1523201858	41.23921025	-8.54167351	166	0	0	3	8
38	29089	1523201859	729	1523201860	41.23921025	-8.54167355	166	0	0	3	8
39	29089	1523201860	673	1523201861	41.23921025	-8.54167354	166	0	0	3	8
40	29089	1523201861	689	1523201862	41.23921023	-8.54167354	166	0	0	3	8
41	29089	1523201862	761	1523201863	41.23921022	-8.54167352	166	0	0	3	8
42	29089	1523201864	762	1523201865	41.2392102	-8.5416735	166	0	0	3	8
43	29089	1523201867	137	1523201867	41.23921021	-8.54167354	166	0	0	3	9
44	29089	1523201868	721	1523201869	41.23921026	-8.54167356	166	0	0	3	9
45	29089	1523201869	769	1523201870	41.23921026	-8.54167355	166	0	0	3	8
46	29089	1523201871	769	1523201872	41.23921029	-8.54167352	166	0	0	3	8
47	29089	1523201874	130	1523201874	41.23920975	-8.54167379	166.1	0	0	3	9
48	29089	1523201876	132	1523201876	41.23920971	-8.54167377	166.1	0	0	3	10
49	29089	1523201877	691	1523201878	41.23920969	-8.54167371	166.1	0	0	3	10
50	29089	1523201878	820	1523201879	41.23920969	-8.54167371	166.1	0	0	3	10
51	29089	1523201880	812	1523201881	41.23920967	-8.54167362	166.1	0	0	3	10
52	29089	1523201883	117	1523201883	41.23920959	-8.54167361	166.1	0	0	3	10
53	29089	1523201884	723	1523201885	41.23920957	-8.54167356	166.1	0	0	3	10
54	29089	1523201885	804	1523201886	41.23920956	-8.54167348	166.1	0	0	3	10
55	29089	1523201887	803	1523201888	41.23920952	-8.54167338	166.1	0	0	3	10
56	29089	1523201890	141	1523201890	41.23920951	-8.54167328	166.1	0	0	3	11
57	29089	1523201892	134	1523201892	41.23920944	-8.54167311	166.1	0	0	3	9
58	29089	1523201893	715	1523201894	41.2392094	-8.54167296	166.1	0	0	3	10
59	29089	1523201894	765	1523201895	41.23920939	-8.54167292	166.1	0	0	3	9
60	29089	1523201896	765	1523201897	41.2392094	-8.54167285	166.1	0	0	3	9
61	29089	1523201899	128	1523201899	41.23920935	-8.54167275	166.1	0	0	3	8
62	29089	1523201901	138	1523201901	41.23920928	-8.54167265	166.1	0	0	3	8
63	29089	1523201902	657	1523201903	41.23920926	-8.54167261	166.1	0	0	3	9
64	29089	1523201903	784	1523201904	41.23920925	-8.54167256	166.1	0	0	3	8
65	29089	1523201906	128	1523201906	41.2392092	-8.54167251	166.1	0	0	3	8
66	29089	1523201907	745	1523201908	41.23920913	-8.54167242	166.1	0	0	3	9
67	29089	1523201909	691	1523201910	41.2392091	-8.54167233	166.1	0	0	3	9
68	29089	1523201911	617	1523201912	41.23920908	-8.54167229	166.1	0	0	3	7
69	29089	1523201912	763	1523201913	41.23920908	-8.54167229	166.1	0	0	3	7
70	29089	1523201914	745	1523201915	41.23920906	-8.54167227	166.1	0	0	3	7
71	29089	1523201917	140	1523201917	41.23920899	-8.54167219	166.1	0	0	3	8
72	29089	1523201918	652	1523201919	41.23920891	-8.54167212	166.1	0	0	3	8
73	29089	1523201919	731	1523201920	41.23920887	-8.54167208	166.1	0	0	3	8
74	29089	1523201922	114	1523201922	41.23920876	-8.54167204	166.1	0	0	3	8
75	29089	1523201924	131	1523201924	41.2392087	-8.54167201	166.1	0	0	3	8
76	29089	1523201925	683	1523201926	41.23919679	-8.54167678	166.5	204.8	0.75	3	8
77	29089	1523201926	756	1523201927	41.23917523	-8.54168733	167.2	199.6	2	3	9
78	29089	1523201928	803	1523201929	41.23910426	-8.54171472	167.6	203	3.25	3	10
79	29089	1523201931	132	1523201931	41.23902289	-8.54175729	168.2	204.9	4.75	3	10
80	29089	1523201933	139	1523201933	41.23892448	-8.54182219	168	209.7	6	4	10
81	29089	1523201934	652	1523201935	41.2387962	-8.54187767	170.6	204.9	6.25	4	10
82	29089	1523201935	772	1523201936	41.23875182	-8.54190683	171.7	207	5.25	3	9
83	29089	1523201938	118	1523201938	41.23870145	-8.5419447	172.8	224.1	2.25	3	10
84	29089	1523201940	125	1523201940	41.23866941	-8.54198953	174.6	242.9	2.75	3	10
85	29089	1523201941	685	1523201942	41.23866027	-8.54209413	176	269.3	4.5	4	10
86	29089	1523201942	837	1523201943	41.23866031	-8.54216247	176	272.1	5.75	4	10
87	29089	1523201944	756	1523201945	41.23866488	-8.54233253	176.2	273.3	7.5	5	10
88	29089	1523201947	142	1523201947	41.23876559	-8.5424982	178.7	296.7	8	5	10
89	29089	1523201948	726	1523201949	41.23880031	-8.5426034	180.1	301.6	5.25	6	10
90	29089	1523201949	782	1523201950	41.23877651	-8.54259702	180.6	291.4	1.5	5	10
91	29089	1523201951	814	1523201952	41.23875266	-8.54262509	181.3	287.7	0.75	3	9
92	29089	1523201953	590	1523201954	41.23875543	-8.54264242	181.3	287.7	0.75	4	0
93	29089	1523201954	591	1523201955	41.23874605	-8.54269329	180.4	257.1	2.5	4	1
94	29089	1523201955	591	1523201956	41.2387402	-8.54273911	179.9	251.5	3	4	9
95	29089	1523201956	591	1523201957	41.23869094	-8.54276171	180.1	219	4.25	4	10
96	29089	1523201957	600	1523201958	41.23863421	-8.54279763	181.3	206.7	6	4	10
97	29089	1523201958	606	1523201959	41.23856375	-8.54283736	180.6	204.7	7.75	4	10
98	29089	1523201959	590	1523201960	41.23849616	-8.54287176	180.5	204.1	8.5	3	10
99	29089	1523201961	120	1523201961	41.23843109	-8.54292599	180.4	209	8.75	4	9
100	29089	1523201963	136	1523201963	41.23825164	-8.5430405	179.9	205.3	11	3	10
101	29089	1523201964	704	1523201965	41.23804846	-8.54315921	180	205	12.25	3	10
102	29089	1523201965	640	1523201966	41.23794412	-8.54321715	180.5	204.1	12.25	4	10
103	29089	1523201966	593	1523201967	41.23785301	-8.54327189	180.3	203.8	12.5	3	10
104	29089	1523201968	124	1523201968	41.23775322	-8.5433341	180.3	204.7	12.25	3	10
105	29089	1523201969	673	1523201970	41.23759841	-8.54348076	178.9	208.7	11	3	10
106	29089	1523201970	650	1523201971	41.23748885	-8.54354104	177.8	206.3	11.75	3	11
107	29089	1523201971	649	1523201972	41.23740589	-8.54359611	177.6	205.3	11.75	3	11
108	29089	1523201972	641	1523201973	41.23730302	-8.54364658	176.8	205.1	11.75	3	10
109	29089	1523201973	642	1523201974	41.23720259	-8.54370133	177.7	205.2	11.5	3	11
110	29089	1523201974	643	1523201975	41.23711228	-8.54375729	178	205.5	11.25	3	11
111	29089	1523201975	618	1523201976	41.23702172	-8.54382135	177.2	204.8	11.75	3	10
112	29089	1523201976	618	1523201977	41.23692321	-8.5438768	177.5	205.7	12	3	9
113	29089	1523201977	642	1523201978	41.23682236	-8.54393974	178	205.9	12	3	10
114	29089	1523201978	650	1523201979	41.23672195	-8.54399576	177.9	205.6	12.25	3	11
115	29089	1523201979	657	1523201980	41.23662447	-8.5440655	177.2	205.7	12.5	3	11
116	29089	1523201980	641	1523201981	41.23652444	-8.5441296	176.9	208	12	3	9
117	29089	1523201981	651	1523201982	41.23643785	-8.54419289	176.6	210.9	10.5	3	10
118	29089	1523201982	642	1523201983	41.23635494	-8.54425671	176.3	222.1	9.25	3	10
119	29089	1523201983	643	1523201984	41.23630399	-8.54434281	176.6	241	8.5	3	10
120	29089	1523201984	645	1523201985	41.2362939	-8.5444194	173.8	260.9	8.25	3	9
121	29089	1523201985	634	1523201986	41.23629864	-8.54452538	173.5	276.2	8.5	3	9
122	29089	1523201986	644	1523201987	41.23630766	-8.54462352	173.3	285.7	9.5	3	10
123	29089	1523201987	628	1523201988	41.23633365	-8.54471659	173.5	287.4	10	3	9
124	29089	1523201988	654	1523201989	41.23635525	-8.54482675	173.8	286.4	10.25	3	10
125	29089	1523201989	651	1523201990	41.23638343	-8.54494039	174.3	287.4	10.5	3	10
126	29089	1523201990	647	1523201991	41.23641728	-8.54507434	174.3	286.8	11	3	9
127	29089	1523201991	611	1523201992	41.23643034	-8.54520593	175.5	285.9	11	3	10
128	29089	1523201992	634	1523201993	41.236452	-8.54534681	175.6	285.1	11.25	3	8
129	29089	1523201993	611	1523201994	41.23648356	-8.54548419	174.9	286.3	11.5	3	7
130	29089	1523201994	620	1523201995	41.23650762	-8.54562844	175.5	286	11.5	3	8
131	29089	1523201995	611	1523201996	41.2365404	-8.54576427	175.5	288.5	11.75	3	8
132	29089	1523201996	627	1523201997	41.23657648	-8.54590389	176.2	287.3	11.75	3	8
133	29089	1523201997	597	1523201998	41.2366082	-8.54603841	176.6	287.3	11.75	5	8
134	29089	1523201998	606	1523201999	41.23663267	-8.54617721	176.6	285	11.75	3	8
135	29089	1523202000	126	1523202000	41.23665358	-8.54630654	177.2	285.5	12	3	9
136	29089	1523202001	688	1523202002	41.23672058	-8.54656901	178.3	290.1	11.75	3	10
137	29089	1523202002	647	1523202003	41.23675633	-8.54670173	178.5	289.7	11.75	3	9
138	29089	1523202003	607	1523202004	41.23680065	-8.546827	179.5	290.9	11.5	3	7
139	29089	1523202004	590	1523202005	41.23683737	-8.54695466	180	290.9	11.5	5	7
140	29089	1523202005	590	1523202006	41.23688291	-8.5470636	180	295.5	10.75	5	8
141	29089	1523202006	599	1523202007	41.23696263	-8.54713708	179.5	315.5	10	5	10
142	29089	1523202007	591	1523202008	41.23704814	-8.54720786	179.9	325.8	10.75	4	10
143	29089	1523202008	615	1523202009	41.23713826	-8.54724951	180.6	338.7	10.75	4	9
144	29089	1523202010	136	1523202010	41.23721525	-8.54728723	180.8	340.4	10.25	3	8
145	29089	1523202011	648	1523202012	41.23743015	-8.54733531	182.6	351	11.25	3	9
146	29089	1523202012	673	1523202013	41.23751309	-8.54734387	183.1	349.4	11.25	3	11
147	29089	1523202013	624	1523202014	41.23760168	-8.54736339	183	349.9	11.75	3	9
148	29089	1523202014	631	1523202015	41.23770878	-8.54738982	183.2	349.9	12	3	9
149	29089	1523202015	650	1523202016	41.23780656	-8.54740594	183.3	350.2	12	3	9
150	29089	1523202016	641	1523202017	41.23791158	-8.54743403	183.5	350.9	12	3	9
151	29089	1523202017	642	1523202018	41.23802085	-8.5474576	184.1	351.1	11.75	3	9
152	29089	1523202018	641	1523202019	41.23812294	-8.54746796	184.4	351.1	11.75	3	10
153	29089	1523202019	648	1523202020	41.23822881	-8.5474956	185.5	351	12	3	9
154	29089	1523202020	656	1523202021	41.23833699	-8.54751792	185.1	350.7	11.75	3	10
155	29089	1523202021	649	1523202022	41.23843668	-8.54754787	186.9	350.5	12	3	10
156	29089	1523202022	641	1523202023	41.2385453	-8.54756971	187.5	349.5	11.5	3	9
157	29089	1523202023	617	1523202024	41.23865006	-8.54758821	187.5	348.5	11.5	3	10
158	29089	1523202024	634	1523202025	41.23874559	-8.54761189	188.6	349.6	11.75	3	9
159	29089	1523202025	653	1523202026	41.23885071	-8.54764177	189.7	349.4	12	3	10
160	29089	1523202026	634	1523202027	41.23895222	-8.54766407	190.9	349.3	12	3	9
161	29089	1523202027	665	1523202028	41.23905961	-8.54769264	191.5	348.9	12	3	11
162	29089	1523202028	657	1523202029	41.23917395	-8.54771828	190.4	349.5	12	3	11
163	29089	1523202029	649	1523202030	41.23928135	-8.54775621	190.1	349.1	12	3	11
164	29089	1523202030	643	1523202031	41.23938751	-8.54778839	189.7	347.7	12.25	3	9
165	29089	1523202031	673	1523202032	41.23949343	-8.54781652	190.3	348.2	12.25	4	10
166	29089	1523202032	610	1523202033	41.23961238	-8.54784493	191.1	350.9	11.75	3	8
167	29089	1523202033	634	1523202034	41.23970841	-8.5478818	190.5	350.8	11.5	3	8
168	29089	1523202034	602	1523202035	41.23981106	-8.54790389	190.8	350.8	11.5	4	8
169	29089	1523202036	130	1523202036	41.23991565	-8.54792701	191.9	350.8	11.75	3	8
170	29089	1523202037	644	1523202038	41.24011889	-8.5479668	191.8	350.4	12.25	3	10
171	29089	1523202038	611	1523202039	41.24022764	-8.5479856	192.8	350.6	11.75	3	8
172	29089	1523202039	602	1523202040	41.24033293	-8.54800879	193.5	350.6	11.75	4	8
173	29089	1523202040	618	1523202041	41.24043656	-8.5480444	193.1	350.3	10.75	3	8
174	29089	1523202041	616	1523202042	41.2405141	-8.54805944	193.3	349.6	9	3	7
175	29089	1523202042	595	1523202043	41.2405935	-8.54807866	193.3	349.6	9	5	7
176	29089	1523202044	116	1523202044	41.24063156	-8.54805109	195.8	19.4	6.75	4	8
177	29089	1523202046	125	1523202046	41.24068081	-8.54794535	194.2	70.2	6.25	5	8
178	29089	1523202048	130	1523202048	41.24062126	-8.547783	194	100.3	7.75	5	10
179	29089	1523202049	601	1523202050	41.24060831	-8.54762156	193.1	101.5	7	7	9
180	29089	1523202051	129	1523202051	41.24058786	-8.54748754	191.7	101	8.5	6	8
181	29089	1523202052	691	1523202053	41.24056748	-8.54730238	193.5	97.9	7.75	6	10
182	29089	1523202053	646	1523202054	41.24057233	-8.54720794	192	94	7.25	5	9
183	29089	1523202054	643	1523202055	41.24059572	-8.54717409	190.6	64.1	4.75	4	9
184	29089	1523202055	626	1523202056	41.24059627	-8.54711748	191.9	46	4.5	4	10
185	29089	1523202056	668	1523202057	41.24065761	-8.54712002	190.5	3.6	5.5	4	10
186	29089	1523202057	643	1523202058	41.24072593	-8.54713307	189	356.1	7	4	7
187	29089	1523202058	643	1523202059	41.24079395	-8.54713926	188.7	356.2	8	4	9
188	29089	1523202059	618	1523202060	41.24087095	-8.54714486	189.7	354.7	8.5	4	8
189	29089	1523202060	642	1523202061	41.24094505	-8.54715498	190.4	353.3	8.25	4	8
190	29089	1523202061	623	1523202062	41.24104313	-8.54716456	189	358.5	8.75	5	8
191	29089	1523202062	627	1523202063	41.24113705	-8.5471617	188.7	356.4	9.25	4	9
192	29089	1523202063	648	1523202064	41.24122209	-8.54716598	188.4	353.9	9.25	4	9
193	29089	1523202064	650	1523202065	41.24131592	-8.54719092	188.6	354.9	10	4	9
194	29089	1523202065	651	1523202066	41.24140482	-8.54719624	188.7	358.8	9.75	4	9
195	29089	1523202066	643	1523202067	41.2414776	-8.54719902	189.5	358.1	8.75	4	8
196	29089	1523202067	667	1523202068	41.24154764	-8.54720414	189.8	356.1	8	4	9
197	29089	1523202068	635	1523202069	41.24161268	-8.54720181	189.7	356.6	7.25	4	8
198	29089	1523202069	635	1523202070	41.24166835	-8.54720206	189.2	353.2	6	3	9
199	29089	1523202070	643	1523202071	41.24171367	-8.54721063	189.4	345.8	4.75	3	9
200	29089	1523202071	627	1523202072	41.24174646	-8.54723234	188	331.3	3.25	3	9
201	29089	1523202072	662	1523202073	41.24177178	-8.54726694	187.7	309.3	4	3	9
202	29089	1523202073	660	1523202074	41.24177945	-8.54731233	187.7	286.6	5.5	3	10
203	29089	1523202074	652	1523202075	41.2417835	-8.5473857	186.6	275.1	6.5	3	9
204	29089	1523202075	636	1523202076	41.24177845	-8.54746903	186.4	267.6	7.25	3	9
205	29089	1523202076	662	1523202077	41.24177432	-8.54755236	186.6	269.2	7.75	3	10
206	29089	1523202077	661	1523202078	41.24178598	-8.54765253	186.3	273.7	7.5	4	9
207	29089	1523202078	653	1523202079	41.24178768	-8.54772513	185.9	276.2	6.75	4	9
208	29089	1523202079	651	1523202080	41.24179496	-8.54779716	185.9	282.1	5.5	4	9
209	29089	1523202080	661	1523202081	41.24180334	-8.54785265	186.5	282.6	4.5	4	9
210	29089	1523202081	643	1523202082	41.24178345	-8.54789568	186.3	251.3	3.25	4	10
211	29089	1523202082	622	1523202083	41.24178391	-8.54791963	186.6	240.7	1.75	3	11
212	29089	1523202083	684	1523202084	41.2417378	-8.54794865	182.7	239.6	1.75	4	11
213	29089	1523202084	694	1523202085	41.24173133	-8.54798467	181.5	250.3	2.25	4	11
214	29089	1523202085	669	1523202086	41.24170662	-8.54800525	183.2	221	2	5	11
215	29089	1523202086	662	1523202087	41.24168887	-8.54801643	185.3	193.8	2.5	5	10
216	29089	1523202087	658	1523202088	41.24164222	-8.54801434	187.3	179.9	4.5	4	10
217	29089	1523202088	653	1523202089	41.24160264	-8.54801279	188	175	5.5	3	10
218	29089	1523202089	652	1523202090	41.24155098	-8.5480099	188.5	171.6	5.75	3	9
219	29089	1523202090	653	1523202091	41.24149198	-8.54799883	188.8	171.3	6.25	3	9
220	29089	1523202091	629	1523202092	41.24143306	-8.54798865	190.2	178.5	6.75	3	8
221	29089	1523202092	654	1523202093	41.24136582	-8.54798573	190.3	181.3	7.75	3	9
222	29089	1523202093	605	1523202094	41.24129634	-8.54798788	189.8	181.3	7.75	5	9
223	29089	1523202094	637	1523202095	41.24121459	-8.54801403	190.7	189.2	8.5	3	7
224	29089	1523202095	622	1523202096	41.24113195	-8.54802637	189.7	191.9	9.5	3	8
225	29089	1523202096	621	1523202097	41.24104406	-8.54805503	189.4	191.2	9.5	3	8
226	29089	1523202097	630	1523202098	41.24096093	-8.54807217	189.7	186.4	9.5	4	9
227	29089	1523202098	654	1523202099	41.24085253	-8.54808804	189.3	188.7	10.5	4	8
228	29089	1523202099	645	1523202100	41.24076076	-8.54809894	190.1	184.5	10.75	3	8
229	29089	1523202100	640	1523202101	41.24066762	-8.54808915	190	180.2	10.25	3	10
230	29089	1523202101	654	1523202102	41.24057355	-8.54808396	189.9	174.6	10.75	3	9
231	29089	1523202102	630	1523202103	41.24047246	-8.54806877	189.5	171.4	11	3	8
232	29089	1523202103	645	1523202104	41.24036331	-8.54803769	188.3	169.2	11.25	3	9
233	29089	1523202104	662	1523202105	41.24026692	-8.54801884	187.8	169.9	11	3	10
234	29089	1523202105	669	1523202106	41.24017496	-8.54799943	188	169	11	3	9
235	29089	1523202106	655	1523202107	41.24007616	-8.5479695	188	168.5	10.75	3	8
236	29089	1523202107	646	1523202108	41.23997842	-8.54794066	188.5	169.7	10.5	4	7
237	29089	1523202108	638	1523202109	41.2398795	-8.54791514	188	170.4	10	4	8
238	29089	1523202109	622	1523202110	41.23979753	-8.54788612	187.7	171.2	10	4	9
239	29089	1523202110	623	1523202111	41.23970018	-8.54786413	188	172.7	11	3	8
240	29089	1523202111	647	1523202112	41.23960369	-8.54784768	187.5	173.5	11.5	3	8
241	29089	1523202112	622	1523202113	41.23949908	-8.54783025	187	171.7	11.75	3	11
242	29089	1523202113	648	1523202114	41.23939402	-8.54780729	186.9	171.9	12	3	8
243	29089	1523202114	639	1523202115	41.23928047	-8.54779967	187	171.6	11.75	3	9
244	29089	1523202115	647	1523202116	41.23918179	-8.54777381	187.4	170.1	11.5	3	11
245	29089	1523202116	631	1523202117	41.23908134	-8.54775038	187.2	169.9	11.75	3	11
246	29089	1523202117	623	1523202118	41.23897405	-8.54772509	186.3	169.7	12	3	10
247	29089	1523202118	631	1523202119	41.23886608	-8.5477054	185.9	170.1	12	3	10
248	29089	1523202119	655	1523202120	41.23875406	-8.54768056	185.6	169.2	12	3	11
249	29089	1523202120	623	1523202121	41.23864118	-8.54765771	186.7	170.8	12	3	11
250	29089	1523202121	687	1523202122	41.23853118	-8.54762944	185.6	170.3	12.25	3	11
251	29089	1523202122	655	1523202123	41.23842289	-8.54760261	185.3	170.4	12.25	3	8
252	29089	1523202123	640	1523202124	41.23831062	-8.54758477	183.8	169.7	12.5	3	9
253	29089	1523202124	649	1523202125	41.23819882	-8.54754865	184.3	169.2	12.75	3	9
254	29089	1523202125	631	1523202126	41.23808186	-8.54752079	183.1	169.7	13	3	8
255	29089	1523202126	640	1523202127	41.23796248	-8.54749646	183	170.7	13	3	9
256	29089	1523202127	648	1523202128	41.23783841	-8.54746611	182.9	171.6	13	3	9
257	29089	1523202128	624	1523202129	41.23772281	-8.5474493	182.4	172.5	13	3	9
258	29089	1523202129	656	1523202130	41.23761473	-8.54743106	181.9	171.5	12.75	3	9
259	29089	1523202130	673	1523202131	41.23750084	-8.54740166	181.6	170.7	12.75	3	10
260	29089	1523202131	626	1523202132	41.23739295	-8.54737683	180.2	169.8	12.5	3	9
261	29089	1523202132	681	1523202133	41.2372849	-8.54735821	179.4	170.5	12.25	3	10
262	29089	1523202133	653	1523202134	41.2371837	-8.54733287	178.5	167.3	11.5	3	8
263	29089	1523202134	665	1523202135	41.23708385	-8.54730478	178.2	166.6	11.25	3	9
264	29089	1523202135	624	1523202136	41.23696809	-8.54728409	182.7	154.7	11	4	10
265	29089	1523202136	677	1523202137	41.23689511	-8.54720372	182	140.3	10.75	3	10
266	29089	1523202137	681	1523202138	41.23682892	-8.5470998	181.2	128.8	11.75	4	9
