n	Session	location.seconds.Unix	location.millis	location.gpstime	location.lat	location.lon	location.alt	location.track	location.speed.M-S	location.acc	location.nsats
1	16661	1518261626	311	1518261627	41.23900361	-8.54164936	199.7	94.2	1.60078	12	6
2	16661	1518261627	311	1518261628	41.23904687	-8.54174117	204.8	0	0	8	7
3	16661	1518261628	311	1518261629	41.23901086	-8.5417009	200.7	0	0	8	7
4	16661	1518261629	312	1518261630	41.23901513	-8.54165963	200.6	0	0	7	7
5	16661	1518261630	312	1518261631	41.23904038	-8.54166097	200.2	0	0	7	7
6	16661	1518261631	311	1518261632	41.23902478	-8.54161958	198.6	94.2	0.559017	5	7
7	16661	1518261632	944	1518261634	41.23902248	-8.5416275	200.6	0	0	3	7
8	16661	1518261634	857	1518261636	41.23902543	-8.5416364	200	0	0	3	7
9	16661	1518261635	800	1518261637	41.2390247	-8.54163752	199.3	0	0	4	7
10	16661	1518261636	848	1518261638	41.23901747	-8.54163569	198.7	0	0	3	7
11	16661	1518261637	888	1518261639	41.23902068	-8.54164013	198.4	0	0	3	7
12	16661	1518261638	800	1518261640	41.23901407	-8.54163916	197.8	0	0	3	7
13	16661	1518261639	929	1518261641	41.23901959	-8.54164667	198.3	0	0	3	7
14	16661	1518261641	921	1518261643	41.23902294	-8.54165063	198.2	0	0	3	7
15	16661	1518261642	866	1518261644	41.239023	-8.5416509	198.1	0	0	3	7
16	16661	1518261643	889	1518261645	41.23902298	-8.54165107	198.1	0	0	3	7
17	16661	1518261644	922	1518261646	41.23902306	-8.54165111	198.1	0	0	3	7
18	16661	1518261645	825	1518261647	41.239023	-8.54165109	198.1	0	0	3	7
19	16661	1518261646	937	1518261648	41.23902299	-8.54165109	198.1	0	0	3	7
20	16661	1518261648	945	1518261650	41.23902299	-8.54165109	198.1	0	0	3	7
21	16661	1518261650	921	1518261652	41.23902292	-8.54165109	198.1	0	0	3	7
22	16661	1518261651	898	1518261653	41.23902289	-8.54165107	198.1	0	0	3	7
23	16661	1518261652	866	1518261654	41.23902283	-8.54165105	198.1	0	0	3	7
24	16661	1518261653	946	1518261655	41.23902281	-8.54165105	198.1	0	0	3	7
25	16661	1518261655	938	1518261657	41.23902269	-8.54165099	198.1	0	0	3	7
26	16661	1518261657	947	1518261659	41.2390226	-8.5416509	198	0	0	3	7
27	16661	1518261658	858	1518261660	41.23902257	-8.54165087	198	0	0	3	7
28	16661	1518261659	883	1518261661	41.23902251	-8.54165083	198	0	0	3	7
29	16661	1518261660	938	1518261662	41.2390225	-8.54165081	198	0	0	3	7
30	16661	1518261662	935	1518261664	41.23902243	-8.54165079	198	0	0	3	7
31	16661	1518261664	932	1518261666	41.23902241	-8.54165078	198	0	0	3	7
32	16661	1518261666	916	1518261668	41.23902243	-8.54165079	198	0	0	3	7
33	16661	1518261667	890	1518261669	41.23902243	-8.54165077	198	0	0	3	7
34	16661	1518261668	866	1518261670	41.23902241	-8.54165078	198	0	0	3	7
35	16661	1518261669	915	1518261671	41.23902241	-8.5416508	198	0	0	3	7
36	16661	1518261671	922	1518261673	41.23902238	-8.54165075	198	0	0	3	7
37	16661	1518261673	923	1518261675	41.23902232	-8.54165076	198	0	0	3	7
38	16661	1518261675	884	1518261677	41.23902227	-8.54165075	198	0	0	3	7
39	16661	1518261676	932	1518261678	41.23902226	-8.54165075	198	0	0	3	7
40	16661	1518261678	932	1518261680	41.23902228	-8.54165078	198	0	0	3	7
41	16661	1518261680	939	1518261682	41.23902227	-8.54165076	198	0	0	3	7
42	16661	1518261682	926	1518261684	41.23902226	-8.54165073	198	0	0	3	7
43	16661	1518261683	892	1518261685	41.23902225	-8.54165071	198	0	0	3	7
44	16661	1518261684	869	1518261686	41.23902221	-8.54165067	198	0	0	3	8
45	16661	1518261685	926	1518261687	41.23902221	-8.54165067	198	0	0	3	8
46	16661	1518261687	796	1518261689	41.23902216	-8.54165064	198	0	0	3	8
47	16661	1518261688	836	1518261690	41.23902204	-8.54165057	198	0	0	3	7
48	16661	1518261689	844	1518261691	41.23902205	-8.54165056	198	0	0	3	7
49	16661	1518261690	836	1518261692	41.23902204	-8.54165054	198	0	0	3	7
50	16661	1518261691	836	1518261693	41.23902204	-8.54165053	198	0	0	3	7
51	16661	1518261692	836	1518261694	41.23902205	-8.54165054	198	0	0	3	8
52	16661	1518261693	856	1518261695	41.23902209	-8.54165057	198	0	0	3	7
53	16661	1518261694	837	1518261696	41.23902208	-8.54165054	198	0	0	3	7
54	16661	1518261695	844	1518261697	41.23902201	-8.54165048	198	0	0	3	7
55	16661	1518261696	838	1518261698	41.23902196	-8.54165046	198	0	0	3	7
56	16661	1518261697	846	1518261699	41.23902196	-8.54165046	198	0	0	3	8
57	16661	1518261698	837	1518261700	41.23902196	-8.54165045	198	0	0	3	7
58	16661	1518261699	838	1518261701	41.23902201	-8.54165056	198	0	0	3	7
59	16661	1518261700	837	1518261702	41.23902201	-8.54165061	198	0	0	3	7
60	16661	1518261701	845	1518261703	41.23902077	-8.54165062	198	180.4	1	3	8
61	16661	1518261702	822	1518261704	41.23900454	-8.54164895	197.4	179.7	2	3	8
62	16661	1518261703	823	1518261705	41.23896983	-8.5416537	196.3	193.3	3	3	7
63	16661	1518261704	838	1518261706	41.23893211	-8.54166936	195.2	207.6	3.75	3	7
64	16661	1518261705	838	1518261707	41.23888918	-8.54168912	194.3	207.2	4.75	3	7
65	16661	1518261706	838	1518261708	41.23884392	-8.54172203	194.1	207	5.5	3	7
66	16661	1518261707	839	1518261709	41.23879192	-8.54176405	192.6	206.8	6	3	8
67	16661	1518261708	815	1518261710	41.23873724	-8.54179932	192	206.1	6.25	3	7
68	16661	1518261709	798	1518261711	41.23868732	-8.54183178	191.9	206.1	6.25	5	7
69	16661	1518261710	837	1518261712	41.23865822	-8.54187131	191.8	217.5	4.5	4	7
70	16661	1518261711	830	1518261713	41.23863819	-8.54190817	191.8	220.7	3.25	4	7
71	16661	1518261712	823	1518261714	41.23861886	-8.54192517	191.2	214.8	2.75	4	7
72	16661	1518261713	847	1518261715	41.23861509	-8.54193773	191.1	226.7	1.75	5	8
73	16661	1518261714	846	1518261716	41.23860433	-8.54196634	191.3	253.8	2.5	4	8
74	16661	1518261715	839	1518261717	41.23860018	-8.54201249	190.7	272.7	4.25	4	7
75	16661	1518261716	840	1518261718	41.23860404	-8.54207194	190.5	277.6	4.75	4	8
76	16661	1518261717	847	1518261719	41.2386204	-8.54213126	190.9	287	5	3	7
77	16661	1518261718	815	1518261720	41.23863118	-8.54219701	190.5	285.6	5.75	3	8
78	16661	1518261719	823	1518261721	41.23865523	-8.54226557	190	287.8	6.25	4	7
79	16661	1518261720	850	1518261722	41.23866438	-8.54233591	189.6	285.1	6.25	3	9
80	16661	1518261721	839	1518261723	41.23868099	-8.54239939	188.8	285.9	6.25	3	7
81	16661	1518261722	817	1518261724	41.23868194	-8.54246347	187	288.2	5.5	3	7
82	16661	1518261723	799	1518261725	41.23869775	-8.54252703	186.9	288.2	5.5	5	7
83	16661	1518261724	855	1518261726	41.23872404	-8.54255021	187.4	301.8	3.5	4	7
84	16661	1518261725	809	1518261727	41.23874255	-8.54258081	187.2	305.7	3.25	4	7
85	16661	1518261726	832	1518261728	41.23874419	-8.5425977	186.8	299.5	1.25	4	8
86	16661	1518261727	848	1518261729	41.23875311	-8.54260843	188.1	318.7	0.75	3	8
87	16661	1518261728	839	1518261730	41.23875098	-8.54261437	186.3	318.7	0.25	3	7
88	16661	1518261729	848	1518261731	41.23875375	-8.54263185	187	262.7	1.5	3	8
89	16661	1518261730	840	1518261732	41.23874091	-8.54266231	186.8	245.6	3	3	8
90	16661	1518261731	840	1518261733	41.23871091	-8.54269919	186	226.1	4.5	3	8
91	16661	1518261732	800	1518261734	41.23868269	-8.54273801	185.6	226.1	4.5	4	8
92	16661	1518261733	817	1518261735	41.23863963	-8.54277304	185.1	213.9	5	4	7
93	16661	1518261734	816	1518261736	41.23856151	-8.5428229	185.3	205.1	8.5	3	8
94	16661	1518261735	824	1518261737	41.2384909	-8.54286844	184.7	204.2	9.5	3	8
95	16661	1518261736	849	1518261738	41.23841331	-8.54291746	185.3	205.3	9.75	3	8
96	16661	1518261737	824	1518261739	41.2383313	-8.54297543	184.6	205.8	10	3	8
97	16661	1518261738	825	1518261740	41.23824665	-8.54303402	184.4	205.2	11.5	3	8
98	16661	1518261739	825	1518261741	41.23815736	-8.54309699	186.4	205.4	12.25	3	8
99	16661	1518261740	817	1518261742	41.23805163	-8.54316213	186.3	205.3	13.25	3	8
100	16661	1518261741	849	1518261743	41.23793859	-8.54323364	186.3	205.3	13.75	3	8
101	16661	1518261742	848	1518261744	41.23782245	-8.54330631	186.7	204.6	14	3	8
102	16661	1518261743	841	1518261745	41.23770402	-8.54338092	186.2	204.4	14.25	3	8
103	16661	1518261744	817	1518261746	41.23759107	-8.54346223	185.1	205.6	14.25	3	8
104	16661	1518261745	825	1518261747	41.23748377	-8.54353841	184.2	206	14.25	3	8
105	16661	1518261746	841	1518261748	41.23736655	-8.54361252	184.2	206	14.5	3	8
106	16661	1518261747	849	1518261749	41.23724643	-8.54368688	183.7	206	14.5	3	8
107	16661	1518261748	841	1518261750	41.23712097	-8.54374658	183.1	205.3	14.25	3	8
108	16661	1518261749	849	1518261751	41.23700466	-8.54382169	182.8	204.8	14.25	3	8
109	16661	1518261750	817	1518261752	41.23688444	-8.54389561	182.2	204.8	13.75	3	8
110	16661	1518261751	809	1518261753	41.23677009	-8.54396218	181.3	205	14	3	8
