n	Session	location.seconds.Unix	location.millis	location.gpstime	location.lat	location.lon	location.alt	location.track	location.speed.M-S	location.acc	location.nsats
1	16660	1518257262	881	1518257263	41.23908793	-8.54164068	197.4	0	0	3	7
2	16660	1518257263	847	1518257265	41.23908795	-8.54164069	197.4	0	0	3	7
3	16660	1518257264	856	1518257266	41.23908796	-8.5416407	197.4	0	0	3	7
4	16660	1518257265	873	1518257267	41.23908797	-8.54164071	197.4	0	0	3	7
5	16660	1518257266	977	1518257268	41.23908797	-8.54164072	197.4	0	0	3	8
6	16660	1518257267	949	1518257269	41.23908796	-8.54164073	197.4	0	0	3	8
7	16660	1518257268	921	1518257270	41.23908798	-8.54164075	197.4	0	0	3	8
8	16660	1518257269	985	1518257271	41.239088	-8.54164082	197.4	0	0	4	8
9	16660	1518257272	10	1518257273	41.239088	-8.54164084	197.3	0	0	4	8
10	16660	1518257274	9	1518257275	41.239088	-8.54164085	197.3	0	0	4	8
11	16660	1518257274	931	1518257276	41.23908801	-8.54164084	197.3	0	0	5	8
12	16660	1518257275	945	1518257277	41.23908801	-8.54164085	197.3	0	0	4	8
13	16660	1518257277	10	1518257278	41.23908804	-8.54164087	197.3	0	0	4	8
14	16660	1518257279	9	1518257280	41.23908803	-8.54164085	197.3	0	0	4	8
15	16660	1518257281	37	1518257282	41.23908797	-8.54164082	197.3	0	0	4	7
16	16660	1518257282	986	1518257284	41.23908796	-8.54164086	197.3	0	0	3	7
17	16660	1518257283	954	1518257285	41.23908793	-8.54164086	197.2	0	0	4	7
18	16660	1518257284	931	1518257286	41.23908794	-8.54164086	197.2	0	0	4	7
19	16660	1518257286	2	1518257287	41.23908794	-8.54164086	197.2	0	0	4	7
20	16660	1518257288	2	1518257289	41.23908796	-8.54164086	197.2	0	0	5	7
21	16660	1518257290	2	1518257291	41.23908797	-8.54164087	197.2	0	0	6	7
22	16660	1518257290	946	1518257292	41.23908796	-8.54164089	197.2	0	0	6	7
23	16660	1518257291	946	1518257293	41.23908795	-8.54164087	197.2	0	0	5	7
24	16660	1518257293	28	1518257294	41.23908793	-8.54164084	197.2	0	0	5	7
25	16660	1518257295	44	1518257296	41.23908787	-8.54164085	197.2	0	0	4	7
26	16660	1518257297	10	1518257298	41.23908785	-8.54164087	197.2	0	0	3	7
27	16660	1518257298	981	1518257300	41.23908784	-8.54164087	197.2	0	0	3	7
28	16660	1518257299	987	1518257301	41.23908784	-8.54164086	197.2	0	0	3	7
29	16660	1518257300	923	1518257302	41.23908785	-8.54164086	197.2	0	0	3	7
30	16660	1518257302	4	1518257303	41.23908787	-8.54164086	197.2	0	0	3	7
31	16660	1518257303	996	1518257305	41.2390879	-8.54164086	197.2	0	0	3	7
32	16660	1518257305	979	1518257307	41.23908791	-8.54164084	197.2	0	0	3	7
33	16660	1518257306	923	1518257308	41.23908792	-8.54164085	197.2	0	0	3	7
34	16660	1518257307	947	1518257309	41.23908793	-8.54164086	197.1	0	0	3	8
35	16660	1518257309	11	1518257310	41.23908793	-8.54164085	197.1	0	0	3	8
36	16660	1518257311	21	1518257312	41.23908795	-8.54164084	197.1	0	0	3	8
37	16660	1518257313	21	1518257314	41.23908793	-8.54164087	197.1	0	0	3	8
38	16660	1518257314	988	1518257316	41.23908791	-8.54164088	197.1	0	0	3	8
39	16660	1518257315	949	1518257317	41.23908792	-8.5416409	197.1	0	0	3	8
40	16660	1518257316	926	1518257318	41.23908794	-8.54164095	197.1	0	0	3	8
41	16660	1518257317	997	1518257319	41.23908795	-8.54164095	197.1	0	0	3	8
42	16660	1518257319	981	1518257321	41.23908797	-8.54164099	197.1	0	0	3	8
43	16660	1518257321	997	1518257323	41.239088	-8.54164103	197	0	0	3	8
44	16660	1518257322	941	1518257324	41.23908797	-8.54164103	197	0	0	3	8
45	16660	1518257323	949	1518257325	41.23908803	-8.54164113	197	0	0	3	8
46	16660	1518257325	30	1518257326	41.23908802	-8.54164118	197	0	0	3	8
47	16660	1518257327	22	1518257328	41.239088	-8.5416412	197	0	0	3	8
48	16660	1518257329	45	1518257330	41.23908804	-8.54164125	196.9	0	0	3	8
49	16660	1518257330	982	1518257332	41.23908813	-8.54164135	196.9	0	0	3	8
50	16660	1518257331	982	1518257333	41.23908821	-8.54164143	196.9	0	0	3	8
51	16660	1518257332	935	1518257334	41.23908828	-8.5416415	196.9	0	0	3	8
52	16660	1518257333	998	1518257335	41.23908836	-8.54164162	196.8	0	0	3	8
53	16660	1518257336	6	1518257337	41.23908844	-8.54164176	196.8	0	0	3	8
54	16660	1518257338	14	1518257339	41.2390885	-8.54164184	196.8	0	0	4	8
55	16660	1518257338	927	1518257340	41.23908852	-8.54164187	196.8	0	0	4	8
56	16660	1518257339	950	1518257341	41.23908853	-8.54164186	196.8	0	0	4	8
57	16660	1518257341	22	1518257342	41.23908855	-8.54164188	196.7	0	0	4	8
58	16660	1518257343	24	1518257344	41.23908856	-8.5416419	196.7	0	0	4	8
59	16660	1518257345	40	1518257346	41.23908854	-8.54164188	196.7	0	0	3	8
60	16660	1518257346	990	1518257348	41.23908851	-8.54164185	196.7	0	0	3	8
61	16660	1518257347	935	1518257349	41.23908853	-8.54164185	196.6	0	0	3	8
62	16660	1518257348	928	1518257350	41.23908858	-8.54164189	196.6	0	0	3	8
63	16660	1518257350	16	1518257351	41.2390886	-8.54164191	196.6	0	0	3	8
64	16660	1518257352	16	1518257353	41.23908861	-8.5416419	196.6	0	0	3	7
65	16660	1518257353	991	1518257355	41.2390886	-8.54164186	196.5	0	0	3	7
66	16660	1518257354	905	1518257356	41.23908862	-8.54164187	196.5	0	0	3	7
67	16660	1518257355	952	1518257357	41.2390886	-8.54164184	196.5	0	0	3	8
68	16660	1518257356	999	1518257358	41.23908859	-8.54164183	196.5	0	0	3	8
69	16660	1518257359	0	1518257360	41.23908862	-8.54164186	196.5	0	0	3	8
70	16660	1518257361	32	1518257362	41.2390886	-8.5416418	196.5	0	0	3	8
71	16660	1518257362	985	1518257364	41.23908859	-8.54164169	196.4	0	0	3	8
72	16660	1518257363	998	1518257365	41.23908858	-8.54164166	196.4	0	0	3	8
73	16660	1518257364	928	1518257366	41.23908862	-8.5416417	196.4	0	0	3	8
74	16660	1518257365	986	1518257367	41.23908864	-8.54164169	196.4	0	0	3	8
75	16660	1518257367	977	1518257369	41.23908867	-8.54164166	196.4	0	0	3	8
76	16660	1518257370	1	1518257371	41.2390887	-8.54164165	196.4	0	0	3	8
77	16660	1518257370	921	1518257372	41.2390887	-8.54164166	196.4	0	0	3	8
78	16660	1518257371	953	1518257373	41.23908872	-8.54164166	196.3	0	0	3	8
79	16660	1518257373	17	1518257374	41.23908871	-8.54164165	196.3	0	0	3	8
80	16660	1518257374	995	1518257376	41.23908873	-8.54164162	196.3	0	0	3	8
81	16660	1518257377	17	1518257378	41.23908875	-8.54164163	196.3	0	0	3	8
82	16660	1518257378	994	1518257380	41.23908871	-8.54164156	196.3	0	0	3	8
83	16660	1518257379	962	1518257381	41.23908866	-8.54164149	196.3	0	0	3	8
84	16660	1518257380	923	1518257382	41.23908858	-8.54164143	196.3	0	0	3	8
85	16660	1518257381	979	1518257383	41.23908852	-8.54164137	196.3	0	0	3	8
86	16660	1518257383	970	1518257385	41.23908847	-8.54164133	196.2	0	0	3	7
87	16660	1518257384	883	1518257386	41.23908838	-8.54164127	196.2	0	0	3	7
88	16660	1518257385	995	1518257387	41.23908836	-8.54164124	196.2	0	0	3	7
89	16660	1518257386	947	1518257388	41.2390883	-8.54164119	196.2	0	0	3	7
90	16660	1518257387	963	1518257389	41.23908826	-8.54164114	196.2	0	0	3	7
91	16660	1518257389	43	1518257390	41.23908819	-8.54164107	196.2	0	0	3	7
92	16660	1518257391	56	1518257392	41.23908812	-8.54164092	196.2	0	0	3	7
93	16660	1518257393	27	1518257394	41.23908802	-8.54164081	196.2	0	0	3	7
94	16660	1518257395	3	1518257396	41.23908797	-8.5416408	196.2	0	0	3	7
95	16660	1518257395	995	1518257397	41.23908793	-8.54164077	196.2	0	0	3	7
96	16660	1518257396	932	1518257398	41.23908787	-8.54164073	196.2	0	0	3	8
97	16660	1518257397	995	1518257399	41.23908784	-8.54164073	196.2	0	0	3	8
98	16660	1518257400	3	1518257401	41.23908777	-8.54164069	196.2	0	0	3	8
99	16660	1518257401	988	1518257403	41.23908775	-8.54164071	196.2	0	0	3	8
100	16660	1518257402	892	1518257404	41.23908776	-8.54164072	196.1	0	0	3	8
101	16660	1518257403	956	1518257405	41.23908776	-8.54164073	196.1	0	0	3	8
102	16660	1518257405	36	1518257406	41.23908773	-8.5416407	196.1	0	0	3	8
103	16660	1518257407	28	1518257408	41.23908774	-8.5416407	196.1	0	0	3	8
104	16660	1518257409	21	1518257410	41.23908775	-8.5416407	196.1	0	0	3	8
105	16660	1518257410	996	1518257412	41.23908778	-8.54164069	196.1	0	0	3	8
106	16660	1518257411	956	1518257413	41.2390878	-8.54164069	196.1	0	0	3	8
107	16660	1518257412	933	1518257414	41.23908781	-8.54164068	196.1	0	0	3	8
108	16660	1518257413	996	1518257415	41.23908775	-8.54164064	196.1	0	0	3	8
109	16660	1518257415	989	1518257417	41.23908767	-8.54164057	196.1	0	0	3	8
110	16660	1518257417	981	1518257419	41.23908761	-8.54164054	196.1	0	0	3	8
111	16660	1518257418	926	1518257420	41.23908755	-8.5416405	196.1	0	0	3	8
