n	Session	location.seconds.Unix	location.millis	location.gpstime	location.lat	location.lon	location.alt	location.track	location.speed.M-S	location.acc	location.nsats
1	14632	1478892872	105	1478892877	41.17505856	-8.6000007	155.8			38	8
2	14632	1478892873	89	1478892878	41.17505642	-8.60000501	165.8			34	8
3	14632	1478892874	72	1478892879	41.17504492	-8.6000035	164.9			31	8
4	14632	1478892875	116	1478892880	41.17503312	-8.60001048	167.1			29	8
5	14632	1478892876	89	1478892881	41.17504528	-8.60002072	167.2			28	8
6	14632	1478892877	107	1478892882	41.17504637	-8.60001746	163.1			28	8
7	14632	1478892878	34	1478892883	41.17505286	-8.60002428	166.8			26	8
8	14632	1478892879	108	1478892884	41.175055	-8.60002528	166.4			25	8
9	14632	1478892880	20	1478892885	41.17505645	-8.6000259	166.2			24	8
10	14632	1478892881	206	1478892886	41.17505616	-8.60002491	166			23	8
11	14632	1478892882	113	1478892887	41.17505323	-8.60002201	165.9		0.75	26	8
12	14632	1478892883	36	1478892888	41.17503215	-8.60000987	164.8			26	8
13	14632	1478892884	121	1478892889	41.17499771	-8.59999068	166.1			26	8
14	14632	1478892885	24	1478892890	41.1749717	-8.59995957	167.6			27	8
15	14632	1478892886	107	1478892891	41.17494248	-8.59995334	165.8			29	8
16	14632	1478892887	48	1478892892	41.17488212	-8.59990911	165			29	8
17	14632	1478892888	91	1478892893	41.17482321	-8.5998562	163.6	152.6	4.75	26	8
18	14632	1478892889	98	1478892894	41.17477721	-8.59982008	162.3	155.3	5.5	22	8
19	14632	1478892890	75	1478892895	41.17475341	-8.59980182	163.7	156.1	6.25	20	8
20	14632	1478892891	102	1478892896	41.17471659	-8.59977859	162.6	157.8	6.25	21	8
21	14632	1478892892	12	1478892897	41.17465824	-8.59974844	161.3	157.5	6.5	21	8
22	14632	1478892893	111	1478892898	41.1745972	-8.59971348	161.6	156.9	6.5	21	8
23	14632	1478892894	19	1478892899	41.17454031	-8.59968441	161.8	157.1	6	19	8
24	14632	1478892895	204	1478892900	41.17450206	-8.59965832	162.4			19	8
25	14632	1478892896	64	1478892901	41.17447462	-8.59963477	164.4			21	8
26	14632	1478892897	96	1478892902	41.17443182	-8.59961423	165.7			23	8
27	14632	1478892898	133	1478892903	41.17440443	-8.5995602	167.3			23	8
28	14632	1478892899	35	1478892904	41.17436294	-8.59956492	167.4			23	8
29	14632	1478892900	109	1478892905	41.17434716	-8.59954171	167.4	155.9	4	17	8
30	14632	1478892901	9	1478892906	41.1743124	-8.5995336	167.5	156	4	14	-1
31	14632	1478892902	95	1478892907	41.17427555	-8.59950645	167.7	156.2	4.25	15	8
32	14632	1478892903	32	1478892908	41.1742387	-8.5994948	167.9	157.1	4.25	16	8
33	14632	1478892904	99	1478892909	41.17420246	-8.59947273	168	156.6	4.25	17	8
34	14632	1478892905	109	1478892910	41.1741668	-8.59944929	168.8	156.4	4.25	17	8
35	14632	1478892906	73	1478892911	41.1741248	-8.59943784	167.4	156.9	3.75	13	8
36	14632	1478892907	131	1478892912	41.17409653	-8.59942215	167.3	157.5	3.5	13	8
37	14632	1478892908	47	1478892913	41.1740688	-8.59941189	167.6	159.5	3.25	13	8
38	14632	1478892909	100	1478892914	41.17404496	-8.59940142	167.6	158.7	3	13	8
39	14632	1478892910	64	1478892915	41.17403234	-8.59939665	167.6	159.7	2	13	8
40	14632	1478892911	136	1478892916	41.17402379	-8.59939518	167.9	160.8	1.25	12	8
41	14632	1478892912	66	1478892917	41.17402032	-8.59939331	167.7	160.8	0.75	12	8
42	14632	1478892913	144	1478892918	41.17402474	-8.59939472	167.1			11	8
43	14632	1478892914	117	1478892919	41.17402562	-8.5993944	167.1			10	8
44	14632	1478892915	46	1478892920	41.17402727	-8.59939608	167.1			11	8
45	14632	1478892916	134	1478892921	41.17402746	-8.59939634	167			11	8
46	14632	1478892917	84	1478892922	41.1740281	-8.5993975	166.9			13	-1
47	14632	1478892918	241	1478892923	41.17402846	-8.59939921	167			13	8
48	14632	1478892919	46	1478892924	41.17402886	-8.59940109	167			14	8
49	14632	1478892920	113	1478892925	41.1740302	-8.59940343	167			14	8
50	14632	1478892921	191	1478892926	41.17403145	-8.59940564	167			14	8
51	14632	1478892922	74	1478892927	41.17403235	-8.59940683	167			14	8
52	14632	1478892923	146	1478892928	41.17403298	-8.5994069	167			13	8
53	14632	1478892924	54	1478892929	41.1740331	-8.599407	167			13	-1
54	14632	1478892925	110	1478892930	41.17403317	-8.59940694	167			13	8
55	14632	1478892926	41	1478892931	41.17403315	-8.59940694	167			12	8
56	14632	1478892927	125	1478892932	41.17403316	-8.59940693	167			11	8
57	14632	1478892928	53	1478892933	41.17403222	-8.5994065	167			13	8
58	14632	1478892929	130	1478892934	41.17402564	-8.59940219	167	160.8	0.5	15	8
59	14632	1478892930	125	1478892935	41.17401433	-8.59939332	166.9	150.3	1	14	8
60	14632	1478892931	54	1478892936	41.17398698	-8.59937153	167.4	150.6	2.75	14	8
61	14632	1478892932	115	1478892937	41.17395245	-8.59934417	168.4	150.9	3.75	14	8
62	14632	1478892933	26	1478892938	41.173908	-8.59930927	168.3	151.1	4.75	14	8
63	14632	1478892934	118	1478892939	41.17385566	-8.59926948	168.2	151.5	5.5	14	8
64	14632	1478892935	41	1478892940	41.17375106	-8.59920005	167.9	155.3	7.5	13	8
65	14632	1478892936	78	1478892941	41.17369141	-8.59915857	167.5	155.1	8	14	8
66	14632	1478892937	13	1478892942	41.17362925	-8.59911358	167.7	153.6	8.25	14	8
67	14632	1478892938	144	1478892943	41.17352623	-8.59906783	167.8	155.4	9	14	8
68	14632	1478892939	45	1478892944	41.17346533	-8.59901903	167.6	154.9	8.75	14	8
69	14632	1478892940	102	1478892945	41.1734062	-8.59896807	168.5	154.6	8.75	15	8
70	14632	1478892941	167	1478892946	41.17331449	-8.59893513	168	156.4	9.25	14	8
71	14632	1478892942	55	1478892947	41.17324348	-8.5988734	168	155.2	9.5	15	8
72	14632	1478892943	128	1478892948	41.17316538	-8.59883344	168.6	155.9	10	15	8
73	14632	1478892944	54	1478892949	41.1730622	-8.598788	169.1	156	10.5	15	-1
74	14632	1478892945	119	1478892950	41.17295719	-8.5987276	170.2	156	10.75	14	8
75	14632	1478892946	45	1478892951	41.17288644	-8.59867638	170.7	155.5	10.5	15	8
76	14632	1478892947	125	1478892952	41.17280258	-8.59861238	172.3	154.8	10.75	15	8
77	14632	1478892948	119	1478892953	41.1727097	-8.59856442	172.6	155.7	11	15	8
78	14632	1478892949	74	1478892954	41.17260657	-8.59850777	172.5	156	11.25	15	8
79	14632	1478892950	120	1478892955	41.17251373	-8.59844979	172.6	155.7	11.5	15	8
80	14632	1478892951	25	1478892956	41.17242485	-8.59839342	172.3	155.5	11.5	14	8
81	14632	1478892952	106	1478892957	41.17231537	-8.59832962	172.4	155.7	11.75	14	8
82	14632	1478892953	47	1478892958	41.17219632	-8.59827941	173.5	156.4	12	14	8
83	14632	1478892954	121	1478892959	41.17208946	-8.59822782	173.6	156.7	12	14	8
84	14632	1478892955	84	1478892960	41.17198441	-8.59815474	175.1	155.8	12.25	14	8
85	14632	1478892956	114	1478892961	41.17188407	-8.59809023	174.8	155.7	12.25	14	8
86	14632	1478892957	120	1478892962	41.17177441	-8.59806024	173.6	157	12.25	14	8
87	14632	1478892958	84	1478892963	41.17169513	-8.59798058	177.2	155.3	12	12	8
88	14632	1478892959	91	1478892964	41.17159572	-8.59793259	176.8	155.7	11.75	11	8
89	14632	1478892960	54	1478892965	41.17149674	-8.59789501	176.1	156.2	11	11	8
90	14632	1478892961	148	1478892966	41.17141585	-8.59784014	177.3	157	10.5	11	8
91	14632	1478892962	33	1478892967	41.1713287	-8.59779572	176.9	157.9	10.25	12	8
92	14632	1478892963	119	1478892968	41.17124484	-8.59775574	177.1	158.6	10	13	8
93	14632	1478892964	72	1478892969	41.1711933	-8.59773581	178.1	159	8.5	13	8
94	14632	1478892965	100	1478892970	41.17114575	-8.59770013	178.4	159.1	7.25	13	8
95	14632	1478892966	141	1478892971	41.17108393	-8.59768137	178.2	164.9	7	13	8
96	14632	1478892967	21	1478892972	41.1710387	-8.5976647	178.5	163	6.5	13	-1
97	14632	1478892968	129	1478892973	41.17098344	-8.59763986	178.6	163.2	6.5	14	8
98	14632	1478892969	35	1478892974	41.17090997	-8.59761633	178.8	163.9	6.75	15	8
99	14632	1478892970	131	1478892975	41.17084542	-8.59758865	179.4	165.2	7	14	8
100	14632	1478892971	80	1478892976	41.17078971	-8.59755089	180.4	164.1	7	14	8
101	14632	1478892972	190	1478892977	41.17072373	-8.59751771	180.2	166.1	7.25	13	8
102	14632	1478892973	138	1478892978	41.17064432	-8.59750697	180.6	166.1	7.5	12	8
103	14632	1478892974	50	1478892979	41.17058182	-8.59749353	180.8	166	7.5	12	8
104	14632	1478892975	626	1478892980	41.17051695	-8.59748609	181.4	167	7.5	12	8
105	14632	1478892977	144	1478892982	41.17039695	-8.5974233	181.4	164.8	7.5	12	8
106	14632	1478892978	34	1478892983	41.17033969	-8.59740602	181.2	164.9	7.25	12	8
107	14632	1478892979	121	1478892984	41.17027151	-8.59737561	182.1	164.5	7.25	12	8
