1457869844982,41.17891928,-8.59419871,181.1999969482422,14.0
1457869883000,41.17896796,-8.59418355,203.8000030517578,4.0
1457869920000,41.17901775,-8.59414588,200.8000030517578,3.0
1457869922000,41.17907142,-8.59411269,198.5,3.0
1457869924000,41.17913637,-8.59416392,195.0,4.0
1457869925000,41.17915381,-8.59422671,193.39999389648438,4.0
1457869926000,41.1791558,-8.59429683,192.5,4.0
1457869927000,41.17915958,-8.59438183,191.1999969482422,4.0
1457869928000,41.1791583,-8.59446162,190.5,4.0
1457869929000,41.17916191,-8.59455022,190.1999969482422,4.0
1457869930000,41.17916287,-8.59464553,190.10000610351563,4.0
1457869931000,41.17916874,-8.59473009,190.60000610351563,4.0
1457869932000,41.17917002,-8.59480288,191.10000610351563,4.0
1457869933000,41.17917049,-8.59486903,190.8000030517578,3.0
1457869934000,41.17917268,-8.59494646,190.3000030517578,3.0
1457869935000,41.17917877,-8.59502933,190.8000030517578,4.0
1457869936000,41.17918388,-8.59512742,190.5,3.0
1457869937000,41.17918534,-8.59523608,190.1999969482422,4.0
1457869938000,41.17919082,-8.59536204,189.8000030517578,3.0
1457869939000,41.17920061,-8.59549867,188.8000030517578,3.0
1457869940000,41.17921158,-8.59562797,189.5,3.0
1457869941000,41.17922577,-8.59575687,189.3000030517578,3.0
1457869942000,41.17923481,-8.59588049,189.10000610351563,3.0
1457869943000,41.17924267,-8.59599061,189.0,3.0
1457869944000,41.17923844,-8.59608744,188.6999969482422,3.0
1457869945000,41.17921032,-8.59616058,188.89999389648438,4.0
1457869946000,41.17915537,-8.59620012,189.0,4.0
1457869947000,41.17907325,-8.59621676,188.39999389648438,3.0
1457869948000,41.17898679,-8.59622404,188.3000030517578,4.0
1457869949000,41.17889175,-8.59623902,186.3000030517578,3.0
1457869950000,41.17879535,-8.59625285,185.1999969482422,4.0
1457869951000,41.1787118,-8.59626654,185.10000610351563,5.0
1457869952000,41.17864421,-8.59628326,184.39999389648438,5.0
1457869953000,41.17857921,-8.59630612,183.60000610351563,5.0
1457869954000,41.17852239,-8.59632098,183.60000610351563,6.0
1457869956000,41.17851964,-8.59640324,183.5,5.0
1457869957000,41.1785325,-8.59646693,182.6999969482422,5.0
1457869958000,41.17853833,-8.59653539,182.1999969482422,5.0
1457869959000,41.17855792,-8.5966318,181.89999389648438,5.0
1457869960000,41.17856605,-8.59673762,181.3000030517578,4.0
1457869961000,41.17859106,-8.59683931,181.0,4.0
1457869962000,41.17859485,-8.59696214,180.6999969482422,5.0
1457869963000,41.17860774,-8.59708387,181.0,5.0
1457869964000,41.17862945,-8.59720841,181.1999969482422,6.0
1457869965000,41.17861974,-8.59732627,181.3000030517578,5.0
1457869966000,41.17863606,-8.59743045,180.6999969482422,4.0
1457869967000,41.1786408,-8.59754207,180.0,4.0
1457869968000,41.17864227,-8.5976518,179.8000030517578,4.0
1457869969000,41.17864929,-8.59775965,179.3000030517578,4.0
1457869970000,41.17866031,-8.59785355,178.10000610351563,4.0
1457869971000,41.17865995,-8.59794178,177.5,3.0
1457869972000,41.17864415,-8.59801844,175.6999969482422,3.0
1457869973000,41.17862671,-8.59807634,176.5,4.0
1457869974000,41.17858875,-8.59811601,175.3000030517578,4.0
1457869975000,41.17852611,-8.59814072,175.3000030517578,3.0
1457869976000,41.17846294,-8.59816893,173.8000030517578,3.0
1457869977000,41.17840357,-8.5982008,173.3000030517578,3.0
1457869978000,41.17834388,-8.59823203,172.60000610351563,4.0
1457869979000,41.17827887,-8.5982493,174.5,4.0
1457869980000,41.17819184,-8.59829547,173.60000610351563,9.0
1457869981000,41.17811254,-8.59833898,173.39999389648438,9.0
1457869982000,41.17803721,-8.59838322,172.5,9.0
1457869983000,41.17796905,-8.59841871,172.60000610351563,9.0
1457869984000,41.17791252,-8.5984494,172.39999389648438,9.0
1457869985000,41.1778636,-8.59847688,171.89999389648438,9.0
1457869986000,41.17781956,-8.59849487,171.5,9.0
1457869988000,41.17777178,-8.59852586,171.3000030517578,10.0
1457869991000,41.1777574,-8.59860804,170.0,9.0
1457869993000,41.17778894,-8.59870857,170.3000030517578,9.0
1457869994000,41.17781862,-8.59877315,170.10000610351563,9.0
1457869995000,41.17784277,-8.59885228,169.39999389648438,9.0
1457869996000,41.17786857,-8.59892871,168.89999389648438,9.0
1457869997000,41.17789375,-8.59901322,168.3000030517578,3.0
1457869998000,41.1779173,-8.59908626,168.89999389648438,3.0
1457869999000,41.17794323,-8.5991566,168.1999969482422,4.0
1457870000000,41.17793927,-8.59922225,167.89999389648438,3.0
1457870001000,41.17791112,-8.59928228,168.10000610351563,4.0
1457870002000,41.177859,-8.5993319,167.39999389648438,3.0
1457870003000,41.17778729,-8.59936751,167.60000610351563,3.0
1457870004000,41.17770923,-8.59940527,167.6999969482422,4.0
1457870005000,41.17762873,-8.59945069,166.39999389648438,3.0
1457870006000,41.17754191,-8.59950142,166.39999389648438,4.0
1457870007000,41.17745095,-8.59954922,165.39999389648438,3.0
1457870008000,41.17735015,-8.59960363,165.60000610351563,3.0
1457870009000,41.17724312,-8.59965476,165.10000610351563,3.0
1457870010000,41.17713422,-8.599714,165.60000610351563,3.0
1457870011000,41.17702175,-8.59976995,166.3000030517578,4.0
1457870012000,41.17691069,-8.59982804,166.60000610351563,4.0
1457870013000,41.1768009,-8.59988307,166.8000030517578,4.0
1457870014000,41.17668064,-8.59995073,167.1999969482422,3.0
1457870015000,41.17656033,-8.60001647,167.60000610351563,4.0
1457870016000,41.17644217,-8.60007006,167.5,4.0
1457870017000,41.17632582,-8.60012545,167.5,4.0
1457870018000,41.17620947,-8.60016897,167.89999389648438,4.0
1457870019000,41.17610733,-8.60020309,167.60000610351563,4.0
1457870020000,41.17600177,-8.60023071,167.1999969482422,4.0
1457870021000,41.17588985,-8.60024553,166.89999389648438,4.0
1457870022000,41.17579534,-8.60023832,166.5,4.0
1457870023000,41.17568478,-8.60023441,166.1999969482422,4.0
1457870024000,41.1755747,-8.60022108,166.39999389648438,3.0
1457870025000,41.17546735,-8.60019604,166.5,3.0
1457870026000,41.17536099,-8.60016137,167.3000030517578,4.0
1457870027000,41.17524969,-8.60012284,167.3000030517578,4.0
1457870028000,41.17514713,-8.60008167,167.60000610351563,4.0
1457870029000,41.17506136,-8.600042,166.89999389648438,3.0
1457870030000,41.17498687,-8.60001584,167.1999969482422,3.0
1457870031000,41.17494103,-8.59997783,166.1999969482422,3.0
1457870033000,41.17488316,-8.59995611,167.0,3.0
1457870058000,41.17478924,-8.59992159,166.5,4.0
1457870059000,41.17472991,-8.59993112,167.0,3.0
1457870060000,41.17467381,-8.59995287,167.0,4.0
1457870061000,41.17461502,-8.60000116,166.6999969482422,3.0
1457870062000,41.17455972,-8.60006099,167.5,4.0
1457870063000,41.17450235,-8.60013412,168.3000030517578,4.0
1457870064000,41.17443767,-8.60021784,167.8000030517578,4.0
1457870065000,41.17436687,-8.60031301,167.10000610351563,4.0
1457870066000,41.17429581,-8.60040591,167.3000030517578,4.0
1457870067000,41.17422369,-8.60050597,167.60000610351563,3.0
1457870068000,41.17414302,-8.60060519,168.10000610351563,4.0
1457870069000,41.17405986,-8.60071096,168.0,4.0
1457870070000,41.17398533,-8.60081797,167.5,4.0
1457870071000,41.17392401,-8.60092735,166.8000030517578,4.0
1457870072000,41.1738814,-8.60105375,166.5,3.0
1457870073000,41.17384941,-8.60118311,166.1999969482422,3.0
1457870074000,41.17381982,-8.60131956,166.1999969482422,4.0
1457870075000,41.17380813,-8.60145121,166.0,3.0
1457870076000,41.17379783,-8.60159269,165.6999969482422,3.0
1457870077000,41.1737893,-8.60174064,165.6999969482422,3.0
1457870078000,41.17378143,-8.60188927,165.6999969482422,3.0
1457870079000,41.17377532,-8.60204537,165.1999969482422,3.0
1457870080000,41.17376461,-8.60220755,164.6999969482422,3.0
1457870081000,41.17375987,-8.60236812,164.5,3.0
1457870082000,41.17375458,-8.60253172,164.10000610351563,3.0
1457870083000,41.17374631,-8.60269793,164.0,3.0
1457870084000,41.17374444,-8.60286197,163.60000610351563,3.0
1457870085000,41.17373784,-8.60301511,163.10000610351563,3.0
1457870086000,41.17373577,-8.60316014,163.0,3.0
1457870087000,41.17372957,-8.60329284,162.60000610351563,3.0
1457870088000,41.17372286,-8.60341514,162.60000610351563,3.0
1457870089000,41.17372044,-8.60352151,163.60000610351563,3.0
1457870090000,41.17372028,-8.6036009,164.3000030517578,3.0
1457870091000,41.17371959,-8.60366899,164.60000610351563,3.0
1457870093000,41.17376428,-8.60374771,164.60000610351563,4.0
1457870095000,41.17385574,-8.60377984,165.39999389648438,4.0
1457870096000,41.17391989,-8.60378065,165.1999969482422,3.0
1457870097000,41.17399019,-8.60378934,165.0,4.0
1457870098000,41.17406259,-8.60378661,165.3000030517578,3.0
1457870099000,41.1741414,-8.60379132,164.89999389648438,3.0
1457870100000,41.17422095,-8.6037944,164.8000030517578,4.0
1457870101000,41.17429903,-8.6037966,164.5,3.0
1457870102000,41.17438415,-8.60380315,163.10000610351563,3.0
1457870103000,41.17446573,-8.60381142,162.6999969482422,3.0
1457870104000,41.17455669,-8.60381542,162.5,3.0
1457870105000,41.17464809,-8.60382527,162.0,3.0
1457870106000,41.17473499,-8.60382934,162.39999389648438,3.0
1457870107000,41.17482745,-8.60383302,162.5,3.0
1457870108000,41.17492349,-8.60383791,162.3000030517578,3.0
1457870109000,41.17501354,-8.60384061,162.0,3.0
1457870110000,41.17511017,-8.60384653,162.10000610351563,3.0
1457870111000,41.17521012,-8.60384724,162.39999389648438,3.0
1457870112000,41.17530598,-8.60384953,162.3000030517578,3.0
1457870113000,41.17540692,-8.60385696,162.1999969482422,3.0
1457870114000,41.17550243,-8.60386067,162.1999969482422,3.0
1457870115000,41.1755977,-8.60387104,162.3000030517578,3.0
1457870116000,41.1756927,-8.60387701,161.8000030517578,3.0
1457870117000,41.17578881,-8.60387978,162.10000610351563,3.0
1457870118000,41.17588138,-8.60388688,162.60000610351563,3.0
1457870119000,41.1759698,-8.60389806,162.10000610351563,3.0
1457870120000,41.17605495,-8.60389926,162.5,9.0
1457870121000,41.17612784,-8.603903,163.1999969482422,9.0
1457870122000,41.17618979,-8.60391147,163.8000030517578,9.0
1457870123000,41.17624358,-8.60391363,163.39999389648438,9.0
1457870125000,41.17631489,-8.60390947,162.89999389648438,3.0
1457870127000,41.17635839,-8.60388733,162.8000030517578,3.0
1457870129000,41.17639904,-8.60386163,163.0,3.0
1457870131000,41.1764562,-8.6039017,163.5,4.0
1457870133000,41.17640272,-8.60398389,162.39999389648438,4.0
1457870135000,41.17630719,-8.6039404,163.3000030517578,3.0
1457870136000,41.17625086,-8.60393188,163.1999969482422,4.0
1457870137000,41.17618714,-8.6039284,163.10000610351563,3.0
1457870138000,41.17611096,-8.60392585,163.3000030517578,3.0
1457870139000,41.17602853,-8.60392132,163.39999389648438,3.0
1457870140000,41.17593648,-8.6039156,163.89999389648438,3.0
1457870141000,41.17584843,-8.60390914,163.89999389648438,3.0
1457870142000,41.17575958,-8.60391095,163.89999389648438,3.0
1457870143000,41.17566336,-8.60390446,164.0,3.0
1457870144000,41.17556343,-8.60389937,164.3000030517578,4.0
1457870145000,41.17545867,-8.60389184,163.89999389648438,3.0
1457870146000,41.17535908,-8.60389393,164.1999969482422,3.0
1457870147000,41.17526047,-8.60388844,164.5,3.0
1457870148000,41.17516052,-8.60387952,164.60000610351563,3.0
1457870149000,41.17505863,-8.60387277,164.6999969482422,3.0
1457870150000,41.17495852,-8.60386544,164.39999389648438,3.0
1457870151000,41.17485865,-8.60385954,163.89999389648438,3.0
1457870152000,41.17476054,-8.60385605,164.39999389648438,3.0
1457870153000,41.17466266,-8.6038517,164.1999969482422,3.0
1457870154000,41.17456777,-8.60384143,164.5,3.0
1457870155000,41.1744675,-8.60383665,164.8000030517578,3.0
1457870156000,41.17436852,-8.60383614,165.5,3.0
1457870157000,41.17426687,-8.60383007,166.0,3.0
1457870158000,41.17416778,-8.60382815,167.0,3.0
1457870159000,41.17406991,-8.60382506,167.0,4.0
1457870160000,41.1739788,-8.60382307,167.1999969482422,4.0
1457870161000,41.17390303,-8.6038215,167.3000030517578,3.0
1457870162000,41.17384409,-8.60381302,167.60000610351563,3.0
1457870164000,41.17376885,-8.60381369,166.60000610351563,3.0
1457870183000,41.17371986,-8.60381574,166.0,3.0
1457870184000,41.17367355,-8.60381178,165.6999969482422,3.0
1457870185000,41.17362197,-8.60380687,166.0,3.0
1457870186000,41.17355326,-8.60380401,166.1999969482422,4.0
1457870187000,41.17348794,-8.60379803,166.3000030517578,3.0
1457870188000,41.17341581,-8.60379499,166.89999389648438,3.0
1457870189000,41.17333604,-8.60378135,167.10000610351563,3.0
1457870190000,41.17325296,-8.60375336,167.0,3.0
1457870191000,41.17316868,-8.60372253,167.0,3.0
1457870192000,41.17308651,-8.60368634,166.89999389648438,4.0
1457870193000,41.17301061,-8.60364419,166.39999389648438,4.0
1457870194000,41.17294163,-8.60360242,166.8000030517578,3.0
1457870195000,41.17288567,-8.60355962,166.39999389648438,4.0
1457870196000,41.17283432,-8.60351521,166.3000030517578,4.0
1457870197000,41.17278459,-8.60348632,166.1999969482422,4.0
1457870199000,41.17269465,-8.60350413,165.6999969482422,3.0
1457870200000,41.17265163,-8.60353245,165.3000030517578,3.0
1457870201000,41.17259742,-8.60354523,165.3000030517578,3.0
1457870202000,41.17253786,-8.60351403,165.3000030517578,4.0
1457870203000,41.17248061,-8.60345329,165.3000030517578,4.0
1457870204000,41.17242268,-8.60338758,165.3000030517578,4.0
1457870205000,41.17235182,-8.60326879,165.0,4.0
1457870206000,41.17229175,-8.60313332,165.1999969482422,4.0
1457870207000,41.1722266,-8.60299077,165.0,4.0
1457870208000,41.17216433,-8.60283652,165.10000610351563,4.0
1457870209000,41.17210462,-8.60267256,164.10000610351563,4.0
1457870210000,41.17204707,-8.60251776,164.8000030517578,4.0
1457870211000,41.17200007,-8.60237779,165.10000610351563,4.0
1457870212000,41.17196261,-8.60224391,166.1999969482422,3.0
1457870213000,41.17193625,-8.60212274,167.39999389648438,3.0
1457870214000,41.1719102,-8.60200968,168.5,4.0
1457870215000,41.17190783,-8.60191898,168.10000610351563,4.0
1457870216000,41.17193861,-8.60184464,168.89999389648438,4.0
1457870217000,41.17198319,-8.60179771,169.39999389648438,4.0
1457870219000,41.17205164,-8.60177005,170.0,3.0
1457870220000,41.1720905,-8.60180489,169.89999389648438,3.0
1457870221000,41.17212443,-8.60186174,169.8000030517578,4.0
1457870222000,41.17215456,-8.60195253,169.10000610351563,3.0
1457870223000,41.17218822,-8.60205764,169.10000610351563,4.0
1457870224000,41.17221202,-8.60217691,168.60000610351563,4.0
1457870225000,41.1722437,-8.6023005,169.39999389648438,4.0
1457870226000,41.17228349,-8.60243387,168.5,4.0
1457870227000,41.17232639,-8.60258356,168.60000610351563,4.0
1457870228000,41.17237872,-8.60273818,168.10000610351563,3.0
1457870229000,41.1724387,-8.60288195,167.5,4.0
1457870230000,41.17250381,-8.6030111,167.10000610351563,4.0
1457870231000,41.17258125,-8.60313301,166.8000030517578,4.0
1457870232000,41.1726591,-8.60324708,166.60000610351563,4.0
1457870233000,41.17275039,-8.60335205,166.5,4.0
1457870234000,41.17284505,-8.60343725,166.6999969482422,4.0
1457870235000,41.17293137,-8.60351561,166.6999969482422,4.0
1457870236000,41.17302092,-8.6035785,167.1999969482422,4.0
1457870237000,41.17312016,-8.6036307,167.8000030517578,4.0
1457870238000,41.17321582,-8.60367188,167.5,4.0
1457870239000,41.17332434,-8.60369302,167.5,4.0
1457870240000,41.1734202,-8.6037101,167.39999389648438,4.0
1457870241000,41.17348697,-8.60372938,167.60000610351563,4.0
1457870242000,41.17354025,-8.60373854,168.6999969482422,4.0
1457870244000,41.17361864,-8.60374111,169.10000610351563,4.0
1457870246000,41.17366479,-8.60374639,169.0,4.0
1457870251000,41.17375418,-8.60375946,169.0,4.0
1457870252000,41.17381302,-8.60376954,168.39999389648438,4.0
1457870253000,41.17387733,-8.60377708,168.39999389648438,4.0
1457870254000,41.17395144,-8.60378037,168.6999969482422,4.0
1457870255000,41.17401413,-8.60378825,168.6999969482422,4.0
1457870256000,41.1741005,-8.60379082,168.5,4.0
1457870257000,41.17417378,-8.60379668,169.10000610351563,4.0
1457870258000,41.1742489,-8.60379944,169.0,4.0
