n	Session	location.seconds.Unix	location.millis	location.gpstime	location.lat	location.lon	location.alt	location.track	location.speed.M-S	location.acc	location.nsats
1	29111	1523205342	903	1523205343	41.2389832	-8.5417173	195.1	0	0	3	9
2	29111	1523205343	990	1523205344	41.23897469	-8.54172639	195.4	0	0	3	9
3	29111	1523205345	863	1523205346	41.23897122	-8.54172886	195.6	0	0	3	9
4	29111	1523205346	911	1523205347	41.23896967	-8.54174688	195.2	0	0	3	9
5	29111	1523205347	917	1523205348	41.23897225	-8.54174927	195.5	0	0	3	7
6	29111	1523205348	911	1523205349	41.2389731	-8.54174452	195.2	0	0	3	7
7	29111	1523205349	912	1523205350	41.23897362	-8.54174688	195.2	0	0	3	7
8	29111	1523205350	912	1523205351	41.23897433	-8.54174787	195.5	0	0	3	7
9	29111	1523205351	887	1523205352	41.23897531	-8.54174841	195.4	0	0	3	7
10	29111	1523205352	896	1523205353	41.238975	-8.54174775	195.4	0	0	3	6
11	29111	1523205353	903	1523205354	41.23897508	-8.54174753	195.4	0	0	3	7
12	29111	1523205354	921	1523205355	41.23897508	-8.54174756	195.5	0	0	3	8
13	29111	1523205355	920	1523205356	41.23897511	-8.54174762	195.5	0	0	3	8
14	29111	1523205356	915	1523205357	41.2389752	-8.54174765	195.5	0	0	3	8
15	29111	1523205357	911	1523205358	41.23897523	-8.54174767	195.5	0	0	3	7
16	29111	1523205358	924	1523205359	41.23897525	-8.5417477	195.4	0	0	3	7
17	29111	1523205359	914	1523205360	41.23897532	-8.5417477	195.4	0	0	3	7
18	29111	1523205360	912	1523205361	41.23897532	-8.54174773	195.5	0	0	3	8
19	29111	1523205361	920	1523205362	41.2389753	-8.54174766	195.5	0	0	3	7
20	29111	1523205362	928	1523205363	41.23897537	-8.54174768	195.5	0	0	3	8
21	29111	1523205363	919	1523205364	41.2389754	-8.54174768	195.5	0	0	3	8
22	29111	1523205364	921	1523205365	41.23897538	-8.54174761	195.5	0	0	3	7
23	29111	1523205365	920	1523205366	41.23897543	-8.54174752	195.5	0	0	3	8
24	29111	1523205366	918	1523205367	41.23897543	-8.54174753	195.5	0	0	3	7
25	29111	1523205367	896	1523205368	41.23897545	-8.54174742	195.4	0	0	3	8
26	29111	1523205368	904	1523205369	41.23897544	-8.54174743	195.4	0	0	3	8
27	29111	1523205369	929	1523205370	41.23897544	-8.54174738	195.4	0	0	3	8
28	29111	1523205370	930	1523205371	41.23897543	-8.5417473	195.4	0	0	3	8
29	29111	1523205371	913	1523205372	41.23897546	-8.5417473	195.4	0	0	3	8
30	29111	1523205372	921	1523205373	41.2389755	-8.54174723	195.4	0	0	3	8
31	29111	1523205373	920	1523205374	41.23897549	-8.54174724	195.4	0	0	3	8
32	29111	1523205374	880	1523205375	41.2389755	-8.54174723	195.4	0	0	3	8
33	29111	1523205375	930	1523205376	41.23897556	-8.54174719	195.4	0	0	3	8
34	29111	1523205376	873	1523205377	41.23897552	-8.54174719	195.4	0	0	3	8
35	29111	1523205377	919	1523205378	41.2389756	-8.54174712	195.4	0	0	3	8
36	29111	1523205378	896	1523205379	41.23897557	-8.54174707	195.4	0	0	3	7
37	29111	1523205379	922	1523205380	41.23897559	-8.54174699	195.4	0	0	3	8
38	29111	1523205380	913	1523205381	41.23897563	-8.54174693	195.4	0	0	3	8
39	29111	1523205381	921	1523205382	41.23897567	-8.54174694	195.4	0	0	3	9
40	29111	1523205382	915	1523205383	41.2389757	-8.54174692	195.4	0	0	3	8
41	29111	1523205383	897	1523205384	41.23897571	-8.54174693	195.4	0	0	3	8
42	29111	1523205384	897	1523205385	41.2389747	-8.54174727	195.4	194.4	0.75	3	7
43	29111	1523205385	873	1523205386	41.23896731	-8.54174978	195.4	194.4	0.75	4	7
44	29111	1523205386	866	1523205387	41.23895446	-8.54176673	196.1	212.5	1.25	4	6
45	29111	1523205387	930	1523205388	41.23893551	-8.54177235	196.1	201.3	1.75	4	6
46	29111	1523205388	972	1523205389	41.23890897	-8.54178708	196	203.6	2.5	4	9
47	29111	1523205390	37	1523205390	41.2388867	-8.54179805	196	198.4	2.75	4	9
48	29111	1523205391	979	1523205392	41.23881899	-8.54183448	195.7	205.1	3.75	4	9
49	29111	1523205392	883	1523205393	41.23878898	-8.54185875	194.1	196.5	3.75	4	9
50	29111	1523205393	866	1523205394	41.2387505	-8.54187131	193.9	198.1	4	4	9
51	29111	1523205394	901	1523205395	41.23871495	-8.5418943	195.5	202	4	3	9
52	29111	1523205395	881	1523205396	41.23868202	-8.54191192	195.7	202	4	4	9
53	29111	1523205396	914	1523205397	41.23865129	-8.54193721	196.1	207.1	4	3	7
54	29111	1523205397	915	1523205398	41.23862458	-8.54196112	195	211.5	3.75	3	8
55	29111	1523205398	915	1523205399	41.23860269	-8.54198442	194.8	215.3	3.5	3	8
56	29111	1523205399	875	1523205400	41.23857633	-8.54200919	194.5	215.3	3.5	5	8
57	29111	1523205400	932	1523205401	41.23858822	-8.54200564	194.1	222.1	1.25	3	8
58	29111	1523205401	891	1523205402	41.2386044	-8.54199128	193.9	0	0	3	8
59	29111	1523205402	914	1523205403	41.23861527	-8.54198173	193.4	0	0	3	8
60	29111	1523205403	919	1523205404	41.23862154	-8.54197633	192.8	0	0	3	8
61	29111	1523205404	923	1523205405	41.23862491	-8.5419753	193.3	0	0	3	8
62	29111	1523205405	933	1523205406	41.23862678	-8.54197627	193.3	0	0	3	8
63	29111	1523205406	923	1523205407	41.23862763	-8.54197832	193.9	0	0	3	8
64	29111	1523205407	917	1523205408	41.23862855	-8.54197862	193.8	0	0	3	7
65	29111	1523205408	876	1523205409	41.23862855	-8.54197862	193.8	0	0	5	7
66	29111	1523205409	917	1523205410	41.2386232	-8.54200593	193.5	258.9	1.75	3	7
67	29111	1523205410	928	1523205411	41.23862175	-8.54204574	192.7	268.4	2.5	3	7
68	29111	1523205411	924	1523205412	41.23862295	-8.54210187	192.8	272.9	3.75	3	7
69	29111	1523205412	918	1523205413	41.23864099	-8.5422269	192.7	283.6	6	3	6
70	29111	1523205413	900	1523205414	41.23865312	-8.54229804	191.2	285	6.5	3	7
71	29111	1523205414	933	1523205415	41.23867027	-8.54236493	193.9	285.4	6.5	3	8
72	29111	1523205415	919	1523205416	41.23867777	-8.54242544	192.6	283.6	5.5	3	7
73	29111	1523205416	881	1523205417	41.23868949	-8.54248945	192.4	283.6	5.5	5	7
