n	Session	location.seconds.Unix	location.millis	location.gpstime	location.lat	location.lon	location.alt	location.track	location.speed.M-S	location.acc	location.nsats
1	38487	1527351272	683	1527351284	41.17842366	-8.59517168	201	0	0	13	7
2	38487	1527351273	675	1527351285	41.17842898	-8.59516408	201	0	0	9	8
3	38487	1527351274	683	1527351286	41.17842878	-8.59516407	201.1	0	0	8	8
4	38487	1527351275	684	1527351287	41.17843075	-8.59516195	200.9	0	0	7	8
5	38487	1527351276	685	1527351288	41.17843246	-8.59516322	199.9	0	0	5	8
6	38487	1527351277	686	1527351289	41.17843094	-8.59516621	199.7	0	0	5	8
7	38487	1527351278	683	1527351290	41.1784299	-8.59516695	199.5	0	0	4	8
8	38487	1527351279	683	1527351291	41.1784299	-8.59516695	199.5	0	0	4	8
9	38487	1527351280	675	1527351292	41.17842898	-8.59516768	199.4	0	0	4	8
10	38487	1527351281	683	1527351293	41.17842876	-8.59516804	199.5	0	0	4	9
11	38487	1527351282	687	1527351294	41.17842846	-8.59516845	199.5	0	0	4	9
12	38487	1527351283	805	1527351295	41.17842829	-8.59516869	199.4	0	0	4	9
13	38487	1527351285	780	1527351297	41.17842827	-8.59516867	199.4	0	0	4	9
14	38487	1527351286	813	1527351298	41.17842822	-8.59516868	199.4	0	0	4	9
15	38487	1527351287	724	1527351299	41.17842806	-8.59516868	199.4	0	0	4	9
16	38487	1527351288	824	1527351300	41.17842813	-8.59516901	199.4	0	0	4	9
17	38487	1527351290	820	1527351302	41.17842781	-8.59516955	199.5	0	0	4	9
18	38487	1527351292	829	1527351304	41.17842748	-8.5951702	199.4	0	0	4	9
19	38487	1527351293	757	1527351305	41.1784274	-8.59517045	199.4	0	0	4	9
20	38487	1527351294	749	1527351306	41.17842718	-8.5951708	199.4	0	0	4	9
21	38487	1527351295	829	1527351307	41.17842697	-8.59517116	199.4	0	0	4	9
22	38487	1527351297	692	1527351309	41.17842697	-8.59517124	199.4	0	0	4	9
23	38487	1527351298	685	1527351310	41.17842694	-8.59517133	199.5	0	0	4	9
24	38487	1527351299	685	1527351311	41.178427	-8.59517126	199.5	0	0	4	9
25	38487	1527351300	684	1527351312	41.17842705	-8.59517121	199.5	0	0	4	9
26	38487	1527351301	684	1527351313	41.17842711	-8.59517115	199.5	0	0	4	9
27	38487	1527351302	686	1527351314	41.17842693	-8.59517342	199.4	43.4	0.25	4	9
28	38487	1527351303	685	1527351315	41.17842477	-8.59518612	200.4	43.4	0.25	4	9
29	38487	1527351304	687	1527351316	41.17842698	-8.59518769	199	43.4	0.75	4	8
30	38487	1527351305	686	1527351317	41.17843293	-8.59518397	197.5	272.2	1	4	9
31	38487	1527351306	685	1527351318	41.17843071	-8.59519009	195.6	268.9	1	5	10
32	38487	1527351307	685	1527351319	41.17842694	-8.59519459	193.6	252	1	5	10
33	38487	1527351308	822	1527351320	41.17842459	-8.59520022	192.3	255	1	5	10
34	38487	1527351309	735	1527351321	41.17842123	-8.59520459	192.1	245.4	1	5	10
35	38487	1527351310	742	1527351322	41.17841737	-8.59520712	191.8	236.5	0.75	5	8
36	38487	1527351311	846	1527351323	41.17841288	-8.59520789	191.6	226.9	0.75	5	10
37	38487	1527351313	839	1527351325	41.17841283	-8.59518655	191.2	0	0	5	10
38	38487	1527351315	825	1527351327	41.17841785	-8.59517806	190.3	226.9	0.25	5	9
39	38487	1527351317	792	1527351329	41.1784305	-8.59518382	183.4	226.9	0.75	4	9
40	38487	1527351318	824	1527351330	41.17844177	-8.59518768	181.4	352.8	1.25	4	9
41	38487	1527351319	726	1527351331	41.17845248	-8.59518321	179.9	14.1	1.5	4	10
42	38487	1527351320	823	1527351332	41.17846158	-8.59517103	180	34.7	1.5	4	10
43	38487	1527351322	815	1527351334	41.1784678	-8.59512915	178.8	73.3	1.75	4	9
44	38487	1527351323	719	1527351335	41.17846588	-8.59510156	178.7	84.4	2	5	9
45	38487	1527351324	806	1527351336	41.17846243	-8.59505815	178.4	90.4	3	4	8
46	38487	1527351325	751	1527351337	41.17845908	-8.59501525	178.1	91.9	3.25	4	9
47	38487	1527351326	751	1527351338	41.17845458	-8.59497353	178.5	94.4	3.25	4	9
48	38487	1527351327	815	1527351339	41.17845161	-8.59493364	178.3	93.9	3	4	9
49	38487	1527351329	815	1527351341	41.17844899	-8.59486068	179.2	89.7	3	5	9
50	38487	1527351331	823	1527351343	41.17844951	-8.59480715	178.2	87.2	2.5	5	10
51	38487	1527351333	775	1527351345	41.17844129	-8.59475209	177.2	94.5	2.5	5	10
52	38487	1527351334	827	1527351346	41.1784343	-8.59471957	176.8	99	2.75	5	10
53	38487	1527351336	816	1527351348	41.17841951	-8.59463617	176.9	100.4	3.5	5	10
54	38487	1527351338	688	1527351350	41.17842614	-8.59453398	174.5	89.9	3.75	4	10
55	38487	1527351339	689	1527351351	41.17842714	-8.59448321	175.1	90	3.75	4	8
56	38487	1527351340	689	1527351352	41.17842324	-8.59443221	174.9	95.4	3.75	4	8
57	38487	1527351341	689	1527351353	41.17842039	-8.59438103	175.2	95	3.75	4	7
58	38487	1527351342	689	1527351354	41.17841667	-8.59432963	174	95	3.75	4	8
59	38487	1527351343	688	1527351355	41.17841575	-8.59427699	174.7	91.5	3.75	3	8
60	38487	1527351344	682	1527351356	41.1784237	-8.59422694	175	80	3.75	4	8
61	38487	1527351345	691	1527351357	41.17844613	-8.59418644	175.6	58.7	3.75	4	8
62	38487	1527351346	690	1527351358	41.17847805	-8.59415974	175.9	38.6	3.75	4	8
63	38487	1527351347	692	1527351359	41.17851762	-8.59415012	176.2	20.5	4	4	8
64	38487	1527351348	689	1527351360	41.17855977	-8.59414851	176.9	10.3	4	4	8
65	38487	1527351349	690	1527351361	41.17860976	-8.5941516	175.9	4.1	4.75	4	9
66	38487	1527351350	833	1527351362	41.17866216	-8.59415249	176.2	3.6	5.25	3	9
67	38487	1527351352	849	1527351364	41.17878087	-8.59415953	177.2	4.9	5.5	4	10
68	38487	1527351354	833	1527351366	41.1788764	-8.59414322	176.7	4.8	5	4	10
69	38487	1527351356	825	1527351368	41.17896532	-8.59413426	177.5	4.5	4.75	4	10
70	38487	1527351357	762	1527351369	41.17900496	-8.5941242	178.1	9.5	4.5	4	10
71	38487	1527351358	770	1527351370	41.17904696	-8.59413773	176.6	353.8	4.25	3	10
72	38487	1527351359	858	1527351371	41.17908164	-8.59415942	177.2	335.8	4.5	4	10
73	38487	1527351361	873	1527351373	41.17912206	-8.59426501	176.9	285.2	5	4	10
74	38487	1527351363	867	1527351375	41.1791472	-8.59439238	176.5	283.1	5.5	4	10
75	38487	1527351365	802	1527351377	41.17914927	-8.59452652	177	273.9	5.75	4	10
