n	Session	location.seconds.Unix	location.millis	location.gpstime	location.lat	location.lon	location.alt	location.track	location.speed.M-S	location.acc	location.nsats
1	14640	1479201710	782	1479201709	41.2389643	-8.5416754				14.195	-1
2	14640	1479201715	847	1479201715	41.2389643	-8.5416754				12.025	-1
3	14640	1479201720	939	1479201719	41.2389643	-8.5416754				10.306	-1
4	14640	1479201725	985	1479201724	41.2389643	-8.5416754				10	-1
5	14640	1479201731	124	1479201730	41.2389476	-8.5416754				10	-1
6	14640	1479201736	234	1479201735	41.2388963	-8.5417056				12.995	-1
7	14640	1479201741	311	1479201740	41.2388863	-8.5416754				20.217	-1
8	14640	1479201751	750	1479201751	41.2386666	-8.5425335				19.925	-1
9	14640	1479201757	806	1479201757	41.2387381	-8.5426193				19.356	-1
10	14640	1479201762	994	1479201762	41.2387381	-8.5426193				19.305	-1
11	14640	1479201768	145	1479201767	41.2385759	-8.5427052				19.367	-1
12	14640	1479201773	146	1479201773	41.2385759	-8.5427052				97.12	-1
13	14640	1479201778	327	1479201777	41.2372127	-8.54322				20.416	-1
14	14640	1479201783	382	1479201781	41.2363336	-8.5440353				20.237	-1
15	14640	1479201788	480	1479201787	41.2363464	-8.5438636				19.172	-1
16	14640	1479201793	509	1479201793	41.2363464	-8.5438636				90.36	-1
17	14640	1479201795	504	1479201803	41.2348968	-8.5444465	154.7			104	-1
18	14640	1479201798	469	1479201806	41.23445653	-8.54458631	152.8			41	10
19	14640	1479201799	372	1479201807	41.23431318	-8.54452132	155.8			30	10
20	14640	1479201800	487	1479201808	41.23417898	-8.54452457	156.1			29	10
21	14640	1479201801	386	1479201809	41.23404456	-8.54456439	156.5	192.4	16	27	10
22	14640	1479201802	501	1479201810	41.23389487	-8.54464322	156.5			27	10
23	14640	1479201803	419	1479201811	41.23379108	-8.54474035	156.4	200.9	14.5	25	10
24	14640	1479201804	446	1479201812	41.2336816	-8.54479746	156.4	203.7	13.75	21	10
25	14640	1479201805	498	1479201813	41.23359438	-8.54484488	155	203.7	12	15	10
26	14640	1479201806	411	1479201814	41.2335122	-8.5449079	154.9	204	11	14	-1
27	14640	1479201807	612	1479201815	41.2334106	-8.54498572	152.6	203.9	10.25	14	9
28	14640	1479201808	467	1479201816	41.23334489	-8.54503446	153.6	203.7	9.25	13	10
29	14640	1479201809	363	1479201817	41.23326511	-8.54507135	152.8	203.4	8.75	13	10
30	14640	1479201810	383	1479201818	41.23320447	-8.54510278	154.1	203.2	7.75	12	10
31	14640	1479201811	449	1479201819	41.23315442	-8.54514853	151.8	202.6	6.25	12	10
32	14640	1479201812	367	1479201820	41.23310044	-8.54517149	152	203.3	4.5	12	9
33	14640	1479201813	376	1479201821	41.23308763	-8.54518613	155.5	203.3	2.75	12	9
34	14640	1479201814	431	1479201822	41.23308158	-8.5451963	156.4	202.8	1.5	12	10
35	14640	1479201815	365	1479201823	41.23308007	-8.54520184	158.2	203.5	1	12	10
36	14640	1479201816	363	1479201824	41.23306544	-8.54521153	158.1	204	0.75	11	10
37	14640	1479201817	383	1479201825	41.23306372	-8.54521168	158.5	204	0.75	11	10
38	14640	1479201818	363	1479201826	41.23305633	-8.54521266	158.2	204	0.75	11	10
39	14640	1479201819	373	1479201827	41.2330425	-8.54522056	157.6	202.3	1.25	11	10
40	14640	1479201820	364	1479201828	41.23301626	-8.54523144	157.2	204	1.75	11	10
41	14640	1479201821	365	1479201829	41.23300245	-8.54523915	157.7	202.7	1.75	11	10
42	14640	1479201822	364	1479201830	41.23299081	-8.54524342	158.2	202.6	1.75	11	10
43	14640	1479201823	366	1479201831	41.23297903	-8.54524795	158.4	202.3	1.5	11	9
44	14640	1479201824	365	1479201832	41.23297089	-8.54525176	159.2	202.8	1.25	11	10
45	14640	1479201825	373	1479201833	41.23296979	-8.54525237	158.6	202.8	0.5	11	10
46	14640	1479201826	366	1479201834	41.23296922	-8.54525295	159.6	202.8	0.5	10	10
47	14640	1479201827	395	1479201835	41.23297038	-8.54525324	161.7	202.8	0.5	10	9
48	14640	1479201828	364	1479201836	41.23297828	-8.54524802	163			10	9
49	14640	1479201829	368	1479201837	41.23298517	-8.54524713	164.5			10	9
50	14640	1479201830	384	1479201838	41.23298668	-8.54524638	163.4			4	9
51	14640	1479201831	377	1479201839	41.23298862	-8.54524743	163.7			4	9
52	14640	1479201832	370	1479201840	41.23298902	-8.54525082	163.7			4	9
53	14640	1479201833	374	1479201841	41.23298751	-8.54525276	163.8	202.8	0.25	5	9
54	14640	1479201834	366	1479201842	41.23297917	-8.54525833	163.3	202.8	0.5	5	9
55	14640	1479201835	370	1479201843	41.23296718	-8.5452654	164.7	201.9	1	4	9
56	14640	1479201836	364	1479201844	41.23294424	-8.54527836	165.7	202.3	2	3	9
57	14640	1479201837	365	1479201845	41.23292085	-8.54529075	166.5	202.8	2	4	9
58	14640	1479201838	378	1479201846	41.23289972	-8.54530108	166.2	203.2	2	4	9
59	14640	1479201839	382	1479201847	41.23288209	-8.54530945	166.7	203.3	2	4	9
60	14640	1479201840	373	1479201848	41.23286746	-8.54531708	166.6	203.8	1.75	3	9
61	14640	1479201841	380	1479201849	41.23286687	-8.54531705	166.8			3	9
62	14640	1479201842	367	1479201850	41.23286635	-8.54531713	166.9			3	9
63	14640	1479201843	376	1479201851	41.23286596	-8.54531744	167			3	9
64	14640	1479201844	376	1479201852	41.23286535	-8.5453189	167.3			3	9
65	14640	1479201845	382	1479201853	41.23286495	-8.54531957	167.3			3	9
66	14640	1479201846	368	1479201854	41.23286431	-8.54532058	167.3			3	9
67	14640	1479201847	397	1479201855	41.23286399	-8.54532138	167.5			3	9
68	14640	1479201848	538	1479201856	41.23286379	-8.54532151	167.4			3	9
69	14640	1479201849	388	1479201857	41.2328639	-8.5453219	167.5			3.9	-1
70	14640	1479201850	527	1479201858	41.23286173	-8.54532336	167.6	203.8	0.25	3	9
71	14640	1479201851	451	1479201859	41.23285524	-8.5453268	166.6	203.8	0.75	3	9
72	14640	1479201852	462	1479201860	41.23284706	-8.54533171	166.2	203	1	4	9
73	14640	1479201853	567	1479201861	41.23283615	-8.54533812	166	204	1.25	4	10
74	14640	1479201854	410	1479201862	41.2328387	-8.5453324	165.2			3	-1
75	14640	1479201855	551	1479201863	41.2328401	-8.54532885	165.2			3	9
76	14640	1479201856	382	1479201864	41.2328411	-8.5453261	165.5			3	-1
77	14640	1479201857	558	1479201865	41.23284267	-8.5453227	165.9			3	9
78	14640	1479201858	414	1479201866	41.2328435	-8.5453207	166			3	-1
79	14640	1479201859	543	1479201867	41.23284329	-8.54531966	165.6			3	10
80	14640	1479201860	560	1479201868	41.23284172	-8.5453193	165.4			3	10
