,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
28457,45.912373,-0.43614,83.01,23.78,3.216,127.3,13 / 18,2845710,2019-08-09 23:22:42:937,1.0392,-0.2841,8.4201,0.5835,-0.8032,9.7563,0.0559,-0.0062,-0.0138
28458,45.912373,-0.43614,83.01,23.78,3.216,127.3,13 / 18,2845810,2019-08-09 23:22:43:037,0.9255,-0.332,9.2646,0.5751,-0.7997,9.7571,-0.0401,-0.035,0.0068
28459,45.912373,-0.43614,83.01,23.78,3.216,127.3,13 / 18,2845910,2019-08-09 23:22:43:137,0.3581,-0.3907,9.8482,0.5267,-0.79,9.7606,0.036,-0.033,0.0413
28460,45.912373,-0.43614,83.01,23.78,3.216,127.3,13 / 18,2846011,2019-08-09 23:22:43:238,0.2982,-0.5661,9.9356,0.5134,-0.8099,9.7597,-0.0102,-0.0219,-0.0334
28461,45.912373,-0.43614,83.01,23.78,3.216,127.3,13 / 18,2846110,2019-08-09 23:22:43:337,0.9261,-0.9815,9.431,0.4987,-0.787,9.7623,-0.0254,-0.0176,-0.049
28462,45.912373,-0.43614,83.01,23.78,3.216,127.3,13 / 18,2846210,2019-08-09 23:22:43:437,1.2577,-0.3033,9.5765,0.4978,-0.7521,9.7651,0.0227,-0.0361,0.0091
28463,45.912373,-0.43614,83.01,23.78,3.216,127.3,13 / 18,2846310,2019-08-09 23:22:43:537,-0.0328,-1.3921,9.9099,0.4628,-0.7342,9.7682,-0.0135,-0.0312,-0.0197
28464,45.912373,-0.43614,83.01,23.78,3.216,127.3,13 / 18,2846410,2019-08-09 23:22:43:637,-0.0747,-1.4017,10.3414,0.4584,-0.7729,9.7654,0.0591,0.0139,0.0395
28465,45.912373,-0.43614,83.01,23.78,3.216,127.3,13 / 18,2846511,2019-08-09 23:22:43:738,-0.0621,-1.2939,9.5298,0.4822,-0.7749,9.7641,-0.015,0.041,0.0276
28466,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2846611,2019-08-09 23:22:43:838,0.4383,-0.0968,9.8811,0.5106,-0.7868,9.7617,0.0014,0.0496,-0.0196
28467,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2846711,2019-08-09 23:22:43:938,0.5496,-0.247,9.7728,0.5608,-0.7488,9.7619,-0.0052,0.0304,-0.0177
28468,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2846810,2019-08-09 23:22:44:037,0.6819,-0.8731,9.5813,0.5726,-0.7371,9.7621,-0.0095,-0.0153,-0.0077
28469,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2846910,2019-08-09 23:22:44:137,0.549,-0.4871,9.5753,0.562,-0.7291,9.7633,-0.0019,0.0166,0.0299
28470,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2847011,2019-08-09 23:22:44:238,0.1749,-0.0567,9.3203,0.5719,-0.7228,9.7632,-0.0174,0.0204,-0.0172
28471,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2847110,2019-08-09 23:22:44:337,0.2767,-0.1022,9.0216,0.5931,-0.6753,9.7654,-0.0425,0.0205,0.0238
28472,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2847210,2019-08-09 23:22:44:437,0.6112,-1.0132,9.8356,0.5993,-0.6773,9.7649,0.0011,0.0117,-0.0007
28473,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2847311,2019-08-09 23:22:44:538,0.3616,-0.0938,9.6094,0.6125,-0.6641,9.765,0.0248,0.0105,-0.0081
28474,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2847411,2019-08-09 23:22:44:638,0.5137,-0.7414,9.5789,0.615,-0.6716,9.7643,-0.0032,0.0083,0.0113
28475,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2847511,2019-08-09 23:22:44:738,0.5843,-1.6506,10.0936,0.6221,-0.6992,9.7619,0.0087,0.0018,0.006
28476,45.911263,-0.434026,86.18,22.22,3.216,127.5,13 / 18,2847610,2019-08-09 23:22:44:837,0.6352,1.077,9.9661,0.6207,-0.7051,9.7616,0.0173,0.001,0.0136
28477,45.911263,-0.434026,86.18,22.22,3.216,127.5,13 / 18,2847710,2019-08-09 23:22:44:937,0.5113,-0.3476,10.0038,0.6204,-0.7161,9.7608,0.006,-0.0067,-0.01
28478,45.911263,-0.434026,86.18,22.22,3.216,127.5,13 / 18,2847810,2019-08-09 23:22:45:037,0.5681,-0.6235,9.4328,0.6157,-0.7076,9.7617,-0.0154,-0.0121,0.0114
28479,45.911263,-0.434026,86.18,22.22,3.216,127.5,13 / 18,2847911,2019-08-09 23:22:45:138,0.5514,-1.1191,10.0811,0.5963,-0.7062,9.763,-0.0402,-0.0084,0.018
28480,45.911263,-0.434026,86.18,22.22,3.216,127.5,13 / 18,2848011,2019-08-09 23:22:45:238,0.4712,-0.927,9.7973,0.5915,-0.7281,9.7617,0.0217,-0.0053,0.0041
28481,45.911263,-0.434026,86.18,22.22,3.216,127.5,13 / 18,2848110,2019-08-09 23:22:45:337,0.2976,-0.8827,9.4532,0.5827,-0.7184,9.7629,-0.0002,-0.0117,0.0338
28482,45.911263,-0.434026,86.18,22.22,3.216,127.5,13 / 18,2848210,2019-08-09 23:22:45:437,0.4191,-0.2961,9.9595,0.5607,-0.7301,9.7634,0.0086,-0.0088,-0.0264
28483,45.911263,-0.434026,86.18,22.22,3.216,127.5,13 / 18,2848311,2019-08-09 23:22:45:538,0.054,-0.5391,9.6836,0.566,-0.7269,9.7633,0.0212,0.0254,-0.0254
28484,45.911263,-0.434026,86.18,22.22,3.216,127.5,13 / 18,2848410,2019-08-09 23:22:45:637,0.4287,-0.8971,9.5633,0.5943,-0.7389,9.7607,-0.0226,0.025,-0.009
28485,45.911263,-0.434026,86.18,22.22,3.216,127.5,13 / 18,2848515,2019-08-09 23:22:45:742,0.6699,-1.0413,9.2353,0.6125,-0.7299,9.7603,0.01,0.0228,-0.0174
28486,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2848611,2019-08-09 23:22:45:838,0.6657,-1.1197,9.4795,0.6388,-0.7245,9.759,-0.0147,0.0089,0.0067
28487,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2848711,2019-08-09 23:22:45:938,0.7256,-0.4895,9.3305,0.639,-0.7318,9.7584,-0.018,-0.0064,0.0172
28488,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2848811,2019-08-09 23:22:46:038,0.8818,-0.2722,9.4825,0.6353,-0.7344,9.7585,0.0008,-0.0138,-0.0061
28489,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2848910,2019-08-09 23:22:46:137,0.731,-0.0268,9.9703,0.6289,-0.7396,9.7585,0.0056,-0.0099,0.006
28490,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2849011,2019-08-09 23:22:46:238,0.6902,-0.6044,10.1828,0.6248,-0.7651,9.7568,0.035,0.0034,-0.0103
28491,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2849111,2019-08-09 23:22:46:338,0.6627,-0.8486,9.9955,0.6273,-0.7879,9.7548,0.0298,-0.0029,-0.0063
28492,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2849210,2019-08-09 23:22:46:437,0.5095,-1.5118,9.7997,0.6315,-0.7869,9.7546,-0.0086,0.009,0.0078
28493,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2849310,2019-08-09 23:22:46:537,0.6268,-0.5349,9.8434,0.6316,-0.7969,9.7538,0.0025,0.0064,0.0032
28494,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2849411,2019-08-09 23:22:46:638,0.1659,-0.1501,9.6453,0.6279,-0.7929,9.7544,-0.0161,-0.0048,0.0309
28495,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2849510,2019-08-09 23:22:46:737,0.4712,-1.2831,9.7902,0.6173,-0.7964,9.7547,0.0021,-0.0001,0.0102
28496,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2849610,2019-08-09 23:22:46:837,0.4221,-0.8498,9.6842,0.6237,-0.7896,9.7549,0.0014,0.0076,0.0017
28497,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2849711,2019-08-09 23:22:46:938,0.3575,0.1241,9.5016,0.6262,-0.7762,9.7558,0.0033,0.0122,0.0072
28498,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2849810,2019-08-09 23:22:47:037,0.2581,-0.9845,10.1188,0.6332,-0.7705,9.7558,-0.0002,0.0136,-0.0068
28499,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2849911,2019-08-09 23:22:47:138,0.5777,-0.2704,9.7914,0.6453,-0.7603,9.7558,0.0119,0.0115,0.0079
28500,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2850010,2019-08-09 23:22:47:237,0.4071,0.6334,9.9643,0.6534,-0.7617,9.7552,-0.0061,0.0072,0.0122
28501,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2850111,2019-08-09 23:22:47:338,0.6675,-1.0389,9.8973,0.6551,-0.7635,9.7549,0.0228,0.0033,0.0028
28502,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2850211,2019-08-09 23:22:47:438,0.1204,-0.7803,9.5286,0.6446,-0.7501,9.7566,-0.0337,-0.0004,0.0319
28503,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2850310,2019-08-09 23:22:47:537,0.5927,-0.8288,9.8901,0.6486,-0.7703,9.7548,0.0233,0.0101,0.0112
28504,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2850410,2019-08-09 23:22:47:637,0.3,0.1708,9.2886,0.6535,-0.7484,9.7562,0.0444,0.018,0.0129
28505,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 18,2850511,2019-08-09 23:22:47:738,0.4155,0.0648,10.1265,0.6623,-0.7705,9.7539,-0.011,0.0183,-0.0169
28506,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2850610,2019-08-09 23:22:47:837,0.3611,-0.2632,10.12,0.6837,-0.7744,9.7521,0.0002,0.0137,-0.0141
28507,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2850711,2019-08-09 23:22:47:938,0.6837,-0.4338,9.7333,0.6896,-0.7783,9.7514,0.0193,0.0121,0.0157
28508,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2850811,2019-08-09 23:22:48:038,0.64,-0.4649,9.5729,0.7089,-0.7976,9.7484,-0.0013,0.0215,0.0144
28509,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2850910,2019-08-09 23:22:48:137,0.8004,-1.0036,9.5579,0.7263,-0.788,9.7479,-0.0118,0.0172,-0.0004
28510,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2851010,2019-08-09 23:22:48:237,0.5891,-0.523,9.9171,0.7328,-0.7853,9.7476,-0.0027,-0.008,0.0006
28511,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2851111,2019-08-09 23:22:48:338,0.3587,-0.608,10.1774,0.7321,-0.8005,9.7465,0.0287,0.0027,0.0225
28512,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2851210,2019-08-09 23:22:48:437,0.4053,-0.7839,9.5172,0.742,-0.8157,9.7445,0.0112,0.0276,0.0062
28513,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2851310,2019-08-09 23:22:48:537,0.9171,-0.7953,9.8985,0.7529,-0.8567,9.7401,0.0391,0.0075,-0.0092
28514,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2851410,2019-08-09 23:22:48:637,0.7298,-0.4757,9.5705,0.7685,-0.8442,9.74,0.044,0.0169,0.0176
28515,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2851511,2019-08-09 23:22:48:738,0.3431,-0.2069,9.7237,0.7757,-0.8433,9.7395,0.0277,0.0558,0.0463
28516,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2851611,2019-08-09 23:22:48:838,0.1174,-2.2241,9.7758,0.8001,-0.8451,9.7373,0.0029,0.0491,-0.0107
28517,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2851710,2019-08-09 23:22:48:937,0.5729,-1.352,10.0158,0.852,-0.8765,9.7302,0.0241,0.037,0.0302
28518,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2851811,2019-08-09 23:22:49:038,-0.201,-1.2358,9.6657,0.8608,-0.8837,9.7288,0.0007,0.0388,0.0569
28519,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2851910,2019-08-09 23:22:49:137,0.9877,-1.3604,9.9446,0.879,-0.915,9.7242,0.0488,0.0092,-0.0199
28520,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2852010,2019-08-09 23:22:49:237,0.1821,-1.9733,9.4819,0.8736,-0.9002,9.7261,0.0305,-0.0091,0.0114
28521,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2852111,2019-08-09 23:22:49:338,0.0229,-1.4382,9.7549,0.8511,-0.9013,9.728,0.0536,-0.0308,0.0192
28522,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2852211,2019-08-09 23:22:49:438,0.2551,-1.6183,10.0505,0.8187,-0.926,9.7284,-0.0635,-0.0173,0.1077
28523,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2852310,2019-08-09 23:22:49:537,-0.0448,-1.2023,9.6824,0.7638,-0.9149,9.734,-0.0081,-0.0226,0.0707
28524,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2852410,2019-08-09 23:22:49:637,-0.0567,-0.8971,9.7231,0.7405,-0.916,9.7357,-0.0009,-0.0225,0.0468
28525,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2852511,2019-08-09 23:22:49:738,-0.6613,-1.2514,9.8698,0.6947,-0.9322,9.7375,0.0001,0.0014,0.05
28526,45.911263,-0.434026,86.18,22.22,3.216,127.5,Oct-14,2852610,2019-08-09 23:22:49:837,-0.4027,-0.9533,9.7872,0.6955,-0.9361,9.7371,0.0321,0.0192,0.0457
28527,45.911263,-0.434026,86.18,22.22,3.216,127.5,Oct-14,2852711,2019-08-09 23:22:49:938,-0.7415,-0.8324,9.0875,0.6899,-0.9346,9.7376,-0.0099,0.0203,0.0712
28528,45.911263,-0.434026,86.18,22.22,3.216,127.5,Oct-14,2852810,2019-08-09 23:22:50:037,-0.62,-0.7391,9.6279,0.6873,-0.9584,9.7355,0.0154,0.0287,0.0699
28529,45.911263,-0.434026,86.18,22.22,3.216,127.5,Oct-14,2852911,2019-08-09 23:22:50:138,0.1851,-0.6331,9.8051,0.6916,-0.9538,9.7356,-0.009,0.0119,0.0835
28530,45.911263,-0.434026,86.18,22.22,3.216,127.5,Oct-14,2853010,2019-08-09 23:22:50:237,-0.5912,-0.5721,9.4651,0.6788,-0.9639,9.7355,0.0003,-0.0133,0.0476
28531,45.911263,-0.434026,86.18,22.22,3.216,127.5,Oct-14,2853111,2019-08-09 23:22:50:338,-0.5661,0.0929,10.093,0.6454,-0.9873,9.7355,-0.0253,-0.0101,0.0901
28532,45.911263,-0.434026,86.18,22.22,3.216,127.5,Oct-14,2853211,2019-08-09 23:22:50:438,-0.2243,-2.3767,10.1577,0.6161,-1.0151,9.7345,0.0591,-0.0233,0.0553
28533,45.911263,-0.434026,86.18,22.22,3.216,127.5,Oct-14,2853310,2019-08-09 23:22:50:537,-0.2022,-2.2737,9.8734,0.57,-1.0333,9.7354,0.0164,-0.0331,0.0825
28534,45.911263,-0.434026,86.18,22.22,3.216,127.5,Oct-14,2853410,2019-08-09 23:22:50:637,-0.2064,-0.7421,10.0637,0.536,-1.0043,9.7404,0.0445,-0.0288,0.0452
28535,45.911263,-0.434026,86.18,22.22,3.216,127.5,Oct-14,2853511,2019-08-09 23:22:50:738,-0.9701,-1.7195,9.7536,0.4915,-1.0086,9.7423,-0.0277,-0.0115,0.1051
28536,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2853611,2019-08-09 23:22:50:838,-0.7678,-2.4707,9.9206,0.4707,-1.0366,9.7403,0.0241,0.0023,0.0508
28537,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2853711,2019-08-09 23:22:50:938,-0.3369,-1.4848,10.0188,0.4541,-1.0772,9.7367,0.0081,-0.0054,0.0444
28538,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2853811,2019-08-09 23:22:51:038,0.3449,-0.8989,10.0691,0.4355,-1.0943,9.7357,0.0394,-0.0195,0.0576
28539,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2853912,2019-08-09 23:22:51:139,0.4622,-0.8791,10.1439,0.3997,-1.1442,9.7315,-0.0127,-0.0216,0.0953
28540,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2854010,2019-08-09 23:22:51:237,-0.0945,-2.1756,9.9189,0.3944,-1.1082,9.7358,0.0378,-0.019,0.0354
28541,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2854110,2019-08-09 23:22:51:337,-0.3075,-0.9749,9.8183,0.3577,-1.129,9.7349,0.0191,-0.0073,0.0576
28542,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2854211,2019-08-09 23:22:51:438,-0.2363,-1.7674,10.123,0.3399,-1.1466,9.7335,0.0018,-0.0071,0.0822
28543,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2854311,2019-08-09 23:22:51:538,-0.0627,-1.1479,9.6423,0.3156,-1.1488,9.734,-0.0329,-0.0194,0.0815
28544,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2854410,2019-08-09 23:22:51:637,-0.5452,-1.6153,9.3059,0.2966,-1.1416,9.7355,0.0061,-0.0187,0.0853
28545,45.911263,-0.434026,86.18,22.22,3.216,127.5,14 / 19,2854510,2019-08-09 23:22:51:737,-0.8414,-1.6249,9.5232,0.2852,-1.1311,9.737,-0.0047,0.0343,0.0867
