,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
24468,45.779182,-0.063454,151.93,8.39,17.152,276.6,Nov-17,1278608,2019-08-12 10:46:01:098,0.0002,-0.73,10.0914,-0.2144,0.0788,9.804,0.0124,0.0109,-0.1189
24469,45.779182,-0.063454,151.93,8.39,17.152,276.6,Nov-17,1278608,2019-08-12 10:46:01:098,0.0002,-0.73,10.0914,-0.2144,0.0788,9.804,0.0124,0.0109,-0.1189
24470,45.779182,-0.063454,151.93,8.39,17.152,276.6,Nov-17,1278609,2019-08-12 10:46:01:099,0.0002,-0.73,10.0914,-0.2144,0.0788,9.804,0.0124,0.0109,-0.1189
24471,45.779182,-0.063454,151.93,8.39,17.152,276.6,Nov-17,1278609,2019-08-12 10:46:01:099,0.0002,-0.73,10.0914,-0.2144,0.0788,9.804,0.0124,0.0109,-0.1189
24472,45.779182,-0.063454,151.93,8.39,17.152,276.6,Nov-17,1278610,2019-08-12 10:46:01:100,0.0002,-0.73,10.0914,-0.2144,0.0788,9.804,0.0124,0.0109,-0.1189
24473,45.779182,-0.063454,151.93,8.39,17.152,276.6,Nov-17,1278610,2019-08-12 10:46:01:100,0.0002,-0.73,10.0914,-0.2144,0.0788,9.804,0.0124,0.0109,-0.1189
24474,45.779182,-0.063454,151.93,8.39,17.152,276.6,Nov-17,1278610,2019-08-12 10:46:01:100,0.0002,-0.73,10.0914,-0.2144,0.0788,9.804,0.0124,0.0109,-0.1189
24475,45.779182,-0.063454,151.93,8.39,17.152,276.6,Nov-17,1278611,2019-08-12 10:46:01:101,0.0002,-0.73,10.0914,-0.2144,0.0788,9.804,0.0124,0.0109,-0.1189
24476,45.779182,-0.063454,151.93,8.39,17.152,276.6,Nov-17,1278611,2019-08-12 10:46:01:101,0.0002,-0.73,10.0914,-0.2144,0.0788,9.804,0.0124,0.0109,-0.1189
24477,45.779182,-0.063454,151.93,8.39,17.152,276.6,Nov-17,1278612,2019-08-12 10:46:01:102,0.0002,-0.73,10.0914,-0.2144,0.0788,9.804,0.0124,0.0109,-0.1189
24478,45.779182,-0.063454,151.93,8.39,17.152,276.6,Nov-17,1278612,2019-08-12 10:46:01:102,0.0002,-0.73,10.0914,-0.2144,0.0788,9.804,0.0124,0.0109,-0.1189
