,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
7770,52.091236,-1.922018,88,5.81,11.0,194.0,,13 / 23,777045,2019-08-16 11:42:21:414,0.1619,-0.0661,9.2108,-0.0057,0.003,9.8066,0.0282,-0.019,-0.0234,-24.48,12.52,-12.0,211.25,-8.8,-1.5
7771,52.091236,-1.922018,88,5.81,11.0,194.0,,13 / 23,777145,2019-08-16 11:42:21:514,-0.2226,0.5533,11.1128,-0.0048,0.0198,9.8066,-0.008,0.0545,-0.0149,-24.96,12.06,-11.46,211.25,-8.8,-1.5
7772,52.091152,-1.922041,89,7.07,11.0,194.7,,Dec-24,777245,2019-08-16 11:42:21:614,-0.0175,0.3223,9.0229,0.0133,-0.0063,9.8066,0.0133,-0.0489,-0.0075,-24.45,12.04,-12.53,209.47,-8.76,-1.39
7773,52.091152,-1.922041,89,7.07,11.0,194.7,,Dec-24,777345,2019-08-16 11:42:21:714,0.3498,0.0765,8.7673,0.0124,0.0041,9.8066,0.0005,0.0086,-0.0256,-24.45,12.04,-12.53,209.47,-8.76,-1.39
7774,52.091152,-1.922041,89,7.07,11.0,194.7,,Dec-24,777445,2019-08-16 11:42:21:814,0.3708,-0.0652,8.7014,0.0005,-0.0167,9.8066,-0.0283,0.0555,0.0011,-24.45,12.04,-12.53,209.45,-8.69,-1.4
7775,52.091152,-1.922041,89,7.07,11.0,194.7,,Dec-24,777545,2019-08-16 11:42:21:914,0.3191,0.0446,10.2359,-0.0059,0.0002,9.8066,0.0058,-0.0063,0.0,-24.42,11.8,-12.81,209.5,-8.73,-1.49
7776,52.091152,-1.922041,89,7.07,11.0,194.7,,Dec-24,777645,2019-08-16 11:42:22:014,0.1297,0.1783,10.0259,-0.0207,0.0061,9.8066,-0.0325,0.0257,0.0043,-24.42,11.73,-12.89,209.5,-8.82,-1.4
7777,52.091152,-1.922041,89,7.07,11.0,194.7,,Dec-24,777746,2019-08-16 11:42:22:115,-0.0269,0.2879,9.0001,-0.008,-0.0069,9.8066,-0.0059,-0.0212,-0.0075,-24.42,11.73,-12.89,209.5,-8.82,-1.4
7778,52.091152,-1.922041,89,7.07,11.0,194.7,,Dec-24,777846,2019-08-16 11:42:22:215,0.3127,-0.0546,10.024,0.0064,0.0041,9.8066,-0.0059,-0.0212,-0.0075,-24.63,12.29,-11.92,208.23,-8.92,-1.38
7779,52.091152,-1.922041,89,7.07,11.0,194.7,,Dec-24,777945,2019-08-16 11:42:22:314,0.5083,0.2809,9.5252,0.0282,0.0229,9.8066,0.0058,-0.0478,-0.0043,-24.61,11.82,-12.45,208.22,-8.88,-1.38
7780,52.091152,-1.922041,89,7.07,11.0,194.7,,Dec-24,778045,2019-08-16 11:42:22:414,0.1345,0.5115,10.2933,0.0588,0.0414,9.8064,0.0207,0.0001,-0.0234,-24.22,11.39,-13.56,207.53,-8.46,-1.33
7781,52.091152,-1.922041,89,7.07,11.0,194.7,,Dec-24,778145,2019-08-16 11:42:22:514,0.3468,0.2966,9.5045,0.0139,0.0251,9.8066,0.0431,-0.019,-0.0096,-24.22,11.39,-13.56,207.53,-8.46,-1.33
