,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
518,52.532352,-1.73041,154.05,12.8,4,359.88,24 / 25,2325808,2020-01-08 17:00:00:784,0.0774,0.4065,10.8876,0.0056,0.0048,9.8066,0.0083,-0.1368,-0.0107,-0.56,-29.69,-16.87,172.61,-85.13,168.16
519,52.532352,-1.73041,154.05,12.8,4,359.88,24 / 25,2325908,2020-01-08 17:00:00:884,2.5676,-0.2961,7.8347,-0.0484,0.0221,9.8065,-0.2404,-0.1892,0.2192,1.56,-31.75,-19.06,165.03,-85.16,168.99
520,52.53365,-1.730175,155.73,18.72,6,12.99,24 / 25,2326009,2020-01-08 17:00:00:985,1.0868,0.3136,11.591,0.0113,-0.0094,9.8066,0.0437,0.1277,-0.0937,5.5,-35.06,-23.75,158.33,-85.51,170.09
521,52.53365,-1.730175,155.73,18.72,6,12.99,24 / 25,2326107,2020-01-08 17:00:01:083,0.7177,1.9713,10.849,0.0614,0.0127,9.8064,0.1527,0.6521,-0.0606,10.81,-49.75,-26.87,155.57,-85.76,174.79
522,52.53365,-1.730175,155.73,18.72,6,12.99,24 / 25,2326207,2020-01-08 17:00:01:183,4.1148,11.3131,10.981,-0.1503,0.0853,9.8051,-0.2023,-0.421,0.4671,14.75,-49.12,-5.12,117.94,-85.3,176.57
523,52.53365,-1.730175,155.73,18.72,6,12.99,24 / 25,2326307,2020-01-08 17:00:01:283,-0.7544,-2.1577,4.6184,-0.0897,0.1281,9.8053,-0.6055,0.3849,-0.2314,11.63,-35.06,-8.44,132.58,-85.59,-178.94
524,52.53365,-1.730175,155.73,18.72,6,12.99,24 / 25,2326408,2020-01-08 17:00:01:384,-1.085,0.168,6.0345,0.0507,-0.0916,9.806,0.2014,-0.7145,0.1437,11.0,-37.0,-13.31,143.14,-85.79,177.95
525,52.53365,-1.730175,155.73,18.72,6,12.99,24 / 25,2326508,2020-01-08 17:00:01:484,-6.2704,-3.3113,12.0658,0.033,-0.0649,9.8064,0.4125,0.094,-0.0005,13.44,-39.87,-18.19,141.48,-86.38,173.31
526,52.53365,-1.730175,155.73,18.72,6,12.99,24 / 25,2326607,2020-01-08 17:00:01:583,2.4934,0.5744,9.115,-0.1051,-0.1084,9.8055,-0.0314,-0.8453,0.7131,19.13,-39.44,-11.19,119.96,-86.11,173.95
527,52.53365,-1.730175,155.73,18.72,6,12.99,24 / 25,2326708,2020-01-08 17:00:01:684,5.6073,2.0792,9.2737,0.0713,0.0313,9.8062,0.0073,-0.2328,-0.1505,24.13,-34.94,-21.0,122.54,-85.81,167.54
528,52.53365,-1.730175,155.73,18.72,6,12.99,24 / 25,2326808,2020-01-08 17:00:01:784,1.7143,1.9821,8.3651,-0.0897,-0.0424,9.8061,-0.0755,-0.984,0.5365,27.06,-51.44,-16.44,108.34,-85.53,160.82
529,52.53365,-1.730175,155.73,18.72,6,12.99,24 / 25,2326908,2020-01-08 17:00:01:884,3.5461,3.966,9.9733,-0.0109,-0.0439,9.8065,-0.0316,-0.58,0.5101,22.38,-48.69,-17.0,120.67,-85.83,166.7
530,52.53365,-1.730175,155.73,18.72,6,12.99,24 / 25,2327008,2020-01-08 17:00:01:984,-4.9627,-5.3913,10.6852,-0.1078,-0.0743,9.8057,0.0469,0.641,-0.36,20.25,-56.31,-11.94,121.94,-86.0,172.84
531,52.53365,-1.730175,155.73,18.72,6,12.99,24 / 25,2327108,2020-01-08 17:00:02:084,-0.4322,1.8643,12.3291,-0.0468,-0.0457,9.8063,0.221,0.4162,-0.2761,18.38,-56.44,-13.81,121.96,-85.61,164.97
