,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
0,48.865894,2.299761,95.52,2.31,48,90.0,0 / 7,10905,2020-01-04 11:52:51:334,0.3833,-0.8083,8.9064,-0.0059,-0.0129,9.8066,-0.0018,-0.0748,0.0064,-50.06,-107.94,83.63,157.88,-12.35,-0.13
1,48.865894,2.299761,95.52,2.31,48,90.0,06-Jul,11005,2020-01-04 11:52:51:434,0.1401,-1.6158,11.5786,-0.0333,-0.0218,9.8065,0.0469,-0.0588,0.0016,-53.62,-106.94,80.06,155.89,-12.55,-0.34
2,48.865894,2.299761,95.52,2.31,48,90.0,06-Jul,11106,2020-01-04 11:52:51:535,-0.9016,1.6236,10.4403,-0.0417,-0.0209,9.8065,0.0026,-0.0184,0.019,-48.37,-106.94,83.88,158.02,-12.67,-1.03
3,48.865894,2.299761,95.52,2.31,48,90.0,06-Jul,11205,2020-01-04 11:52:51:634,1.465,-0.6854,9.6406,-0.0159,0.0003,9.8066,-0.0168,-0.0318,0.0041,-44.56,-108.25,86.13,159.3,-12.59,-1.23
4,48.865894,2.299761,95.52,2.31,48,90.0,06-Jul,11305,2020-01-04 11:52:51:734,-0.6019,-0.4581,10.4705,0.0079,0.0156,9.8066,-0.0352,0.0182,0.0036,-47.56,-109.5,83.94,158.15,-12.5,-1.28
5,48.865894,2.299761,95.52,2.31,48,90.0,06-Jul,11406,2020-01-04 11:52:51:835,1.811,0.8528,10.7885,0.011,0.0275,9.8066,0.0344,0.1209,-0.0553,-51.94,-109.5,80.56,156.79,-12.18,-0.68
6,48.865894,2.299761,95.52,2.31,48,90.0,06-Jul,11505,2020-01-04 11:52:51:934,0.7191,-0.203,10.9684,-0.0359,-0.0133,9.8065,0.0706,-0.019,-0.0242,-52.25,-108.12,79.88,156.61,-12.25,-0.68
7,48.865894,2.299761,95.52,2.31,48,90.0,06-Jul,11606,2020-01-04 11:52:52:035,0.2641,2.7512,8.4736,-0.0125,0.009,9.8066,-0.0083,-0.1219,0.0233,-44.5,-107.37,85.44,159.74,-12.26,-0.82
8,48.865894,2.299761,95.52,2.31,48,90.0,06-Jul,11705,2020-01-04 11:52:52:134,0.2511,-0.5652,7.0779,-0.0111,-0.0065,9.8066,0.0323,-0.1567,0.0142,-41.87,-108.5,87.06,160.51,-12.29,-1.21
9,48.865894,2.299761,95.52,2.31,48,90.0,06-Jul,11805,2020-01-04 11:52:52:234,0.0679,-0.097,6.3029,0.0063,-0.001,9.8066,0.0252,0.0031,-0.0124,-45.0,-109.0,85.13,159.18,-12.35,-1.56
10,48.865894,2.299761,95.52,2.31,48,90.0,0 / 7,11906,2020-01-04 11:52:52:335,0.105,-0.372,8.6182,0.0311,0.0082,9.8065,0.0067,-0.0536,0.0117,-50.12,-108.31,81.69,157.02,-12.39,-1.47
11,48.865894,2.299761,95.52,2.31,48,90.0,0 / 7,12005,2020-01-04 11:52:52:434,0.2737,-0.2358,11.7368,0.049,0.0325,9.8064,-0.014,-0.0495,0.0309,-49.94,-106.69,80.94,157.2,-12.62,-0.89
12,48.865894,2.299761,95.52,2.31,48,90.0,0 / 7,12106,2020-01-04 11:52:52:535,0.4621,1.3495,8.3817,0.0275,0.0067,9.8065,-0.0553,-0.0334,0.0046,-44.31,-106.19,85.19,159.71,-12.69,-0.73
13,48.865894,2.299761,95.52,2.31,48,90.0,0 / 7,12206,2020-01-04 11:52:52:635,0.3079,0.4972,7.861,0.0204,0.0277,9.8065,-0.031,0.0717,-0.0167,-42.37,-107.31,85.5,160.75,-12.43,-0.62
14,48.865894,2.299761,95.52,2.31,48,90.0,0 / 7,12306,2020-01-04 11:52:52:735,0.5204,1.4278,7.8878,-0.0076,0.0131,9.8065,0.0341,-0.0024,-0.004,-47.06,-107.37,82.5,158.56,-12.25,-0.64
15,48.865894,2.299761,95.52,2.31,48,90.0,0 / 7,12406,2020-01-04 11:52:52:835,-1.0581,1.0835,10.9457,-0.0119,-0.0245,9.8066,0.0346,0.0151,0.0124,-52.44,-107.12,78.88,156.25,-12.37,-0.99
16,48.865894,2.299761,95.52,2.31,48,90.0,0 / 7,12505,2020-01-04 11:52:52:934,-1.2635,1.6907,10.6481,-0.0076,-0.0155,9.8066,0.0432,0.0231,0.0003,-52.62,-105.81,78.88,155.61,-12.46,-1.14
17,48.865894,2.299761,95.52,2.31,48,90.0,0 / 7,12606,2020-01-04 11:52:53:035,-0.1226,0.4149,9.1034,0.0135,-0.0019,9.8066,0.0032,0.0969,-0.0094,-45.69,-107.19,83.38,158.9,-12.59,-0.85
18,48.865894,2.299761,95.52,2.31,48,90.0,0 / 7,12705,2020-01-04 11:52:53:134,0.0246,0.1913,10.4767,0.0344,-0.004,9.8065,-0.0007,0.0938,-0.0178,-43.56,-108.56,84.69,160.25,-12.63,-0.56
19,48.865894,2.299761,95.52,2.31,48,90.0,0 / 7,12806,2020-01-04 11:52:53:235,-0.1976,1.2038,11.4781,-0.0474,-0.001,9.8065,-0.0173,0.011,0.0133,-46.25,-109.56,82.5,159.68,-12.56,-0.3
20,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,12906,2020-01-04 11:52:53:335,-0.3676,1.5481,10.939,-0.0239,-0.0238,9.8065,-0.004,0.017,0.0047,-51.87,-108.94,79.5,156.67,-12.45,-0.91
21,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,13005,2020-01-04 11:52:53:434,0.7871,1.12,8.4946,-0.0131,0.0041,9.8066,0.0334,-0.0028,0.0405,-52.31,-107.87,78.88,156.5,-12.33,-0.84
22,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,13106,2020-01-04 11:52:53:535,0.2444,1.6583,8.9517,-0.0087,0.0257,9.8066,-0.0211,0.0522,0.0055,-45.19,-108.06,83.5,159.47,-12.14,-0.77
23,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,13205,2020-01-04 11:52:53:634,0.5596,-1.0321,10.43,-0.0431,-0.0025,9.8065,0.0287,-0.1338,0.0557,-42.37,-108.62,85.63,160.68,-11.98,-1.05
24,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,13306,2020-01-04 11:52:53:735,-0.5128,0.172,10.6209,-0.0144,-0.0167,9.8066,0.0601,0.0342,0.0247,-45.87,-108.81,84.5,158.9,-12.09,-1.29
25,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,13405,2020-01-04 11:52:53:834,1.1903,1.0264,9.3906,0.0133,0.0016,9.8066,0.057,0.0386,-0.0099,-49.94,-108.56,80.38,157.3,-12.23,-1.13
26,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,13505,2020-01-04 11:52:53:934,-0.2264,0.9252,10.947,-0.0097,-0.0131,9.8066,0.0054,-0.0201,-0.0083,-50.69,-106.37,79.5,156.42,-12.42,-1.15
27,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,13606,2020-01-04 11:52:54:035,-0.2804,0.1421,8.8354,-0.0353,-0.0127,9.8065,-0.0229,-0.0319,0.0196,-45.44,-106.62,83.81,158.98,-12.48,-1.38
28,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,13706,2020-01-04 11:52:54:135,0.5625,0.851,9.3332,0.0058,-0.0055,9.8066,0.0275,0.0017,0.0105,-41.06,-107.69,84.94,160.72,-12.45,-1.5
29,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,13805,2020-01-04 11:52:54:234,0.347,-0.2425,9.0331,0.0046,0.009,9.8066,-0.031,-0.0676,0.0269,-43.37,-108.62,84.31,160.01,-12.45,-1.52
30,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,13906,2020-01-04 11:52:54:335,-0.6258,0.6351,11.8872,-0.0606,-0.0256,9.8064,0.0319,-0.1714,0.0401,-49.25,-107.56,80.88,157.05,-12.41,-2.05
31,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,14006,2020-01-04 11:52:54:435,0.1257,0.8945,9.4888,0.0261,-0.024,9.8065,0.0257,0.0405,0.0127,-51.5,-106.5,78.81,155.67,-12.54,-2.45
32,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,14105,2020-01-04 11:52:54:534,0.1426,0.9691,8.4347,0.0696,0.0288,9.8063,-0.0686,0.105,-0.0398,-46.5,-105.62,83.31,158.11,-12.8,-1.89
33,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,14206,2020-01-04 11:52:54:635,1.3473,-0.4647,10.1929,-0.0037,-0.0082,9.8066,0.0257,0.0226,-0.0027,-41.5,-105.94,85.56,160.43,-12.81,-1.64
34,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,14306,2020-01-04 11:52:54:735,1.1735,0.7973,8.8482,-0.0324,-0.0253,9.8065,0.0755,-0.066,0.0402,-43.69,-106.81,84.38,159.09,-12.87,-1.98
35,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,14406,2020-01-04 11:52:54:835,1.2493,1.264,9.3399,-0.0046,-0.0146,9.8065,0.0787,-0.0515,0.0239,-49.06,-107.12,81.25,156.9,-13.12,-2.22
36,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,14505,2020-01-04 11:52:54:934,0.7546,-0.9963,11.4127,-0.0433,-0.0053,9.8065,0.0485,-0.1282,0.0239,-51.19,-105.87,78.31,155.67,-13.25,-2.59
37,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,14606,2020-01-04 11:52:55:035,0.9843,2.8473,10.6294,-0.0157,0.0106,9.8066,-0.1088,0.0855,-0.0055,-47.25,-105.56,81.5,157.17,-13.08,-2.87
38,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,14705,2020-01-04 11:52:55:134,-1.1146,0.7974,9.9951,0.0151,0.0212,9.8066,-0.0662,-0.0939,0.0215,-42.44,-106.5,83.75,159.28,-12.82,-2.74
39,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,14805,2020-01-04 11:52:55:234,0.9653,0.5259,8.963,-0.0111,0.0186,9.8066,-0.036,0.0161,-0.0057,-44.25,-107.62,81.69,158.64,-12.49,-2.81
40,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,14905,2020-01-04 11:52:55:334,0.7093,1.7192,8.3366,-0.0033,0.0072,9.8066,-0.0205,-0.0157,-0.014,-49.56,-106.81,79.94,156.01,-12.4,-2.84
41,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,15006,2020-01-04 11:52:55:435,0.2982,1.385,7.6783,-0.0161,-0.0006,9.8066,-0.0148,-0.0248,0.0146,-52.94,-104.87,77.63,154.24,-12.26,-3.14
42,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,15106,2020-01-04 11:52:55:535,0.741,0.7838,9.2062,0.0107,0.0029,9.8066,-0.0067,0.0312,-0.0066,-50.37,-103.56,78.5,155.22,-12.23,-3.23
43,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,15206,2020-01-04 11:52:55:635,0.3464,0.6372,10.1145,0.0043,-0.0014,9.8065,-0.0216,-0.003,-0.0024,-44.44,-104.37,82.75,157.7,-12.26,-3.29
44,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,15306,2020-01-04 11:52:55:735,-0.4987,0.5454,10.1066,-0.0355,0.0098,9.8065,-0.0291,-0.0638,0.3052,-43.94,-105.0,83.25,157.72,-12.09,-3.48
45,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,15406,2020-01-04 11:52:55:835,0.1612,1.5935,10.4366,0.0028,-0.006,9.8066,0.0138,-0.0115,0.0191,-46.56,-106.19,82.06,156.53,-11.97,-3.65
46,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,15506,2020-01-04 11:52:55:935,0.8825,1.1903,9.0265,-0.0129,0.0016,9.8065,-0.0008,-0.0563,0.0151,-53.5,-105.5,78.75,153.88,-12.03,-3.76
47,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,15605,2020-01-04 11:52:56:034,-0.0739,0.4343,10.333,-0.0002,0.0015,9.8066,0.0048,0.0006,0.0091,-55.12,-104.44,77.25,152.76,-12.05,-3.98
48,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,15705,2020-01-04 11:52:56:134,-0.0134,1.6677,10.704,-0.0154,0.0024,9.8066,0.0071,-0.0315,0.0187,-52.87,-102.94,78.81,153.34,-12.0,-4.04
49,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,15805,2020-01-04 11:52:56:234,0.4887,0.6406,9.215,0.013,0.0055,9.8066,0.0058,-0.0025,0.031,-48.0,-104.06,82.44,155.51,-11.94,-4.09
50,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,15905,2020-01-04 11:52:56:334,-0.1583,1.1223,9.1237,0.0172,-0.0004,9.8066,-0.0084,0.0194,-0.0037,-44.75,-105.06,83.31,157.04,-12.01,-3.9
51,48.865894,2.299761,95.52,2.31,48,90.0,0 / 8,16006,2020-01-04 11:52:56:435,0.8353,0.9876,9.5023,-0.0009,0.0032,9.8066,-0.0107,-0.0091,0.0124,-47.25,-106.25,83.25,156.45,-11.97,-3.81
