,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
5988,52.5354,-1.401502,149.62,3.48,2,356.2,21 / 21,598811,2020-01-08 10:25:45:485,2.0186,-4.2233,12.2198,-0.0547,0.0879,9.8061,0.3403,0.3513,-0.2764,3.81,-33.62,21.69,46.53,-83.26,-151.44
5989,52.5354,-1.401502,149.62,3.48,2,356.2,21 / 21,598911,2020-01-08 10:25:45:585,-1.9518,0.7483,7.052,-0.0186,0.0681,9.8064,0.2157,0.0778,-0.0215,3.44,-34.37,22.31,41.37,-83.1,-153.6
5990,52.5354,-1.401502,149.62,3.48,2,356.2,21 / 21,599012,2020-01-08 10:25:45:686,2.7175,-2.4571,10.8141,-0.0557,0.0828,9.8061,0.2722,0.419,-0.3921,3.69,-33.25,22.19,46.4,-83.23,-151.37
5991,52.5354,-1.401502,149.62,3.48,2,356.2,21 / 21,599111,2020-01-08 10:25:45:785,-2.0658,2.2774,7.7462,-0.0027,0.0192,9.8066,-0.0289,-0.0383,0.1083,3.31,-33.0,22.0,41.2,-83.33,-153.3
5992,52.5354,-1.401502,149.62,3.48,2,356.2,21 / 21,599211,2020-01-08 10:25:45:885,2.5758,-1.8377,10.7975,-0.0499,0.0601,9.8063,0.1533,0.2929,-0.2383,3.19,-32.75,22.25,43.23,-83.23,-151.66
5993,52.5354,-1.401502,149.62,3.48,2,356.2,21 / 21,599311,2020-01-08 10:25:45:985,-0.3685,-0.6577,10.7261,-0.0076,-0.0311,9.8065,-0.1809,-0.0733,0.1295,3.5,-32.37,21.31,45.59,-83.17,-152.74
5994,52.535477,-1.402346,149.54,13.05,3,248.93,21 / 21,599410,2020-01-08 10:25:46:084,3.3211,-2.8259,10.7994,-0.0553,0.0306,9.8064,0.152,0.2998,-0.2018,3.13,-33.31,22.63,42.55,-82.97,-151.88
5995,52.535477,-1.402346,149.54,13.05,3,248.93,21 / 21,599511,2020-01-08 10:25:46:185,-1.1542,0.2339,9.333,0.0041,-0.014,9.8066,-0.0301,-0.2678,0.174,2.94,-33.5,22.13,41.94,-82.8,-153.23
5996,52.535477,-1.402346,149.54,13.05,3,248.93,21 / 21,599611,2020-01-08 10:25:46:285,-1.5379,0.1838,10.7459,-0.0162,0.0397,9.8065,0.1743,0.1322,-0.0708,3.19,-33.69,21.81,43.33,-82.72,-152.35
5997,52.535477,-1.402346,149.54,13.05,3,248.93,21 / 21,599710,2020-01-08 10:25:46:384,-1.714,1.7586,8.4669,-0.0117,0.0184,9.8065,-0.0367,0.0566,0.0194,2.38,-33.44,21.63,40.88,-82.74,-151.67
