,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
4235,52.57848,-1.537884,138.58,21.61,4,131.43,21 / 22,423510,2020-01-08 17:39:17:103,-0.6987,-0.5001,9.6689,0.0178,-0.0025,9.8065,-0.0066,-0.2381,0.2196,-13.62,-32.75,18.94,335.19,-83.32,-164.36
4236,52.57848,-1.537884,138.58,21.61,4,131.43,21 / 22,423610,2020-01-08 17:39:17:203,-1.049,-0.2407,9.6817,-0.0272,-0.023,9.8065,-0.0134,0.1125,-0.0623,-13.37,-33.12,18.69,338.81,-83.15,-163.13
4237,52.57848,-1.537884,138.58,21.61,4,131.43,21 / 22,423710,2020-01-08 17:39:17:303,-2.829,-1.4727,10.7171,0.0345,0.0129,9.8066,-0.0223,-0.4482,0.2464,-13.31,-33.81,18.75,336.84,-83.18,-164.67
4238,52.57848,-1.537884,138.58,21.61,4,131.43,21 / 22,423810,2020-01-08 17:39:17:403,-1.9855,-0.1306,9.6385,0.0165,-0.0145,9.8065,-0.056,-0.2427,0.1261,-13.0,-33.62,18.81,338.13,-83.13,-163.57
4239,52.57848,-1.537884,138.58,21.61,4,131.43,21 / 22,423910,2020-01-08 17:39:17:503,3.1028,1.6287,10.3547,0.038,0.014,9.8065,-0.1145,-0.3257,0.1616,-12.94,-33.75,19.06,337.95,-83.07,-163.68
4240,52.57848,-1.537884,138.58,21.61,4,131.43,21 / 22,424009,2020-01-08 17:39:17:602,1.1074,0.2143,9.6182,0.0272,0.0111,9.8065,-0.1495,-0.233,0.2537,-13.44,-33.94,18.81,336.44,-83.16,-164.99
4241,52.57848,-1.537884,138.58,21.61,4,131.43,21 / 22,424109,2020-01-08 17:39:17:702,3.3764,1.6208,10.1004,0.0555,0.0263,9.8064,-0.0908,-0.2612,0.3038,-13.44,-33.75,19.13,339.84,-83.27,-162.23
4242,52.57848,-1.537884,138.58,21.61,4,131.43,21 / 22,424210,2020-01-08 17:39:17:803,-1.6474,-0.539,9.2009,0.0221,0.0149,9.8066,-0.0842,-0.2817,0.1576,-13.56,-33.94,18.31,334.34,-83.34,-163.34
4243,52.57848,-1.537884,138.58,21.61,4,131.43,21 / 22,424310,2020-01-08 17:39:17:903,1.5306,-0.0735,11.4758,0.0328,-0.0248,9.8065,-0.1627,-0.0188,-0.0446,-13.37,-33.75,18.44,337.49,-83.45,-162.7
4244,52.57848,-1.537884,138.58,21.61,4,131.43,21 / 21,424410,2020-01-08 17:39:18:003,-3.0933,-0.8948,9.7047,0.0591,0.0222,9.8064,-0.2026,-0.3917,0.3348,-13.25,-33.37,19.19,336.83,-83.43,-164.95
4245,52.57848,-1.537884,138.58,21.61,4,131.43,21 / 21,424509,2020-01-08 17:39:18:102,3.965,1.3633,12.1133,0.038,-0.0206,9.8065,-0.0759,0.1182,-0.1184,-13.62,-34.19,18.56,336.21,-83.51,-163.5
4246,52.57848,-1.537884,138.58,21.61,4,131.43,21 / 21,424610,2020-01-08 17:39:18:203,-4.2113,0.029,7.3722,0.1001,-0.0017,9.8061,-0.2252,-0.3247,0.3015,-13.69,-34.31,18.81,332.65,-83.46,-166.49
4247,52.57848,-1.537884,138.58,21.61,4,131.43,21 / 21,424710,2020-01-08 17:39:18:303,-0.1445,1.5717,10.0775,-0.002,0.02,9.8066,0.1365,0.0922,-0.0947,-13.5,-33.44,18.38,334.09,-83.7,-165.84
4248,52.57848,-1.537884,138.58,21.61,4,131.43,21 / 21,424810,2020-01-08 17:39:18:403,-3.2979,-1.3245,8.7377,0.0575,0.0049,9.8064,-0.0033,-0.2447,0.1175,-12.87,-33.69,18.69,333.84,-83.57,-167.45
4249,52.57848,-1.537884,138.58,21.61,4,131.43,21 / 21,424910,2020-01-08 17:39:18:503,-0.1802,-0.1981,9.2637,-0.0469,-0.0011,9.8065,0.0506,0.3179,-0.1329,-13.25,-34.19,18.56,334.15,-83.52,-167.15
4250,52.57848,-1.537884,138.58,21.61,4,131.43,21 / 21,425010,2020-01-08 17:39:18:603,2.1977,1.5631,10.1303,-0.0244,0.0023,9.8065,0.076,0.1468,-0.1259,-13.37,-34.25,18.06,335.02,-83.59,-164.86
