,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
20199,52.002544,-2.084309,75,3.16,9.0,249.9,,15 / 23,2019945,2019-08-16 12:03:04:314,0.1704,0.0599,9.4745,0.007,0.0041,9.8066,-0.0085,-0.0211,-0.0011,-8.14,28.36,5.44,255.1,5.56,-1.34
20200,52.002544,-2.084309,75,3.16,9.0,249.9,,15 / 23,2020045,2019-08-16 12:03:04:414,0.1817,0.106,9.8575,0.0166,-0.002,9.8066,-0.0085,-0.0211,-0.0011,-7.24,28.71,4.84,257.48,5.57,-1.44
20201,52.002544,-2.084309,75,3.16,9.0,249.9,,15 / 23,2020145,2019-08-16 12:03:04:514,-0.1313,-0.1699,9.8952,-0.0003,0.0014,9.8067,-0.0022,-0.0009,0.0053,-7.24,28.71,4.84,257.48,5.57,-1.44
20202,52.002533,-2.084348,73,3.26,9.0,248.9,,15 / 23,2020246,2019-08-16 12:03:04:615,0.1499,0.2735,10.2542,0.0037,0.0045,9.8066,-0.0096,-0.0179,0.018,-7.76,28.46,5.48,255.12,5.6,-1.45
20203,52.002533,-2.084348,73,3.26,9.0,248.9,,15 / 23,2020345,2019-08-16 12:03:04:714,-0.1541,-0.4179,9.5563,-0.0105,-0.0241,9.8066,0.0106,0.0386,0.0266,-7.84,28.75,3.48,255.27,5.52,-1.44
20204,52.002533,-2.084348,73,3.26,9.0,248.9,,15 / 23,2020445,2019-08-16 12:03:04:814,-0.0232,-0.2227,9.7026,-0.0115,-0.0206,9.8066,0.0053,0.0268,0.0074,-9.08,28.35,3.7,253.01,5.36,-1.42
20205,52.002533,-2.084348,73,3.26,9.0,248.9,,15 / 23,2020545,2019-08-16 12:03:04:914,-0.0232,-0.2227,9.7026,-0.0115,-0.0206,9.8066,0.0053,0.0268,0.0074,-9.08,28.35,3.7,253.01,5.36,-1.42
20206,52.002533,-2.084348,73,3.26,9.0,248.9,,15 / 23,2020645,2019-08-16 12:03:05:014,-0.0232,-0.2227,9.7026,-0.0115,-0.0206,9.8066,0.0053,0.0268,0.0074,-9.08,28.35,3.7,253.01,5.36,-1.42
20207,52.002533,-2.084348,73,3.26,9.0,248.9,,15 / 23,2020745,2019-08-16 12:03:05:114,-0.0808,-0.0723,9.3301,-0.0157,-0.0247,9.8066,0.0096,0.0332,0.0106,-8.53,28.5,3.91,252.98,5.2,-1.37
20208,52.002533,-2.084348,73,3.26,9.0,248.9,,15 / 23,2020845,2019-08-16 12:03:05:214,0.0164,-0.3418,9.7216,0.0051,-0.0241,9.8066,-0.0043,0.0109,0.0031,-7.94,28.54,4.71,252.98,5.2,-1.37
20209,52.002533,-2.084348,73,3.26,9.0,248.9,,15 / 23,2020945,2019-08-16 12:03:05:314,-0.0299,0.067,9.9681,0.0074,-0.0256,9.8066,-0.0043,0.0109,0.0031,-7.92,28.46,5.2,255.0,5.07,-1.46
20210,52.002533,-2.084348,73,3.26,9.0,248.9,,15 / 23,2021045,2019-08-16 12:03:05:414,0.0592,-0.2089,9.7522,0.0002,-0.011,9.8066,0.0021,0.0055,0.0053,-7.92,28.46,5.2,255.0,5.07,-1.46
20211,52.002533,-2.084348,73,3.26,9.0,248.9,,15 / 23,2021145,2019-08-16 12:03:05:514,-0.044,-0.1372,9.8787,0.0008,-0.0053,9.8066,-0.0085,0.0364,0.0202,-9.1,28.42,3.11,252.8,5.01,-1.48
