,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
5391,52.408527,-1.56926,177.24,14.0,3,292.17,27 / 29,542022,2019-09-08 10:16:48:646,-0.8381,0.0181,9.4764,0.0208,-0.0233,9.8066,-0.1923,-0.0891,0.1614,-5.25,-29.44,12.81,11.98,-80.48,-151.24
5392,52.408527,-1.56926,177.24,14.0,3,292.17,27 / 29,542122,2019-09-08 10:16:48:746,1.9514,0.2061,9.6304,-0.0051,-0.0096,9.8066,-0.0552,-0.116,0.1508,-5.37,-29.44,12.0,12.37,-80.46,-149.72
5393,52.408527,-1.56926,177.24,14.0,3,292.17,27 / 29,542222,2019-09-08 10:16:48:846,0.9393,1.5718,10.1609,-0.0143,-0.0009,9.8066,-0.1149,0.043,-0.0085,-5.0,-29.31,12.69,16.7,-80.5,-148.15
5394,52.408527,-1.56926,177.24,14.0,3,292.17,27 / 29,542321,2019-09-08 10:16:48:945,-0.5549,-0.4854,10.8874,0.0173,-0.0584,9.8064,-0.1696,0.0834,0.0191,-5.31,-29.31,12.13,16.84,-80.52,-146.87
5395,52.408527,-1.56926,177.24,14.0,3,292.17,27 / 29,542421,2019-09-08 10:16:49:045,1.4933,-1.3732,9.0139,0.0118,-0.0533,9.8065,-0.1807,0.0447,-0.0391,-5.06,-29.06,11.75,14.48,-80.17,-148.57
5396,52.408527,-1.56926,177.24,14.0,3,292.17,27 / 29,542522,2019-09-08 10:16:49:146,0.958,1.0463,9.2026,-0.0052,0.0297,9.8065,0.0586,-0.0157,-0.0156,-3.81,-28.37,11.56,20.29,-80.15,-149.11
5397,52.408527,-1.56926,177.24,14.0,3,292.17,27 / 29,542621,2019-09-08 10:16:49:245,-0.0356,0.7634,9.2084,0.001,0.0386,9.8065,0.0738,-0.0001,-0.0186,-4.75,-29.37,12.44,14.89,-80.43,-148.16
5398,52.408527,-1.56926,177.24,14.0,3,292.17,27 / 29,542721,2019-09-08 10:16:49:345,0.4262,-0.5149,9.8054,0.0006,-0.0038,9.8066,-0.0034,-0.0226,-0.0248,-5.75,-29.87,12.56,11.1,-80.48,-148.1
5399,52.408527,-1.56926,177.24,14.0,3,292.17,27 / 29,542822,2019-09-08 10:16:49:446,0.0423,0.4079,10.3488,-0.0064,0.0101,9.8066,0.079,-0.006,-0.0337,-5.62,-29.12,12.31,8.7,-80.54,-147.93
5400,52.408527,-1.56926,177.24,14.0,3,292.17,25 / 27,542921,2019-09-08 10:16:49:545,0.1795,-1.4662,9.8468,0.0142,-0.0207,9.8066,-0.1174,0.0556,-0.0184,-5.12,-29.12,12.5,16.39,-80.53,-148.34
5401,52.408527,-1.56926,177.24,14.0,3,292.17,25 / 27,543022,2019-09-08 10:16:49:646,-0.7133,-0.1819,9.8545,0.0055,0.0266,9.8066,0.0448,-0.0339,0.0629,-4.94,-29.0,12.63,14.61,-80.58,-149.48
