,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
8230,52.384823,-1.39247,139.18,13.91,3,115.36,17 / 17,854320,2019-09-04 19:35:34:493,0.8076,2.0514,9.842,0.0048,-0.0131,9.8066,0.0506,0.1937,0.0285,-22.62,-28.94,10.81,13.88,-85.1,-103.07
8231,52.384823,-1.39247,139.18,13.91,3,115.36,17 / 17,854421,2019-09-04 19:35:34:594,1.5425,2.2343,9.7901,0.0007,-0.0096,9.8066,0.0288,0.1295,-0.0465,-22.0,-27.94,10.94,13.39,-85.01,-104.54
8232,52.384823,-1.39247,139.18,13.91,3,115.36,17 / 17,854520,2019-09-04 19:35:34:693,1.2201,2.6816,9.1497,-0.0096,0.0051,9.8066,-0.0173,0.1515,-0.0354,-21.94,-28.06,11.06,14.41,-84.95,-103.64
8233,52.384823,-1.39247,139.18,13.91,3,115.36,17 / 17,854621,2019-09-04 19:35:34:794,0.299,3.0519,9.7446,-0.0122,0.0062,9.8065,-0.0075,0.1813,-0.0105,-22.37,-28.62,9.63,15.24,-85.0,-100.84
8234,52.384823,-1.39247,139.18,13.91,3,115.36,17 / 17,854720,2019-09-04 19:35:34:893,0.3968,2.5449,9.2748,-0.0047,0.0002,9.8066,0.0209,0.2443,0.0626,-22.62,-28.31,9.31,13.2,-84.99,-99.51
8235,52.384823,-1.39247,139.18,13.91,3,115.36,17 / 17,854820,2019-09-04 19:35:34:993,1.6883,2.8429,10.6848,-0.0007,-0.0123,9.8066,0.0173,0.2499,0.0695,-23.12,-28.69,9.38,13.33,-84.86,-99.48
8236,52.384823,-1.39247,139.18,13.91,3,115.36,17 / 17,854921,2019-09-04 19:35:35:094,1.1319,2.7298,10.4645,-0.0047,-0.0075,9.8066,0.0164,0.1724,-0.0121,-23.62,-28.0,9.31,12.3,-84.74,-99.53
8237,52.384823,-1.39247,139.18,13.91,3,115.36,17 / 17,855020,2019-09-04 19:35:35:193,1.2317,2.919,9.106,-0.0024,0.0008,9.8066,-0.0042,0.2293,0.0474,-23.31,-28.12,8.56,14.07,-84.65,-98.83
8238,52.384823,-1.39247,139.18,13.91,3,115.36,17 / 17,855121,2019-09-04 19:35:35:294,1.8788,2.2432,9.6502,-0.0073,-0.0011,9.8066,0.0051,0.2227,0.0403,-23.19,-27.75,7.81,12.99,-84.59,-97.65
8239,52.384823,-1.39247,139.18,13.91,3,115.36,17 / 17,855221,2019-09-04 19:35:35:394,1.6703,2.569,10.71,-0.0046,0.0036,9.8066,0.0404,0.1842,-0.015,-23.56,-28.0,7.63,13.21,-84.56,-96.65
