,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°),Unnamed: 24
17051,52.002167,-2.066288,66,0.0,9.0,240.0,,16 / 25,1705145,2019-08-16 11:57:49:514,-0.1335,-0.1894,9.6204,-0.0091,-0.0193,9.8066,0.0171,0.0238,-0.0022,-12.17,27.42,0.42,245.91,3.92,2.75
17052,52.002167,-2.066288,66,0.0,9.0,240.0,,16 / 25,1705245,2019-08-16 11:57:49:614,-0.2555,-0.3723,9.7958,-0.0202,-0.0388,9.8066,0.0171,0.0238,-0.0022,-12.17,27.42,0.42,245.91,3.92,2.75
17053,52.002167,-2.066288,66,0.0,9.0,240.0,,16 / 25,1705345,2019-08-16 11:57:49:714,0.0526,-0.1143,9.5525,-0.0099,-0.014,9.8066,0.0181,0.0131,0.0021,-11.92,27.53,-0.11,246.67,3.67,2.77
17054,52.002167,-2.066288,66,0.0,9.0,240.0,,16 / 25,1705446,2019-08-16 11:57:49:815,-0.2247,-0.2157,10.4555,-0.0215,-0.0233,9.8066,0.0118,-0.0007,-0.0043,-12.74,27.16,0.43,244.16,3.49,2.83
17055,52.002167,-2.066288,66,0.0,9.0,240.0,,16 / 25,1705545,2019-08-16 11:57:49:914,0.0837,0.1312,9.7454,-0.0024,-0.0107,9.8066,-0.0138,0.0131,-0.0032,-12.74,27.16,0.43,244.16,3.49,2.83
17056,52.002167,-2.066288,66,0.0,9.0,240.0,,16 / 25,1705646,2019-08-16 11:57:50:015,0.0805,0.2243,9.9087,0.0048,0.0163,9.8066,-0.0064,-0.0071,0.0,-11.91,27.5,-1.37,245.76,3.43,2.82
17057,52.002167,-2.066288,66,0.0,9.0,240.0,,16 / 25,1705745,2019-08-16 11:57:50:114,0.2609,-0.1015,9.8604,0.0055,0.0358,9.8066,0.0192,0.0025,-0.015,-12.17,27.41,-0.81,245.75,3.64,2.87
17058,52.002167,-2.066288,66,0.0,9.0,240.0,,16 / 25,1705845,2019-08-16 11:57:50:214,0.2329,0.2717,9.6596,0.0107,0.012,9.8066,0.0075,0.0174,-0.0032,-11.46,27.72,-0.11,248.41,3.73,2.84
17059,52.002167,-2.066288,66,0.0,9.0,240.0,,16 / 25,1705945,2019-08-16 11:57:50:314,-0.0821,-0.0031,9.9236,0.0089,0.0264,9.8066,0.016,0.0099,-0.0096,-11.46,27.72,-0.11,248.41,3.73,2.84
17060,52.002167,-2.066288,66,0.0,9.0,240.0,,16 / 25,1706046,2019-08-16 11:57:50:415,-0.0179,0.1172,9.5891,0.0019,0.0111,9.8066,0.016,0.0099,-0.0096,-11.72,27.58,-1.35,246.51,3.89,2.85
17061,52.002167,-2.066288,66,0.0,9.0,240.0,,16 / 25,1706145,2019-08-16 11:57:50:514,-0.078,-0.084,9.5112,-0.0013,0.0074,9.8066,0.0011,0.0035,-0.0043,-11.26,27.77,-1.36,248.25,3.95,2.87
17062,52.00216,-2.066312,66,1.61,9.0,241.1,,16 / 25,1706245,2019-08-16 11:57:50:614,-0.1648,0.0981,9.7429,-0.002,0.0147,9.8066,-0.0085,0.0099,-0.0054,-11.08,27.85,-1.34,248.25,3.95,2.87
17063,52.00216,-2.066312,66,1.61,9.0,241.1,,16 / 25,1706345,2019-08-16 11:57:50:714,-0.0575,0.0152,10.1402,-0.0035,0.0236,9.8066,-0.0064,0.0024,-0.0054,-11.92,27.53,0.43,246.65,4.07,2.94
17064,52.00216,-2.066312,66,1.61,9.0,241.1,,16 / 25,1706446,2019-08-16 11:57:50:815,-0.0386,-0.0716,10.1227,-0.0036,0.0018,9.8066,0.0086,0.0141,-0.0075,-11.73,27.6,-0.73,246.65,4.07,2.94
17065,52.00216,-2.066312,66,1.61,9.0,241.1,,16 / 25,1706545,2019-08-16 11:57:50:914,-0.1033,-0.1096,9.9108,-0.0076,0.0155,9.8066,-0.0074,0.0045,-0.0075,-11.73,27.6,-0.73,246.65,4.07,2.94
17066,52.00216,-2.066312,66,1.61,9.0,241.1,,16 / 25,1706646,2019-08-16 11:57:51:015,-0.1465,0.0994,10.1448,-0.0004,0.0047,9.8066,-0.001,-0.0029,-0.0054,-12.12,27.43,-0.75,245.71,4.14,3.02
17067,52.00216,-2.066312,66,1.61,9.0,241.1,,16 / 25,1706745,2019-08-16 11:57:51:114,0.134,0.1045,9.6053,0.0005,0.0094,9.8066,-0.0042,0.0003,-0.0032,-11.08,27.85,-1.25,248.22,4.19,3.04
17068,52.00216,-2.066312,66,1.61,9.0,241.1,,16 / 25,1706845,2019-08-16 11:57:51:214,-0.1301,0.0621,9.5692,-0.0041,-0.0013,9.8066,0.0139,0.0131,-0.0043,-11.08,27.85,-1.25,248.22,4.19,3.04
17069,52.00216,-2.066312,66,1.61,9.0,241.1,,16 / 25,1706946,2019-08-16 11:57:51:315,-0.0769,-0.2321,9.9414,-0.007,-0.006,9.8066,0.0139,0.0131,-0.0043,-11.27,27.8,-0.02,248.38,4.17,3.05
17070,52.00216,-2.066312,66,1.61,9.0,241.1,,16 / 25,1707045,2019-08-16 11:57:51:414,-0.0805,-0.0213,9.5174,-0.0142,-0.0171,9.8066,-0.0032,0.0354,0.0,-11.73,27.61,0.51,248.38,4.17,3.05
17071,52.00216,-2.066312,66,1.61,9.0,241.1,,16 / 25,1707145,2019-08-16 11:57:51:514,-0.1407,-0.2918,10.2188,-0.0159,-0.0212,9.8066,-0.0128,-0.02,-0.0032,-11.73,27.61,-0.02,246.64,4.02,3.1
17072,52.002148,-2.066342,67,1.94,9.0,241.3,,15 / 24,1707245,2019-08-16 11:57:51:614,0.1523,0.1463,9.3469,0.001,-0.0026,9.8066,-0.0245,-0.0051,0.0032,-11.73,27.61,-0.02,246.64,4.02,3.1
17073,52.002148,-2.066342,67,1.94,9.0,241.3,,15 / 24,1707346,2019-08-16 11:57:51:715,-0.0811,-0.0069,10.085,0.0013,-0.0043,9.8067,0.0213,-0.0019,-0.0118,-11.92,27.53,-0.02,246.64,4.01,3.08
17074,52.002148,-2.066342,67,1.94,9.0,241.3,,15 / 24,1707446,2019-08-16 11:57:51:815,0.2573,-0.0113,9.7437,0.0004,-0.0048,9.8066,0.0245,-0.004,-0.0128,-11.09,27.88,-0.02,248.39,3.99,3.07
17075,52.002148,-2.066342,67,1.94,9.0,241.3,,15 / 24,1707545,2019-08-16 11:57:51:914,0.186,0.0968,9.5499,-0.006,-0.0007,9.8066,0.0086,0.0077,-0.0032,-11.09,27.88,-0.02,248.39,3.99,3.07
17076,52.002148,-2.066342,67,1.94,9.0,241.3,,15 / 24,1707645,2019-08-16 11:57:52:014,-0.0966,0.0206,10.039,0.0005,-0.002,9.8067,-0.0074,-0.004,-0.0064,-11.92,27.52,0.52,246.79,3.95,3.19
17077,52.002148,-2.066342,67,1.94,9.0,241.3,,15 / 24,1707745,2019-08-16 11:57:52:114,-0.0032,-0.0222,10.2449,0.0013,-0.002,9.8067,-0.0074,-0.004,-0.0064,-11.09,27.87,0.51,248.54,3.94,3.18
17078,52.002148,-2.066342,67,1.94,9.0,241.3,,15 / 24,1707845,2019-08-16 11:57:52:214,0.1017,0.043,9.6082,0.002,-0.0007,9.8067,-0.0042,0.0269,0.0053,-11.09,27.87,0.51,248.54,3.94,3.18
17079,52.002148,-2.066342,67,1.94,9.0,241.3,,15 / 24,1707945,2019-08-16 11:57:52:314,0.1017,0.043,9.6082,-0.0007,0.0011,9.8067,0.0064,0.0184,0.0032,-11.27,27.8,-0.02,248.38,3.94,3.17
17080,52.002148,-2.066342,67,1.94,9.0,241.3,,15 / 24,1708045,2019-08-16 11:57:52:414,0.0115,0.0493,9.934,-0.0068,0.0011,9.8066,0.0107,-0.0115,-0.0096,-12.3,27.36,-0.56,248.38,3.94,3.17
17081,52.002148,-2.066342,67,1.94,9.0,241.3,,15 / 24,1708145,2019-08-16 11:57:52:514,-0.0957,0.0552,9.9248,0.0015,-0.0012,9.8067,-0.0074,0.0024,0.0032,-11.73,27.61,-0.64,246.47,3.93,3.21
17082,52.002136,-2.066377,67,2.11,9.0,241.7,,15 / 24,1708246,2019-08-16 11:57:52:615,0.0693,-0.2058,10.1265,0.0002,-0.0005,9.8067,-0.0085,-0.0136,-0.0075,-11.54,27.69,0.59,246.47,3.93,3.21
17083,52.002136,-2.066377,67,2.11,9.0,241.7,,15 / 24,1708345,2019-08-16 11:57:52:714,-0.0211,-0.0197,10.1454,0.0008,-0.0005,9.8067,0.0022,0.0173,0.0021,-11.92,27.52,-0.65,246.47,3.93,3.2
17084,52.002136,-2.066377,67,2.11,9.0,241.7,,15 / 24,1708445,2019-08-16 11:57:52:814,-0.0158,-0.0919,9.5726,0.0031,-0.0002,9.8066,0.0022,0.0173,0.0021,-10.63,28.05,-0.02,248.38,3.93,3.18
17085,52.002136,-2.066377,67,2.11,9.0,241.7,,15 / 24,1708545,2019-08-16 11:57:52:914,0.0899,0.0999,9.7361,-0.007,0.0002,9.8066,0.0075,-0.0008,-0.0032,-10.63,28.05,-0.02,248.38,3.93,3.18
17086,52.002136,-2.066377,67,2.11,9.0,241.7,,15 / 24,1708646,2019-08-16 11:57:53:015,-0.0782,-0.0148,9.9628,-0.0023,0.0022,9.8066,-0.001,0.0152,-0.0043,-11.54,27.69,-0.02,246.63,3.93,3.24
17087,52.002136,-2.066377,67,2.11,9.0,241.7,,15 / 24,1708745,2019-08-16 11:57:53:114,0.0127,-0.0013,9.2914,-0.0007,0.0048,9.8066,0.0086,-0.0147,-0.0064,-11.09,27.88,-0.02,246.63,3.93,3.24
17088,52.002136,-2.066377,67,2.11,9.0,241.7,,15 / 24,1708845,2019-08-16 11:57:53:214,0.0701,-0.0912,9.5795,0.0009,0.0069,9.8066,-0.0138,0.013,0.0,-11.09,27.88,-0.02,246.63,3.93,3.24
17089,52.002136,-2.066377,67,2.11,9.0,241.7,,15 / 24,1708946,2019-08-16 11:57:53:315,0.1054,0.0338,9.5594,-0.0021,0.0011,9.8067,-0.0032,-0.0243,-0.0011,-11.09,27.88,-0.02,248.37,3.97,3.25
17090,52.002136,-2.066377,67,2.11,9.0,241.7,,15 / 24,1709045,2019-08-16 11:57:53:414,-0.062,-0.1326,10.1268,-0.0051,0.0056,9.8066,0.0011,0.0077,-0.0075,-11.09,27.88,-0.02,248.37,3.97,3.25
17091,52.002136,-2.066377,67,2.11,9.0,241.7,,15 / 24,1709146,2019-08-16 11:57:53:515,-0.0408,0.0832,9.743,-0.0057,0.0022,9.8066,0.0022,0.0365,-0.0032,-11.27,27.8,0.07,248.37,3.97,3.29
17092,52.00212,-2.066414,65,2.18,9.0,241.3,,15 / 24,1709245,2019-08-16 11:57:53:614,-0.0035,0.1219,9.8731,-0.0041,-0.001,9.8067,0.0171,-0.0019,-0.0096,-11.27,27.8,0.07,248.37,3.97,3.29
17093,52.00212,-2.066414,65,2.18,9.0,241.3,,15 / 24,1709345,2019-08-16 11:57:53:714,0.1313,-0.0083,10.0331,-0.0011,-0.0034,9.8067,0.0171,-0.0019,-0.0096,-11.09,27.88,0.07,248.37,3.96,3.31
17094,52.00212,-2.066414,65,2.18,9.0,241.3,,15 / 24,1709446,2019-08-16 11:57:53:815,0.0285,-0.0304,9.9612,-0.0025,-0.0011,9.8067,0.0096,0.0173,-0.0043,-11.09,27.87,0.69,248.53,3.95,3.32
17095,52.00212,-2.066414,65,2.18,9.0,241.3,,15 / 24,1709545,2019-08-16 11:57:53:914,-0.0385,0.0634,9.7267,0.0001,-0.0055,9.8067,0.0213,0.0024,-0.0064,-11.09,27.88,0.07,248.53,3.95,3.32
17096,52.00212,-2.066414,65,2.18,9.0,241.3,,15 / 24,1709646,2019-08-16 11:57:54:015,0.02,-0.0419,9.848,-0.0074,0.006,9.8066,0.0022,-0.0008,-0.0043,-11.09,27.88,0.07,248.53,3.95,3.32
17097,52.00212,-2.066414,65,2.18,9.0,241.3,,15 / 24,1709745,2019-08-16 11:57:54:114,-0.0454,0.1372,10.1012,-0.0045,0.0044,9.8066,-0.0074,-0.0062,-0.0043,-11.54,27.69,0.59,246.78,3.96,3.37
17098,52.00212,-2.066414,65,2.18,9.0,241.3,,15 / 24,1709846,2019-08-16 11:57:54:215,0.1119,-0.0121,9.5789,0.0035,-0.004,9.8067,-0.0202,0.0226,-0.0011,-11.27,27.8,0.07,248.36,3.98,3.41
17099,52.00212,-2.066414,65,2.18,9.0,241.3,,15 / 24,1709946,2019-08-16 11:57:54:315,0.0871,0.0661,9.7972,0.0001,-0.0009,9.8067,-0.0021,0.0322,-0.0011,-10.91,27.94,0.67,248.36,3.98,3.41
17100,52.00212,-2.066414,65,2.18,9.0,241.3,,15 / 24,1710045,2019-08-16 11:57:54:414,0.0477,0.1538,9.6963,-0.001,-0.0015,9.8067,0.0022,0.0247,-0.0128,-10.91,27.94,0.67,248.36,3.98,3.41
17101,52.00212,-2.066414,65,2.18,9.0,241.3,,15 / 24,1710145,2019-08-16 11:57:54:514,0.0324,0.14,9.5856,-0.0011,-0.0048,9.8066,0.0022,0.0247,-0.0128,-10.63,28.05,-0.55,248.2,3.97,3.41
17102,52.00211,-2.066453,66,2.32,9.0,241.5,,15 / 24,1710245,2019-08-16 11:57:54:614,-0.0772,-0.0876,9.6064,0.0013,-0.002,9.8067,-0.0053,0.0013,-0.0011,-11.27,27.79,0.7,248.52,3.94,3.41
17103,52.00211,-2.066453,66,2.32,9.0,241.5,,15 / 24,1710345,2019-08-16 11:57:54:714,-0.1782,0.0387,9.6515,0.0002,-0.0045,9.8067,0.0054,-0.0051,-0.0022,-11.27,27.79,0.7,248.52,3.94,3.41
17104,52.00211,-2.066453,66,2.32,9.0,241.5,,15 / 24,1710446,2019-08-16 11:57:54:815,-0.2691,0.1252,9.9295,-0.0014,0.0003,9.8067,0.0075,-0.0168,-0.0032,-11.27,27.79,0.7,248.52,3.94,3.41
17105,52.00211,-2.066453,66,2.32,9.0,241.5,,15 / 24,1710545,2019-08-16 11:57:54:914,-0.2246,-0.1267,9.8301,-0.0007,0.0007,9.8067,0.0309,0.0077,-0.0128,-10.63,28.05,-0.55,248.2,3.94,3.41
17106,52.00211,-2.066453,66,2.32,9.0,241.5,,15 / 24,1710645,2019-08-16 11:57:55:014,-0.2504,-0.1318,9.9841,-0.0075,0.0091,9.8066,0.0064,0.0172,-0.0054,-11.27,27.8,-0.47,248.35,3.97,3.47
17107,52.00211,-2.066453,66,2.32,9.0,241.5,,15 / 24,1710745,2019-08-16 11:57:55:114,-0.0296,-0.1736,9.7176,0.0065,-0.0031,9.8066,0.0,-0.0126,-0.0064,-11.27,27.8,-0.47,248.35,3.97,3.47
17108,52.00211,-2.066453,66,2.32,9.0,241.5,,15 / 24,1710846,2019-08-16 11:57:55:215,-0.1543,-0.0428,9.8526,-0.0115,-0.0054,9.8066,-0.0064,-0.0147,-0.0032,-11.27,27.8,-0.47,248.36,3.97,3.43
17109,52.00211,-2.066453,66,2.32,9.0,241.5,,15 / 24,1710945,2019-08-16 11:57:55:314,0.1038,0.0503,9.7005,-0.0026,-0.0006,9.8067,-0.0064,-0.0147,-0.0032,-10.63,28.05,0.07,248.36,3.91,3.48
17110,52.00211,-2.066453,66,2.32,9.0,241.5,,15 / 24,1711046,2019-08-16 11:57:55:415,0.0252,0.0998,10.2161,-0.0083,-0.0062,9.8066,-0.0032,0.0013,-0.0075,-10.78,28.0,0.16,248.36,3.91,3.48
17111,52.00211,-2.066453,66,2.32,9.0,241.5,,15 / 24,1711148,2019-08-16 11:57:55:517,-0.0431,0.1093,9.6193,-0.0011,-0.0071,9.8066,0.0043,0.0023,-0.0086,-10.91,27.95,0.07,248.35,3.86,3.51
17112,52.00209,-2.06649,67,2.3,9.0,241.5,,16 / 24,1711246,2019-08-16 11:57:55:615,0.1049,-0.1393,9.4246,-0.0017,-0.0048,9.8067,0.016,0.0034,-0.0107,-10.91,27.95,0.07,248.35,3.86,3.51
17113,52.00209,-2.06649,67,2.3,9.0,241.5,,16 / 24,1711346,2019-08-16 11:57:55:715,-0.1211,0.0172,10.2394,0.0029,0.0,9.8067,0.0181,-0.0233,-0.0011,-10.81,27.99,0.07,248.36,3.83,3.51
17114,52.00209,-2.06649,67,2.3,9.0,241.5,,16 / 24,1711445,2019-08-16 11:57:55:814,-0.0628,-0.1791,10.1484,-0.0018,0.0028,9.8067,-0.0106,0.0119,-0.0022,-10.81,27.99,0.07,248.35,3.84,3.53
17115,52.00209,-2.06649,67,2.3,9.0,241.5,,16 / 24,1711546,2019-08-16 11:57:55:915,-0.1487,-0.1278,9.9986,0.0005,0.0015,9.8067,0.0022,0.0204,-0.0054,-11.27,27.8,-0.47,248.35,3.85,3.53
17116,52.00209,-2.06649,67,2.3,9.0,241.5,,16 / 24,1711645,2019-08-16 11:57:56:014,-0.246,-0.1217,9.895,0.0022,-0.0053,9.8066,0.0149,0.0194,-0.0107,-11.27,27.8,-0.47,248.35,3.85,3.53
17117,52.00209,-2.06649,67,2.3,9.0,241.5,,16 / 24,1711745,2019-08-16 11:57:56:114,-0.0026,-0.1245,10.2444,0.0022,-0.0001,9.8067,0.0149,0.0194,-0.0107,-10.45,28.1,-0.98,249.98,3.82,3.53
17118,52.00209,-2.06649,67,2.3,9.0,241.5,,16 / 24,1711845,2019-08-16 11:57:56:214,0.1046,-0.2943,10.2158,0.0093,0.0004,9.8066,0.0203,0.0108,-0.0085,-9.99,28.29,0.16,249.98,3.82,3.53
17119,52.00209,-2.06649,67,2.3,9.0,241.5,,16 / 24,1711945,2019-08-16 11:57:56:314,0.1771,-0.0172,10.5434,0.0117,0.0031,9.8066,0.0139,0.013,-0.0096,-10.16,28.23,0.16,250.15,3.86,3.47
17120,52.00209,-2.06649,67,2.3,9.0,241.5,,16 / 24,1712045,2019-08-16 11:57:56:414,0.0429,0.062,9.5154,-0.0015,-0.0055,9.8066,0.0,-0.003,-0.0117,-10.62,28.04,0.78,248.52,3.83,3.47
17121,52.00209,-2.06649,67,2.3,9.0,241.5,,16 / 24,1712145,2019-08-16 11:57:56:514,0.0056,-0.1086,10.0317,-0.0042,0.0017,9.8067,0.0054,0.0023,-0.0064,-10.62,28.04,0.78,248.52,3.83,3.47
17122,52.00207,-2.06653,67,2.54,10.0,239.6,,16 / 24,1712245,2019-08-16 11:57:56:614,-0.1614,-0.0965,10.2344,-0.0081,0.0007,9.8066,0.0032,0.0012,-0.0064,-10.45,28.11,0.68,250.31,3.83,3.49
17123,52.00207,-2.06653,67,2.54,10.0,239.6,,16 / 24,1712345,2019-08-16 11:57:56:714,-0.0003,-0.1915,10.2113,-0.0136,0.0006,9.8066,-0.0021,0.0108,-0.0064,-10.45,28.11,0.68,250.31,3.83,3.49
17124,52.00207,-2.06653,67,2.54,10.0,239.6,,16 / 24,1712446,2019-08-16 11:57:56:815,0.0432,-0.0974,9.7737,-0.0023,-0.0092,9.8066,0.0181,0.0119,-0.0096,-10.44,28.08,-1.58,249.82,3.8,3.57
17125,52.00207,-2.06653,67,2.54,10.0,239.6,,16 / 24,1712545,2019-08-16 11:57:56:914,-0.0533,0.1193,9.268,-0.0051,-0.0134,9.8066,0.0181,0.0119,-0.0096,-10.62,28.04,0.78,248.51,3.72,3.57
17126,52.00207,-2.06653,67,2.54,10.0,239.6,,16 / 24,1712645,2019-08-16 11:57:57:014,-0.025,0.127,9.6157,0.0091,0.0131,9.8066,0.0181,-0.0073,-0.0149,-9.99,28.29,0.16,250.14,3.77,3.55
17127,52.00207,-2.06653,67,2.54,10.0,239.6,,16 / 24,1712745,2019-08-16 11:57:57:114,0.0053,0.048,9.8329,0.0081,0.024,9.8066,0.0054,-0.0211,-0.0117,-9.99,28.29,0.16,250.14,3.77,3.55
17128,52.00207,-2.06653,67,2.54,10.0,239.6,,16 / 24,1712845,2019-08-16 11:57:57:214,-0.1066,0.0697,9.8294,-0.0004,0.006,9.8066,0.0118,-0.0041,-0.0117,-9.51,28.43,-0.99,249.97,3.92,3.55
17129,52.00207,-2.06653,67,2.54,10.0,239.6,,16 / 24,1712945,2019-08-16 11:57:57:314,0.1109,0.0426,9.7346,0.0032,0.0102,9.8066,0.0139,0.014,-0.0064,-9.99,28.29,0.16,250.14,3.95,3.57
17130,52.00207,-2.06653,67,2.54,10.0,239.6,,16 / 24,1713046,2019-08-16 11:57:57:415,-0.0201,0.0553,9.9404,0.0034,0.0197,9.8066,0.0054,-0.0062,-0.0075,-9.52,28.45,0.16,250.13,4.07,3.59
17131,52.00207,-2.06653,67,2.54,10.0,239.6,,16 / 24,1713146,2019-08-16 11:57:57:515,-0.0654,0.1315,9.7665,-0.0031,0.0075,9.8066,0.0107,-0.0062,-0.0128,-9.52,28.45,0.16,250.13,4.07,3.59
17132,52.002056,-2.06657,68,2.59,10.0,240.1,,16 / 24,1713246,2019-08-16 11:57:57:615,-0.1093,0.1271,9.6616,-0.0065,-0.0062,9.8066,0.0107,-0.0062,-0.0128,-9.52,28.45,0.16,250.13,4.1,3.62
17133,52.002056,-2.06657,68,2.59,10.0,240.1,,16 / 24,1713346,2019-08-16 11:57:57:715,0.0438,0.1124,10.0205,-0.0096,0.001,9.8066,0.0054,0.0129,0.0,-9.99,28.27,-0.98,249.95,4.09,3.67
