,GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (Î¼T), MAGNETIC FIELD Y (Î¼T), MAGNETIC FIELD Z (Î¼T), ORIENTATION (Yaw) (Â°), ORIENTATION (Pitch) (Â°), ORIENTATION (Roll ) (Â°)
56963,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1274975,2019-09-07 10:48:28:129,-1.0444,-0.0723,9.7919,-0.0061,0.0015,9.8066,-0.0046,0.0084,-0.0025,-12.19,-32.44,3.19,294.78,-80.61,-146.15
56964,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1275075,2019-09-07 10:48:28:229,-0.9959,-0.0688,9.9407,-0.0059,0.0011,9.8066,0.0052,0.0193,0.0164,-12.44,-32.37,3.56,301.49,-80.68,-145.95
56965,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1275175,2019-09-07 10:48:28:329,-0.9393,0.0038,9.8133,-0.0053,0.0008,9.8066,0.0015,0.0131,0.0038,-12.25,-32.25,4.0,301.86,-80.74,-145.81
56966,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1275277,2019-09-07 10:48:28:431,-1.0022,0.1124,9.8485,-0.0041,0.0007,9.8066,-0.004,0.0033,-0.0077,-11.94,-32.44,3.69,302.49,-80.83,-145.54
56967,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1275375,2019-09-07 10:48:28:529,-0.8166,0.0889,9.9556,-0.0065,0.0018,9.8066,-0.003,-0.0075,-0.0097,-12.25,-32.56,3.81,302.11,-80.91,-145.39
56968,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1275475,2019-09-07 10:48:28:629,-0.6384,0.1162,9.9287,-0.0076,0.0023,9.8066,-0.002,0.0036,0.0,-12.69,-32.37,3.75,303.67,-81.04,-145.18
56969,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1275577,2019-09-07 10:48:28:731,0.4634,0.0936,9.809,-0.0029,0.0019,9.8066,0.0247,0.0039,0.0019,-12.19,-32.5,3.81,303.83,-81.11,-145.16
56970,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1275675,2019-09-07 10:48:28:829,0.5907,0.0467,9.7534,0.0049,0.002,9.8066,0.0288,-0.013,-0.0064,-12.75,-32.56,3.63,302.76,-81.07,-145.41
56971,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1275776,2019-09-07 10:48:28:930,0.7925,-0.0316,9.7035,0.0018,0.0009,9.8066,0.0125,0.011,0.0033,-12.25,-32.44,3.94,302.92,-81.04,-145.7
56972,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1275875,2019-09-07 10:48:29:029,0.6175,0.0515,9.7894,-0.0054,0.0031,9.8066,-0.0051,0.0168,0.0015,-12.44,-32.12,3.75,303.01,-81.09,-145.77
56973,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1275975,2019-09-07 10:48:29:129,0.6989,0.0193,9.9595,-0.0016,0.0021,9.8066,-0.0031,0.0034,-0.0036,-12.44,-32.81,4.25,302.82,-81.2,-145.54
56974,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1276075,2019-09-07 10:48:29:229,0.4354,0.0898,9.7141,-0.0013,0.0019,9.8066,0.0012,0.0033,-0.0044,-12.37,-32.44,3.88,303.55,-81.24,-145.69
56975,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1276175,2019-09-07 10:48:29:329,0.3064,0.0608,9.7303,-0.0082,0.0035,9.8066,-0.0077,-0.0141,-0.0179,-12.56,-32.37,3.88,304.22,-81.37,-145.48
56976,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1276276,2019-09-07 10:48:29:430,0.6244,0.0197,9.9584,-0.0057,0.0026,9.8066,-0.0009,0.0025,0.0011,-12.56,-32.94,3.75,303.87,-81.45,-145.38
56977,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1276376,2019-09-07 10:48:29:530,0.5014,-0.035,9.7843,-0.0057,0.0025,9.8066,0.002,0.0168,0.0061,-12.44,-32.81,3.81,304.32,-81.51,-145.13
56978,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1276475,2019-09-07 10:48:29:629,0.3893,0.0065,9.675,-0.0064,0.0027,9.8066,0.0079,0.0272,0.0156,-12.81,-32.56,3.5,304.83,-81.62,-144.99
56979,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1276576,2019-09-07 10:48:29:730,0.6292,0.0375,9.9337,-0.0056,0.0016,9.8066,0.0079,0.0223,0.0131,-12.31,-32.69,3.56,305.29,-81.69,-144.81
56980,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1276675,2019-09-07 10:48:29:829,0.6741,-0.0214,9.9687,-0.0059,0.0009,9.8066,0.0031,0.0173,0.0092,-12.0,-32.37,3.81,306.62,-81.79,-144.57
56981,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1276775,2019-09-07 10:48:29:929,0.6313,-0.0285,9.7993,-0.0058,0.0013,9.8066,-0.002,-0.003,-0.0047,-12.5,-32.75,4.06,306.54,-81.88,-144.29
56982,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1276875,2019-09-07 10:48:30:029,0.4025,-0.0466,9.6664,-0.0047,0.0007,9.8066,-0.0056,-0.0182,-0.0147,-12.0,-32.94,4.5,313.05,-81.93,-144.11
56983,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1276975,2019-09-07 10:48:30:129,0.7343,-0.0384,10.0915,-0.0052,0.0026,9.8066,-0.0095,-0.0246,-0.021,-12.5,-32.94,4.0,307.29,-81.98,-143.94
56984,52.377743,-1.464926,131.76,2.28,3.0,309.31,23 / 23,1277075,2019-09-07 10:48:30:229,0.7809,0.0694,10.0273,-0.0046,0.0026,9.8066,-0.011,-0.0341,-0.0235,-12.37,-33.0,3.19,301.61,-82.08,-143.8
