,GPS LATITUDE (degrees),GPS LONGITUDE (degrees), GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°), SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²) , ACCELEROMETER Y (m/s²), ACCELEROMETER Z (m/s²), GRAVITY X (m/s²), GRAVITY Y (m/s²), GRAVITY Z (m/s²), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s)
28264,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 21,2826411,2019-08-09 21:01:15:149,0.3336,0.2629,9.7842,-0.5996,-0.1269,9.7875,-0.0011,0.0318,-0.0331
28265,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 21,2826515,2019-08-09 21:01:15:253,-0.8773,-0.0573,9.0737,-0.5752,-0.1279,9.7889,0.0014,-0.0148,-0.0085
28266,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2826611,2019-08-09 21:01:15:349,-0.5272,0.2306,9.3335,-0.5742,-0.1277,9.789,-0.0035,0.0135,-0.0178
28267,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2826711,2019-08-09 21:01:15:449,-0.6564,0.0851,10.1391,-0.5822,-0.1427,9.7883,-0.036,0.0358,-0.0143
28268,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2826811,2019-08-09 21:01:15:549,-1.5477,-0.0484,9.9464,-0.5836,-0.1626,9.7879,-0.0285,-0.0292,0.0149
28269,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2826911,2019-08-09 21:01:15:649,-2.011,-0.1741,9.5268,-0.5923,-0.1785,9.7871,0.003,0.0018,-0.0043
28270,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2827011,2019-08-09 21:01:15:749,-0.5008,-0.0286,10.2367,-0.5998,-0.1802,9.7866,-0.0141,-0.0088,0.0007
28271,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2827111,2019-08-09 21:01:15:849,-2.0206,-0.0861,9.9141,-0.6059,-0.1917,9.786,-0.0031,-0.0145,-0.0028
28272,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2827211,2019-08-09 21:01:15:949,-1.3143,-0.0023,9.0839,-0.5955,-0.1843,9.7868,0.0149,-0.0142,-0.0173
28273,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2827310,2019-08-09 21:01:16:048,0.06,0.051,9.8799,-0.608,-0.1602,9.7865,0.01,-0.0075,-0.0128
28274,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2827410,2019-08-09 21:01:16:148,-1.8147,-0.2052,9.5669,-0.6131,-0.1528,9.7863,0.0089,-0.0236,-0.0026
28275,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2827510,2019-08-09 21:01:16:248,-0.4685,0.0001,9.449,-0.6019,-0.1278,9.7873,0.0201,-0.0023,-0.0204
28276,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2827610,2019-08-09 21:01:16:348,0.1648,0.2461,10.4228,-0.6431,-0.1159,9.7849,-0.0057,-0.0017,-0.0138
28277,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2827711,2019-08-09 21:01:16:449,-1.3077,0.0402,10.5054,-0.6426,-0.1151,9.7849,-0.0095,0.0571,-0.0089
28278,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2827811,2019-08-09 21:01:16:549,-1.1305,0.391,9.7854,-0.6939,-0.1166,9.7814,0.0034,0.0084,0.0017
28279,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2827911,2019-08-09 21:01:16:649,-2.0068,0.2749,9.5459,-0.7068,-0.1083,9.7805,-0.0041,-0.0077,-0.0402
28280,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2828010,2019-08-09 21:01:16:748,0.5018,0.1019,9.4262,-0.6957,-0.1133,9.7813,-0.0199,-0.01,-0.0091
28281,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2828110,2019-08-09 21:01:16:848,0.0863,-0.0119,9.3963,-0.6744,-0.1208,9.7827,-0.0193,-0.0224,-0.0065
28282,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2828210,2019-08-09 21:01:16:948,-1.2281,0.2719,10.0709,-0.6716,-0.1425,9.7826,-0.025,0.0349,-0.0332
28283,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2828310,2019-08-09 21:01:17:048,-0.1375,0.1456,10.1966,-0.6843,-0.1561,9.7815,-0.034,0.0132,-0.0009
28284,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2828410,2019-08-09 21:01:17:148,-0.9982,-0.21,9.4921,-0.7057,-0.1812,9.7795,0.008,-0.0084,-0.0168
28285,47.169945,-1.583088,77.24,23.3,3.216,104.7,18 / 22,2828510,2019-08-09 21:01:17:248,-1.6429,0.5652,10.0637,-0.7345,-0.1667,9.7777,0.0042,0.0104,-0.0209
28286,47.169945,-1.583088,77.24,23.3,3.216,104.7,14 / 18,2828610,2019-08-09 21:01:17:348,0.3162,0.0929,9.8063,-0.7287,-0.1488,9.7784,-0.0031,-0.0268,-0.0228
28287,47.169945,-1.583088,77.24,23.3,3.216,104.7,14 / 18,2828710,2019-08-09 21:01:17:448,0.0115,-0.0196,9.091,-0.7046,-0.1454,9.7802,0.0071,-0.0421,-0.0025
28288,47.169945,-1.583088,77.24,23.3,3.216,104.7,14 / 18,2828810,2019-08-09 21:01:17:548,0.8633,0.6478,9.8536,-0.6847,-0.1368,9.7818,-0.0187,-0.0227,-0.0325
28289,47.169945,-1.583088,77.24,23.3,3.216,104.7,14 / 18,2828910,2019-08-09 21:01:17:648,-1.5465,0.0414,9.7782,-0.6848,-0.1479,9.7816,-0.0282,-0.0155,-0.0031
28290,47.169945,-1.583088,77.24,23.3,3.216,104.7,14 / 18,2829010,2019-08-09 21:01:17:748,-0.4571,-0.1794,9.3766,-0.6424,-0.1561,9.7843,0.0074,0.0004,-0.0106
28291,47.169945,-1.583088,77.24,23.3,3.216,104.7,14 / 18,2829110,2019-08-09 21:01:17:848,-0.08,-0.3303,10.4875,-0.6445,-0.1536,9.7842,0.0125,-0.019,-0.0088
28292,47.169945,-1.583088,77.24,23.3,3.216,104.7,14 / 18,2829210,2019-08-09 21:01:17:948,-0.5146,0.5418,10.0505,-0.6819,-0.1274,9.7821,0.0129,0.071,0.0011
28293,47.169945,-1.583088,77.24,23.3,3.216,104.7,14 / 18,2829310,2019-08-09 21:01:18:048,0.4599,0.3012,9.9296,-0.6597,-0.1253,9.7836,0.033,-0.0302,0.0138
28294,47.169945,-1.583088,77.24,23.3,3.216,104.7,14 / 18,2829410,2019-08-09 21:01:18:148,0.6682,0.4245,10.0242,-0.6598,-0.0841,9.7841,0.0198,0.0076,-0.0435
28295,47.169945,-1.583088,77.24,23.3,3.216,104.7,14 / 18,2829511,2019-08-09 21:01:18:249,-1.1562,0.2784,9.8309,-0.6629,-0.076,9.7839,0.0058,0.0121,-0.0109
28296,47.169945,-1.583088,77.24,23.3,3.216,104.7,15 / 19,2829611,2019-08-09 21:01:18:349,-0.2315,0.139,9.3861,-0.651,-0.077,9.7847,-0.0004,-0.0064,-0.0107
28297,47.169945,-1.583088,77.24,23.3,3.216,104.7,15 / 19,2829711,2019-08-09 21:01:18:449,-0.7408,-0.0999,10.3121,-0.6378,-0.0781,9.7856,-0.0026,0.0444,-0.0036
28298,47.169945,-1.583088,77.24,23.3,3.216,104.7,15 / 19,2829811,2019-08-09 21:01:18:549,-0.0363,0.3329,10.3761,-0.6696,-0.0835,9.7834,-0.0004,0.0152,0.0135
28299,47.169945,-1.583088,77.24,23.3,3.216,104.7,15 / 19,2829911,2019-08-09 21:01:18:649,-1.729,-0.013,9.5453,-0.6706,-0.0851,9.7833,0.0116,-0.0309,-0.0225
28300,47.169945,-1.583088,77.24,23.3,3.216,104.7,15 / 19,2830010,2019-08-09 21:01:18:748,-1.182,0.1246,9.8183,-0.6761,-0.0708,9.7831,-0.0015,-0.0052,-0.0289
28301,47.169945,-1.583088,77.24,23.3,3.216,104.7,15 / 19,2830110,2019-08-09 21:01:18:848,-0.4781,0.0235,9.6232,-0.6618,-0.0716,9.784,-0.0094,-0.0015,0.0031
28302,47.169945,-1.583088,77.24,23.3,3.216,104.7,15 / 19,2830211,2019-08-09 21:01:18:949,-0.8857,0.2054,9.1814,-0.6543,-0.0833,9.7844,-0.0069,0.0244,0.0176
28303,47.169945,-1.583088,77.24,23.3,3.216,104.7,15 / 19,2830310,2019-08-09 21:01:19:048,-0.1016,0.2413,10.3396,-0.6505,-0.0932,9.7846,-0.018,0.0208,-0.0292
28304,47.169945,-1.583088,77.24,23.3,3.216,104.7,15 / 19,2830410,2019-08-09 21:01:19:148,0.3324,-0.5087,9.5442,-0.6519,-0.1189,9.7842,-0.0085,-0.0072,0.0129
